,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(-1),Corr with student_vol(-1),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(3),Corr with mortgage 90(3)
0,2009-11,OH,COLUMBUS,2009-11,4.15,"(-82.99255600000001, 39.957995000000004)",14039.97,Refinancing of Apt,0.1780742857142857,0.07879104578838357,0.21678666666666663,0.08426237439148139,0.2378266666666667,0.08889139917372452,0.24931714285714288,0.09007581161266859,0.2681409523809524,0.09389496549707439,0.516785238095238,0.10074282639029356,1.0843766666666663,0.11720369481447594,0.052631578947368446,0.09856477924197551,0.15473684210526314,0.10538901109585806,0.3131578947368421,0.11039677941049983,2.230526315789474,0.25134210704107757,3.402631578947368,0.30494646049453594,4.235263157894737,0.24973870404987095,4.314736842105263,0.2283493090212431,25615073952.9669,-0.10142103388501199,14402813469.2945,0.4089185687627798,103.99632208797199,0.10776425892892659,3.5,0.15339703961650294,3.6,0.11295997286691163
1,2010-01,OH,COLUMBUS,2010-01,3.65,"(-83.119857, 39.92933)",47933.24,Refinancing of Apt,0.172129,0.07879104578838357,0.207845,0.08426237439148139,0.23159750000000004,0.08889139917372452,0.24093950000000003,0.09007581161266859,0.25011950000000005,0.09389496549707439,0.39936099999999997,0.10074282639029356,0.8985025,0.11720369481447594,0.022631578947368423,0.09856477924197551,0.14842105263157898,0.10538901109585806,0.3457894736842104,0.11039677941049983,2.4842105263157896,0.25134210704107757,3.7331578947368427,0.30494646049453594,4.501578947368422,0.24973870404987095,4.604736842105263,0.2283493090212431,27482962505.147003,-0.10142103388501199,14018940117.4091,0.4089185687627798,96.8995739482615,0.10776425892892659,3.1,0.15339703961650294,3.4,0.11295997286691163
2,2010-03,OH,COLUMBUS,2010-03,4.23,"(-83.007797, 40.113928)",57950.79,Refinancing of Apt,0.20298217391304352,0.07879104578838357,0.22118086956521738,0.08426237439148139,0.23731173913043485,0.08889139917372452,0.25031173913043475,0.09007581161266859,0.2684247826086957,0.09389496549707439,0.41060652173913054,0.10074282639029356,0.8732952173913044,0.11720369481447594,0.11652173913043477,0.09856477924197551,0.22565217391304354,0.10538901109585806,0.3956521739130435,0.11039677941049983,2.433043478260869,0.25134210704107757,3.7273913043478255,0.30494646049453594,4.489130434782608,0.24973870404987095,4.644782608695651,0.2283493090212431,27396832704.0094,-0.10142103388501199,14228362706.5907,0.4089185687627798,97.9962893430168,0.10776425892892659,3.3,0.15339703961650294,3.3,0.11295997286691163
3,2010-11,OH,COLUMBUS,2010-11,4.08,"(-83.0007, 39.9623)",65006.0,Refinancing of Apt,0.22869727272727272,0.07879104578838357,0.24913818181818187,0.08426237439148139,0.2541922727272727,0.08889139917372452,0.27004181818181816,0.09007581161266859,0.2871204545454545,0.09389496549707439,0.44597000000000014,0.10074282639029356,0.7651345454545454,0.11720369481447594,0.13400000000000004,0.09856477924197551,0.182,0.10538901109585806,0.25200000000000006,0.11039677941049983,1.35,0.25134210704107757,2.7630000000000003,0.30494646049453594,3.817999999999999,0.24973870404987095,4.186,0.2283493090212431,31618591270.7387,-0.10142103388501199,11822726022.5574,0.4089185687627798,94.51558950569391,0.10776425892892659,3.3,0.15339703961650294,3.1,0.11295997286691163
4,2010-12,OH,COLUMBUS,2010-12,3.68,"(-82.907903, 39.918784)",9956.5,Refinancing of Apt,0.24122190476190472,0.07879104578838357,0.25412380952380953,0.08426237439148139,0.26178857142857137,0.08889139917372452,0.28196571428571415,0.09007581161266859,0.30272333333333334,0.09389496549707439,0.4583942857142857,0.10074282639029356,0.7839004761904763,0.11720369481447594,0.0854166666666667,0.09856477924197551,0.19333333333333338,0.10538901109585806,0.2937499999999999,0.11039677941049983,1.9429166666666664,0.25134210704107757,3.2949999999999995,0.30494646049453594,4.173333333333333,0.24973870404987095,4.415,0.2283493090212431,32217867353.4185,-0.10142103388501199,11082139451.8714,0.4089185687627798,92.4549564204629,0.10776425892892659,3.0,0.15339703961650294,3.0,0.11295997286691163
5,2011-03,OH,COLUMBUS,2011-03,4.2,"(-82.839825, 39.926066999999996)",46197.8,Refinancing of Apt,0.2076739130434783,0.07879104578838357,0.23889782608695653,0.08426237439148139,0.2532847826086956,0.08889139917372452,0.2829456521739131,0.09007581161266859,0.30843478260869567,0.09389496549707439,0.4607826086956522,0.10074282639029356,0.7797065217391305,0.11720369481447594,0.06478260869565221,0.09856477924197551,0.15652173913043482,0.10538901109585806,0.25913043478260867,0.11039677941049983,2.1134782608695653,0.25134210704107757,3.414347826086956,0.30494646049453594,4.26608695652174,0.24973870404987095,4.5139130434782615,0.2283493090212431,31041077337.2648,-0.10142103388501199,11726514214.1317,0.4089185687627798,94.0022251537174,0.10776425892892659,3.0,0.15339703961650294,2.9,0.11295997286691163
6,2011-07,OH,COLUMBUS,2011-07,3.625,"(-82.84, 39.91)",33840.58,Refinancing of Apt,0.12388095238095237,0.07879104578838357,0.1598857142857143,0.08426237439148139,0.18661904761904766,0.08889139917372452,0.2182333333333334,0.09007581161266859,0.24991190476190472,0.09389496549707439,0.41392857142857137,0.10074282639029356,0.7452261904761905,0.11720369481447594,0.037500000000000006,0.09856477924197551,0.08400000000000002,0.10538901109585806,0.185,0.11039677941049983,1.541,0.25134210704107757,3.003,0.30494646049453594,3.9475000000000002,0.24973870404987095,4.2705,0.2283493090212431,33690910289.8878,-0.10142103388501199,12472473242.0863,0.4089185687627798,91.13289228397959,0.10776425892892659,3.2,0.15339703961650294,3.0,0.11295997286691163
7,2011-09,OH,COLUMBUS,2011-09,3.5,"(-80.63, 41.1)",46748.96,Refinancing of Apt,0.14525181818181823,0.07879104578838357,0.1884,0.08426237439148139,0.23085045454545455,0.08889139917372452,0.2845913636363636,0.09007581161266859,0.3502268181818181,0.09389496549707439,0.5222018181818182,0.10074282639029356,0.8332045454545454,0.11720369481447594,0.005714285714285713,0.09856477924197551,0.04333333333333335,0.10538901109585806,0.10476190476190479,0.11039677941049983,0.9004761904761904,0.25134210704107757,1.9752380952380955,0.30494646049453594,2.8271428571428574,0.24973870404987095,3.182380952380953,0.2283493090212431,34825519831.2788,-0.10142103388501199,12477113046.1263,0.4089185687627798,90.5649414475864,0.10776425892892659,3.2,0.15339703961650294,3.2,0.11295997286691163
8,2011-10,OH,COLUMBUS,2011-10,3.73,"(-82.85857, 39.979355)",25808.41,Refinancing of Apt,0.1416352380952381,0.07879104578838357,0.19074095238095234,0.08426237439148139,0.24373904761904758,0.08889139917372452,0.3185252380952381,0.09007581161266859,0.4064785714285714,0.09389496549707439,0.59521,0.10074282639029356,0.9086428571428572,0.11720369481447594,0.013500000000000003,0.09856477924197551,0.05450000000000003,0.10538901109585806,0.1145,0.11039677941049983,1.0614999999999999,0.25134210704107757,2.1519999999999997,0.30494646049453594,2.8695,0.24973870404987095,3.128,0.2283493090212431,35344521679.5642,-0.10142103388501199,11655650147.2578,0.4089185687627798,88.33905735772379,0.10776425892892659,3.4,0.15339703961650294,3.2,0.11295997286691163
9,2012-02,OH,COLUMBUS,2012-02,3.5,"(-83.09733270000001, 39.9357691)",29204.455,Refinancing of Apt,0.1410714285714286,0.07879104578838357,0.19146190476190478,0.08426237439148139,0.2500238095238095,0.08889139917372452,0.3686547619047619,0.09007581161266859,0.5032404761904763,0.09389496549707439,0.7572880952380953,0.10074282639029356,1.0711880952380954,0.11720369481447594,0.06350000000000003,0.09856477924197551,0.124,0.10538901109585806,0.161,0.11039677941049983,0.8310000000000001,0.25134210704107757,1.9674999999999998,0.30494646049453594,2.7479999999999998,0.24973870404987095,3.109,0.2283493090212431,36623269866.4569,-0.10142103388501199,11510278467.2037,0.4089185687627798,90.48744874686929,0.10776425892892659,2.8,0.15339703961650294,3.0,0.11295997286691163
