,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-3),Corr with auto_vol(-3),student_vol(3),Corr with student_vol(3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-2),Corr with mortgage 90(-2),long,lat
0,2011-10,CA,CHICO,2011-10,4.47,"(-121.869909, 39.76529)",27529.63,Refinancing of Apt,0.1416352380952381,0.1037597914840295,0.19074095238095234,0.11250044444706161,0.24373904761904758,0.1229870860570845,0.3185252380952381,0.1357575781297376,0.4064785714285714,0.15161617049507178,0.59521,0.15595926973919036,0.9086428571428572,0.15743071420487703,0.013500000000000003,0.10778796990719128,0.05450000000000003,0.09922402594656604,0.1145,0.10483997656556404,1.0614999999999999,0.3041003744093975,2.1519999999999997,0.5563646167977895,2.8695,0.45505591480942137,3.128,0.27184055083017,31992172727.7437,-0.37713720819355134,11510278467.2037,0.7171455054823244,90.6452366150782,0.35442075100673376,2.8,0.3546135569255265,4.0,0.5566091139845566,-121.869909,39.76529
1,2012-02,CA,CHICO,2012-02,3.99,"(-121.79304199999999, 39.748687)",27995.43,Refinancing of Apt,0.1410714285714286,0.1037597914840295,0.19146190476190478,0.11250044444706161,0.2500238095238095,0.1229870860570845,0.3686547619047619,0.1357575781297376,0.5032404761904763,0.15161617049507178,0.7572880952380953,0.15595926973919036,1.0711880952380954,0.15743071420487703,0.06350000000000003,0.10778796990719128,0.124,0.09922402594656604,0.161,0.10483997656556404,0.8310000000000001,0.3041003744093975,1.9674999999999998,0.5563646167977895,2.7479999999999998,0.45505591480942137,3.109,0.27184055083017,34825519831.2788,-0.37713720819355134,12770391029.1034,0.7171455054823244,89.56768058609659,0.35442075100673376,2.8,0.3546135569255265,3.2,0.5566091139845566,-121.79304199999999,39.748687
2,2012-07,CA,CHICO,2012-07,3.35,"(13.81889, 46.761109999999995)",9565.9,Refinancing of Apt,0.16720454545454547,0.1037597914840295,0.19873636363636368,0.11250044444706161,0.24646136363636365,0.1229870860570845,0.34024999999999994,0.1357575781297376,0.4535545454545455,0.15161617049507178,0.7302181818181818,0.15595926973919036,1.0653181818181816,0.15743071420487703,0.06952380952380956,0.10778796990719128,0.14571428571428574,0.09922402594656604,0.18571428571428572,0.10483997656556404,0.6195238095238095,0.3041003744093975,1.5266666666666664,0.5563646167977895,2.217142857142857,0.45505591480942137,2.5900000000000003,0.27184055083017,36623269866.4569,-0.37713720819355134,12022315813.7363,0.7171455054823244,90.2956809830492,0.35442075100673376,2.6,0.3546135569255265,2.6,0.5566091139845566,13.81889,46.761109999999995
3,2012-12,CA,CHICO,2012-12,2.35,"(-121.784594, 39.745253999999996)",25667.73,Refinancing of Apt,0.1631578947368421,0.1037597914840295,0.1875157894736842,0.11250044444706161,0.21092631578947374,0.1229870860570845,0.2552894736842105,0.1357575781297376,0.30947368421052623,0.15161617049507178,0.5145657894736843,0.15595926973919036,0.8483157894736841,0.15743071420487703,0.039500000000000014,0.10778796990719128,0.11950000000000005,0.09922402594656604,0.1585,0.10483997656556404,0.6960000000000001,0.3041003744093975,1.7189999999999999,0.5563646167977895,2.4675000000000002,0.45505591480942137,2.8835,0.27184055083017,37571290060.6541,-0.37713720819355134,9855625468.0504,0.7171455054823244,86.5850023909696,0.35442075100673376,2.2,0.3546135569255265,2.2,0.5566091139845566,-121.784594,39.745253999999996
4,2015-03,CA,CHICO,2015-03,3.58,"(13.681389999999999, 4.575)",72662.37,Refinancing of Apt,0.12134999999999999,0.1037597914840295,0.14022954545454547,0.11250044444706161,0.17560000000000003,0.1229870860570845,0.21958181818181813,0.1357575781297376,0.26829772727272727,0.15161617049507178,0.39945,0.15595926973919036,0.700025,0.15743071420487703,0.02272727272727273,0.10778796990719128,0.11000000000000001,0.09922402594656604,0.25363636363636366,0.10483997656556404,1.5190909090909088,0.3041003744093975,2.042727272727273,0.5563646167977895,2.4068181818181817,0.45505591480942137,2.626363636363636,0.27184055083017,45241950015.4561,-0.37713720819355134,11517159733.1957,0.7171455054823244,81.7923503982947,0.35442075100673376,1.3,0.3546135569255265,1.0,0.5566091139845566,13.681389999999999,4.575
