,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-3),Corr with mortgage 90(-3),long,lat
0,2010-11,OH,MASSILLON,2010-11,4.25,"(-81.491964, 40.800034000000004)",9168.16,Refinancing of Apt,0.22869727272727272,0.5674181311294969,0.24913818181818187,0.5620431066550015,0.2541922727272727,0.4628618344176982,0.27004181818181816,0.296732922938687,0.2871204545454545,0.16270319263925143,0.44597000000000014,0.04605544111177695,0.7651345454545454,0.013265428341137118,0.13400000000000004,0.4484160605762836,0.182,0.45480187705593844,0.25200000000000006,0.47282626520516363,1.35,0.9531706659120931,2.7630000000000003,0.8319240801522145,3.817999999999999,0.6897033555158699,4.186,0.6907337396437213,30207558860.6451,-0.2128119745263631,10534224377.9144,-0.7280965454669439,93.74313363440879,0.6317109197323153,2.9,-0.6084475233101919,3.0,-0.34472546405119514,-81.491964,40.800034000000004
1,2012-04,OH,MASSILLON,2012-04,3.1,"(-81.52168499999999, 40.860597999999996)",45866.69,Refinancing of Apt,0.14868421052631575,0.5674181311294969,0.18980526315789473,0.5620431066550015,0.23982894736842097,0.4628618344176982,0.34777368421052635,0.296732922938687,0.46680789473684203,0.16270319263925143,0.7313999999999999,0.04605544111177695,1.048621052631579,0.013265428341137118,0.0666666666666667,0.4484160605762836,0.13904761904761903,0.45480187705593844,0.18333333333333335,0.47282626520516363,0.8947619047619045,0.9531706659120931,2.0528571428571425,0.8319240801522145,2.8166666666666664,0.6897033555158699,3.1842857142857137,0.6907337396437213,36623269866.4569,-0.2128119745263631,11508699084.1195,-0.7280965454669439,89.02745876405929,0.6317109197323153,2.8,-0.6084475233101919,3.3,-0.34472546405119514,-81.52168499999999,40.860597999999996
2,2012-11,OH,MASSILLON,2012-11,2.48,"(-81.48533, 40.771991)",37246.32,Refinancing of Apt,0.1555,0.5674181311294969,0.18060909090909089,0.5620431066550015,0.20888636363636362,0.4628618344176982,0.25813636363636355,0.296732922938687,0.31102272727272723,0.16270319263925143,0.528347727272727,0.04605544111177695,0.8631931818181818,0.013265428341137118,0.12449999999999999,0.4484160605762836,0.14450000000000002,0.45480187705593844,0.17850000000000002,0.47282626520516363,0.665,0.9531706659120931,1.654,0.8319240801522145,2.3894999999999995,0.6897033555158699,2.8034999999999997,0.6907337396437213,38410438812.4053,-0.2128119745263631,16111780903.4699,-0.7280965454669439,88.794109524791,0.6317109197323153,3.5,-0.6084475233101919,3.1,-0.34472546405119514,-81.48533,40.771991
3,2012-12,OH,MASSILLON,2012-12,2.95,"(-81.5232, 40.7956)",22621.26,Refinancing of Apt,0.1631578947368421,0.5674181311294969,0.1875157894736842,0.5620431066550015,0.21092631578947374,0.4628618344176982,0.2552894736842105,0.296732922938687,0.30947368421052623,0.16270319263925143,0.5145657894736843,0.04605544111177695,0.8483157894736841,0.013265428341137118,0.039500000000000014,0.4484160605762836,0.11950000000000005,0.45480187705593844,0.1585,0.47282626520516363,0.6960000000000001,0.9531706659120931,1.7189999999999999,0.8319240801522145,2.4675000000000002,0.6897033555158699,2.8835,0.6907337396437213,38808856509.5085,-0.2128119745263631,11986368496.8635,-0.7280965454669439,88.920473853359,0.6317109197323153,3.1,-0.6084475233101919,3.0,-0.34472546405119514,-81.5232,40.7956
4,2016-04,OH,MASSILLON,2016-04,3.65,"(-81.494136, 40.791456)",7532.33,Refinancing of Apt,0.38031428571428566,0.5674181311294969,0.39864523809523805,0.5620431066550015,0.4373976190476192,0.4628618344176982,0.5229452380952381,0.296732922938687,0.6327499999999999,0.16270319263925143,0.9025404761904764,0.04605544111177695,1.2222214285714286,0.013265428341137118,0.18761904761904763,0.4484160605762836,0.37238095238095237,0.45480187705593844,0.5557142857142858,0.47282626520516363,1.2580952380952382,0.9531706659120931,1.8052380952380953,0.8319240801522145,2.2104761904761907,0.6897033555158699,2.6233333333333335,0.6907337396437213,48887248013.451,-0.2128119745263631,13039171751.3192,-0.7280965454669439,87.39008859346599,0.6317109197323153,2.2,-0.6084475233101919,1.5,-0.34472546405119514,-81.494136,40.791456
