,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(-1),Corr with student_vol(-1),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-1),Corr with mortgage 90(-1)
0,PA,ERIE,2011-09,4.05,Refinancing of Apt,0.14525181818181823,3.9047481818181815,0.07679852063223823,0.1884,3.8615999999999997,0.08884489836493233,0.23085045454545455,3.8191495454545454,0.07309965492169247,0.2845913636363636,3.7654086363636363,-0.0009182241004806416,0.3502268181818181,3.699773181818182,-0.03892575058324415,0.5222018181818182,3.5277981818181816,-0.1352007071717359,0.8332045454545454,3.2167954545454545,-0.14100754280343528,0.005714285714285713,4.0442857142857145,-0.047772604460142656,0.04333333333333335,4.006666666666667,-0.058569716088817336,0.10476190476190479,3.945238095238095,0.01238167929532234,0.9004761904761904,3.149523809523809,0.2979499852318433,1.9752380952380955,2.074761904761904,0.4605314179157829,2.8271428571428574,1.2228571428571424,0.5251147237380777,3.182380952380953,0.8676190476190468,0.4726227245951309,31041077337.2648,-0.08886270292195073,12477113046.1263,-0.6716209255048592,88.33905735772379,-0.22676485705718064,3.9,0.8475781857574315,2.4,-0.281363493945581
1,PA,ERIE,2012-06,3.15,Refinancing of Apt,0.163,2.987,0.07679852063223823,0.19464736842105262,2.9553526315789473,0.08884489836493233,0.24319736842105263,2.9068026315789472,0.07309965492169247,0.3459342105263157,2.8040657894736842,-0.0009182241004806416,0.46558684210526313,2.6844131578947366,-0.03892575058324415,0.7364000000000004,2.4135999999999997,-0.1352007071717359,1.0691894736842107,2.080810526315789,-0.14100754280343528,0.05190476190476193,3.098095238095238,-0.047772604460142656,0.14809523809523809,3.0019047619047616,-0.058569716088817336,0.18904761904761905,2.960952380952381,0.01238167929532234,0.7114285714285714,2.4385714285714286,0.2979499852318433,1.6223809523809525,1.5276190476190474,0.4605314179157829,2.3061904761904763,0.8438095238095236,0.5251147237380777,2.698095238095238,0.4519047619047618,0.4726227245951309,35532707747.113,-0.08886270292195073,12770391029.1034,-0.6716209255048592,89.6038877472871,-0.22676485705718064,3.6,0.8475781857574315,2.5,-0.281363493945581
2,PA,ERIE,2012-08,2.75,Refinancing of Apt,0.15374090909090915,2.596259090909091,0.07679852063223823,0.18745454545454548,2.5625454545454547,0.08884489836493233,0.23783863636363634,2.5121613636363636,0.07309965492169247,0.3331136363636364,2.4168863636363636,-0.0009182241004806416,0.43259999999999993,2.3174,-0.03892575058324415,0.7177749999999997,2.0322250000000004,-0.1352007071717359,1.0426272727272727,1.7073727272727273,-0.14100754280343528,0.09217391304347829,2.6578260869565216,-0.047772604460142656,0.14043478260869566,2.6095652173913044,-0.058569716088817336,0.18347826086956526,2.566521739130435,0.01238167929532234,0.7139130434782609,2.036086956521739,0.2979499852318433,1.6782608695652175,1.0717391304347825,0.4605314179157829,2.3978260869565218,0.3521739130434782,0.5251147237380777,2.7708695652173914,-0.02086956521739136,0.4726227245951309,36623269866.4569,-0.08886270292195073,16111780903.4699,-0.6716209255048592,89.02745876405929,-0.22676485705718064,3.2,0.8475781857574315,2.6,-0.281363493945581
3,PA,ERIE,2015-04,3.47,Refinancing of Apt,0.12200000000000003,3.3480000000000003,0.07679852063223823,0.14605250000000003,3.3239475,0.08884489836493233,0.18076750000000003,3.2892325000000002,0.07309965492169247,0.22830999999999996,3.24169,-0.0009182241004806416,0.27596,3.19404,-0.03892575058324415,0.404505,3.0654950000000003,-0.1352007071717359,0.6969449999999999,2.7730550000000003,-0.14100754280343528,0.018181818181818188,3.451818181818182,-0.047772604460142656,0.09363636363636368,3.3763636363636365,-0.058569716088817336,0.23363636363636367,3.2363636363636363,0.01238167929532234,1.3545454545454545,2.1154545454545457,0.2979499852318433,1.9349999999999996,1.5350000000000006,0.4605314179157829,2.334090909090909,1.1359090909090912,0.5251147237380777,2.5859090909090905,0.8840909090909097,0.4726227245951309,45241950015.4561,-0.08886270292195073,12019442988.8631,-0.6716209255048592,82.23381292700279,-0.22676485705718064,3.4,0.8475781857574315,1.5,-0.281363493945581
4,PA,ERIE,2016-09,3.37,Refinancing of Apt,0.42159363636363634,2.948406363636364,0.07679852063223823,0.4495609090909092,2.920439090909091,0.08884489836493233,0.5270018181818182,2.842998181818182,0.07309965492169247,0.6625254545454545,2.7074745454545455,-0.0009182241004806416,0.8496804545454547,2.5203195454545453,-0.03892575058324415,1.2471445454545458,2.122855454545454,-0.1352007071717359,1.5560313636363639,1.8139686363636363,-0.14100754280343528,0.1914285714285715,3.178571428571429,-0.047772604460142656,0.4671428571428572,2.902857142857143,-0.058569716088817336,0.5933333333333333,2.776666666666667,0.01238167929532234,1.178095238095238,2.191904761904762,0.2979499852318433,1.6304761904761906,1.7395238095238095,0.4605314179157829,2.0152380952380957,1.3547619047619044,0.5251147237380777,2.350476190476191,1.0195238095238093,0.4726227245951309,49276189942.4712,-0.08886270292195073,11412820253.2316,-0.6716209255048592,88.1942388876454,-0.22676485705718064,3.4,0.8475781857574315,1.7,-0.281363493945581
5,PA,ERIE,2017-01,3.47,Refinancing of Apt,0.6908933333333332,2.779106666666667,0.07679852063223823,0.720819523809524,2.7491804761904763,0.08884489836493233,0.7713747619047617,2.6986252380952385,0.07309965492169247,0.8375133333333332,2.632486666666667,-0.0009182241004806416,1.0256928571428574,2.444307142857143,-0.03892575058324415,1.3400880952380954,2.129911904761905,-0.1352007071717359,1.7079285714285712,1.762071428571429,-0.14100754280343528,0.496,2.974,-0.047772604460142656,0.617,2.853,-0.058569716088817336,0.8255000000000002,2.6445,0.01238167929532234,1.9164999999999996,1.5535000000000005,0.2979499852318433,2.4325,1.0375,0.4605314179157829,2.7475,0.7225000000000001,0.5251147237380777,3.0189999999999997,0.4510000000000005,0.4726227245951309,50249654907.7038,-0.08886270292195073,12605986919.9069,-0.6716209255048592,88.1697673489486,-0.22676485705718064,3.6,0.8475781857574315,1.8,-0.281363493945581
