,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(-3),Corr with student_vol(-3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2012-03,UT,CLEARFIELD,2012-03,3.25,"(-112.006933, 41.093396999999996)",11561.82,Refinancing of Apt,0.14720000000000003,0.7385593026206221,0.1893409090909091,0.7443195450910908,0.24185227272727275,0.7430891043590507,0.35079999999999995,0.7388731274076261,0.4732886363636363,0.7233400757235766,0.741275,0.7177432162082524,1.0534477272727274,0.712221182303095,0.06363636363636366,0.7543286124020135,0.14227272727272727,0.7591397616274126,0.19000000000000003,0.745270099494283,1.0172727272727273,0.5654719647830251,2.1727272727272724,0.4006751921538053,2.9404545454545454,0.03297732392923691,3.281363636363636,-0.27228052428244287,36777908030.9335,0.3397815129099947,11508699084.1195,0.7511031844401266,90.48744874686929,-0.7400615729573005,2.5,-0.6218917714336859,2.4,-0.30291627494948725,-112.006933,41.093396999999996
1,2012-08,UT,CLEARFIELD,2012-08,3.75,"(-112.00497800000001, 41.092549)",12151.46,Refinancing of Apt,0.15374090909090915,0.7385593026206221,0.18745454545454548,0.7443195450910908,0.23783863636363634,0.7430891043590507,0.3331136363636364,0.7388731274076261,0.43259999999999993,0.7233400757235766,0.7177749999999997,0.7177432162082524,1.0426272727272727,0.712221182303095,0.09217391304347829,0.7543286124020135,0.14043478260869566,0.7591397616274126,0.18347826086956526,0.745270099494283,0.7139130434782609,0.5654719647830251,1.6782608695652175,0.4006751921538053,2.3978260869565218,0.03297732392923691,2.7708695652173914,-0.27228052428244287,37685204803.0042,0.3397815129099947,12770391029.1034,0.7511031844401266,89.6038877472871,-0.7400615729573005,2.5,-0.6218917714336859,2.1,-0.30291627494948725,-112.00497800000001,41.092549
2,2017-02,UT,CLEARFIELD,2017-02,3.2,"(-112.010897, 41.092461)",63138.08,Refinancing of Apt,0.6863609999999999,0.7385593026206221,0.7163664999999999,0.7443195450910908,0.7767084999999999,0.7430891043590507,0.8480275,0.7388731274076261,1.0445964999999997,0.7233400757235766,1.3514585000000001,0.7177432162082524,1.723958,0.712221182303095,0.48210526315789465,0.7543286124020135,0.653157894736842,0.7591397616274126,0.8205263157894739,0.745270099494283,1.9015789473684213,0.5654719647830251,2.4189473684210525,0.4006751921538053,2.763684210526316,0.03297732392923691,3.0321052631578946,-0.27228052428244287,47316214443.3566,0.3397815129099947,12137144620.0221,0.7511031844401266,89.2057504560787,-0.7400615729573005,2.1,-0.6218917714336859,0.9,-0.30291627494948725,-112.010897,41.092461
3,2017-03,UT,CLEARFIELD,2017-03,4.18,"(-112.0244, 41.1135)",117404.09,Refinancing of Apt,0.8095565217391305,0.7385593026206221,0.8706386956521739,0.7443195450910908,0.9286352173913045,0.7430891043590507,0.982656956521739,0.7388731274076261,1.134713043478261,0.7233400757235766,1.4258673913043478,0.7177432162082524,1.8069104347826086,0.712221182303095,0.662608695652174,0.7543286124020135,0.8856521739130436,0.7591397616274126,1.0104347826086957,0.745270099494283,2.013478260869565,0.5654719647830251,2.4817391304347827,0.4006751921538053,2.8317391304347823,0.03297732392923691,3.0813043478260873,-0.27228052428244287,48693341763.9087,0.3397815129099947,12605986919.9069,0.7511031844401266,88.1697673489486,-0.7400615729573005,1.6,-0.6218917714336859,0.9,-0.30291627494948725,-112.0244,41.1135
