,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-1),Corr with auto_vol(-1),student_vol(4),Corr with student_vol(4),credit_tightness,Corr with credit_tightness,mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2010-12,NY,ALBANY,2010-12,6.2,"(-73.77700816, 42.65281209)",12208,1731064.12,Refinancing of Apt,0.24122190476190472,-0.30181504845416685,0.25412380952380953,-0.30964142453518184,0.26178857142857137,-0.3228416612809708,0.28196571428571415,-0.33579651694057605,0.30272333333333334,-0.34660156191445973,0.4583942857142857,-0.31602372236868936,0.7839004761904763,-0.2463557294026489,0.0854166666666667,-0.3425529342994801,0.19333333333333338,-0.30631480569820174,0.2937499999999999,-0.28390065430646394,1.9429166666666664,0.4583055420892529,3.2949999999999995,0.7556531257847636,4.173333333333333,0.7795488081097874,4.415,0.7677989199588308,30207558860.6451,-0.8052464180934387,15995126134.7035,0.9786229243844117,94.7176548951663,0.8436100849150885,3.6,0.9241548067128252,2.5,-0.40208909178953095,-73.77700816,42.65281209
1,2011-11,NY,ALBANY,2011-11,4.25,"(-73.7607, 40.6984)",12210,16088.98,Refinancing of Apt,0.14255090909090912,-0.30181504845416685,0.19244863636363635,-0.30964142453518184,0.2536463636363637,-0.3228416612809708,0.3593790909090909,-0.33579651694057605,0.47529181818181826,-0.34660156191445973,0.6805422727272729,-0.31602372236868936,1.000305,-0.2463557294026489,0.013999999999999999,-0.3425529342994801,0.04650000000000002,-0.30631480569820174,0.11200000000000002,-0.28390065430646394,0.908,0.4583055420892529,2.0134999999999996,0.7556531257847636,2.7180000000000004,0.7795488081097874,3.0155000000000003,0.7677989199588308,34623712775.9563,-0.8052464180934387,11251067892.2966,0.9786229243844117,90.35087768078328,0.8436100849150885,2.8,0.9241548067128252,3.0,-0.40208909178953095,-73.7607,40.6984
2,2014-02,NY,ALBANY,2014-02,3.86,"(-73.77700816, 42.65281209)",12208,230028.48,Refinancing of Apt,0.08627,-0.30181504845416685,0.11939250000000004,-0.30964142453518184,0.155105,-0.3228416612809708,0.19663749999999997,-0.33579651694057605,0.23520249999999998,-0.34660156191445973,0.3308,-0.31602372236868936,0.554605,-0.2463557294026489,0.046842105263157914,-0.3425529342994801,0.08105263157894738,-0.30631480569820174,0.11684210526315793,-0.28390065430646394,1.5157894736842106,0.4583055420892529,2.7094736842105265,0.7556531257847636,3.3847368421052626,0.7795488081097874,3.6626315789473685,0.7677989199588308,42151687038.4775,-0.8052464180934387,10121843859.6075,0.9786229243844117,83.69462947740479,0.8436100849150885,2.3,0.9241548067128252,2.8,-0.40208909178953095,-73.77700816,42.65281209
3,2014-06,NY,ALBANY,2014-06,3.88,"(-77.666256, 42.331848)",12201,9696.58,Refinancing of Apt,0.09278571428571428,-0.30181504845416685,0.12241428571428574,-0.30964142453518184,0.1523738095238095,-0.3228416612809708,0.19377380952380954,-0.33579651694057605,0.2309452380952381,-0.34660156191445973,0.32388809523809525,-0.31602372236868936,0.5421714285714285,-0.2463557294026489,0.024285714285714296,-0.3425529342994801,0.06047619047619051,-0.30631480569820174,0.10476190476190479,-0.28390065430646394,1.679047619047619,0.4583055420892529,2.5985714285714288,0.7556531257847636,3.1533333333333333,0.7795488081097874,3.4199999999999995,0.7677989199588308,44462292713.4678,-0.8052464180934387,10950177839.1879,0.9786229243844117,81.9669757663089,0.8436100849150885,2.2,0.9241548067128252,2.7,-0.40208909178953095,-77.666256,42.331848
4,2014-11,NY,ALBANY,2014-11,4.39,"(-73.777101, 42.659481)",12203,53604.23,Refinancing of Apt,0.09656999999999999,-0.30181504845416685,0.12222499999999999,-0.30964142453518184,0.1548075,-0.3228416612809708,0.20246,-0.33579651694057605,0.23286250000000003,-0.34660156191445973,0.32679500000000006,-0.31602372236868936,0.56206,-0.2463557294026489,0.04166666666666668,-0.3425529342994801,0.06944444444444448,-0.30631480569820174,0.13444444444444448,-0.28390065430646394,1.6205555555555557,0.4583055420892529,2.325555555555556,0.7556531257847636,2.7644444444444445,0.7795488081097874,3.038333333333333,0.7677989199588308,44591810060.8257,-0.8052464180934387,12019442988.8631,0.9786229243844117,82.72786465890579,0.8436100849150885,2.3,0.9241548067128252,2.9,-0.40208909178953095,-73.777101,42.659481
5,2015-02,NY,ALBANY,2015-02,3.94,"(-73.77780899999999, 40.692396)",12210,4901.28,Refinancing of Apt,0.11784999999999998,-0.30181504845416685,0.13764249999999997,-0.30964142453518184,0.17207499999999998,-0.3228416612809708,0.2121925,-0.33579651694057605,0.25842,-0.34660156191445973,0.37596500000000005,-0.31602372236868936,0.6601375,-0.2463557294026489,0.017894736842105265,-0.3425529342994801,0.07105263157894741,-0.30631480569820174,0.22421052631578947,-0.28390065430646394,1.472631578947368,0.4583055420892529,1.9752631578947366,0.7556531257847636,2.3384210526315794,0.7795488081097874,2.566315789473684,0.7677989199588308,45667781053.6763,-0.8052464180934387,11517159733.1957,0.9786229243844117,82.122236078369,0.8436100849150885,2.5,0.9241548067128252,2.5,-0.40208909178953095,-73.77780899999999,40.692396
