,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(2),Corr with student_vol(2),credit_tightness,Corr with credit_tightness,mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(3),Corr with mortgage 90(3)
0,2010-11,MS,GULFPORT,2010-11,3.95,"(-62.2, 16.75)",13920.38,Refinancing of Apt,0.22869727272727272,0.20353784869260852,0.24913818181818187,0.21160172311408135,0.2541922727272727,0.19264446558292425,0.27004181818181816,0.1725142493952566,0.2871204545454545,0.15073995685244196,0.44597000000000014,0.14448371034368387,0.7651345454545454,0.17454375870482164,0.13400000000000004,0.18412902183837954,0.182,0.1754740362489247,0.25200000000000006,0.19693719204489582,1.35,0.8549656689858769,2.7630000000000003,0.8941974250745305,3.817999999999999,0.745090331644085,4.186,0.7080943183995584,32217867353.4185,-0.4805951354442719,11568364841.7538,0.9046877888682544,92.8594669911348,0.6306618204034085,5.9,-0.34574766046600547,3.8,0.3669203796520429
1,2011-03,MS,GULFPORT,2011-03,4.58,"(-89.056674, 30.488056)",16415.73,Refinancing of Apt,0.2076739130434783,0.20353784869260852,0.23889782608695653,0.21160172311408135,0.2532847826086956,0.19264446558292425,0.2829456521739131,0.1725142493952566,0.30843478260869567,0.15073995685244196,0.4607826086956522,0.14448371034368387,0.7797065217391305,0.17454375870482164,0.06478260869565221,0.18412902183837954,0.15652173913043482,0.1754740362489247,0.25913043478260867,0.19693719204489582,2.1134782608695653,0.8549656689858769,3.414347826086956,0.8941974250745305,4.26608695652174,0.745090331644085,4.5139130434782615,0.7080943183995584,31300541846.2612,-0.4805951354442719,13753511368.0623,0.9046877888682544,91.59671843464591,0.6306618204034085,5.1,-0.34574766046600547,3.6,0.3669203796520429
2,2011-07,MS,GULFPORT,2011-07,3.98,"(-89.0928, 30.3674)",54010.81,Refinancing of Apt,0.12388095238095237,0.20353784869260852,0.1598857142857143,0.21160172311408135,0.18661904761904766,0.19264446558292425,0.2182333333333334,0.1725142493952566,0.24991190476190472,0.15073995685244196,0.41392857142857137,0.14448371034368387,0.7452261904761905,0.17454375870482164,0.037500000000000006,0.18412902183837954,0.08400000000000002,0.1754740362489247,0.185,0.19693719204489582,1.541,0.8549656689858769,3.003,0.8941974250745305,3.9475000000000002,0.745090331644085,4.2705,0.7080943183995584,34623712775.9563,-0.4805951354442719,11655650147.2578,0.9046877888682544,90.5649414475864,0.6306618204034085,5.0,-0.34574766046600547,4.2,0.3669203796520429
3,2013-04,MS,GULFPORT,2013-04,2.6,"(-89.005811, 30.395424)",12838.89,Refinancing of Apt,0.1539047619047619,0.20353784869260852,0.17210476190476193,0.21160172311408135,0.19953333333333334,0.19264446558292425,0.24005714285714277,0.1725142493952566,0.27714285714285714,0.15073995685244196,0.4360190476190476,0.14448371034368387,0.7168333333333334,0.17454375870482164,0.049090909090909116,0.18412902183837954,0.09409090909090913,0.1754740362489247,0.12454545454545456,0.19693719204489582,0.7104545454545454,0.8549656689858769,1.7590909090909093,0.8941974250745305,2.5500000000000003,0.745090331644085,2.9327272727272726,0.7080943183995584,41471481477.9035,-0.4805951354442719,9260696074.4491,0.9046877888682544,86.5850023909696,0.6306618204034085,6.1,-0.34574766046600547,2.9,0.3669203796520429
4,2015-05,MS,GULFPORT,2015-05,3.3,"(-121.775356, 39.186431)",11772.24,Refinancing of Apt,0.12315789473684212,0.20353784869260852,0.14795,0.21160172311408135,0.1842289473684211,0.19264446558292425,0.2296,0.1725142493952566,0.2795368421052632,0.15073995685244196,0.41659473684210524,0.14448371034368387,0.7346236842105265,0.17454375870482164,0.013000000000000001,0.18412902183837954,0.07950000000000002,0.1754740362489247,0.24100000000000002,0.19693719204489582,1.5385000000000002,0.8549656689858769,2.1975000000000002,0.8941974250745305,2.692,0.745090331644085,2.9550000000000005,0.7080943183995584,48836554747.323,-0.4805951354442719,11834405659.8436,0.9046877888682544,83.34061286074021,0.6306618204034085,4.7,-0.34574766046600547,2.0,0.3669203796520429
5,2015-12,MS,GULFPORT,2015-12,3.55,"(14.0, 48.0)",34287.21,Refinancing of Apt,0.2286238095238095,0.20353784869260852,0.289352380952381,0.21160172311408135,0.3523071428571429,0.19264446558292425,0.44092857142857156,0.1725142493952566,0.5332357142857143,0.15073995685244196,0.7638285714285715,0.14448371034368387,1.0841380952380955,0.17454375870482164,0.17181818181818184,0.18412902183837954,0.4990909090909091,0.1754740362489247,0.6536363636363638,0.19693719204489582,1.6986363636363635,0.8549656689858769,2.2427272727272736,0.8941974250745305,2.6072727272727274,0.745090331644085,2.97,0.7080943183995584,48187387172.2131,-0.4805951354442719,11240513229.2606,0.9046877888682544,82.3313446344394,0.6306618204034085,4.7,-0.34574766046600547,2.3,0.3669203796520429
6,2017-09,MS,GULFPORT,2017-09,3.925,"(-90.25747199999999, 32.379539)",17832.705,Refinancing of Apt,1.1784444999999997,0.20353784869260852,1.1967471428571432,0.21160172311408135,1.23492,0.19264446558292425,1.2721638095238097,0.1725142493952566,1.3232957142857147,0.15073995685244196,1.4732157142857143,0.14448371034368387,1.738246666666667,0.17454375870482164,0.9940000000000001,0.18412902183837954,1.171,0.1754740362489247,1.2799999999999998,0.19693719204489582,1.7975,0.8549656689858769,2.2020000000000004,0.8941974250745305,2.5300000000000002,0.745090331644085,2.7764999999999995,0.7080943183995584,50617906919.2487,-0.4805951354442719,11707722927.962,0.9046877888682544,89.9213768261837,0.6306618204034085,3.9,-0.34574766046600547,1.6,0.3669203796520429
