,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(1),Corr with student_vol(1),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(1),Corr with mortgage 90(1)
0,MI,EAST LANSING,2010-05,4.75,Refinancing of Apt,0.2957715789473684,4.4542284210526315,0.32307393528944717,0.3152057894736842,4.434794210526316,0.32216856332028937,0.3354642105263158,4.4145357894736845,0.3199670695923042,0.39242105263157895,4.357578947368421,0.32762506084578746,0.45851421052631586,4.291485789473684,0.33381356555265174,0.6592468421052632,4.090753157894737,0.3380591535457032,1.129987894736842,3.620012105263158,0.38233675735473954,0.147,4.603,0.3217795333530078,0.22350000000000003,4.5265,0.3185626993290349,0.37099999999999994,4.3790000000000004,0.34875710474491445,2.1799999999999997,2.5700000000000003,0.7695626448554451,3.4199999999999995,1.3300000000000005,0.8803417865692535,4.1145,0.6355000000000004,0.6860899919698666,4.286,0.4640000000000004,0.5800997393619176,28477062769.4533,-0.21290940034806902,11833891080.8667,0.7322972674963932,99.0214107435932,0.4176848148437543,3.4,-0.20676508030620813,3.7,0.19511800549501263
1,MI,EAST LANSING,2013-03,2.94,Refinancing of Apt,0.15505000000000002,2.78495,0.32307393528944717,0.17309999999999998,2.7669,0.32216856332028937,0.20345,2.73655,0.3199670695923042,0.2419,2.6981,0.32762506084578746,0.28190000000000004,2.6581,0.33381356555265174,0.44782500000000003,2.492175,0.3380591535457032,0.7351250000000001,2.204875,0.38233675735473954,0.07800000000000003,2.862,0.3217795333530078,0.11450000000000005,2.8255,0.3185626993290349,0.14750000000000002,2.7925,0.34875710474491445,0.8185000000000002,2.1214999999999997,0.7695626448554451,1.9575,0.9824999999999999,0.8803417865692535,2.7840000000000003,0.1559999999999997,0.6860899919698666,3.1625000000000005,-0.2225000000000006,0.5800997393619176,40995097959.5386,-0.21290940034806902,9123117418.53368,0.7322972674963932,88.794109524791,0.4176848148437543,3.5,-0.20676508030620813,2.2,0.19511800549501263
2,MI,EAST LANSING,2013-04,3.0,Refinancing of Apt,0.1539047619047619,2.8460952380952382,0.32307393528944717,0.17210476190476193,2.827895238095238,0.32216856332028937,0.19953333333333334,2.800466666666667,0.3199670695923042,0.24005714285714277,2.7599428571428573,0.32762506084578746,0.27714285714285714,2.722857142857143,0.33381356555265174,0.4360190476190476,2.5639809523809522,0.3380591535457032,0.7168333333333334,2.2831666666666663,0.38233675735473954,0.049090909090909116,2.9509090909090907,0.3217795333530078,0.09409090909090913,2.9059090909090908,0.3185626993290349,0.12454545454545456,2.8754545454545455,0.34875710474491445,0.7104545454545454,2.2895454545454546,0.7695626448554451,1.7590909090909093,1.2409090909090907,0.8803417865692535,2.5500000000000003,0.44999999999999973,0.6860899919698666,2.9327272727272726,0.06727272727272737,0.5800997393619176,41507587847.7023,-0.21290940034806902,9498561196.652071,0.7322972674963932,88.920473853359,0.4176848148437543,3.3,-0.20676508030620813,2.1,0.19511800549501263
3,MI,EAST LANSING,2013-06,3.27,Refinancing of Apt,0.13074,3.13926,0.32307393528944717,0.15964599999999998,3.110354,0.32216856332028937,0.19319250000000002,3.0768075,0.3199670695923042,0.23164600000000002,3.038354,0.32762506084578746,0.27374,2.99626,0.33381356555265174,0.4139935,2.8560065,0.3380591535457032,0.6839425000000002,2.5860575,0.38233675735473954,0.0345,3.2355,0.3217795333530078,0.08750000000000002,3.1825,0.3185626993290349,0.142,3.128,0.34875710474491445,1.2035,2.0665,0.7695626448554451,2.3000000000000003,0.9699999999999998,0.8803417865692535,3.0740000000000003,0.19599999999999973,0.6860899919698666,3.400000000000001,-0.13000000000000078,0.5800997393619176,41334062733.8549,-0.21290940034806902,8901986132.75728,0.7322972674963932,88.29263433660921,0.4176848148437543,2.4,-0.20676508030620813,2.0,0.19511800549501263
4,MI,EAST LANSING,2013-07,4.0,Refinancing of Apt,0.12117913043478262,3.8788208695652173,0.32307393528944717,0.15611695652173913,3.843883043478261,0.32216856332028937,0.19111913043478265,3.8088808695652174,0.3199670695923042,0.232388695652174,3.767611304347826,0.32762506084578746,0.26758260869565215,3.732417391304348,0.33381356555265174,0.40307869565217386,3.596921304347826,0.3380591535457032,0.6838491304347826,3.3161508695652175,0.38233675735473954,0.020909090909090912,3.979090909090909,0.3217795333530078,0.07363636363636367,3.9263636363636363,0.3185626993290349,0.12181818181818184,3.878181818181818,0.34875710474491445,1.4031818181818183,2.5968181818181817,0.7695626448554451,2.5822727272727275,1.4177272727272725,0.8803417865692535,3.3072727272727276,0.6927272727272724,0.6860899919698666,3.605,0.395,0.5800997393619176,41062625933.5941,-0.21290940034806902,10210246554.7955,0.7322972674963932,89.95115518901541,0.4176848148437543,2.6,-0.20676508030620813,2.1,0.19511800549501263
5,MI,EAST LANSING,2014-08,3.9,Refinancing of Apt,0.090785,3.809215,0.32307393528944717,0.121725,3.778275,0.32216856332028937,0.15602,3.74398,0.3199670695923042,0.19527250000000002,3.7047274999999997,0.32762506084578746,0.23465000000000003,3.66535,0.33381356555265174,0.32965500000000003,3.5703449999999997,0.3380591535457032,0.55889,3.34111,0.38233675735473954,0.030000000000000006,3.87,0.3217795333530078,0.0523809523809524,3.8476190476190477,0.3185626993290349,0.10714285714285714,3.7928571428571427,0.34875710474491445,1.6314285714285717,2.2685714285714282,0.7695626448554451,2.42,1.48,0.8803417865692535,2.9366666666666665,0.9633333333333334,0.6860899919698666,3.2009523809523808,0.6990476190476191,0.5800997393619176,44591810060.8257,-0.21290940034806902,11159124696.1814,0.7322972674963932,81.64661519553,0.4176848148437543,1.8,-0.20676508030620813,1.7,0.19511800549501263
6,MI,EAST LANSING,2016-02,3.68,Refinancing of Apt,0.3714619047619048,3.308538095238095,0.32307393528944717,0.39233095238095245,3.2876690476190475,0.32216856332028937,0.43129761904761904,3.248702380952381,0.3199670695923042,0.5186452380952381,3.161354761904762,0.32762506084578746,0.6227190476190477,3.0572809523809523,0.33381356555265174,0.8697642857142857,2.8102357142857146,0.3380591535457032,1.1407690476190477,2.5392309523809526,0.38233675735473954,0.25600000000000006,3.424,0.3217795333530078,0.445,3.2350000000000003,0.3185626993290349,0.534,3.146,0.34875710474491445,1.222,2.458,0.7695626448554451,1.7794999999999999,1.9005000000000003,0.8803417865692535,2.1990000000000003,1.4809999999999999,0.6860899919698666,2.623,1.057,0.5800997393619176,48887248013.451,-0.21290940034806902,11362184412.0981,0.7322972674963932,83.80897781081251,0.4176848148437543,2.0,-0.20676508030620813,1.1,0.19511800549501263
7,MI,EAST LANSING,2017-06,3.48,Refinancing of Apt,1.0640909090909094,2.4159090909090906,0.32307393528944717,1.1183336363636365,2.3616663636363633,0.32216856332028937,1.1714068181818182,2.308593181818182,0.3199670695923042,1.2101513636363637,2.269848636363636,0.32762506084578746,1.2624095454545452,2.217590454545455,0.33381356555265174,1.4322822727272726,2.0477177272727274,0.3380591535457032,1.7322577272727273,1.7477422727272727,0.38233675735473954,0.8413636363636363,2.6386363636363637,0.3217795333530078,1.1095454545454546,2.370454545454545,0.3185626993290349,1.200909090909091,2.2790909090909093,0.34875710474491445,1.7740909090909094,1.7059090909090906,0.7695626448554451,2.186818181818182,1.293181818181818,0.8803417865692535,2.5399999999999996,0.9400000000000004,0.6860899919698666,2.796363636363637,0.6836363636363632,0.5800997393619176,47520522623.6854,-0.21290940034806902,11814606928.6527,0.7322972674963932,89.1832712740787,0.4176848148437543,1.1,-0.20676508030620813,0.7,0.19511800549501263
8,MI,EAST LANSING,2018-03,3.96,Refinancing of Apt,1.5183047619047625,2.4416952380952375,0.32307393528944717,1.6006185714285712,2.359381428571429,0.32216856332028937,1.7991309523809524,2.1608690476190473,0.3199670695923042,1.9184628571428568,2.041537142857143,0.32762506084578746,2.173357619047619,1.7866423809523808,0.33381356555265174,2.345182380952381,1.614817619047619,0.3380591535457032,2.596475714285714,1.363524285714286,0.38233675735473954,1.636666666666667,2.3233333333333333,0.3217795333530078,1.917142857142857,2.0428571428571427,0.3185626993290349,2.0628571428571427,1.8971428571428572,0.34875710474491445,2.6295238095238096,1.3304761904761904,0.7695626448554451,2.8423809523809527,1.1176190476190473,0.8803417865692535,2.9733333333333327,0.9866666666666672,0.6860899919698666,3.0914285714285716,0.8685714285714283,0.5800997393619176,50407042046.8076,-0.21290940034806902,12344213844.2875,0.7322972674963932,87.010875232225,0.4176848148437543,2.0,-0.20676508030620813,0.8,0.19511800549501263
9,MI,EAST LANSING,2018-08,4.205,Refinancing of Apt,1.916485,2.2885150000000003,0.32307393528944717,1.9541377272727276,2.2508622727272725,0.32216856332028937,2.074109545454545,2.130890454545455,0.3199670695923042,2.18963,2.01537,0.32762506084578746,2.323575,1.8814250000000001,0.33381356555265174,2.5196563636363636,1.6853436363636365,0.3380591535457032,2.8215668181818185,1.3834331818181815,0.38233675735473954,1.9408695652173917,2.2641304347826083,0.3217795333530078,2.244347826086957,1.9606521739130431,0.3185626993290349,2.445652173913043,1.759347826086957,0.34875710474491445,2.7678260869565223,1.4371739130434777,0.7695626448554451,2.889130434782609,1.3158695652173913,0.8803417865692535,2.970434782608696,1.234565217391304,0.6860899919698666,3.041739130434783,1.163260869565217,0.5800997393619176,51507450037.54,-0.21290940034806902,12115078194.3566,0.7322972674963932,89.25060298401242,0.4176848148437543,1.1,-0.20676508030620813,0.7,0.19511800549501263
