,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(3),Corr with student_vol(3),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2011-10,IL,ROCKFORD,2011-10,4.05,"(-89.094, 42.2714)",61114,30637.04,Refinancing of Apt,0.1416352380952381,0.3766065555901245,0.19074095238095234,0.3882314149736663,0.24373904761904758,0.3997437331425764,0.3185252380952381,0.4225822832003522,0.4064785714285714,0.427796398141099,0.59521,0.4292417207259703,0.9086428571428572,0.42387672609272675,0.013500000000000003,0.40543692702243345,0.05450000000000003,0.39795557337446325,0.1145,0.40746279480586245,1.0614999999999999,0.4565214577190631,2.1519999999999997,0.6223643765259314,2.8695,0.6476543917437082,3.128,0.42731046749503304,31300541846.2612,-0.06769905200317711,11510278467.2037,0.7608133765494197,88.33905735772379,0.24602269778193236,4.1,0.4079104159715132,4.3,-0.1121176795141303,-89.094,42.2714
1,2012-03,IL,ROCKFORD,2012-03,4.135,"(-88.99861899999999, 42.261731)",61108,29360.625,Refinancing of Apt,0.14720000000000003,0.3766065555901245,0.1893409090909091,0.3882314149736663,0.24185227272727275,0.3997437331425764,0.35079999999999995,0.4225822832003522,0.4732886363636363,0.427796398141099,0.741275,0.4292417207259703,1.0534477272727274,0.42387672609272675,0.06363636363636366,0.40543692702243345,0.14227272727272727,0.39795557337446325,0.19000000000000003,0.40746279480586245,1.0172727272727273,0.4565214577190631,2.1727272727272724,0.6223643765259314,2.9404545454545454,0.6476543917437082,3.281363636363636,0.42731046749503304,34825519831.2788,-0.06769905200317711,14585937143.4485,0.7608133765494197,90.7743282432688,0.24602269778193236,3.9,0.4079104159715132,4.8,-0.1121176795141303,-88.99861899999999,42.261731
2,2013-04,IL,ROCKFORD,2013-04,2.99,"(-89.005234, 42.269038)",61107,34003.1,Refinancing of Apt,0.1539047619047619,0.3766065555901245,0.17210476190476193,0.3882314149736663,0.19953333333333334,0.3997437331425764,0.24005714285714277,0.4225822832003522,0.27714285714285714,0.427796398141099,0.4360190476190476,0.4292417207259703,0.7168333333333334,0.42387672609272675,0.049090909090909116,0.40543692702243345,0.09409090909090913,0.39795557337446325,0.12454545454545456,0.40746279480586245,0.7104545454545454,0.4565214577190631,1.7590909090909093,0.6223643765259314,2.5500000000000003,0.6476543917437082,2.9327272727272726,0.42731046749503304,38808856509.5085,-0.06769905200317711,8901986132.75728,0.7608133765494197,88.794109524791,0.24602269778193236,2.9,0.4079104159715132,4.1,-0.1121176795141303,-89.005234,42.269038
3,2014-09,IL,ROCKFORD,2014-09,3.75,"(-88.9937409, 42.2570501)",61108,35721.94,Refinancing of Apt,0.09027272727272727,0.3766065555901245,0.12087045454545454,0.3882314149736663,0.15410454545454544,0.3997437331425764,0.19699999999999998,0.4225822832003522,0.23403181818181817,0.427796398141099,0.32999090909090917,0.4292417207259703,0.5770545454545455,0.42387672609272675,0.01142857142857143,0.40543692702243345,0.04380952380952382,0.39795557337446325,0.10952380952380954,0.40746279480586245,1.7738095238095242,0.4565214577190631,2.5342857142857147,0.6223643765259314,3.0133333333333328,0.6476543917437082,3.26,0.42731046749503304,44462292713.4678,-0.06769905200317711,14245911418.8887,0.7608133765494197,81.64661519553,0.24602269778193236,2.9,0.4079104159715132,3.0,-0.1121176795141303,-88.9937409,42.2570501
4,2015-04,IL,ROCKFORD,2015-04,3.65,"(-89.000372, 42.280293)",61107,45241.43,Refinancing of Apt,0.12200000000000003,0.3766065555901245,0.14605250000000003,0.3882314149736663,0.18076750000000003,0.3997437331425764,0.22830999999999996,0.4225822832003522,0.27596,0.427796398141099,0.404505,0.4292417207259703,0.6969449999999999,0.42387672609272675,0.018181818181818188,0.40543692702243345,0.09363636363636368,0.39795557337446325,0.23363636363636367,0.40746279480586245,1.3545454545454545,0.4565214577190631,1.9349999999999996,0.6223643765259314,2.334090909090909,0.6476543917437082,2.5859090909090905,0.42731046749503304,45241950015.4561,-0.06769905200317711,11834405659.8436,0.7608133765494197,82.122236078369,0.24602269778193236,2.3,0.4079104159715132,2.2,-0.1121176795141303,-89.000372,42.280293
5,2017-04,IL,ROCKFORD,2017-04,3.25,"(-89.088422, 42.315777000000004)",61103,19180.9,Refinancing of Apt,0.9290682352941175,0.3766065555901245,0.9469605882352942,0.3882314149736663,0.9906858823529412,0.3997437331425764,1.0343464705882355,0.4225822832003522,1.1592282352941174,0.427796398141099,1.4162570588235293,0.4292417207259703,1.7758141176470588,0.42387672609272675,0.7457894736842106,0.40543692702243345,0.9489473684210525,0.39795557337446325,1.0421052631578949,0.40746279480586245,1.8242105263157897,0.4565214577190631,2.297368421052632,0.6223643765259314,2.6673684210526316,0.6476543917437082,2.9415789473684213,0.42731046749503304,51124149514.2735,-0.06769905200317711,11814606928.6527,0.7608133765494197,84.4501908643932,0.24602269778193236,1.8,0.4079104159715132,1.7,-0.1121176795141303,-89.088422,42.315777000000004
6,2018-03,IL,ROCKFORD,2018-03,3.93,"(-89.086394, 42.245028000000005)",61104,44560.32,Refinancing of Apt,1.5183047619047625,0.3766065555901245,1.6006185714285712,0.3882314149736663,1.7991309523809524,0.3997437331425764,1.9184628571428568,0.4225822832003522,2.173357619047619,0.427796398141099,2.345182380952381,0.4292417207259703,2.596475714285714,0.42387672609272675,1.636666666666667,0.40543692702243345,1.917142857142857,0.39795557337446325,2.0628571428571427,0.40746279480586245,2.6295238095238096,0.4565214577190631,2.8423809523809527,0.6223643765259314,2.9733333333333327,0.6476543917437082,3.0914285714285716,0.42731046749503304,50938614889.0817,-0.06769905200317711,12484889768.5791,0.7608133765494197,88.1148323663994,0.24602269778193236,2.5,0.4079104159715132,1.5,-0.1121176795141303,-89.086394,42.245028000000005
7,2018-08,IL,ROCKFORD,2018-08,4.376,"(-88.20899240000001, 41.712953799999994)",61107,31135.32,Refinancing of Apt,1.916485,0.3766065555901245,1.9541377272727276,0.3882314149736663,2.074109545454545,0.3997437331425764,2.18963,0.4225822832003522,2.323575,0.427796398141099,2.5196563636363636,0.4292417207259703,2.8215668181818185,0.42387672609272675,1.9408695652173917,0.40543692702243345,2.244347826086957,0.39795557337446325,2.445652173913043,0.40746279480586245,2.7678260869565223,0.4565214577190631,2.889130434782609,0.6223643765259314,2.970434782608696,0.6476543917437082,3.041739130434783,0.42731046749503304,50505964400.0098,-0.06769905200317711,14022336972.3533,0.7608133765494197,87.17587933428369,0.24602269778193236,2.5,0.4079104159715132,1.0,-0.1121176795141303,-88.20899240000001,41.712953799999994
