,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(1),Corr with auto_vol(1),student_vol(-3),Corr with student_vol(-3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
0,2010-05,VA,NORFOLK,2010-05,3.73,"(-75.17198499999999, 39.901118)",140035.67,Refinancing of Apt,0.2957715789473684,-0.3189675682494068,0.3152057894736842,-0.3149742063471914,0.3354642105263158,-0.3242156484769284,0.39242105263157895,-0.3484515511272541,0.45851421052631586,-0.38104223945894433,0.6592468421052632,-0.4113802639071282,1.129987894736842,-0.4061201023120716,0.147,-0.31805844883883444,0.22350000000000003,-0.33390298602104795,0.37099999999999994,-0.3128408318581831,2.1799999999999997,0.1975943758608989,3.4199999999999995,0.5917174170525307,4.1145,0.6554691404260397,4.286,0.6614817707195086,28389074974.2894,-0.41184301099044784,14228362706.5907,0.4577587245756107,97.8799778094334,0.2344865664921794,4.1,0.3974940416838344,3.5,0.33359129509661195
1,2011-06,VA,NORFOLK,2011-06,4.19,"(-79.581416, 43.790532)",50914.74,Refinancing of Apt,0.12706818181818183,-0.3189675682494068,0.1615431818181819,-0.3149742063471914,0.18716409090909092,-0.3242156484769284,0.21923909090909086,-0.3484515511272541,0.24782409090909094,-0.38104223945894433,0.39758,-0.4113802639071282,0.7268749999999999,-0.4061201023120716,0.0190909090909091,-0.31805844883883444,0.1013636363636364,-0.33390298602104795,0.18090909090909094,-0.3128408318581831,1.5799999999999998,0.1975943758608989,3.002272727272727,0.5917174170525307,3.9145454545454546,0.6554691404260397,4.2327272727272724,0.6614817707195086,31992172727.7437,-0.41184301099044784,11311909309.5948,0.4577587245756107,91.59671843464591,0.2344865664921794,4.0,0.3974940416838344,3.1,0.33359129509661195
2,2011-07,VA,NORFOLK,2011-07,6.71,"(-76.263006, 36.855996000000005)",64697.63,Refinancing of Apt,0.12388095238095237,-0.3189675682494068,0.1598857142857143,-0.3149742063471914,0.18661904761904766,-0.3242156484769284,0.2182333333333334,-0.3484515511272541,0.24991190476190472,-0.38104223945894433,0.41392857142857137,-0.4113802639071282,0.7452261904761905,-0.4061201023120716,0.037500000000000006,-0.31805844883883444,0.08400000000000002,-0.33390298602104795,0.185,-0.3128408318581831,1.541,0.1975943758608989,3.003,0.5917174170525307,3.9475000000000002,0.6554691404260397,4.2705,0.6614817707195086,31754785132.2305,-0.41184301099044784,15995126134.7035,0.4577587245756107,92.5881563190625,0.2344865664921794,4.0,0.3974940416838344,3.2,0.33359129509661195
3,2012-03,VA,NORFOLK,2012-03,3.73,"(-76.297388, 36.916553)",7745.51,Refinancing of Apt,0.14720000000000003,-0.3189675682494068,0.1893409090909091,-0.3149742063471914,0.24185227272727275,-0.3242156484769284,0.35079999999999995,-0.3484515511272541,0.4732886363636363,-0.38104223945894433,0.741275,-0.4113802639071282,1.0534477272727274,-0.4061201023120716,0.06363636363636366,-0.31805844883883444,0.14227272727272727,-0.33390298602104795,0.19000000000000003,-0.3128408318581831,1.0172727272727273,0.1975943758608989,2.1727272727272724,0.5917174170525307,2.9404545454545454,0.6554691404260397,3.281363636363636,0.6614817707195086,36623269866.4569,-0.41184301099044784,11508699084.1195,0.4577587245756107,90.48744874686929,0.2344865664921794,3.9,0.3974940416838344,3.4,0.33359129509661195
4,2012-07,VA,NORFOLK,2012-07,2.74,"(-85.17638000000001, 39.91813)",86575.78,Refinancing of Apt,0.16720454545454547,-0.3189675682494068,0.19873636363636368,-0.3149742063471914,0.24646136363636365,-0.3242156484769284,0.34024999999999994,-0.3484515511272541,0.4535545454545455,-0.38104223945894433,0.7302181818181818,-0.4113802639071282,1.0653181818181816,-0.4061201023120716,0.06952380952380956,-0.31805844883883444,0.14571428571428574,-0.33390298602104795,0.18571428571428572,-0.3128408318581831,0.6195238095238095,0.1975943758608989,1.5266666666666664,0.5917174170525307,2.217142857142857,0.6554691404260397,2.5900000000000003,0.6614817707195086,37160101000.5239,-0.41184301099044784,11641401212.0971,0.4577587245756107,89.00857713430821,0.2344865664921794,3.6,0.3974940416838344,3.1,0.33359129509661195
5,2013-03,VA,NORFOLK,2013-03,2.95,"(-76.190547, 36.852314)",29057.06,Refinancing of Apt,0.15505000000000002,-0.3189675682494068,0.17309999999999998,-0.3149742063471914,0.20345,-0.3242156484769284,0.2419,-0.3484515511272541,0.28190000000000004,-0.38104223945894433,0.44782500000000003,-0.4113802639071282,0.7351250000000001,-0.4061201023120716,0.07800000000000003,-0.31805844883883444,0.11450000000000005,-0.33390298602104795,0.14750000000000002,-0.3128408318581831,0.8185000000000002,0.1975943758608989,1.9575,0.5917174170525307,2.7840000000000003,0.6554691404260397,3.1625000000000005,0.6614817707195086,40395555554.9932,-0.41184301099044784,11337096053.4966,0.4577587245756107,89.2801736441717,0.2344865664921794,3.5,0.3974940416838344,2.6,0.33359129509661195
6,2013-09,VA,NORFOLK,2013-09,4.52,"(-76.222926, 36.862004)",40576.43,Refinancing of Apt,0.11272380952380952,-0.3189675682494068,0.14323238095238094,-0.3149742063471914,0.18057476190476196,-0.3242156484769284,0.22133904761904755,-0.3484515511272541,0.2531785714285715,-0.38104223945894433,0.38033809523809525,-0.4113802639071282,0.6526857142857143,-0.4061201023120716,0.017500000000000005,-0.31805844883883444,0.04150000000000001,-0.33390298602104795,0.11850000000000002,-0.3128408318581831,1.5959999999999999,0.1975943758608989,2.8095,0.5917174170525307,3.526,0.6554691404260397,3.7870000000000004,0.6614817707195086,41244159430.5284,-0.41184301099044784,9260696074.4491,0.4577587245756107,89.95115518901541,0.2344865664921794,3.5,0.3974940416838344,2.6,0.33359129509661195
7,2014-08,VA,NORFOLK,2014-08,4.08,"(-76.22139200000001, 36.862149)",62593.3,Refinancing of Apt,0.090785,-0.3189675682494068,0.121725,-0.3149742063471914,0.15602,-0.3242156484769284,0.19527250000000002,-0.3484515511272541,0.23465000000000003,-0.38104223945894433,0.32965500000000003,-0.4113802639071282,0.55889,-0.4061201023120716,0.030000000000000006,-0.31805844883883444,0.0523809523809524,-0.33390298602104795,0.10714285714285714,-0.3128408318581831,1.6314285714285717,0.1975943758608989,2.42,0.5917174170525307,2.9366666666666665,0.6554691404260397,3.2009523809523808,0.6614817707195086,44885858708.7515,-0.41184301099044784,9507943209.106209,0.4577587245756107,82.11515832772571,0.2344865664921794,3.1,0.3974940416838344,2.1,0.33359129509661195
8,2015-02,VA,NORFOLK,2015-02,3.72,"(-76.25608000000001, 36.850161)",6788.37,Refinancing of Apt,0.11784999999999998,-0.3189675682494068,0.13764249999999997,-0.3149742063471914,0.17207499999999998,-0.3242156484769284,0.2121925,-0.3484515511272541,0.25842,-0.38104223945894433,0.37596500000000005,-0.4113802639071282,0.6601375,-0.4061201023120716,0.017894736842105265,-0.31805844883883444,0.07105263157894741,-0.33390298602104795,0.22421052631578947,-0.3128408318581831,1.472631578947368,0.1975943758608989,1.9752631578947366,0.5917174170525307,2.3384210526315794,0.6554691404260397,2.566315789473684,0.6614817707195086,47944164595.1044,-0.41184301099044784,11357071284.6333,0.4577587245756107,82.72786465890579,0.2344865664921794,2.8,0.3974940416838344,1.9,0.33359129509661195
9,2016-12,VA,NORFOLK,2016-12,3.49,"(-76.2916, 36.8465)",19030.14,Refinancing of Apt,0.5606285,-0.3189675682494068,0.6315605,-0.3149742063471914,0.7119585,-0.3242156484769284,0.7883325000000001,-0.3484515511272541,0.9753284999999998,-0.38104223945894433,1.3063339999999999,-0.4113802639071282,1.6692235,-0.4061201023120716,0.42333333333333334,-0.31805844883883444,0.638095238095238,-0.33390298602104795,0.8661904761904763,-0.3128408318581831,1.9590476190476194,0.1975943758608989,2.491904761904762,0.5917174170525307,2.835238095238095,0.6554691404260397,3.1133333333333324,0.6614817707195086,49588706606.1033,-0.41184301099044784,11482367114.4991,0.4577587245756107,88.3913281030881,0.2344865664921794,2.5,0.3974940416838344,1.7,0.33359129509661195
