,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(3),Corr with student_vol(3),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-4),Corr with mortgage 90(-4)
10,2014-09,UT,SALT LAKE CITY,2014-09,4.55,"(-111.877253, 40.750924)",3071.21,Refinancing of Apt,0.09027272727272727,0.44660450290581905,0.12087045454545454,0.44431752102676797,0.15410454545454544,0.44583297493752394,0.19699999999999998,0.44377942459175596,0.23403181818181817,0.43706922079667987,0.32999090909090917,0.4157484800782592,0.5770545454545455,0.4060520572034137,0.01142857142857143,0.4509009175224473,0.04380952380952382,0.4632693107431682,0.10952380952380954,0.48110000079117826,1.7738095238095242,0.6399784522415017,2.5342857142857147,0.49465084251101404,3.0133333333333328,0.18559747034586532,3.26,0.05299469421711206,45241950015.4561,0.581011113755403,14245911418.8887,0.6459100792481132,82.08517590205541,-0.5972467360591577,1.5,-0.6970452823832437,1.5,-0.6241386212207998
11,2015-09,UT,SALT LAKE CITY,2015-09,3.85,"(-111.888502, 40.677013)",18960.95,Refinancing of Apt,0.1344409090909091,0.44660450290581905,0.15661363636363634,0.44431752102676797,0.20107727272727274,0.44583297493752394,0.26589318181818195,0.44377942459175596,0.3311113636363637,0.43706922079667987,0.5371681818181817,0.4157484800782592,0.8526636363636364,0.4060520572034137,0.008571428571428572,0.4509009175224473,0.17952380952380947,0.4632693107431682,0.3733333333333333,0.48110000079117826,1.4900000000000002,0.6399784522415017,2.1728571428571435,0.49465084251101404,2.618095238095238,0.18559747034586532,2.9528571428571433,0.05299469421711206,48291644449.3811,0.581011113755403,13039171751.3192,0.6459100792481132,82.4529898168143,-0.5972467360591577,1.8,-0.6970452823832437,1.2,-0.6241386212207998
12,2015-11,UT,SALT LAKE CITY,2015-11,3.9785,"(-111.86176100000002, 40.724287)",77819.86,Refinancing of Apt,0.13066666666666668,0.44660450290581905,0.1559214285714286,0.44431752102676797,0.20844761904761913,0.44583297493752394,0.286702380952381,0.44377942459175596,0.3709714285714286,0.43706922079667987,0.6063738095238096,0.4157484800782592,0.9343738095238093,0.4060520572034137,0.07105263157894738,0.4509009175224473,0.32789473684210524,0.4632693107431682,0.47684210526315784,0.48110000079117826,1.6710526315789473,0.6399784522415017,2.2631578947368416,0.49465084251101404,2.6863157894736847,0.18559747034586532,3.03,0.05299469421711206,48927223434.2447,0.581011113755403,11240513229.2606,0.6459100792481132,82.3313446344394,-0.5972467360591577,1.7,-0.6970452823832437,1.0,-0.6241386212207998
13,2016-02,UT,SALT LAKE CITY,2016-02,3.28,"(-111.88123700000001, 40.769045)",50160.84,Refinancing of Apt,0.3714619047619048,0.44660450290581905,0.39233095238095245,0.44431752102676797,0.43129761904761904,0.44583297493752394,0.5186452380952381,0.44377942459175596,0.6227190476190477,0.43706922079667987,0.8697642857142857,0.4157484800782592,1.1407690476190477,0.4060520572034137,0.25600000000000006,0.4509009175224473,0.445,0.4632693107431682,0.534,0.48110000079117826,1.222,0.6399784522415017,1.7794999999999999,0.49465084251101404,2.1990000000000003,0.18559747034586532,2.623,0.05299469421711206,49276189942.4712,0.581011113755403,11703539581.608,0.6459100792481132,83.5754036116387,-0.5972467360591577,1.8,-0.6970452823832437,0.9,-0.6241386212207998
14,2016-03,UT,SALT LAKE CITY,2016-03,3.98,"(-111.86993700000001, 40.760032)",163950.91,Refinancing of Apt,0.3739333333333333,0.44660450290581905,0.39734047619047613,0.44431752102676797,0.43639523809523806,0.44583297493752394,0.5204357142857143,0.44377942459175596,0.632,0.43706922079667987,0.9009761904761905,0.4157484800782592,1.2156690476190475,0.4060520572034137,0.2531818181818182,0.4509009175224473,0.47,0.4632693107431682,0.6563636363636364,0.48110000079117826,1.3759090909090912,0.6399784522415017,1.889090909090909,0.49465084251101404,2.2759090909090913,0.18559747034586532,2.6845454545454546,0.05299469421711206,49206523977.8161,0.581011113755403,11496937509.4445,0.6459100792481132,84.0267577476249,-0.5972467360591577,1.5,-0.6970452823832437,1.0,-0.6241386212207998
15,2016-06,UT,SALT LAKE CITY,2016-06,4.0,"(-111.89659499999999, 40.747034)",20069.41,Refinancing of Apt,0.3904409090909091,0.44660450290581905,0.41572500000000007,0.44431752102676797,0.4527090909090909,0.44583297493752394,0.5394386363636363,0.44377942459175596,0.6516204545454546,0.43706922079667987,0.9360386363636366,0.4157484800782592,1.2592227272727274,0.4060520572034137,0.22136363636363632,0.4509009175224473,0.40409090909090906,0.4632693107431682,0.5522727272727272,0.48110000079117826,1.1663636363636367,0.6399784522415017,1.6440909090909095,0.49465084251101404,2.019090909090909,0.18559747034586532,2.452272727272727,0.05299469421711206,50249654907.7038,0.581011113755403,11482367114.4991,0.6459100792481132,87.39008859346599,-0.5972467360591577,1.5,-0.6970452823832437,1.1,-0.6241386212207998
16,2018-05,UT,SALT LAKE CITY,2018-05,4.25,"(-111.93448000000001, 40.774274)",54636.15,Refinancing of Apt,1.7065971428571427,0.44660450290581905,1.7524533333333332,0.44431752102676797,1.94629,0.44583297493752394,2.0937409523809523,0.44377942459175596,2.3356085714285713,0.43706922079667987,2.499740476190476,0.4157484800782592,2.754757142857143,0.4060520572034137,1.706818181818182,0.4509009175224473,2.0731818181818187,0.4632693107431682,2.2736363636363635,0.48110000079117826,2.816818181818181,0.6399784522415017,2.977727272727273,0.49465084251101404,3.0518181818181818,0.18559747034586532,3.1318181818181827,0.05299469421711206,50563742345.0186,0.581011113755403,12917630009.557,0.6459100792481132,87.17587933428369,-0.5972467360591577,1.4,-0.6970452823832437,0.5,-0.6241386212207998
17,2018-06,UT,SALT LAKE CITY,2018-06,3.77,"(-111.911491, 40.835308000000005)",139710.16,Refinancing of Apt,1.8376333333333337,0.44660450290581905,1.9170571428571423,0.44431752102676797,2.068429047619047,0.44583297493752394,2.1502619047619045,0.44377942459175596,2.330264285714286,0.43706922079667987,2.4958952380952377,0.4157484800782592,2.759644285714286,0.4060520572034137,1.8052380952380953,0.4509009175224473,2.113809523809524,0.4632693107431682,2.328095238095238,0.48110000079117826,2.775714285714286,0.6399784522415017,2.9123809523809525,0.49465084251101404,2.9776190476190476,0.18559747034586532,3.0500000000000007,0.05299469421711206,50593420247.4287,0.581011113755403,12115078194.3566,0.6459100792481132,89.25060298401242,-0.5972467360591577,1.2,-0.6970452823832437,0.5,-0.6241386212207998
18,2018-07,UT,SALT LAKE CITY,2018-07,3.9,"(-111.950325, 40.706815999999996)",170350.66,Refinancing of Apt,1.918467142857143,0.44660450290581905,1.9587813636363633,0.44431752102676797,2.0789990909090905,0.44583297493752394,2.1733236363636363,0.44377942459175596,2.3391181818181823,0.43706922079667987,2.519525454545455,0.4157484800782592,2.7944931818181815,0.4060520572034137,1.8933333333333329,0.4509009175224473,2.1680952380952383,0.4632693107431682,2.3876190476190478,0.48110000079117826,2.7776190476190483,0.6399784522415017,2.8890476190476195,0.49465084251101404,2.944761904761905,0.18559747034586532,3.006666666666667,0.05299469421711206,51507450037.54,0.581011113755403,13275367584.5731,0.6459100792481132,85.8866598662335,-0.5972467360591577,1.4,-0.6970452823832437,0.5,-0.6241386212207998
19,2018-08,UT,SALT LAKE CITY,2018-08,4.67,"(-111.89498200000001, 40.749558)",25661.76,Refinancing of Apt,1.916485,0.44660450290581905,1.9541377272727276,0.44431752102676797,2.074109545454545,0.44583297493752394,2.18963,0.44377942459175596,2.323575,0.43706922079667987,2.5196563636363636,0.4157484800782592,2.8215668181818185,0.4060520572034137,1.9408695652173917,0.4509009175224473,2.244347826086957,0.4632693107431682,2.445652173913043,0.48110000079117826,2.7678260869565223,0.6399784522415017,2.889130434782609,0.49465084251101404,2.970434782608696,0.18559747034586532,3.041739130434783,0.05299469421711206,52055589128.0929,0.581011113755403,14022336972.3533,0.6459100792481132,,-0.5972467360591577,1.4,-0.6970452823832437,0.5,-0.6241386212207998
