,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(3),Corr with mortgage 90(3),long,lat
0,2010-12,RI,WARWICK,2010-12,6.2,"(-71.472494, 41.698988)",41187.97,Refinancing of Apt,0.24122190476190472,-0.4814433331923856,0.25412380952380953,-0.4816154630174492,0.26178857142857137,-0.47967782870637954,0.28196571428571415,-0.4852890573345601,0.30272333333333334,-0.44727435243889196,0.4583942857142857,-0.41152639546393055,0.7839004761904763,-0.3835960680500262,0.0854166666666667,-0.5153834964584898,0.19333333333333338,-0.5016841973725139,0.2937499999999999,-0.48798432906386235,1.9429166666666664,0.09359450187186236,3.2949999999999995,0.2983496750435278,4.173333333333333,0.33083315133109126,4.415,0.3392133878562122,31618591270.7387,-0.4114248695981614,11556490165.0911,-0.8138572684382958,92.5881563190625,0.6800889037265055,3.4,0.54364286467219,4.5,0.40897955206137887,-71.472494,41.698988
1,2011-01,RI,WARWICK,2011-01,3.6933333333333334,"(-71.480349, 41.6873)",48782.91,Refinancing of Apt,0.2391115000000001,-0.4814433331923856,0.25406500000000004,-0.4816154630174492,0.2606254999999999,-0.47967782870637954,0.2827834999999999,-0.4852890573345601,0.30341049999999997,-0.44727435243889196,0.4554005000000002,-0.41152639546393055,0.7818229999999999,-0.3835960680500262,0.14099999999999996,-0.5153834964584898,0.1815,-0.5016841973725139,0.27349999999999997,-0.48798432906386235,1.9944999999999997,0.09359450187186236,3.3940000000000006,0.2983496750435278,4.281000000000001,0.33083315133109126,4.5230000000000015,0.3392133878562122,32217867353.4185,-0.4114248695981614,12342273869.2704,-0.8138572684382958,91.13289228397959,0.6800889037265055,3.3,0.54364286467219,4.4,0.40897955206137887,-71.480349,41.6873
2,2011-02,RI,WARWICK,2011-02,4.45,"(-71.40310500000001, 41.732801)",25265.41,Refinancing of Apt,0.23214,-0.4814433331923856,0.25165,-0.4816154630174492,0.26292499999999996,-0.47967782870637954,0.28731249999999997,-0.4852890573345601,0.31189999999999996,-0.44727435243889196,0.46404500000000004,-0.41152639546393055,0.7933949999999999,-0.3835960680500262,0.11473684210526319,-0.5153834964584898,0.16842105263157894,-0.5016841973725139,0.2863157894736842,-0.48798432906386235,2.257894736842106,0.09359450187186236,3.5763157894736834,0.2983496750435278,4.423684210526316,0.33083315133109126,4.652105263157895,0.3392133878562122,31565012894.7234,-0.4114248695981614,11822726022.5574,-0.8138572684382958,90.24550000965358,0.6800889037265055,3.4,0.54364286467219,4.5,0.40897955206137887,-71.40310500000001,41.732801
3,2016-09,RI,WARWICK,2016-09,4.07,"(-73.624512, 41.023759000000005)",23226.64,Refinancing of Apt,0.42159363636363634,-0.4814433331923856,0.4495609090909092,-0.4816154630174492,0.5270018181818182,-0.47967782870637954,0.6625254545454545,-0.4852890573345601,0.8496804545454547,-0.44727435243889196,1.2471445454545458,-0.41152639546393055,1.5560313636363639,-0.3835960680500262,0.1914285714285715,-0.5153834964584898,0.4671428571428572,-0.5016841973725139,0.5933333333333333,-0.48798432906386235,1.178095238095238,0.09359450187186236,1.6304761904761906,0.2983496750435278,2.0152380952380957,0.33083315133109126,2.350476190476191,0.3392133878562122,50034086230.3872,-0.4114248695981614,11703539581.608,-0.8138572684382958,87.62096056152771,0.6800889037265055,2.2,0.54364286467219,1.7,0.40897955206137887,-73.624512,41.023759000000005
4,2017-02,RI,WARWICK,2017-02,4.97,"(-71.44405400000001, 41.716288)",21057.27,Refinancing of Apt,0.6863609999999999,-0.4814433331923856,0.7163664999999999,-0.4816154630174492,0.7767084999999999,-0.47967782870637954,0.8480275,-0.4852890573345601,1.0445964999999997,-0.44727435243889196,1.3514585000000001,-0.41152639546393055,1.723958,-0.3835960680500262,0.48210526315789465,-0.5153834964584898,0.653157894736842,-0.5016841973725139,0.8205263157894739,-0.48798432906386235,1.9015789473684213,0.09359450187186236,2.4189473684210525,0.2983496750435278,2.763684210526316,0.33083315133109126,3.0321052631578946,0.3392133878562122,48441183549.9275,-0.4114248695981614,11692339154.1207,-0.8138572684382958,88.94830277813108,0.6800889037265055,2.6,0.54364286467219,1.6,0.40897955206137887,-71.44405400000001,41.716288
5,2017-10,RI,WARWICK,2017-10,3.24,"(-71.479078, 41.701777)",66543.49,Refinancing of Apt,1.1834895238095235,-0.4814433331923856,1.2040609090909093,-0.4816154630174492,1.2385486363636362,-0.47967782870637954,1.287584090909091,-0.4852890573345601,1.3607931818181818,-0.44727435243889196,1.541957272727273,-0.41152639546393055,1.8208568181818179,-0.3835960680500262,0.9957142857142858,-0.5153834964584898,1.2495238095238093,-0.5016841973725139,1.3976190476190478,-0.48798432906386235,1.9809523809523806,0.09359450187186236,2.3600000000000003,0.2983496750435278,2.649047619047619,0.33083315133109126,2.8780952380952383,0.3392133878562122,50938614889.0817,-0.4114248695981614,12745337772.3068,-0.8138572684382958,87.010875232225,0.6800889037265055,1.9,0.54364286467219,1.2,0.40897955206137887,-71.479078,41.701777
