,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-3),Corr with student_vol(-3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
12,2012-09,CA,LOS ANGELES,2012-09,2.68,"(-118.178653, 34.037861)",13648.67,Refinancing of Apt,0.15189500000000006,0.07152112551854696,0.183625,0.07207390206048826,0.22133750000000002,0.0748536583198044,0.3079875,0.06652281150920963,0.3856325000000001,0.06152179153796658,0.6716749999999999,0.03061210517424844,0.9997750000000002,0.013886854242453091,0.07526315789473685,0.08539554894167437,0.13736842105263158,0.08752261354747799,0.17578947368421055,0.09816418222575464,0.6689473684210526,0.36098541546569135,1.7231578947368422,0.4181978204651475,2.488421052631579,0.3480495679853783,2.8815789473684212,0.32053212281298255,36777908030.9335,0.06940896093797648,14585937143.4485,-0.24925806237695855,91.578064558499,-0.15130680462920718,2.7,-0.2015637850456069,3.7,-0.04211304250499426,-118.178653,34.037861
13,2012-10,CA,LOS ANGELES,2012-10,2.85,"(-118.41922, 33.99561)",9413.2,Refinancing of Apt,0.15320434782608702,0.07152112551854696,0.17955217391304346,0.07207390206048826,0.21346521739130433,0.0748536583198044,0.2717391304347827,0.06652281150920963,0.3304891304347827,0.06152179153796658,0.5823021739130435,0.03061210517424844,0.9185760869565219,0.013886854242453091,0.10952380952380951,0.08539554894167437,0.14904761904761904,0.08752261354747799,0.17952380952380956,0.09816418222575464,0.7085714285714285,0.36098541546569135,1.7461904761904758,0.4181978204651475,2.505714285714286,0.3480495679853783,2.90047619047619,0.32053212281298255,36186315501.0541,0.06940896093797648,16111780903.4699,-0.24925806237695855,88.794109524791,-0.15130680462920718,2.6,-0.2015637850456069,3.5,-0.04211304250499426,-118.41922,33.99561
14,2012-12,CA,LOS ANGELES,2012-12,3.05,"(-118.4399, 34.0669)",23431.42,Refinancing of Apt,0.1631578947368421,0.07152112551854696,0.1875157894736842,0.07207390206048826,0.21092631578947374,0.0748536583198044,0.2552894736842105,0.06652281150920963,0.30947368421052623,0.06152179153796658,0.5145657894736843,0.03061210517424844,0.8483157894736841,0.013886854242453091,0.039500000000000014,0.08539554894167437,0.11950000000000005,0.08752261354747799,0.1585,0.09816418222575464,0.6960000000000001,0.36098541546569135,1.7189999999999999,0.4181978204651475,2.4675000000000002,0.3480495679853783,2.8835,0.32053212281298255,37160101000.5239,0.06940896093797648,11631947675.6117,-0.24925806237695855,86.5850023909696,-0.15130680462920718,2.7,-0.2015637850456069,3.2,-0.04211304250499426,-118.4399,34.0669
15,2013-01,CA,LOS ANGELES,2013-01,2.55,"(-118.28296, 34.0098)",20170.12,Refinancing of Apt,0.16043181818181818,0.07152112551854696,0.17947272727272726,0.07207390206048826,0.20497272727272725,0.0748536583198044,0.2497954545454545,0.06652281150920963,0.30261363636363625,0.06152179153796658,0.48810454545454546,0.03061210517424844,0.8142727272727271,0.013886854242453091,0.05190476190476192,0.08539554894167437,0.10761904761904766,0.08752261354747799,0.14523809523809525,0.09816418222575464,0.8052380952380951,0.36098541546569135,1.9147619047619049,0.4181978204651475,2.681428571428571,0.3480495679853783,3.0804761904761913,0.32053212281298255,37571290060.6541,0.06940896093797648,12022315813.7363,-0.24925806237695855,88.29263433660921,-0.15130680462920718,2.5,-0.2015637850456069,3.2,-0.04211304250499426,-118.28296,34.0098
16,2013-02,CA,LOS ANGELES,2013-02,2.46,"(-118.27779, 34.03256)",24476.11,Refinancing of Apt,0.15464999999999998,0.07152112551854696,0.17315,0.07207390206048826,0.20129999999999998,0.0748536583198044,0.2455,0.06652281150920963,0.29049499999999995,0.06152179153796658,0.463425,0.03061210517424844,0.761875,0.013886854242453091,0.0768421052631579,0.08539554894167437,0.12421052631578947,0.08752261354747799,0.15736842105263157,0.09816418222575464,0.8463157894736841,0.36098541546569135,1.9842105263157896,0.4181978204651475,2.782631578947368,0.3480495679853783,3.165263157894737,0.32053212281298255,37685204803.0042,0.06940896093797648,10740081615.3953,-0.24925806237695855,89.95115518901541,-0.15130680462920718,2.5,-0.2015637850456069,3.0,-0.04211304250499426,-118.27779,34.03256
17,2013-03,CA,LOS ANGELES,2013-03,3.45,"(-118.27326000000001, 34.061679999999996)",42392.48,Refinancing of Apt,0.15505000000000002,0.07152112551854696,0.17309999999999998,0.07207390206048826,0.20345,0.0748536583198044,0.2419,0.06652281150920963,0.28190000000000004,0.06152179153796658,0.44782500000000003,0.03061210517424844,0.7351250000000001,0.013886854242453091,0.07800000000000003,0.08539554894167437,0.11450000000000005,0.08752261354747799,0.14750000000000002,0.09816418222575464,0.8185000000000002,0.36098541546569135,1.9575,0.4181978204651475,2.7840000000000003,0.3480495679853783,3.1625000000000005,0.32053212281298255,38410438812.4053,0.06940896093797648,11337096053.4966,-0.24925806237695855,90.32258801944451,-0.15130680462920718,2.2,-0.2015637850456069,2.9,-0.04211304250499426,-118.27326000000001,34.061679999999996
18,2013-04,CA,LOS ANGELES,2013-04,5.50565,"(-118.28201999999999, 34.0598)",37116.0,Refinancing of Apt,0.1539047619047619,0.07152112551854696,0.17210476190476193,0.07207390206048826,0.19953333333333334,0.0748536583198044,0.24005714285714277,0.06652281150920963,0.27714285714285714,0.06152179153796658,0.4360190476190476,0.03061210517424844,0.7168333333333334,0.013886854242453091,0.049090909090909116,0.08539554894167437,0.09409090909090913,0.08752261354747799,0.12454545454545456,0.09816418222575464,0.7104545454545454,0.36098541546569135,1.7590909090909093,0.4181978204651475,2.5500000000000003,0.3480495679853783,2.9327272727272726,0.32053212281298255,38808856509.5085,0.06940896093797648,11154944519.578999,-0.24925806237695855,88.1059676388142,-0.15130680462920718,2.1,-0.2015637850456069,2.8,-0.04211304250499426,-118.28201999999999,34.0598
19,2013-05,CA,LOS ANGELES,2013-05,2.8875,"(-118.30268000000001, 34.06581)",25190.980000000003,Refinancing of Apt,0.1435047619047619,0.07152112551854696,0.1638380952380952,0.07207390206048826,0.19670952380952378,0.0748536583198044,0.23396000000000003,0.06652281150920963,0.27416904761904765,0.06152179153796658,0.42137333333333327,0.03061210517424844,0.6936104761904763,0.013886854242453091,0.020454545454545458,0.08539554894167437,0.08090909090909093,0.08752261354747799,0.11863636363636366,0.09816418222575464,0.840909090909091,0.36098541546569135,1.9281818181818182,0.4181978204651475,2.7286363636363635,0.3480495679853783,3.112727272727273,0.32053212281298255,39268596272.9965,0.06940896093797648,11080080767.5225,-0.24925806237695855,86.47441597957871,-0.15130680462920718,2.1,-0.2015637850456069,2.7,-0.04211304250499426,-118.30268000000001,34.06581
20,2013-06,CA,LOS ANGELES,2013-06,3.1875,"(-118.26643, 34.07692)",19398.5425,Refinancing of Apt,0.13074,0.07152112551854696,0.15964599999999998,0.07207390206048826,0.19319250000000002,0.0748536583198044,0.23164600000000002,0.06652281150920963,0.27374,0.06152179153796658,0.4139935,0.03061210517424844,0.6839425000000002,0.013886854242453091,0.0345,0.08539554894167437,0.08750000000000002,0.08752261354747799,0.142,0.09816418222575464,1.2035,0.36098541546569135,2.3000000000000003,0.4181978204651475,3.0740000000000003,0.3480495679853783,3.400000000000001,0.32053212281298255,39658399389.4891,0.06940896093797648,9855625468.0504,-0.24925806237695855,85.7873584996498,-0.15130680462920718,2.0,-0.2015637850456069,2.7,-0.04211304250499426,-118.26643,34.07692
21,2013-07,CA,LOS ANGELES,2013-07,2.8,"(-118.30339, 34.09008)",56436.23,Refinancing of Apt,0.12117913043478262,0.07152112551854696,0.15611695652173913,0.07207390206048826,0.19111913043478265,0.0748536583198044,0.232388695652174,0.06652281150920963,0.26758260869565215,0.06152179153796658,0.40307869565217386,0.03061210517424844,0.6838491304347826,0.013886854242453091,0.020909090909090912,0.08539554894167437,0.07363636363636367,0.08752261354747799,0.12181818181818184,0.09816418222575464,1.4031818181818183,0.36098541546569135,2.5822727272727275,0.4181978204651475,3.3072727272727276,0.3480495679853783,3.605,0.32053212281298255,39298206327.5877,0.06940896093797648,9123117418.53368,-0.24925806237695855,88.4263020205016,-0.15130680462920718,2.1,-0.2015637850456069,2.7,-0.04211304250499426,-118.30339,34.09008
