,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(3),Corr with student_vol(3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89,Corr with mortgage 30-89,mortgage 90,Corr with mortgage 90
0,WI,RACINE,2013-05,2.9,Refinancing of Apt,0.1435047619047619,2.756495238095238,-0.34496260386296784,0.1638380952380952,2.7361619047619046,-0.33963751496237315,0.19670952380952378,2.7032904761904764,-0.33974864525553744,0.23396000000000003,2.6660399999999997,-0.3358076539755712,0.27416904761904765,2.6258309523809524,-0.33638691801171633,0.42137333333333327,2.4786266666666665,-0.3690283194556114,0.6936104761904763,2.2063895238095235,-0.3866900418639152,0.020454545454545458,2.8795454545454544,-0.3154286781644917,0.08090909090909093,2.819090909090909,-0.3317892466034328,0.11863636363636366,2.7813636363636363,-0.3140548422669436,0.840909090909091,2.0590909090909086,0.5049372813667777,1.9281818181818182,0.9718181818181817,0.562774796942866,2.7286363636363635,0.17136363636363638,0.33855118827625186,3.112727272727273,-0.21272727272727288,0.2505469540422419,39298206327.5877,0.34329499713728673,10210246554.7955,0.7457406234565823,91.578064558499,-0.9834533189309579,2.5,-0.9842029270990604,1.9,0.4400552114114243
1,WI,RACINE,2013-07,3.72,Refinancing of Apt,0.12117913043478262,3.5988208695652175,-0.34496260386296784,0.15611695652173913,3.563883043478261,-0.33963751496237315,0.19111913043478265,3.5288808695652176,-0.33974864525553744,0.232388695652174,3.4876113043478263,-0.3358076539755712,0.26758260869565215,3.452417391304348,-0.33638691801171633,0.40307869565217386,3.3169213043478263,-0.3690283194556114,0.6838491304347826,3.0361508695652177,-0.3866900418639152,0.020909090909090912,3.699090909090909,-0.3154286781644917,0.07363636363636367,3.6463636363636365,-0.3317892466034328,0.12181818181818184,3.598181818181818,-0.3140548422669436,1.4031818181818183,2.316818181818182,0.5049372813667777,2.5822727272727275,1.1377272727272727,0.562774796942866,3.3072727272727276,0.4127272727272726,0.33855118827625186,3.605,0.11500000000000021,0.2505469540422419,40995097959.5386,0.34329499713728673,9473893018.88319,0.7457406234565823,88.920473853359,-0.9834533189309579,2.1,-0.9842029270990604,2.0,0.4400552114114243
2,WI,RACINE,2013-09,3.94,Refinancing of Apt,0.11272380952380952,3.8272761904761903,-0.34496260386296784,0.14323238095238094,3.796767619047619,-0.33963751496237315,0.18057476190476196,3.759425238095238,-0.33974864525553744,0.22133904761904755,3.7186609523809526,-0.3358076539755712,0.2531785714285715,3.6868214285714282,-0.33638691801171633,0.38033809523809525,3.5596619047619047,-0.3690283194556114,0.6526857142857143,3.2873142857142854,-0.3866900418639152,0.017500000000000005,3.9225,-0.3154286781644917,0.04150000000000001,3.8985,-0.3317892466034328,0.11850000000000002,3.8215,-0.3140548422669436,1.5959999999999999,2.3440000000000003,0.5049372813667777,2.8095,1.1305,0.562774796942866,3.526,0.41400000000000015,0.33855118827625186,3.7870000000000004,0.15299999999999958,0.2505469540422419,41471481477.9035,0.34329499713728673,9402239044.86975,0.7457406234565823,88.29263433660921,-0.9834533189309579,2.1,-0.9842029270990604,1.8,0.4400552114114243
3,WI,RACINE,2014-09,5.33,Refinancing of Apt,0.09027272727272727,5.239727272727273,-0.34496260386296784,0.12087045454545454,5.209129545454545,-0.33963751496237315,0.15410454545454544,5.175895454545454,-0.33974864525553744,0.19699999999999998,5.133,-0.3358076539755712,0.23403181818181817,5.095968181818182,-0.33638691801171633,0.32999090909090917,5.000009090909091,-0.3690283194556114,0.5770545454545455,4.752945454545454,-0.3866900418639152,0.01142857142857143,5.3185714285714285,-0.3154286781644917,0.04380952380952382,5.286190476190476,-0.3317892466034328,0.10952380952380954,5.220476190476191,-0.3140548422669436,1.7738095238095242,3.556190476190476,0.5049372813667777,2.5342857142857147,2.7957142857142854,0.562774796942866,3.0133333333333328,2.3166666666666673,0.33855118827625186,3.26,2.0700000000000003,0.2505469540422419,44931729222.7983,0.34329499713728673,14245911418.8887,0.7457406234565823,82.11515832772571,-0.9834533189309579,1.7,-0.9842029270990604,2.1,0.4400552114114243
4,WI,RACINE,2017-10,3.34,Refinancing of Apt,1.1834895238095235,2.1565104761904763,-0.34496260386296784,1.2040609090909093,2.1359390909090905,-0.33963751496237315,1.2385486363636362,2.1014513636363636,-0.33974864525553744,1.287584090909091,2.052415909090909,-0.3358076539755712,1.3607931818181818,1.979206818181818,-0.33638691801171633,1.541957272727273,1.7980427272727268,-0.3690283194556114,1.8208568181818179,1.519143181818182,-0.3866900418639152,0.9957142857142858,2.3442857142857143,-0.3154286781644917,1.2495238095238093,2.0904761904761906,-0.3317892466034328,1.3976190476190478,1.942380952380952,-0.3140548422669436,1.9809523809523806,1.3590476190476193,0.5049372813667777,2.3600000000000003,0.9799999999999995,0.562774796942866,2.649047619047619,0.690952380952381,0.33855118827625186,2.8780952380952383,0.4619047619047616,0.2505469540422419,47520522623.6854,0.34329499713728673,11226317067.5623,0.7457406234565823,88.94830277813108,-0.9834533189309579,2.3,-0.9842029270990604,0.9,0.4400552114114243
