,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(2),Corr with student_vol(2),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3)
0,MD,SALISBURY,2009-12,3.97,Refinancing of Apt,0.17885714285714288,3.7911428571428574,0.19711547935000545,0.2141833333333333,3.755816666666667,0.19660051040601104,0.23288904761904766,3.7371109523809527,0.19888500638923207,0.24197238095238102,3.7280276190476194,0.2039580855582884,0.2530461904761905,3.71695380952381,0.20883197696842282,0.4528776190476191,3.5171223809523813,0.20297101740229026,0.9993009523809523,2.970699047619048,0.16880053490595628,0.03181818181818183,3.9381818181818184,0.19685776704386315,0.16772727272727275,3.8022727272727272,0.18391893959510713,0.37136363636363634,3.5986363636363636,0.16690365212427952,2.3404545454545453,1.6295454545454549,-0.1687891109316047,3.589999999999999,0.3800000000000012,-0.38046844326573276,4.399545454545455,-0.4295454545454551,-0.3612386281820947,4.494090909090908,-0.524090909090908,-0.32582088387565494,25435545396.8332,0.45589959443284467,14228362706.5907,-0.6467098024622907,103.99632208797199,-0.38303101238034376,3.7,-0.5391381396144682,3.7,-0.30486276974286186
1,MD,SALISBURY,2013-07,4.93,Refinancing of Apt,0.12117913043478262,4.808820869565217,0.19711547935000545,0.15611695652173913,4.773883043478261,0.19660051040601104,0.19111913043478265,4.738880869565217,0.19888500638923207,0.232388695652174,4.697611304347825,0.2039580855582884,0.26758260869565215,4.662417391304348,0.20883197696842282,0.40307869565217386,4.526921304347826,0.20297101740229026,0.6838491304347826,4.246150869565217,0.16880053490595628,0.020909090909090912,4.909090909090909,0.19685776704386315,0.07363636363636367,4.856363636363636,0.18391893959510713,0.12181818181818184,4.808181818181818,0.16690365212427952,1.4031818181818183,3.5268181818181814,-0.1687891109316047,2.5822727272727275,2.347727272727272,-0.38046844326573276,3.3072727272727276,1.6227272727272721,-0.3612386281820947,3.605,1.3249999999999997,-0.32582088387565494,41471481477.9035,0.45589959443284467,10216278752.7557,-0.6467098024622907,86.5850023909696,-0.38303101238034376,2.4,-0.5391381396144682,2.9,-0.30486276974286186
2,MD,SALISBURY,2013-08,4.25,Refinancing of Apt,0.11782999999999999,4.13217,0.19711547935000545,0.1493142857142857,4.1006857142857145,0.19660051040601104,0.1840704761904762,4.065929523809523,0.19888500638923207,0.22633523809523812,4.023664761904762,0.2039580855582884,0.2633952380952381,3.9866047619047618,0.20883197696842282,0.3949285714285714,3.8550714285714287,0.20297101740229026,0.6679499999999999,3.58205,0.16880053490595628,0.03681818181818183,4.213181818181818,0.19685776704386315,0.07181818181818184,4.178181818181818,0.18391893959510713,0.12681818181818183,4.123181818181818,0.16690365212427952,1.5204545454545455,2.7295454545454545,-0.1687891109316047,2.7372727272727273,1.5127272727272727,-0.38046844326573276,3.488181818181818,0.7618181818181822,-0.3612386281820947,3.757727272727273,0.4922727272727272,-0.32582088387565494,41334062733.8549,0.45589959443284467,9473893018.88319,-0.6467098024622907,88.29263433660921,-0.38303101238034376,2.7,-0.5391381396144682,3.0,-0.30486276974286186
3,MD,SALISBURY,2014-10,3.95,Refinancing of Apt,0.09059565217391304,3.859404347826087,0.19711547935000545,0.11953260869565213,3.830467391304348,0.19660051040601104,0.15351739130434783,3.7964826086956522,0.19888500638923207,0.1974043478260869,3.7525956521739134,0.2039580855582884,0.2313760869565217,3.7186239130434786,0.20883197696842282,0.3236195652173913,3.6263804347826087,0.20297101740229026,0.5523869565217392,3.3976130434782608,0.16880053490595628,0.020909090909090912,3.929090909090909,0.19685776704386315,0.05045454545454548,3.899545454545455,0.18391893959510713,0.10454545454545458,3.8454545454545457,0.16690365212427952,1.5459090909090911,2.4040909090909093,-0.1687891109316047,2.304090909090909,1.645909090909091,-0.38046844326573276,2.7731818181818184,1.1768181818181818,-0.3612386281820947,3.039999999999999,0.910000000000001,-0.32582088387565494,44591810060.8257,0.45589959443284467,14245911418.8887,-0.6467098024622907,81.64661519553,-0.38303101238034376,2.4,-0.5391381396144682,2.5,-0.30486276974286186
4,MD,SALISBURY,2015-05,4.6,Refinancing of Apt,0.12315789473684212,4.476842105263158,0.19711547935000545,0.14795,4.45205,0.19660051040601104,0.1842289473684211,4.4157710526315785,0.19888500638923207,0.2296,4.3704,0.2039580855582884,0.2795368421052632,4.320463157894737,0.20883197696842282,0.41659473684210524,4.183405263157894,0.20297101740229026,0.7346236842105265,3.865376315789473,0.16880053490595628,0.013000000000000001,4.587,0.19685776704386315,0.07950000000000002,4.520499999999999,0.18391893959510713,0.24100000000000002,4.359,0.16690365212427952,1.5385000000000002,3.0614999999999997,-0.1687891109316047,2.1975000000000002,2.4024999999999994,-0.38046844326573276,2.692,1.9079999999999995,-0.3612386281820947,2.9550000000000005,1.6449999999999991,-0.32582088387565494,47692027772.9219,0.45589959443284467,11834405659.8436,-0.6467098024622907,82.122236078369,-0.38303101238034376,2.0,-0.5391381396144682,1.7,-0.30486276974286186
5,MD,SALISBURY,2018-08,4.4,Refinancing of Apt,1.916485,2.4835150000000006,0.19711547935000545,1.9541377272727276,2.4458622727272727,0.19660051040601104,2.074109545454545,2.3258904545454553,0.19888500638923207,2.18963,2.21037,0.2039580855582884,2.323575,2.0764250000000004,0.20883197696842282,2.5196563636363636,1.8803436363636368,0.20297101740229026,2.8215668181818185,1.5784331818181818,0.16880053490595628,1.9408695652173917,2.4591304347826086,0.19685776704386315,2.244347826086957,2.1556521739130434,0.18391893959510713,2.445652173913043,1.9543478260869573,0.16690365212427952,2.7678260869565223,1.632173913043478,-0.1687891109316047,2.889130434782609,1.5108695652173916,-0.38046844326573276,2.970434782608696,1.4295652173913043,-0.3612386281820947,3.041739130434783,1.3582608695652172,-0.32582088387565494,50563742345.0186,0.45589959443284467,13275367584.5731,-0.6467098024622907,86.55198240492871,-0.38303101238034376,2.0,-0.5391381396144682,1.1,-0.30486276974286186
