,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(2),Corr with student_vol(2),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-1),Corr with mortgage 90(-1),long,lat
0,2011-06,AZ,YUMA,2011-06,3.95,"(-114.64362, 32.68308)",22743.38,Refinancing of Apt,0.12706818181818183,0.4328533270149156,0.1615431818181819,0.43740467146061124,0.18716409090909092,0.4231452201270771,0.21923909090909086,0.40288341520133564,0.24782409090909094,0.37405697973264423,0.39758,0.3150778076429943,0.7268749999999999,0.329399220356953,0.0190909090909091,0.4580112430432083,0.1013636363636364,0.4192140246909806,0.18090909090909094,0.4125034794218277,1.5799999999999998,0.6386649837568572,3.002272727272727,0.8211472955599921,3.9145454545454546,0.6757985964840674,4.2327272727272724,0.580932148018535,31300541846.2612,-0.29659583110311355,12477113046.1263,0.9518462520909234,91.3646878868074,0.9131885000404724,4.5,0.530074593171422,3.4,0.41985794061203435,-114.64362,32.68308
1,2016-08,AZ,YUMA,2016-08,3.19,"(-114.651578, 32.682942)",44714.88,Refinancing of Apt,0.41817045454545454,0.4328533270149156,0.4429568181818182,0.43740467146061124,0.5122418181818182,0.4231452201270771,0.6351372727272727,0.40288341520133564,0.810223181818182,0.37405697973264423,1.1977463636363632,0.3150778076429943,1.5097959090909088,0.329399220356953,0.2608695652173914,0.4580112430432083,0.4460869565217393,0.4192140246909806,0.5682608695652173,0.4125034794218277,1.1330434782608694,0.6386649837568572,1.5565217391304347,0.8211472955599921,1.8895652173913038,0.6757985964840674,2.261739130434783,0.580932148018535,50596067254.1766,-0.29659583110311355,11692339154.1207,0.9518462520909234,88.1697673489486,0.9131885000404724,2.7,0.530074593171422,1.1,0.41985794061203435,-114.651578,32.682942
2,2017-11,AZ,YUMA,2017-11,3.29,"(-114.6169, 32.683144)",35256.13,Refinancing of Apt,1.183300476190476,0.4328533270149156,1.2036563636363637,0.43740467146061124,1.2878790909090911,0.4231452201270771,1.3757831818181818,0.40288341520133564,1.4342040909090912,0.37405697973264423,1.6264599999999996,0.3150778076429943,1.9015695454545458,0.329399220356953,1.09,0.4580112430432083,1.3895238095238096,0.4192140246909806,1.5600000000000003,0.4125034794218277,2.05,0.6386649837568572,2.353333333333333,0.8211472955599921,2.6023809523809525,0.6757985964840674,2.801904761904762,0.580932148018535,50938614889.0817,-0.29659583110311355,11226317067.5623,0.9518462520909234,88.50967086025801,0.9131885000404724,3.7,0.530074593171422,1.0,0.41985794061203435,-114.6169,32.683144
3,2018-03,AZ,YUMA,2018-03,3.75,"(-114.63939099999999, 32.70715)",65640.63,Refinancing of Apt,1.5183047619047625,0.4328533270149156,1.6006185714285712,0.43740467146061124,1.7991309523809524,0.4231452201270771,1.9184628571428568,0.40288341520133564,2.173357619047619,0.37405697973264423,2.345182380952381,0.3150778076429943,2.596475714285714,0.329399220356953,1.636666666666667,0.4580112430432083,1.917142857142857,0.4192140246909806,2.0628571428571427,0.4125034794218277,2.6295238095238096,0.6386649837568572,2.8423809523809527,0.8211472955599921,2.9733333333333327,0.6757985964840674,3.0914285714285716,0.580932148018535,50828048870.0026,-0.29659583110311355,12109088557.0787,0.9518462520909234,89.25060298401242,0.9131885000404724,3.6,0.530074593171422,1.2,0.41985794061203435,-114.63939099999999,32.70715
4,2018-08,AZ,YUMA,2018-08,4.34,"(-111.94176999999999, 33.426772)",21037.75,Refinancing of Apt,1.916485,0.4328533270149156,1.9541377272727276,0.43740467146061124,2.074109545454545,0.4231452201270771,2.18963,0.40288341520133564,2.323575,0.37405697973264423,2.5196563636363636,0.3150778076429943,2.8215668181818185,0.329399220356953,1.9408695652173917,0.4580112430432083,2.244347826086957,0.4192140246909806,2.445652173913043,0.4125034794218277,2.7678260869565223,0.6386649837568572,2.889130434782609,0.8211472955599921,2.970434782608696,0.6757985964840674,3.041739130434783,0.580932148018535,50563742345.0186,-0.29659583110311355,13275367584.5731,0.9518462520909234,,0.9131885000404724,3.6,0.530074593171422,1.4,0.41985794061203435,-111.94176999999999,33.426772
