,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(-1),Corr with student_vol(-1),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(3),Corr with mortgage 90(3)
0,LA,SHREVEPORT,2010-03,4.95,Refinancing of Apt,0.20298217391304352,4.747017826086957,-0.17586300726029744,0.22118086956521738,4.728819130434783,-0.17875370778206123,0.23731173913043485,4.712688260869565,-0.18877707494225934,0.25031173913043475,4.699688260869565,-0.2172062096086176,0.2684247826086957,4.6815752173913046,-0.2591538772870318,0.41060652173913054,4.53939347826087,-0.36319312699194195,0.8732952173913044,4.0767047826086955,-0.4006324482768412,0.11652173913043477,4.8334782608695654,-0.1848694970420883,0.22565217391304354,4.724347826086957,-0.17663881970078352,0.3956521739130435,4.554347826086957,-0.14850005409126246,2.433043478260869,2.516956521739131,0.7004779244367952,3.7273913043478255,1.2226086956521747,0.8186945521480549,4.489130434782608,0.46086956521739175,0.7645768299580132,4.644782608695651,0.3052173913043488,0.7324580197996455,25116521917.8418,-0.17713789181128306,14228362706.5907,-0.3744568924428573,95.78917846656341,-0.16387973242648668,3.9,-0.5991256563269863,3.4,0.2675844018409106
1,LA,SHREVEPORT,2010-08,3.75,Refinancing of Apt,0.23101619047619049,3.5189838095238093,-0.17586300726029744,0.2659952380952381,3.484004761904762,-0.17875370778206123,0.27546238095238096,3.474537619047619,-0.18877707494225934,0.3123080952380952,3.4376919047619046,-0.2172062096086176,0.3625466666666667,3.387453333333333,-0.2591538772870318,0.5790957142857143,3.1709042857142857,-0.36319312699194195,0.9435780952380955,2.8064219047619043,-0.4006324482768412,0.15409090909090908,3.5959090909090907,-0.1848694970420883,0.19136363636363637,3.5586363636363636,-0.17663881970078352,0.25909090909090904,3.490909090909091,-0.14850005409126246,1.4654545454545451,2.284545454545455,0.7004779244367952,2.6986363636363637,1.0513636363636363,0.8186945521480549,3.516818181818181,0.23318181818181882,0.7645768299580132,3.8031818181818178,-0.053181818181817775,0.7324580197996455,28477062769.4533,-0.17713789181128306,10534224377.9144,-0.3744568924428573,92.8594669911348,-0.16387973242648668,4.5,-0.5991256563269863,3.2,0.2675844018409106
2,LA,SHREVEPORT,2011-03,4.05,Refinancing of Apt,0.2076739130434783,3.8423260869565214,-0.17586300726029744,0.23889782608695653,3.811102173913043,-0.17875370778206123,0.2532847826086956,3.7967152173913044,-0.18877707494225934,0.2829456521739131,3.767054347826087,-0.2172062096086176,0.30843478260869567,3.741565217391304,-0.2591538772870318,0.4607826086956522,3.5892173913043477,-0.36319312699194195,0.7797065217391305,3.2702934782608692,-0.4006324482768412,0.06478260869565221,3.9852173913043476,-0.1848694970420883,0.15652173913043482,3.893478260869565,-0.17663881970078352,0.25913043478260867,3.790869565217391,-0.14850005409126246,2.1134782608695653,1.9365217391304346,0.7004779244367952,3.414347826086956,0.6356521739130438,0.8186945521480549,4.26608695652174,-0.21608695652173981,0.7645768299580132,4.5139130434782615,-0.4639130434782617,0.7324580197996455,32217867353.4185,-0.17713789181128306,11726514214.1317,-0.3744568924428573,90.24550000965358,-0.16387973242648668,3.3,-0.5991256563269863,2.5,0.2675844018409106
3,LA,SHREVEPORT,2011-08,4.055,Refinancing of Apt,0.14468363636363638,3.910316363636363,-0.17586300726029744,0.18038681818181818,3.8746131818181815,-0.17875370778206123,0.21116590909090904,3.8438340909090907,-0.18877707494225934,0.24895727272727275,3.806042727272727,-0.2172062096086176,0.29323772727272723,3.7617622727272724,-0.2591538772870318,0.45919454545454547,3.595805454545454,-0.36319312699194195,0.7783581818181818,3.276641818181818,-0.4006324482768412,0.017391304347826094,4.037608695652174,-0.1848694970420883,0.06217391304347828,3.9928260869565215,-0.17663881970078352,0.11478260869565218,3.9402173913043477,-0.14850005409126246,1.021304347826087,3.033695652173913,0.7004779244367952,2.303043478260869,1.7519565217391309,0.8186945521480549,3.244782608695652,0.8102173913043478,0.7645768299580132,3.6513043478260867,0.403695652173913,0.7324580197996455,31992172727.7437,-0.17713789181128306,13238482167.5647,-0.3744568924428573,90.35087768078328,-0.16387973242648668,4.3,-0.5991256563269863,3.0,0.2675844018409106
4,LA,SHREVEPORT,2012-06,3.33,Refinancing of Apt,0.163,3.1670000000000003,-0.17586300726029744,0.19464736842105262,3.1353526315789475,-0.17875370778206123,0.24319736842105263,3.0868026315789474,-0.18877707494225934,0.3459342105263157,2.9840657894736844,-0.2172062096086176,0.46558684210526313,2.864413157894737,-0.2591538772870318,0.7364000000000004,2.5935999999999995,-0.36319312699194195,1.0691894736842107,2.2608105263157894,-0.4006324482768412,0.05190476190476193,3.278095238095238,-0.1848694970420883,0.14809523809523809,3.181904761904762,-0.17663881970078352,0.18904761904761905,3.140952380952381,-0.14850005409126246,0.7114285714285714,2.6185714285714288,0.7004779244367952,1.6223809523809525,1.7076190476190476,0.8186945521480549,2.3061904761904763,1.0238095238095237,0.7645768299580132,2.698095238095238,0.631904761904762,0.7324580197996455,36777908030.9335,-0.17713789181128306,12770391029.1034,-0.3744568924428573,89.513287195688,-0.16387973242648668,4.9,-0.5991256563269863,2.8,0.2675844018409106
5,LA,SHREVEPORT,2012-08,2.23,Refinancing of Apt,0.15374090909090915,2.0762590909090908,-0.17586300726029744,0.18745454545454548,2.0425454545454547,-0.17875370778206123,0.23783863636363634,1.9921613636363635,-0.18877707494225934,0.3331136363636364,1.8968863636363635,-0.2172062096086176,0.43259999999999993,1.7974,-0.2591538772870318,0.7177749999999997,1.5122250000000004,-0.36319312699194195,1.0426272727272727,1.1873727272727272,-0.4006324482768412,0.09217391304347829,2.1378260869565215,-0.1848694970420883,0.14043478260869566,2.0895652173913044,-0.17663881970078352,0.18347826086956526,2.046521739130435,-0.14850005409126246,0.7139130434782609,1.5160869565217392,0.7004779244367952,1.6782608695652175,0.5517391304347825,0.8186945521480549,2.3978260869565218,-0.1678260869565218,0.7645768299580132,2.7708695652173914,-0.5408695652173914,0.7324580197996455,36601383816.48,-0.17713789181128306,16111780903.4699,-0.3744568924428573,90.2956809830492,-0.16387973242648668,4.8,-0.5991256563269863,2.8,0.2675844018409106
6,LA,SHREVEPORT,2012-11,2.59,Refinancing of Apt,0.1555,2.4345,-0.17586300726029744,0.18060909090909089,2.409390909090909,-0.17875370778206123,0.20888636363636362,2.381113636363636,-0.18877707494225934,0.25813636363636355,2.3318636363636362,-0.2172062096086176,0.31102272727272723,2.2789772727272726,-0.2591538772870318,0.528347727272727,2.061652272727273,-0.36319312699194195,0.8631931818181818,1.7268068181818181,-0.4006324482768412,0.12449999999999999,2.4655,-0.1848694970420883,0.14450000000000002,2.4455,-0.17663881970078352,0.17850000000000002,2.4114999999999998,-0.14850005409126246,0.665,1.9249999999999998,0.7004779244367952,1.654,0.9359999999999999,0.8186945521480549,2.3894999999999995,0.20050000000000034,0.7645768299580132,2.8034999999999997,-0.2134999999999998,0.7324580197996455,37685204803.0042,-0.17713789181128306,12022315813.7363,-0.3744568924428573,88.794109524791,-0.16387973242648668,5.1,-0.5991256563269863,2.6,0.2675844018409106
7,LA,SHREVEPORT,2013-01,2.71,Refinancing of Apt,0.16043181818181818,2.5495681818181817,-0.17586300726029744,0.17947272727272726,2.5305272727272725,-0.17875370778206123,0.20497272727272725,2.505027272727273,-0.18877707494225934,0.2497954545454545,2.4602045454545456,-0.2172062096086176,0.30261363636363625,2.4073863636363635,-0.2591538772870318,0.48810454545454546,2.2218954545454546,-0.36319312699194195,0.8142727272727271,1.8957272727272727,-0.4006324482768412,0.05190476190476192,2.658095238095238,-0.1848694970420883,0.10761904761904766,2.6023809523809525,-0.17663881970078352,0.14523809523809525,2.564761904761905,-0.14850005409126246,0.8052380952380951,1.9047619047619049,0.7004779244367952,1.9147619047619049,0.7952380952380951,0.8186945521480549,2.681428571428571,0.028571428571428914,0.7645768299580132,3.0804761904761913,-0.3704761904761913,0.7324580197996455,38808856509.5085,-0.17713789181128306,11337096053.4966,-0.3744568924428573,86.5850023909696,-0.16387973242648668,4.9,-0.5991256563269863,2.3,0.2675844018409106
8,LA,SHREVEPORT,2013-12,4.95,Refinancing of Apt,0.10022500000000001,4.849775,-0.17586300726029744,0.1273025,4.8226975,-0.17875370778206123,0.16723,4.78277,-0.18877707494225934,0.2127325,4.7372675,-0.2172062096086176,0.24389749999999996,4.7061025,-0.2591538772870318,0.34639499999999995,4.603605,-0.36319312699194195,0.579045,4.370955,-0.4006324482768412,0.019047619047619053,4.930952380952381,-0.1848694970420883,0.09523809523809526,4.854761904761905,-0.17663881970078352,0.13285714285714287,4.817142857142858,-0.14850005409126246,1.5761904761904764,3.373809523809524,0.7004779244367952,2.901904761904762,2.048095238095238,0.8186945521480549,3.6266666666666674,1.3233333333333328,0.7645768299580132,3.889047619047619,1.060952380952381,0.7324580197996455,41658198449.9001,-0.17713789181128306,10396023519.0372,-0.3744568924428573,80.910251046009,-0.16387973242648668,4.7,-0.5991256563269863,2.6,0.2675844018409106
9,LA,SHREVEPORT,2014-01,4.29,Refinancing of Apt,0.09003181818181817,4.199968181818182,-0.17586300726029744,0.1219931818181818,4.168006818181818,-0.17875370778206123,0.1597090909090909,4.130290909090909,-0.18877707494225934,0.204425,4.085575,-0.2172062096086176,0.23822954545454544,4.051770454545455,-0.2591538772870318,0.33795909090909093,3.952040909090909,-0.36319312699194195,0.5752999999999999,3.7147,-0.4006324482768412,0.017142857142857144,4.272857142857143,-0.1848694970420883,0.0690476190476191,4.220952380952381,-0.17663881970078352,0.11619047619047623,4.173809523809524,-0.14850005409126246,1.6466666666666665,2.6433333333333335,0.7004779244367952,2.858095238095238,1.4319047619047622,0.8186945521480549,3.521904761904762,0.7680952380952379,0.7645768299580132,3.76904761904762,0.5209523809523802,0.7324580197996455,41561863313.5151,-0.17713789181128306,9402239044.86975,-0.3744568924428573,82.56600445924391,-0.16387973242648668,3.7,-0.5991256563269863,2.5,0.2675844018409106
