,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol,Corr with student_vol,credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(2),Corr with mortgage 90(2)
10,RI,PROVIDENCE,2015-12,8.0,Refinancing of Apt,0.2286238095238095,7.77137619047619,-0.17540249546106274,0.289352380952381,7.710647619047619,-0.16872745601163722,0.3523071428571429,7.647692857142857,-0.1728409052840171,0.44092857142857156,7.559071428571428,-0.17689708225999196,0.5332357142857143,7.4667642857142855,-0.18297637902853903,0.7638285714285715,7.236171428571429,-0.19114700971867368,1.0841380952380955,6.915861904761904,-0.18961282433792367,0.17181818181818184,7.828181818181818,-0.17540272734981585,0.4990909090909091,7.500909090909091,-0.16794609051067608,0.6536363636363638,7.346363636363636,-0.158391764991594,1.6986363636363635,6.301363636363637,0.09860598803083716,2.2427272727272736,5.757272727272726,0.14094378520562553,2.6072727272727274,5.392727272727273,0.12209201392836903,2.97,5.029999999999999,0.12528996638024886,48927223434.2447,-0.1920261173962176,13039171751.3192,0.6488840562361015,84.0267577476249,-0.23607250075502897,2.9,0.35672355989356946,2.4,0.19499874921377383
11,RI,PROVIDENCE,2016-02,3.38,Refinancing of Apt,0.3714619047619048,3.008538095238095,-0.17540249546106274,0.39233095238095245,2.9876690476190473,-0.16872745601163722,0.43129761904761904,2.9487023809523807,-0.1728409052840171,0.5186452380952381,2.861354761904762,-0.17689708225999196,0.6227190476190477,2.757280952380952,-0.18297637902853903,0.8697642857142857,2.5102357142857143,-0.19114700971867368,1.1407690476190477,2.239230952380952,-0.18961282433792367,0.25600000000000006,3.1239999999999997,-0.17540272734981585,0.445,2.935,-0.16794609051067608,0.534,2.846,-0.158391764991594,1.222,2.158,0.09860598803083716,1.7794999999999999,1.6005,0.14094378520562553,2.1990000000000003,1.1809999999999996,0.12209201392836903,2.623,0.7569999999999997,0.12528996638024886,48887248013.451,-0.1920261173962176,11240513229.2606,0.6488840562361015,85.1896726255448,-0.23607250075502897,2.1,0.35672355989356946,2.0,0.19499874921377383
12,RI,PROVIDENCE,2016-06,3.24,Refinancing of Apt,0.3904409090909091,2.849559090909091,-0.17540249546106274,0.41572500000000007,2.824275,-0.16872745601163722,0.4527090909090909,2.7872909090909093,-0.1728409052840171,0.5394386363636363,2.700561363636364,-0.17689708225999196,0.6516204545454546,2.5883795454545457,-0.18297637902853903,0.9360386363636366,2.303961363636364,-0.19114700971867368,1.2592227272727274,1.9807772727272728,-0.18961282433792367,0.22136363636363632,3.018636363636364,-0.17540272734981585,0.40409090909090906,2.835909090909091,-0.16794609051067608,0.5522727272727272,2.687727272727273,-0.158391764991594,1.1663636363636367,2.0736363636363633,0.09860598803083716,1.6440909090909095,1.5959090909090907,0.14094378520562553,2.019090909090909,1.2209090909090912,0.12209201392836903,2.452272727272727,0.787727272727273,0.12528996638024886,50596067254.1766,-0.1920261173962176,11496937509.4445,0.6488840562361015,88.43997566936979,-0.23607250075502897,2.3,0.35672355989356946,1.7,0.19499874921377383
13,RI,PROVIDENCE,2016-08,6.291666666666667,Refinancing of Apt,0.41817045454545454,5.873496212121212,-0.17540249546106274,0.4429568181818182,5.848709848484849,-0.16872745601163722,0.5122418181818182,5.779424848484849,-0.1728409052840171,0.6351372727272727,5.656529393939394,-0.17689708225999196,0.810223181818182,5.481443484848485,-0.18297637902853903,1.1977463636363632,5.093920303030304,-0.19114700971867368,1.5097959090909088,4.781870757575758,-0.18961282433792367,0.2608695652173914,6.030797101449275,-0.17540272734981585,0.4460869565217393,5.845579710144928,-0.16794609051067608,0.5682608695652173,5.723405797101449,-0.158391764991594,1.1330434782608694,5.158623188405798,0.09860598803083716,1.5565217391304347,4.735144927536233,0.14094378520562553,1.8895652173913038,4.402101449275364,0.12209201392836903,2.261739130434783,4.0299275362318845,0.12528996638024886,50034086230.3872,-0.1920261173962176,11412820253.2316,0.6488840562361015,88.1697673489486,-0.23607250075502897,2.2,0.35672355989356946,1.6,0.19499874921377383
14,RI,PROVIDENCE,2017-03,5.0,Refinancing of Apt,0.8095565217391305,4.190443478260869,-0.17540249546106274,0.8706386956521739,4.129361304347826,-0.16872745601163722,0.9286352173913045,4.071364782608695,-0.1728409052840171,0.982656956521739,4.017343043478261,-0.17689708225999196,1.134713043478261,3.865286956521739,-0.18297637902853903,1.4258673913043478,3.574132608695652,-0.19114700971867368,1.8069104347826086,3.1930895652173916,-0.18961282433792367,0.662608695652174,4.337391304347826,-0.17540272734981585,0.8856521739130436,4.114347826086957,-0.16794609051067608,1.0104347826086957,3.9895652173913043,-0.158391764991594,2.013478260869565,2.986521739130435,0.09860598803083716,2.4817391304347827,2.5182608695652173,0.14094378520562553,2.8317391304347823,2.1682608695652177,0.12209201392836903,3.0813043478260873,1.9186956521739127,0.12528996638024886,48693341763.9087,-0.1920261173962176,12509011080.2031,0.6488840562361015,88.11497433433529,-0.23607250075502897,1.8,0.35672355989356946,1.6,0.19499874921377383
15,RI,PROVIDENCE,2017-06,5.25,Refinancing of Apt,1.0640909090909094,4.185909090909091,-0.17540249546106274,1.1183336363636365,4.131666363636364,-0.16872745601163722,1.1714068181818182,4.0785931818181815,-0.1728409052840171,1.2101513636363637,4.039848636363637,-0.17689708225999196,1.2624095454545452,3.9875904545454546,-0.18297637902853903,1.4322822727272726,3.8177177272727274,-0.19114700971867368,1.7322577272727273,3.517742272727273,-0.18961282433792367,0.8413636363636363,4.408636363636363,-0.17540272734981585,1.1095454545454546,4.140454545454546,-0.16794609051067608,1.200909090909091,4.049090909090909,-0.158391764991594,1.7740909090909094,3.4759090909090906,0.09860598803083716,2.186818181818182,3.063181818181818,0.14094378520562553,2.5399999999999996,2.7100000000000004,0.12209201392836903,2.796363636363637,2.453636363636363,0.12528996638024886,47520522623.6854,-0.1920261173962176,12745337772.3068,0.6488840562361015,87.46440959377459,-0.23607250075502897,2.2,0.35672355989356946,1.5,0.19499874921377383
16,RI,PROVIDENCE,2017-09,5.0,Refinancing of Apt,1.1784444999999997,3.8215555000000005,-0.17540249546106274,1.1967471428571432,3.8032528571428568,-0.16872745601163722,1.23492,3.76508,-0.1728409052840171,1.2721638095238097,3.7278361904761903,-0.17689708225999196,1.3232957142857147,3.676704285714285,-0.18297637902853903,1.4732157142857143,3.5267842857142857,-0.19114700971867368,1.738246666666667,3.261753333333333,-0.18961282433792367,0.9940000000000001,4.006,-0.17540272734981585,1.171,3.8289999999999997,-0.16794609051067608,1.2799999999999998,3.72,-0.158391764991594,1.7975,3.2024999999999997,0.09860598803083716,2.2020000000000004,2.7979999999999996,0.14094378520562553,2.5300000000000002,2.4699999999999998,0.12209201392836903,2.7764999999999995,2.2235000000000005,0.12528996638024886,50938614889.0817,-0.1920261173962176,11813706431.8634,0.6488840562361015,88.1148323663994,-0.23607250075502897,2.1,0.35672355989356946,1.3,0.19499874921377383
17,RI,PROVIDENCE,2017-11,4.66,Refinancing of Apt,1.183300476190476,3.476699523809524,-0.17540249546106274,1.2036563636363637,3.4563436363636364,-0.16872745601163722,1.2878790909090911,3.372120909090909,-0.1728409052840171,1.3757831818181818,3.284216818181818,-0.17689708225999196,1.4342040909090912,3.225795909090909,-0.18297637902853903,1.6264599999999996,3.0335400000000003,-0.19114700971867368,1.9015695454545458,2.7584304545454543,-0.18961282433792367,1.09,3.5700000000000003,-0.17540272734981585,1.3895238095238096,3.2704761904761908,-0.16794609051067608,1.5600000000000003,3.0999999999999996,-0.158391764991594,2.05,2.6100000000000003,0.09860598803083716,2.353333333333333,2.306666666666667,0.14094378520562553,2.6023809523809525,2.0576190476190477,0.12209201392836903,2.801904761904762,1.8580952380952382,0.12528996638024886,49589347299.2381,-0.1920261173962176,11707722927.962,0.6488840562361015,88.50967086025801,-0.23607250075502897,2.6,0.35672355989356946,1.2,0.19499874921377383
18,RI,PROVIDENCE,2018-01,3.8,Refinancing of Apt,1.4378880952380952,2.3621119047619046,-0.17540249546106274,1.467563181818182,2.332436818181818,-0.16872745601163722,1.5610881818181819,2.238911818181818,-0.1728409052840171,1.6355336363636364,2.1644663636363637,-0.17689708225999196,1.733970909090909,2.066029090909091,-0.18297637902853903,1.9067609090909092,1.8932390909090906,-0.19114700971867368,2.196459545454545,1.6035404545454548,-0.18961282433792367,1.3000000000000003,2.4999999999999996,-0.17540272734981585,1.6199999999999994,2.1800000000000006,-0.16794609051067608,1.8028571428571425,1.9971428571428573,-0.158391764991594,2.381904761904762,1.4180952380952379,0.09860598803083716,2.5838095238095242,1.2161904761904756,0.14094378520562553,2.7342857142857144,1.0657142857142854,0.12209201392836903,2.8776190476190475,0.9223809523809523,0.12528996638024886,50828048870.0026,-0.1920261173962176,11226317067.5623,0.6488840562361015,86.55198240492871,-0.23607250075502897,2.2,0.35672355989356946,1.2,0.19499874921377383
19,RI,PROVIDENCE,2018-02,3.5,Refinancing of Apt,1.4432573684210526,2.056742631578947,-0.17540249546106274,1.4712210000000003,2.0287789999999997,-0.16872745601163722,1.6018225000000001,1.8981774999999999,-0.1728409052840171,1.722691,1.777309,-0.17689708225999196,1.874672,1.625328,-0.18297637902853903,2.0893395000000003,1.4106604999999997,-0.19114700971867368,2.3701375000000002,1.1298624999999998,-0.18961282433792367,1.3805263157894736,2.1194736842105266,-0.17540272734981585,1.7857894736842108,1.7142105263157892,-0.16794609051067608,1.9636842105263155,1.5363157894736845,-0.158391764991594,2.599473684210526,0.9005263157894738,0.09860598803083716,2.8589473684210525,0.6410526315789475,0.14094378520562553,3.016842105263158,0.4831578947368418,0.12209201392836903,3.1310526315789478,0.36894736842105225,0.12528996638024886,50505964400.0098,-0.1920261173962176,11318405616.2761,0.6488840562361015,87.17587933428369,-0.23607250075502897,2.1,0.35672355989356946,1.1,0.19499874921377383
