,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(1),Corr with student_vol(1),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-1),Corr with mortgage 90(-1),long,lat
0,2009-12,TX,SAN ANTONIO,2009-12,4.7,"(-98.468401, 29.512859999999996)",34810.97,All,0.17885714285714288,0.1929213046237723,0.2141833333333333,0.1937635777261561,0.23288904761904766,0.19657401955523207,0.24197238095238102,0.19475741518122297,0.2530461904761905,0.19597332978609983,0.4528776190476191,0.18015538990445115,0.9993009523809523,0.19658714569966473,0.03181818181818183,0.20378234072666712,0.16772727272727275,0.19445714402800182,0.37136363636363634,0.21286093713308185,2.3404545454545453,0.5689378338278844,3.589999999999999,0.7225356675383477,4.399545454545455,0.635006832863122,4.494090909090908,0.5682950850071429,27606233351.339,-0.3212787127305617,14107591663.4702,0.3559119697017518,103.99632208797199,0.3505552032816344,5.4,0.21260197373763462,3.0,0.19713023349196432,-98.468401,29.512859999999996
1,2010-04,TX,SAN ANTONIO,2010-04,5.8,"(-98.427464, 29.496142)",33789.19,All,0.24183250000000003,0.1929213046237723,0.2495495,0.1937635777261561,0.2597455000000001,0.19657401955523207,0.2840375,0.19475741518122297,0.3116065,0.19597332978609983,0.4758610000000001,0.18015538990445115,0.9598030000000002,0.19658714569966473,0.15045454545454548,0.20378234072666712,0.2440909090909091,0.19445714402800182,0.44499999999999995,0.21286093713308185,2.581363636363637,0.5689378338278844,3.8468181818181817,0.7225356675383477,4.531363636363637,0.635006832863122,4.693181818181819,0.5682950850071429,29160609360.1217,-0.3212787127305617,11978266411.3233,0.3559119697017518,97.9962893430168,0.3505552032816344,5.7,0.21260197373763462,3.2,0.19713023349196432,-98.427464,29.496142
2,2010-11,TX,SAN ANTONIO,2010-11,3.8,"(-98.495972, 29.44118)",22365.95,All,0.22869727272727272,0.1929213046237723,0.24913818181818187,0.1937635777261561,0.2541922727272727,0.19657401955523207,0.27004181818181816,0.19475741518122297,0.2871204545454545,0.19597332978609983,0.44597000000000014,0.18015538990445115,0.7651345454545454,0.19658714569966473,0.13400000000000004,0.20378234072666712,0.182,0.19445714402800182,0.25200000000000006,0.21286093713308185,1.35,0.5689378338278844,2.7630000000000003,0.7225356675383477,3.817999999999999,0.635006832863122,4.186,0.5682950850071429,31565012894.7234,-0.3212787127305617,10792773250.4017,0.3559119697017518,95.6415096715633,0.3505552032816344,5.1,0.21260197373763462,2.7,0.19713023349196432,-98.495972,29.44118
3,2011-02,TX,SAN ANTONIO,2011-02,4.8,"(-98.56, 29.53)",75306.88,All,0.23214,0.1929213046237723,0.25165,0.1937635777261561,0.26292499999999996,0.19657401955523207,0.28731249999999997,0.19475741518122297,0.31189999999999996,0.19597332978609983,0.46404500000000004,0.18015538990445115,0.7933949999999999,0.19658714569966473,0.11473684210526319,0.20378234072666712,0.16842105263157894,0.19445714402800182,0.2863157894736842,0.21286093713308185,2.257894736842106,0.5689378338278844,3.5763157894736834,0.7225356675383477,4.423684210526316,0.635006832863122,4.652105263157895,0.5682950850071429,31300541846.2612,-0.3212787127305617,11311909309.5948,0.3559119697017518,92.8594669911348,0.3505552032816344,5.3,0.21260197373763462,3.0,0.19713023349196432,-98.56,29.53
4,2011-03,TX,SAN ANTONIO,2011-03,4.25,"(-98.535127, 29.346363)",8041.01,All,0.2076739130434783,0.1929213046237723,0.23889782608695653,0.1937635777261561,0.2532847826086956,0.19657401955523207,0.2829456521739131,0.19475741518122297,0.30843478260869567,0.19597332978609983,0.4607826086956522,0.18015538990445115,0.7797065217391305,0.19658714569966473,0.06478260869565221,0.20378234072666712,0.15652173913043482,0.19445714402800182,0.25913043478260867,0.21286093713308185,2.1134782608695653,0.5689378338278844,3.414347826086956,0.7225356675383477,4.26608695652174,0.635006832863122,4.5139130434782615,0.5682950850071429,31992172727.7437,-0.3212787127305617,15995126134.7035,0.3559119697017518,94.7176548951663,0.3505552032816344,5.3,0.21260197373763462,2.9,0.19713023349196432,-98.535127,29.346363
5,2011-10,TX,SAN ANTONIO,2011-10,4.2,"(-98.56729399999999, 29.461368)",57785.74,All,0.1416352380952381,0.1929213046237723,0.19074095238095234,0.1937635777261561,0.24373904761904758,0.19657401955523207,0.3185252380952381,0.19475741518122297,0.4064785714285714,0.19597332978609983,0.59521,0.18015538990445115,0.9086428571428572,0.19658714569966473,0.013500000000000003,0.20378234072666712,0.05450000000000003,0.19445714402800182,0.1145,0.21286093713308185,1.0614999999999999,0.5689378338278844,2.1519999999999997,0.7225356675383477,2.8695,0.635006832863122,3.128,0.5682950850071429,35532707747.113,-0.3212787127305617,11784187253.6333,0.3559119697017518,90.5649414475864,0.3505552032816344,4.7,0.21260197373763462,2.5,0.19713023349196432,-98.56729399999999,29.461368
6,2011-11,TX,SAN ANTONIO,2011-11,3.88,"(-98.489366, 29.621996000000003)",56449.28,All,0.14255090909090912,0.1929213046237723,0.19244863636363635,0.1937635777261561,0.2536463636363637,0.19657401955523207,0.3593790909090909,0.19475741518122297,0.47529181818181826,0.19597332978609983,0.6805422727272729,0.18015538990445115,1.000305,0.19658714569966473,0.013999999999999999,0.20378234072666712,0.04650000000000002,0.19445714402800182,0.11200000000000002,0.21286093713308185,0.908,0.5689378338278844,2.0134999999999996,0.7225356675383477,2.7180000000000004,0.635006832863122,3.0155000000000003,0.5682950850071429,35767585536.868996,-0.3212787127305617,11508699084.1195,0.3559119697017518,88.33905735772379,0.3505552032816344,4.9,0.21260197373763462,2.5,0.19713023349196432,-98.489366,29.621996000000003
7,2011-12,TX,SAN ANTONIO,2011-12,4.075,"(-98.482619, 29.365085999999998)",31079.435,All,0.1499335,0.1929213046237723,0.2029985,0.1937635777261561,0.2836085,0.19657401955523207,0.40829250000000006,0.19475741518122297,0.5557375,0.19597332978609983,0.7798775000000001,0.18015538990445115,1.1003555000000003,0.19658714569966473,0.0033333333333333335,0.20378234072666712,0.048571428571428585,0.19445714402800182,0.11523809523809528,0.21286093713308185,0.8914285714285713,0.5689378338278844,1.9780952380952384,0.7225356675383477,2.6676190476190476,0.635006832863122,2.9823809523809524,0.5682950850071429,36623269866.4569,-0.3212787127305617,11510278467.2037,0.3559119697017518,90.4806728327692,0.3505552032816344,4.9,0.21260197373763462,2.7,0.19713023349196432,-98.482619,29.365085999999998
8,2012-01,TX,SAN ANTONIO,2012-01,3.75,"(-98.45567700000001, 29.385738)",19486.23,All,0.14564761904761903,0.1929213046237723,0.2014238095238095,0.1937635777261561,0.28289523809523814,0.19657401955523207,0.41424761904761903,0.19475741518122297,0.5659000000000001,0.19597332978609983,0.7969761904761906,0.18015538990445115,1.1145476190476191,0.19658714569966473,0.0245,0.20378234072666712,0.06550000000000003,0.19445714402800182,0.11500000000000003,0.21286093713308185,0.835,0.5689378338278844,1.9664999999999995,0.7225356675383477,2.6950000000000003,0.635006832863122,3.026,0.5682950850071429,36777908030.9335,-0.3212787127305617,10728874885.7875,0.3559119697017518,91.3646878868074,0.3505552032816344,4.8,0.21260197373763462,2.8,0.19713023349196432,-98.45567700000001,29.385738
9,2012-06,TX,SAN ANTONIO,2012-06,3.4050000000000002,"(-98.567616, 29.4967015)",48075.43,All,0.163,0.1929213046237723,0.19464736842105262,0.1937635777261561,0.24319736842105263,0.19657401955523207,0.3459342105263157,0.19475741518122297,0.46558684210526313,0.19597332978609983,0.7364000000000004,0.18015538990445115,1.0691894736842107,0.19658714569966473,0.05190476190476193,0.20378234072666712,0.14809523809523809,0.19445714402800182,0.18904761904761905,0.21286093713308185,0.7114285714285714,0.5689378338278844,1.6223809523809525,0.7225356675383477,2.3061904761904763,0.635006832863122,2.698095238095238,0.5682950850071429,37685204803.0042,-0.3212787127305617,16111780903.4699,0.3559119697017518,90.0868950067716,0.3505552032816344,4.2,0.21260197373763462,2.6,0.19713023349196432,-98.567616,29.4967015
