,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(3),Corr with student_vol(3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(3),Corr with mortgage 90(3)
0,2010-11,NC,FAYETTEVILLE,2010-11,5.6,"(-79.0512625, 34.917930600000005)",120400.93,All,0.22869727272727272,0.20165279364693198,0.24913818181818187,0.20311027070133922,0.2541922727272727,0.19201621383646303,0.27004181818181816,0.17300045351271248,0.2871204545454545,0.1550929235692042,0.44597000000000014,0.11082759416398173,0.7651345454545454,0.09463697313084311,0.13400000000000004,0.2214839227542722,0.182,0.18785066825034025,0.25200000000000006,0.1718310282943019,1.35,0.46846042044138864,2.7630000000000003,0.7057327616159448,3.817999999999999,0.6720116496569843,4.186,0.6464900953614914,31565012894.7234,-0.489782786041296,11726514214.1317,0.3716303453607622,95.21340255359091,0.4480304396068654,4.4,0.3345707373859089,2.9,0.23509271990272507
1,2011-01,NC,FAYETTEVILLE,2011-01,5.0,"(-78.88865600000001, 35.06517)",29748.64,All,0.2391115000000001,0.20165279364693198,0.25406500000000004,0.20311027070133922,0.2606254999999999,0.19201621383646303,0.2827834999999999,0.17300045351271248,0.30341049999999997,0.1550929235692042,0.4554005000000002,0.11082759416398173,0.7818229999999999,0.09463697313084311,0.14099999999999996,0.2214839227542722,0.1815,0.18785066825034025,0.27349999999999997,0.1718310282943019,1.9944999999999997,0.46846042044138864,3.3940000000000006,0.7057327616159448,4.281000000000001,0.6720116496569843,4.5230000000000015,0.6464900953614914,31041077337.2648,-0.489782786041296,15995126134.7035,0.3716303453607622,94.51558950569391,0.4480304396068654,3.8,0.3345707373859089,2.8,0.23509271990272507
2,2011-06,NC,FAYETTEVILLE,2011-06,4.15,"(-74.6711181, 40.990483600000005)",23909.69,All,0.12706818181818183,0.20165279364693198,0.1615431818181819,0.20311027070133922,0.18716409090909092,0.19201621383646303,0.21923909090909086,0.17300045351271248,0.24782409090909094,0.1550929235692042,0.39758,0.11082759416398173,0.7268749999999999,0.09463697313084311,0.0190909090909091,0.2214839227542722,0.1013636363636364,0.18785066825034025,0.18090909090909094,0.1718310282943019,1.5799999999999998,0.46846042044138864,3.002272727272727,0.7057327616159448,3.9145454545454546,0.6720116496569843,4.2327272727272724,0.6464900953614914,34623712775.9563,-0.489782786041296,11655650147.2578,0.3716303453607622,93.74313363440879,0.4480304396068654,3.7,0.3345707373859089,2.9,0.23509271990272507
3,2011-10,NC,FAYETTEVILLE,2011-10,3.65,"(-78.89285100000001, 35.100013)",6840.66,All,0.1416352380952381,0.20165279364693198,0.19074095238095234,0.20311027070133922,0.24373904761904758,0.19201621383646303,0.3185252380952381,0.17300045351271248,0.4064785714285714,0.1550929235692042,0.59521,0.11082759416398173,0.9086428571428572,0.09463697313084311,0.013500000000000003,0.2214839227542722,0.05450000000000003,0.18785066825034025,0.1145,0.1718310282943019,1.0614999999999999,0.46846042044138864,2.1519999999999997,0.7057327616159448,2.8695,0.6720116496569843,3.128,0.6464900953614914,35532707747.113,-0.489782786041296,11510278467.2037,0.3716303453607622,90.24550000965358,0.4480304396068654,3.5,0.3345707373859089,3.3,0.23509271990272507
4,2012-08,NC,FAYETTEVILLE,2012-08,3.48,"(-78.879374, 35.13627)",23098.24,All,0.15374090909090915,0.20165279364693198,0.18745454545454548,0.20311027070133922,0.23783863636363634,0.19201621383646303,0.3331136363636364,0.17300045351271248,0.43259999999999993,0.1550929235692042,0.7177749999999997,0.11082759416398173,1.0426272727272727,0.09463697313084311,0.09217391304347829,0.2214839227542722,0.14043478260869566,0.18785066825034025,0.18347826086956526,0.1718310282943019,0.7139130434782609,0.46846042044138864,1.6782608695652175,0.7057327616159448,2.3978260869565218,0.6720116496569843,2.7708695652173914,0.6464900953614914,38808856509.5085,-0.489782786041296,10740081615.3953,0.3716303453607622,89.00857713430821,0.4480304396068654,4.4,0.3345707373859089,3.1,0.23509271990272507
5,2013-02,NC,FAYETTEVILLE,2013-02,2.35,"(-78.868394, 35.145677)",28327.47,All,0.15464999999999998,0.20165279364693198,0.17315,0.20311027070133922,0.20129999999999998,0.19201621383646303,0.2455,0.17300045351271248,0.29049499999999995,0.1550929235692042,0.463425,0.11082759416398173,0.761875,0.09463697313084311,0.0768421052631579,0.2214839227542722,0.12421052631578947,0.18785066825034025,0.15736842105263157,0.1718310282943019,0.8463157894736841,0.46846042044138864,1.9842105263157896,0.7057327616159448,2.782631578947368,0.6720116496569843,3.165263157894737,0.6464900953614914,41507587847.7023,-0.489782786041296,9498561196.652071,0.3716303453607622,90.37816904639429,0.4480304396068654,3.7,0.3345707373859089,2.9,0.23509271990272507
6,2014-03,NC,FAYETTEVILLE,2014-03,3.93,"(-78.956666, 35.062208)",97546.31,All,0.0888,0.20165279364693198,0.1207452380952381,0.20311027070133922,0.15488333333333335,0.19201621383646303,0.19711666666666672,0.17300045351271248,0.23409761904761903,0.1550929235692042,0.33106666666666673,0.11082759416398173,0.5571428571428573,0.09463697313084311,0.051428571428571455,0.2214839227542722,0.07857142857142858,0.18785066825034025,0.1280952380952381,0.1718310282943019,1.6395238095238096,0.46846042044138864,2.7233333333333327,0.7057327616159448,3.3466666666666667,0.6720116496569843,3.6209523809523807,0.6464900953614914,44931729222.7983,-0.489782786041296,10121843859.6075,0.3716303453607622,88.4263020205016,0.4480304396068654,3.1,0.3345707373859089,2.8,0.23509271990272507
7,2014-05,NC,FAYETTEVILLE,2014-05,4.8,"(-78.880101, 35.060269)",4367.84,All,0.08842000000000001,0.20165279364693198,0.1198375,0.20311027070133922,0.15035749999999998,0.19201621383646303,0.1914675,0.17300045351271248,0.22609000000000004,0.1550929235692042,0.3231200000000001,0.11082759416398173,0.537955,0.09463697313084311,0.026666666666666665,0.2214839227542722,0.05190476190476192,0.18785066825034025,0.0966666666666667,0.1718310282943019,1.5928571428571427,0.46846042044138864,2.559047619047619,0.7057327616159448,3.1152380952380954,0.6720116496569843,3.3899999999999997,0.6464900953614914,44885858708.7515,-0.489782786041296,11117378455.0815,0.3716303453607622,84.4459748156831,0.4480304396068654,3.4,0.3345707373859089,2.6,0.23509271990272507
8,2014-06,NC,FAYETTEVILLE,2014-06,4.6,"(-78.91676, 35.010744)",41441.83,All,0.09278571428571428,0.20165279364693198,0.12241428571428574,0.20311027070133922,0.1523738095238095,0.19201621383646303,0.19377380952380954,0.17300045351271248,0.2309452380952381,0.1550929235692042,0.32388809523809525,0.11082759416398173,0.5421714285714285,0.09463697313084311,0.024285714285714296,0.2214839227542722,0.06047619047619051,0.18785066825034025,0.10476190476190479,0.1718310282943019,1.679047619047619,0.46846042044138864,2.5985714285714288,0.7057327616159448,3.1533333333333333,0.6720116496569843,3.4199999999999995,0.6464900953614914,44591810060.8257,-0.489782786041296,11159124696.1814,0.3716303453607622,83.69462947740479,0.4480304396068654,3.8,0.3345707373859089,2.6,0.23509271990272507
9,2014-09,NC,FAYETTEVILLE,2014-09,3.5,"(-78.91, 35.07)",22915.73,All,0.09027272727272727,0.20165279364693198,0.12087045454545454,0.20311027070133922,0.15410454545454544,0.19201621383646303,0.19699999999999998,0.17300045351271248,0.23403181818181817,0.1550929235692042,0.32999090909090917,0.11082759416398173,0.5770545454545455,0.09463697313084311,0.01142857142857143,0.2214839227542722,0.04380952380952382,0.18785066825034025,0.10952380952380954,0.1718310282943019,1.7738095238095242,0.46846042044138864,2.5342857142857147,0.7057327616159448,3.0133333333333328,0.6720116496569843,3.26,0.6464900953614914,45667781053.6763,-0.489782786041296,14245911418.8887,0.3716303453607622,82.11515832772571,0.4480304396068654,3.8,0.3345707373859089,3.0,0.23509271990272507
