,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(3),Corr with student_vol(3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(4),Corr with mortgage 90(4)
0,CA,FRESNO,2010-06,4.1,All,0.29840136363636366,3.801598636363636,0.3990091842085163,0.3291213636363637,3.770878636363636,0.3975575940908553,0.3487363636363637,3.751263636363636,0.38889968710135986,0.4336950000000001,3.6663049999999995,0.37994395163341776,0.5368986363636363,3.5631013636363633,0.3682582820065715,0.7518195454545455,3.348180454545454,0.3121289373038571,1.187955909090909,2.9120440909090908,0.27463400043374403,0.07954545454545457,4.0204545454545455,0.3975240917462341,0.19090909090909092,3.9090909090909087,0.36111721624716614,0.3181818181818181,3.7818181818181813,0.3501902051651938,1.9963636363636363,2.1036363636363635,0.6590240897730183,3.2040909090909095,0.8959090909090901,0.5623125752082665,3.9499999999999997,0.1499999999999999,0.3334281789273916,4.127727272727272,-0.02772727272727238,0.24956369610976928,27606233351.339,0.07480330987634992,12342273869.2704,0.5034821829569038,92.4549564204629,-0.4205841209095353,4.1,-0.22210184399717153,6.2,0.14424033540293327
1,CA,FRESNO,2010-11,4.25,All,0.22869727272727272,4.021302727272727,0.3990091842085163,0.24913818181818187,4.000861818181818,0.3975575940908553,0.2541922727272727,3.9958077272727275,0.38889968710135986,0.27004181818181816,3.9799581818181817,0.37994395163341776,0.2871204545454545,3.9628795454545456,0.3682582820065715,0.44597000000000014,3.80403,0.3121289373038571,0.7651345454545454,3.4848654545454547,0.27463400043374403,0.13400000000000004,4.116,0.3975240917462341,0.182,4.068,0.36111721624716614,0.25200000000000006,3.9979999999999998,0.3501902051651938,1.35,2.9,0.6590240897730183,2.7630000000000003,1.4869999999999997,0.5623125752082665,3.817999999999999,0.43200000000000083,0.3334281789273916,4.186,0.06400000000000006,0.24956369610976928,29826615528.9652,0.07480330987634992,11726514214.1317,0.5034821829569038,91.59671843464591,-0.4205841209095353,3.6,-0.22210184399717153,5.6,0.14424033540293327
2,CA,FRESNO,2012-08,2.48,All,0.15374090909090915,2.3262590909090908,0.3990091842085163,0.18745454545454548,2.2925454545454547,0.3975575940908553,0.23783863636363634,2.2421613636363635,0.38889968710135986,0.3331136363636364,2.1468863636363635,0.37994395163341776,0.43259999999999993,2.0474,0.3682582820065715,0.7177749999999997,1.7622250000000004,0.3121289373038571,1.0426272727272727,1.4373727272727272,0.27463400043374403,0.09217391304347829,2.3878260869565215,0.3975240917462341,0.14043478260869566,2.3395652173913044,0.36111721624716614,0.18347826086956526,2.296521739130435,0.3501902051651938,0.7139130434782609,1.7660869565217392,0.6590240897730183,1.6782608695652175,0.8017391304347825,0.5623125752082665,2.3978260869565218,0.08217391304347821,0.3334281789273916,2.7708695652173914,-0.2908695652173914,0.24956369610976928,36186315501.0541,0.07480330987634992,10740081615.3953,0.5034821829569038,89.2801736441717,-0.4205841209095353,3.2,-0.22210184399717153,2.9,0.14424033540293327
3,CA,FRESNO,2012-12,2.39,All,0.1631578947368421,2.226842105263158,0.3990091842085163,0.1875157894736842,2.202484210526316,0.3975575940908553,0.21092631578947374,2.1790736842105263,0.38889968710135986,0.2552894736842105,2.1347105263157897,0.37994395163341776,0.30947368421052623,2.080526315789474,0.3682582820065715,0.5145657894736843,1.8754342105263158,0.3121289373038571,0.8483157894736841,1.541684210526316,0.27463400043374403,0.039500000000000014,2.3505000000000003,0.3975240917462341,0.11950000000000005,2.2705,0.36111721624716614,0.1585,2.2315,0.3501902051651938,0.6960000000000001,1.694,0.6590240897730183,1.7189999999999999,0.6710000000000003,0.5623125752082665,2.4675000000000002,-0.07750000000000012,0.3334281789273916,2.8835,-0.49350000000000005,0.24956369610976928,37685204803.0042,0.07480330987634992,9855625468.0504,0.5034821829569038,86.5850023909696,-0.4205841209095353,3.5,-0.22210184399717153,2.5,0.14424033540293327
4,CA,FRESNO,2013-02,2.64,All,0.15464999999999998,2.48535,0.3990091842085163,0.17315,2.46685,0.3975575940908553,0.20129999999999998,2.4387000000000003,0.38889968710135986,0.2455,2.3945000000000003,0.37994395163341776,0.29049499999999995,2.349505,0.3682582820065715,0.463425,2.176575,0.3121289373038571,0.761875,1.8781250000000003,0.27463400043374403,0.0768421052631579,2.5631578947368423,0.3975240917462341,0.12421052631578947,2.515789473684211,0.36111721624716614,0.15736842105263157,2.4826315789473687,0.3501902051651938,0.8463157894736841,1.793684210526316,0.6590240897730183,1.9842105263157896,0.6557894736842105,0.5623125752082665,2.782631578947368,-0.142631578947368,0.3334281789273916,3.165263157894737,-0.5252631578947367,0.24956369610976928,38808856509.5085,0.07480330987634992,9498561196.652071,0.5034821829569038,89.95115518901541,-0.4205841209095353,3.5,-0.22210184399717153,2.1,0.14424033540293327
5,CA,FRESNO,2013-03,2.45,All,0.15505000000000002,2.29495,0.3990091842085163,0.17309999999999998,2.2769000000000004,0.3975575940908553,0.20345,2.24655,0.38889968710135986,0.2419,2.2081,0.37994395163341776,0.28190000000000004,2.1681,0.3682582820065715,0.44782500000000003,2.0021750000000003,0.3121289373038571,0.7351250000000001,1.7148750000000001,0.27463400043374403,0.07800000000000003,2.3720000000000003,0.3975240917462341,0.11450000000000005,2.3355,0.36111721624716614,0.14750000000000002,2.3025,0.3501902051651938,0.8185000000000002,1.6315,0.6590240897730183,1.9575,0.49250000000000016,0.5623125752082665,2.7840000000000003,-0.3340000000000001,0.3334281789273916,3.1625000000000005,-0.7125000000000004,0.24956369610976928,39268596272.9965,0.07480330987634992,9260696074.4491,0.5034821829569038,90.32258801944451,-0.4205841209095353,3.6,-0.22210184399717153,1.8,0.14424033540293327
6,CA,FRESNO,2013-08,3.95,All,0.11782999999999999,3.83217,0.3990091842085163,0.1493142857142857,3.8006857142857147,0.3975575940908553,0.1840704761904762,3.765929523809524,0.38889968710135986,0.22633523809523812,3.7236647619047623,0.37994395163341776,0.2633952380952381,3.686604761904762,0.3682582820065715,0.3949285714285714,3.555071428571429,0.3121289373038571,0.6679499999999999,3.2820500000000004,0.27463400043374403,0.03681818181818183,3.9131818181818185,0.3975240917462341,0.07181818181818184,3.8781818181818184,0.36111721624716614,0.12681818181818183,3.8231818181818182,0.3501902051651938,1.5204545454545455,2.4295454545454547,0.6590240897730183,2.7372727272727273,1.2127272727272729,0.5623125752082665,3.488181818181818,0.46181818181818235,0.3334281789273916,3.757727272727273,0.19227272727272737,0.24956369610976928,41507587847.7023,0.07480330987634992,10396023519.0372,0.5034821829569038,85.3165844012547,-0.4205841209095353,2.5,-0.22210184399717153,2.0,0.14424033540293327
7,CA,FRESNO,2013-09,3.39,All,0.11272380952380952,3.2772761904761905,0.3990091842085163,0.14323238095238094,3.246767619047619,0.3975575940908553,0.18057476190476196,3.209425238095238,0.38889968710135986,0.22133904761904755,3.168660952380953,0.37994395163341776,0.2531785714285715,3.1368214285714284,0.3682582820065715,0.38033809523809525,3.009661904761905,0.3121289373038571,0.6526857142857143,2.7373142857142856,0.27463400043374403,0.017500000000000005,3.3725,0.3975240917462341,0.04150000000000001,3.3485,0.36111721624716614,0.11850000000000002,3.2715,0.3501902051651938,1.5959999999999999,1.7940000000000003,0.6590240897730183,2.8095,0.5805000000000002,0.5623125752082665,3.526,-0.13599999999999968,0.3334281789273916,3.7870000000000004,-0.39700000000000024,0.24956369610976928,41471481477.9035,0.07480330987634992,9402239044.86975,0.5034821829569038,84.4459748156831,-0.4205841209095353,2.5,-0.22210184399717153,2.0,0.14424033540293327
8,CA,FRESNO,2014-05,4.91,All,0.08842000000000001,4.82158,0.3990091842085163,0.1198375,4.7901625,0.3975575940908553,0.15035749999999998,4.7596425,0.38889968710135986,0.1914675,4.7185325,0.37994395163341776,0.22609000000000004,4.68391,0.3682582820065715,0.3231200000000001,4.58688,0.3121289373038571,0.537955,4.372045,0.27463400043374403,0.026666666666666665,4.883333333333334,0.3975240917462341,0.05190476190476192,4.858095238095238,0.36111721624716614,0.0966666666666667,4.8133333333333335,0.3501902051651938,1.5928571428571427,3.3171428571428576,0.6590240897730183,2.559047619047619,2.350952380952381,0.5623125752082665,3.1152380952380954,1.7947619047619048,0.3334281789273916,3.3899999999999997,1.5200000000000005,0.24956369610976928,44555116847.5878,0.07480330987634992,11117378455.0815,0.5034821829569038,82.2508390398281,-0.4205841209095353,2.8,-0.22210184399717153,1.5,0.14424033540293327
9,CA,FRESNO,2015-05,4.54,All,0.12315789473684212,4.416842105263158,0.3990091842085163,0.14795,4.39205,0.3975575940908553,0.1842289473684211,4.355771052631579,0.38889968710135986,0.2296,4.3104000000000005,0.37994395163341776,0.2795368421052632,4.260463157894737,0.3682582820065715,0.41659473684210524,4.123405263157895,0.3121289373038571,0.7346236842105265,3.8053763157894736,0.27463400043374403,0.013000000000000001,4.527,0.3975240917462341,0.07950000000000002,4.4605,0.36111721624716614,0.24100000000000002,4.299,0.3501902051651938,1.5385000000000002,3.0015,0.6590240897730183,2.1975000000000002,2.3425,0.5623125752082665,2.692,1.8479999999999999,0.3334281789273916,2.9550000000000005,1.5849999999999995,0.24956369610976928,47944164595.1044,0.07480330987634992,10986955735.8103,0.5034821829569038,81.36742750908279,-0.4205841209095353,2.1,-0.22210184399717153,1.2,0.14424033540293327
10,CA,FRESNO,2016-04,3.48,All,0.38031428571428566,3.099685714285714,0.3990091842085163,0.39864523809523805,3.081354761904762,0.3975575940908553,0.4373976190476192,3.042602380952381,0.38889968710135986,0.5229452380952381,2.957054761904762,0.37994395163341776,0.6327499999999999,2.84725,0.3682582820065715,0.9025404761904764,2.5774595238095235,0.3121289373038571,1.2222214285714286,2.257778571428571,0.27463400043374403,0.18761904761904763,3.2923809523809524,0.3975240917462341,0.37238095238095237,3.1076190476190475,0.36111721624716614,0.5557142857142858,2.9242857142857144,0.3501902051651938,1.2580952380952382,2.221904761904762,0.6590240897730183,1.8052380952380953,1.6747619047619047,0.5623125752082665,2.2104761904761907,1.2695238095238093,0.3334281789273916,2.6233333333333335,0.8566666666666665,0.24956369610976928,48927223434.2447,0.07480330987634992,11531266279.4831,0.5034821829569038,88.1942388876454,-0.4205841209095353,2.1,-0.22210184399717153,0.9,0.14424033540293327
11,CA,FRESNO,2016-07,3.23,All,0.41380476190476195,2.816195238095238,0.3990091842085163,0.43819285714285716,2.791807142857143,0.3975575940908553,0.4828833333333333,2.747116666666667,0.38889968710135986,0.5734595238095239,2.656540476190476,0.37994395163341776,0.6963095238095237,2.5336904761904764,0.3682582820065715,0.9990666666666668,2.230933333333333,0.3121289373038571,1.31707619047619,1.91292380952381,0.27463400043374403,0.2635000000000001,2.9665,0.3975240917462341,0.4040000000000001,2.826,0.36111721624716614,0.5135000000000001,2.7165,0.3501902051651938,1.0715,2.1585,0.6590240897730183,1.504,1.726,0.5623125752082665,1.8224999999999998,1.4075000000000002,0.3334281789273916,2.227,1.0030000000000001,0.24956369610976928,49276189942.4712,0.07480330987634992,11692339154.1207,0.5034821829569038,89.2057504560787,-0.4205841209095353,2.2,-0.22210184399717153,1.0,0.14424033540293327
12,CA,FRESNO,2017-03,3.68,All,0.8095565217391305,2.87044347826087,0.3990091842085163,0.8706386956521739,2.809361304347826,0.3975575940908553,0.9286352173913045,2.7513647826086958,0.38889968710135986,0.982656956521739,2.697343043478261,0.37994395163341776,1.134713043478261,2.545286956521739,0.3682582820065715,1.4258673913043478,2.2541326086956524,0.3121289373038571,1.8069104347826086,1.8730895652173916,0.27463400043374403,0.662608695652174,3.017391304347826,0.3975240917462341,0.8856521739130436,2.7943478260869563,0.36111721624716614,1.0104347826086957,2.6695652173913045,0.3501902051651938,2.013478260869565,1.666521739130435,0.6590240897730183,2.4817391304347827,1.1982608695652175,0.5623125752082665,2.8317391304347823,0.8482608695652178,0.3334281789273916,3.0813043478260873,0.5986956521739129,0.24956369610976928,49588706606.1033,0.07480330987634992,12745337772.3068,0.5034821829569038,88.11497433433529,-0.4205841209095353,2.4,-0.22210184399717153,0.9,0.14424033540293327
13,CA,FRESNO,2017-09,3.85,All,1.1784444999999997,2.6715555,0.3990091842085163,1.1967471428571432,2.653252857142857,0.3975575940908553,1.23492,2.61508,0.38889968710135986,1.2721638095238097,2.5778361904761904,0.37994395163341776,1.3232957142857147,2.5267042857142856,0.3682582820065715,1.4732157142857143,2.376784285714286,0.3121289373038571,1.738246666666667,2.111753333333333,0.27463400043374403,0.9940000000000001,2.856,0.3975240917462341,1.171,2.6790000000000003,0.36111721624716614,1.2799999999999998,2.5700000000000003,0.3501902051651938,1.7975,2.0525,0.6590240897730183,2.2020000000000004,1.6479999999999997,0.5623125752082665,2.5300000000000002,1.3199999999999998,0.3334281789273916,2.7764999999999995,1.0735000000000006,0.24956369610976928,48416221734.2909,0.07480330987634992,11223830878.8235,0.5034821829569038,88.1148323663994,-0.4205841209095353,2.3,-0.22210184399717153,1.0,0.14424033540293327
14,CA,FRESNO,2017-11,3.26,All,1.183300476190476,2.076699523809524,0.3990091842085163,1.2036563636363637,2.056343636363636,0.3975575940908553,1.2878790909090911,1.9721209090909086,0.38889968710135986,1.3757831818181818,1.884216818181818,0.37994395163341776,1.4342040909090912,1.8257959090909086,0.3682582820065715,1.6264599999999996,1.6335400000000002,0.3121289373038571,1.9015695454545458,1.358430454545454,0.27463400043374403,1.09,2.17,0.3975240917462341,1.3895238095238096,1.8704761904761902,0.36111721624716614,1.5600000000000003,1.6999999999999995,0.3501902051651938,2.05,1.21,0.6590240897730183,2.353333333333333,0.9066666666666667,0.5623125752082665,2.6023809523809525,0.6576190476190473,0.3334281789273916,2.801904761904762,0.4580952380952379,0.24956369610976928,49256214828.7987,0.07480330987634992,11318405616.2761,0.5034821829569038,88.50967086025801,-0.4205841209095353,2.0,-0.22210184399717153,0.8,0.14424033540293327
