,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(4),Corr with student_vol(4),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4),long,lat
0,2009-12,OR,SALEM,2009-12,4.75,"(-122.991759, 44.982177)",97305,47358.97,All,0.17885714285714288,0.033627504165066026,0.2141833333333333,0.033324872442575246,0.23288904761904766,0.03374680287636605,0.24197238095238102,0.026708083933740582,0.2530461904761905,0.012562559595659934,0.4528776190476191,0.008541209501471577,0.9993009523809523,0.09726358852256092,0.03181818181818183,0.03229555154733504,0.16772727272727275,0.060937598593212565,0.37136363636363634,0.11737072955413944,2.3404545454545453,0.8968532876977933,3.589999999999999,0.865993294111562,4.399545454545455,0.7545294432781904,4.494090909090908,0.7078555466298126,25116521917.8418,-0.6457536657833344,13493693756.3064,0.8965681999318106,103.99632208797199,0.7307944174889542,2.9,0.59295724488125,3.3,0.3564391833260657,-122.991759,44.982177
1,2011-03,OR,SALEM,2011-03,4.3,"(-73.966359, 40.712914000000005)",97301,22246.7,All,0.2076739130434783,0.033627504165066026,0.23889782608695653,0.033324872442575246,0.2532847826086956,0.03374680287636605,0.2829456521739131,0.026708083933740582,0.30843478260869567,0.012562559595659934,0.4607826086956522,0.008541209501471577,0.7797065217391305,0.09726358852256092,0.06478260869565221,0.03229555154733504,0.15652173913043482,0.060937598593212565,0.25913043478260867,0.11737072955413944,2.1134782608695653,0.8968532876977933,3.414347826086956,0.865993294111562,4.26608695652174,0.7545294432781904,4.5139130434782615,0.7078555466298126,31041077337.2648,-0.6457536657833344,13238482167.5647,0.8965681999318106,94.7176548951663,0.7307944174889542,2.9,0.59295724488125,2.5,0.3564391833260657,-73.966359,40.712914000000005
2,2012-10,OR,SALEM,2012-10,2.75,"(-122.98723400000002, 44.962606)",97305,9884.36,All,0.15320434782608702,0.033627504165066026,0.17955217391304346,0.033324872442575246,0.21346521739130433,0.03374680287636605,0.2717391304347827,0.026708083933740582,0.3304891304347827,0.012562559595659934,0.5823021739130435,0.008541209501471577,0.9185760869565219,0.09726358852256092,0.10952380952380951,0.03229555154733504,0.14904761904761904,0.060937598593212565,0.17952380952380956,0.11737072955413944,0.7085714285714285,0.8968532876977933,1.7461904761904758,0.865993294111562,2.505714285714286,0.7545294432781904,2.90047619047619,0.7078555466298126,38808856509.5085,-0.6457536657833344,11080080767.5225,0.8965681999318106,89.02745876405929,0.7307944174889542,2.1,0.59295724488125,2.8,0.3564391833260657,-122.98723400000002,44.962606
3,2016-01,OR,SALEM,2016-01,3.68,"(-123.067117, 44.972044)",97304,16697.204999999998,All,0.36607999999999996,0.033627504165066026,0.387725,0.033324872442575246,0.42545,0.03374680287636605,0.5163949999999999,0.026708083933740582,0.6195525000000001,0.012562559595659934,0.8560224999999999,0.008541209501471577,1.1534299999999997,0.09726358852256092,0.22736842105263158,0.03229555154733504,0.43473684210526314,0.060937598593212565,0.5431578947368422,0.11737072955413944,1.5184210526315787,0.8968532876977933,2.085263157894737,0.865993294111562,2.4889473684210524,0.7545294432781904,2.8584210526315785,0.7078555466298126,48187387172.2131,-0.6457536657833344,11703539581.608,0.8965681999318106,82.4529898168143,0.7307944174889542,1.1,0.59295724488125,1.1,0.3564391833260657,-123.067117,44.972044
4,2017-02,OR,SALEM,2017-02,3.625,"(-122.90602460000001, 44.955231700000006)",97305,32720.67,All,0.6863609999999999,0.033627504165066026,0.7163664999999999,0.033324872442575246,0.7767084999999999,0.03374680287636605,0.8480275,0.026708083933740582,1.0445964999999997,0.012562559595659934,1.3514585000000001,0.008541209501471577,1.723958,0.09726358852256092,0.48210526315789465,0.03229555154733504,0.653157894736842,0.060937598593212565,0.8205263157894739,0.11737072955413944,1.9015789473684213,0.8968532876977933,2.4189473684210525,0.865993294111562,2.763684210526316,0.7545294432781904,3.0321052631578946,0.7078555466298126,47316214443.3566,-0.6457536657833344,12745337772.3068,0.8965681999318106,89.2057504560787,0.7307944174889542,1.7,0.59295724488125,1.2,0.3564391833260657,-122.90602460000001,44.955231700000006
5,2017-10,OR,SALEM,2017-10,3.46,"(-122.98414299999999, 44.932087)",97301,7863.94,All,1.1834895238095235,0.033627504165066026,1.2040609090909093,0.033324872442575246,1.2385486363636362,0.03374680287636605,1.287584090909091,0.026708083933740582,1.3607931818181818,0.012562559595659934,1.541957272727273,0.008541209501471577,1.8208568181818179,0.09726358852256092,0.9957142857142858,0.03229555154733504,1.2495238095238093,0.060937598593212565,1.3976190476190478,0.11737072955413944,1.9809523809523806,0.8968532876977933,2.3600000000000003,0.865993294111562,2.649047619047619,0.7545294432781904,2.8780952380952383,0.7078555466298126,50617906919.2487,-0.6457536657833344,11318405616.2761,0.8965681999318106,88.11497433433529,0.7307944174889542,1.3,0.59295724488125,0.7,0.3564391833260657,-122.98414299999999,44.932087
