,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(2),Corr with student_vol(2),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-2),Corr with mortgage 90(-2)
0,CO,FORT COLLINS,2013-03,2.5,All,0.15505000000000002,2.34495,-0.2553699700080547,0.17309999999999998,2.3269,-0.2624169644724165,0.20345,2.29655,-0.27010855318802196,0.2419,2.2580999999999998,-0.2715357472442579,0.28190000000000004,2.2180999999999997,-0.27246799622937523,0.44782500000000003,2.052175,-0.22997097590779847,0.7351250000000001,1.764875,-0.19548847077493373,0.07800000000000003,2.422,-0.34237113874242464,0.11450000000000005,2.3855,-0.2531953919287925,0.14750000000000002,2.3525,-0.23451493444519197,0.8185000000000002,1.6814999999999998,-0.06441001487993436,1.9575,0.5425,-0.24286738839565958,2.7840000000000003,-0.28400000000000025,-0.3596269775335979,3.1625000000000005,-0.6625000000000005,-0.35677435832878224,40995097959.5386,0.6762463488575862,9498561196.652071,0.8290896320511848,89.2801736441717,-0.6096789333781324,1.2,-0.9581274653569932,1.3,-0.8146206573004849
1,CO,FORT COLLINS,2016-03,3.75,All,0.3739333333333333,3.3760666666666665,-0.2553699700080547,0.39734047619047613,3.352659523809524,-0.2624169644724165,0.43639523809523806,3.313604761904762,-0.27010855318802196,0.5204357142857143,3.229564285714286,-0.2715357472442579,0.632,3.118,-0.27246799622937523,0.9009761904761905,2.8490238095238096,-0.22997097590779847,1.2156690476190475,2.5343309523809525,-0.19548847077493373,0.2531818181818182,3.496818181818182,-0.34237113874242464,0.47,3.2800000000000002,-0.2531953919287925,0.6563636363636364,3.0936363636363637,-0.23451493444519197,1.3759090909090912,2.374090909090909,-0.06441001487993436,1.889090909090909,1.860909090909091,-0.24286738839565958,2.2759090909090913,1.4740909090909087,-0.3596269775335979,2.6845454545454546,1.0654545454545454,-0.35677435832878224,49276189942.4712,0.6762463488575862,11703539581.608,0.8290896320511848,82.3313446344394,-0.6096789333781324,0.7,-0.9581274653569932,0.5,-0.8146206573004849
2,CO,FORT COLLINS,2016-08,3.48,All,0.41817045454545454,3.0618295454545454,-0.2553699700080547,0.4429568181818182,3.0370431818181816,-0.2624169644724165,0.5122418181818182,2.9677581818181817,-0.27010855318802196,0.6351372727272727,2.8448627272727274,-0.2715357472442579,0.810223181818182,2.669776818181818,-0.27246799622937523,1.1977463636363632,2.2822536363636368,-0.22997097590779847,1.5097959090909088,1.9702040909090912,-0.19548847077493373,0.2608695652173914,3.2191304347826084,-0.34237113874242464,0.4460869565217393,3.0339130434782606,-0.2531953919287925,0.5682608695652173,2.911739130434783,-0.23451493444519197,1.1330434782608694,2.3469565217391306,-0.06441001487993436,1.5565217391304347,1.9234782608695653,-0.24286738839565958,1.8895652173913038,1.5904347826086962,-0.3596269775335979,2.261739130434783,1.218260869565217,-0.35677435832878224,50034086230.3872,0.6762463488575862,11692339154.1207,0.8290896320511848,85.2359522201137,-0.6096789333781324,1.0,-0.9581274653569932,0.4,-0.8146206573004849
3,CO,FORT COLLINS,2017-05,4.7,All,0.9286509523809523,3.771349047619048,-0.2553699700080547,0.9479980952380954,3.752001904761905,-0.2624169644724165,1.0114261904761905,3.6885738095238096,-0.27010855318802196,1.0843647619047618,3.6156352380952383,-0.2715357472442579,1.185849523809524,3.5141504761904763,-0.27246799622937523,1.424545714285714,3.275454285714286,-0.22997097590779847,1.7495038095238098,2.9504961904761906,-0.19548847077493373,0.7281818181818184,3.9718181818181817,-0.34237113874242464,1.035,3.665,-0.2531953919287925,1.1227272727272726,3.5772727272727276,-0.23451493444519197,1.836818181818182,2.8631818181818183,-0.06441001487993436,2.3036363636363633,2.396363636363637,-0.24286738839565958,2.695909090909091,2.0040909090909094,-0.3596269775335979,2.9590909090909094,1.7409090909090907,-0.35677435832878224,48416221734.2909,0.6762463488575862,11814606928.6527,0.8290896320511848,84.4501908643932,-0.6096789333781324,0.5,-0.9581274653569932,0.4,-0.8146206573004849
4,CO,FORT COLLINS,2017-08,3.58,All,1.1775518181818179,2.4024481818181824,-0.2553699700080547,1.197803181818182,2.382196818181818,-0.2624169644724165,1.2317690909090908,2.3482309090909093,-0.27010855318802196,1.264191818181818,2.3158081818181824,-0.2715357472442579,1.314176818181818,2.265823181818182,-0.27246799622937523,1.453699090909091,2.126300909090909,-0.22997097590779847,1.7253381818181814,1.8546618181818186,-0.19548847077493373,0.9795652173913042,2.600434782608696,-0.34237113874242464,1.1291304347826083,2.450869565217392,-0.2531953919287925,1.2291304347826086,2.3508695652173914,-0.23451493444519197,1.7765217391304353,1.8034782608695648,-0.06441001487993436,2.209130434782609,1.370869565217391,-0.24286738839565958,2.552173913043478,1.0278260869565221,-0.3596269775335979,2.795217391304348,0.784782608695652,-0.35677435832878224,49855182727.6109,0.6762463488575862,11537595366.1601,0.8290896320511848,89.1832712740787,-0.6096789333781324,0.9,-0.9581274653569932,0.5,-0.8146206573004849
