,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(-1),Corr with student_vol(-1),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-2),Corr with mortgage 90(-2)
0,VA,NEWPORT NEWS,2010-09,4.25,All,0.22657136363636363,4.0234286363636365,0.2198802629807593,0.251059090909091,3.998940909090909,0.22373005250136604,0.25699454545454536,3.9930054545454547,0.22503074252967728,0.2738163636363636,3.9761836363636363,0.2179694778431071,0.2913659090909092,3.958634090909091,0.20686841763155758,0.4777727272727273,3.7722272727272728,0.18534245684192194,0.8043745454545456,3.4456254545454543,0.19420867638252517,0.1166666666666667,4.133333333333333,0.2511911650181755,0.19333333333333336,4.056666666666667,0.24613249316049177,0.2566666666666666,3.993333333333333,0.2627247586928757,1.4104761904761904,2.8395238095238096,0.562623121941034,2.6476190476190475,1.6023809523809525,0.8279936422282989,3.4690476190476183,0.7809523809523817,0.6950380934209246,3.773333333333333,0.476666666666667,0.589398202180343,30207558860.6451,-0.2337824252853589,11556490165.0911,0.6178892205309456,94.0022251537174,0.38411526231437726,3.9,-0.333371325053653,3.4,-0.11914612701569596
1,VA,NEWPORT NEWS,2011-07,4.45,All,0.12388095238095237,4.326119047619048,0.2198802629807593,0.1598857142857143,4.290114285714286,0.22373005250136604,0.18661904761904766,4.2633809523809525,0.22503074252967728,0.2182333333333334,4.231766666666667,0.2179694778431071,0.24991190476190472,4.200088095238096,0.20686841763155758,0.41392857142857137,4.036071428571429,0.18534245684192194,0.7452261904761905,3.7047738095238096,0.19420867638252517,0.037500000000000006,4.4125000000000005,0.2511911650181755,0.08400000000000002,4.3660000000000005,0.24613249316049177,0.185,4.265000000000001,0.2627247586928757,1.541,2.9090000000000003,0.562623121941034,3.003,1.447,0.8279936422282989,3.9475000000000002,0.5025,0.6950380934209246,4.2705,0.1795,0.589398202180343,33690910289.8878,-0.2337824252853589,12472473242.0863,0.6178892205309456,90.35087768078328,0.38411526231437726,3.3,-0.333371325053653,2.9,-0.11914612701569596
2,VA,NEWPORT NEWS,2012-06,3.57,All,0.163,3.407,0.2198802629807593,0.19464736842105262,3.3753526315789473,0.22373005250136604,0.24319736842105263,3.326802631578947,0.22503074252967728,0.3459342105263157,3.224065789473684,0.2179694778431071,0.46558684210526313,3.1044131578947365,0.20686841763155758,0.7364000000000004,2.8335999999999997,0.18534245684192194,1.0691894736842107,2.500810526315789,0.19420867638252517,0.05190476190476193,3.518095238095238,0.2511911650181755,0.14809523809523809,3.4219047619047616,0.24613249316049177,0.18904761904761905,3.380952380952381,0.2627247586928757,0.7114285714285714,2.8585714285714285,0.562623121941034,1.6223809523809525,1.9476190476190474,0.8279936422282989,2.3061904761904763,1.2638095238095235,0.6950380934209246,2.698095238095238,0.8719047619047617,0.589398202180343,37160101000.5239,-0.2337824252853589,12770391029.1034,0.6178892205309456,90.37816904639429,0.38411526231437726,3.7,-0.333371325053653,3.2,-0.11914612701569596
3,VA,NEWPORT NEWS,2012-12,2.8,All,0.1631578947368421,2.636842105263158,0.2198802629807593,0.1875157894736842,2.6124842105263157,0.22373005250136604,0.21092631578947374,2.589073684210526,0.22503074252967728,0.2552894736842105,2.5447105263157894,0.2179694778431071,0.30947368421052623,2.4905263157894737,0.20686841763155758,0.5145657894736843,2.2854342105263155,0.18534245684192194,0.8483157894736841,1.9516842105263157,0.19420867638252517,0.039500000000000014,2.7605,0.2511911650181755,0.11950000000000005,2.6805,0.24613249316049177,0.1585,2.6414999999999997,0.2627247586928757,0.6960000000000001,2.1039999999999996,0.562623121941034,1.7189999999999999,1.081,0.8279936422282989,2.4675000000000002,0.3324999999999996,0.6950380934209246,2.8835,-0.08350000000000035,0.589398202180343,39658399389.4891,-0.2337824252853589,10740081615.3953,0.6178892205309456,86.5850023909696,0.38411526231437726,4.0,-0.333371325053653,3.3,-0.11914612701569596
4,VA,NEWPORT NEWS,2013-04,2.95,All,0.1539047619047619,2.7960952380952384,0.2198802629807593,0.17210476190476193,2.777895238095238,0.22373005250136604,0.19953333333333334,2.750466666666667,0.22503074252967728,0.24005714285714277,2.7099428571428574,0.2179694778431071,0.27714285714285714,2.672857142857143,0.20686841763155758,0.4360190476190476,2.5139809523809524,0.18534245684192194,0.7168333333333334,2.2331666666666665,0.19420867638252517,0.049090909090909116,2.900909090909091,0.2511911650181755,0.09409090909090913,2.855909090909091,0.24613249316049177,0.12454545454545456,2.8254545454545457,0.2627247586928757,0.7104545454545454,2.2395454545454547,0.562623121941034,1.7590909090909093,1.190909090909091,0.8279936422282989,2.5500000000000003,0.3999999999999999,0.6950380934209246,2.9327272727272726,0.01727272727272755,0.589398202180343,41507587847.7023,-0.2337824252853589,9855625468.0504,0.6178892205309456,88.1059676388142,0.38411526231437726,4.1,-0.333371325053653,3.1,-0.11914612701569596
5,VA,NEWPORT NEWS,2015-08,3.98,All,0.13010000000000005,3.8499,0.2198802629807593,0.151965,3.828035,0.22373005250136604,0.1967275,3.7832725,0.22503074252967728,0.2610100000000001,3.71899,0.2179694778431071,0.3207975,3.6592025,0.20686841763155758,0.5193599999999999,3.46064,0.18534245684192194,0.8364375,3.1435625,0.19420867638252517,0.03523809523809525,3.9447619047619047,0.2511911650181755,0.22000000000000006,3.76,0.24613249316049177,0.3757142857142857,3.604285714285714,0.2627247586928757,1.5414285714285714,2.4385714285714286,0.562623121941034,2.167142857142857,1.8128571428571432,0.8279936422282989,2.5466666666666664,1.4333333333333336,0.6950380934209246,2.8557142857142854,1.1242857142857146,0.589398202180343,48752987466.2114,-0.2337824252853589,11834405659.8436,0.6178892205309456,82.3313446344394,0.38411526231437726,2.8,-0.333371325053653,1.9,-0.11914612701569596
6,VA,NEWPORT NEWS,2015-11,3.55,All,0.13066666666666668,3.4193333333333333,0.2198802629807593,0.1559214285714286,3.394078571428571,0.22373005250136604,0.20844761904761913,3.341552380952381,0.22503074252967728,0.286702380952381,3.263297619047619,0.2179694778431071,0.3709714285714286,3.1790285714285713,0.20686841763155758,0.6063738095238096,2.9436261904761905,0.18534245684192194,0.9343738095238093,2.6156261904761906,0.19420867638252517,0.07105263157894738,3.4789473684210526,0.2511911650181755,0.32789473684210524,3.2221052631578946,0.24613249316049177,0.47684210526315784,3.073157894736842,0.2627247586928757,1.6710526315789473,1.8789473684210525,0.562623121941034,2.2631578947368416,1.2868421052631582,0.8279936422282989,2.6863157894736847,0.8636842105263152,0.6950380934209246,3.03,0.52,0.589398202180343,48154770296.6926,-0.2337824252853589,11758109185.709,0.6178892205309456,83.5754036116387,0.38411526231437726,3.1,-0.333371325053653,1.9,-0.11914612701569596
7,VA,NEWPORT NEWS,2016-10,2.96,All,0.4307719047619048,2.529228095238095,0.2198802629807593,0.457582380952381,2.502417619047619,0.22373005250136604,0.5307795238095238,2.4292204761904763,0.22503074252967728,0.6609890476190475,2.2990109523809523,0.2179694778431071,0.8786828571428573,2.0813171428571424,0.20686841763155758,1.258856666666667,1.701143333333333,0.18534245684192194,1.577814761904762,1.382185238095238,0.19420867638252517,0.24400000000000005,2.7159999999999997,0.2511911650181755,0.47700000000000004,2.483,0.24613249316049177,0.6595000000000001,2.3005,0.2627247586928757,1.2719999999999998,1.6880000000000002,0.562623121941034,1.7645000000000004,1.1954999999999996,0.8279936422282989,2.1705,0.7894999999999999,0.6950380934209246,2.5004999999999997,0.45950000000000024,0.589398202180343,51124149514.2735,-0.2337824252853589,11482367114.4991,0.6178892205309456,84.4501908643932,0.38411526231437726,3.0,-0.333371325053653,1.8,-0.11914612701569596
8,VA,NEWPORT NEWS,2017-08,3.89,All,1.1775518181818179,2.712448181818182,0.2198802629807593,1.197803181818182,2.6921968181818183,0.22373005250136604,1.2317690909090908,2.6582309090909093,0.22503074252967728,1.264191818181818,2.625808181818182,0.2179694778431071,1.314176818181818,2.575823181818182,0.20686841763155758,1.453699090909091,2.4363009090909094,0.18534245684192194,1.7253381818181814,2.164661818181819,0.19420867638252517,0.9795652173913042,2.910434782608696,0.2511911650181755,1.1291304347826083,2.7608695652173916,0.24613249316049177,1.2291304347826086,2.6608695652173915,0.2627247586928757,1.7765217391304353,2.113478260869565,0.562623121941034,2.209130434782609,1.680869565217391,0.8279936422282989,2.552173913043478,1.3378260869565222,0.6950380934209246,2.795217391304348,1.094782608695652,0.589398202180343,49855182727.6109,-0.2337824252853589,11814606928.6527,0.6178892205309456,88.55316323110772,0.38411526231437726,2.6,-0.333371325053653,1.5,-0.11914612701569596
9,VA,NEWPORT NEWS,2017-09,3.09,All,1.1784444999999997,1.9115555000000002,0.2198802629807593,1.1967471428571432,1.8932528571428566,0.22373005250136604,1.23492,1.8550799999999998,0.22503074252967728,1.2721638095238097,1.8178361904761902,0.2179694778431071,1.3232957142857147,1.7667042857142852,0.20686841763155758,1.4732157142857143,1.6167842857142856,0.18534245684192194,1.738246666666667,1.351753333333333,0.19420867638252517,0.9940000000000001,2.0959999999999996,0.2511911650181755,1.171,1.9189999999999998,0.24613249316049177,1.2799999999999998,1.81,0.2627247586928757,1.7975,1.2924999999999998,0.562623121941034,2.2020000000000004,0.8879999999999995,0.8279936422282989,2.5300000000000002,0.5599999999999996,0.6950380934209246,2.7764999999999995,0.31350000000000033,0.589398202180343,50938614889.0817,-0.2337824252853589,12103218541.1776,0.6178892205309456,88.1148323663994,0.38411526231437726,2.5,-0.333371325053653,1.5,-0.11914612701569596
10,VA,NEWPORT NEWS,2017-11,3.55,All,1.183300476190476,2.366699523809524,0.2198802629807593,1.2036563636363637,2.346343636363636,0.22373005250136604,1.2878790909090911,2.2621209090909087,0.22503074252967728,1.3757831818181818,2.174216818181818,0.2179694778431071,1.4342040909090912,2.1157959090909086,0.20686841763155758,1.6264599999999996,1.9235400000000002,0.18534245684192194,1.9015695454545458,1.648430454545454,0.19420867638252517,1.09,2.46,0.2511911650181755,1.3895238095238096,2.1604761904761904,0.24613249316049177,1.5600000000000003,1.9899999999999995,0.2627247586928757,2.05,1.5,0.562623121941034,2.353333333333333,1.1966666666666668,0.8279936422282989,2.6023809523809525,0.9476190476190474,0.6950380934209246,2.801904761904762,0.7480952380952379,0.589398202180343,49589347299.2381,-0.2337824252853589,11537595366.1601,0.6178892205309456,88.50967086025801,0.38411526231437726,3.0,-0.333371325053653,1.4,-0.11914612701569596
11,VA,NEWPORT NEWS,2017-12,3.62,All,1.3144094736842107,2.3055905263157896,0.2198802629807593,1.3913115789473685,2.228688421052632,0.22373005250136604,1.4850410526315792,2.134958947368421,0.22503074252967728,1.5354463157894738,2.084553684210526,0.2179694778431071,1.6017521052631578,2.0182478947368425,0.20686841763155758,1.7680373684210524,1.8519626315789477,0.18534245684192194,2.0434931578947366,1.5765068421052635,0.19420867638252517,1.204,2.4160000000000004,0.2511911650181755,1.4950000000000003,2.125,0.24613249316049177,1.7005,1.9195000000000002,0.2627247586928757,2.1819999999999995,1.4380000000000006,0.562623121941034,2.4025,1.2175000000000002,0.8279936422282989,2.5970000000000004,1.0229999999999997,0.6950380934209246,2.768,0.8520000000000003,0.589398202180343,49574400061.0285,-0.2337824252853589,11707722927.962,0.6178892205309456,88.437943439718,0.38411526231437726,2.6,-0.333371325053653,1.5,-0.11914612701569596
12,VA,NEWPORT NEWS,2018-07,4.5,All,1.918467142857143,2.5815328571428573,0.2198802629807593,1.9587813636363633,2.5412186363636367,0.22373005250136604,2.0789990909090905,2.4210009090909095,0.22503074252967728,2.1733236363636363,2.3266763636363637,0.2179694778431071,2.3391181818181823,2.1608818181818177,0.20686841763155758,2.519525454545455,1.9804745454545452,0.18534245684192194,2.7944931818181815,1.7055068181818185,0.19420867638252517,1.8933333333333329,2.6066666666666674,0.2511911650181755,2.1680952380952383,2.3319047619047617,0.24613249316049177,2.3876190476190478,2.1123809523809522,0.2627247586928757,2.7776190476190483,1.7223809523809517,0.562623121941034,2.8890476190476195,1.6109523809523805,0.8279936422282989,2.944761904761905,1.5552380952380949,0.6950380934209246,3.006666666666667,1.4933333333333332,0.589398202180343,50593420247.4287,-0.2337824252853589,12484889768.5791,0.6178892205309456,,0.38411526231437726,2.2,-0.333371325053653,1.2,-0.11914612701569596
