,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(2),Corr with student_vol(2),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(4),Corr with mortgage 90(4)
0,AZ,PRESCOTT,2009-12,4.29,All,0.17885714285714288,4.111142857142857,-0.1518671839613329,0.2141833333333333,4.075816666666666,-0.1441439923787696,0.23288904761904766,4.0571109523809525,-0.14656475674496883,0.24197238095238102,4.048027619047619,-0.16151496648943336,0.2530461904761905,4.036953809523809,-0.17421211860282892,0.4528776190476191,3.837122380952381,-0.1766716412657624,0.9993009523809523,3.290699047619048,-0.07792673838060642,0.03181818181818183,4.258181818181818,-0.18964911467494142,0.16772727272727275,4.122272727272727,-0.1456143603962629,0.37136363636363634,3.918636363636364,-0.053452782893377564,2.3404545454545453,1.9495454545454547,0.7019064140625759,3.589999999999999,0.7000000000000011,0.5666086669689582,4.399545454545455,-0.10954545454545528,0.39919112272438245,4.494090909090908,-0.2040909090909082,0.3219370192604952,25116521917.8418,-0.3024192791608268,14228362706.5907,0.9376803626469603,99.3021234972081,0.23030481911983477,4.3,0.4395080013832786,5.4,0.44831151202307024
1,AZ,PRESCOTT,2013-02,2.61,All,0.15464999999999998,2.4553499999999997,-0.1518671839613329,0.17315,2.4368499999999997,-0.1441439923787696,0.20129999999999998,2.4087,-0.14656475674496883,0.2455,2.3645,-0.16151496648943336,0.29049499999999995,2.319505,-0.17421211860282892,0.463425,2.146575,-0.1766716412657624,0.761875,1.848125,-0.07792673838060642,0.0768421052631579,2.533157894736842,-0.18964911467494142,0.12421052631578947,2.4857894736842105,-0.1456143603962629,0.15736842105263157,2.4526315789473685,-0.053452782893377564,0.8463157894736841,1.7636842105263157,0.7019064140625759,1.9842105263157896,0.6257894736842102,0.5666086669689582,2.782631578947368,-0.17263157894736825,0.39919112272438245,3.165263157894737,-0.5552631578947369,0.3219370192604952,40395555554.9932,-0.3024192791608268,9123117418.53368,0.9376803626469603,88.29263433660921,0.23030481911983477,1.8,0.4395080013832786,1.5,0.44831151202307024
2,AZ,PRESCOTT,2014-12,3.69,All,0.1101,3.5799,-0.1518671839613329,0.1330809523809524,3.5569190476190475,-0.1441439923787696,0.16305,3.52695,-0.14656475674496883,0.20744285714285715,3.482557142857143,-0.16151496648943336,0.2446071428571429,3.445392857142857,-0.17421211860282892,0.34302142857142864,3.346978571428571,-0.1766716412657624,0.6021190476190476,3.0878809523809525,-0.07792673838060642,0.02500000000000001,3.665,-0.18964911467494142,0.1063636363636364,3.5836363636363635,-0.1456143603962629,0.21454545454545454,3.4754545454545456,-0.053452782893377564,1.64,2.05,0.7019064140625759,2.2072727272727275,1.4827272727272724,0.5666086669689582,2.5504545454545453,1.1395454545454546,0.39919112272438245,2.8331818181818185,0.8568181818181815,0.3219370192604952,45758876905.2845,-0.3024192791608268,11837215038.8922,0.9376803626469603,82.23381292700279,0.23030481911983477,1.6,0.4395080013832786,0.8,0.44831151202307024
3,AZ,PRESCOTT,2015-02,4.05,All,0.11784999999999998,3.93215,-0.1518671839613329,0.13764249999999997,3.9123574999999997,-0.1441439923787696,0.17207499999999998,3.877925,-0.14656475674496883,0.2121925,3.8378075,-0.16151496648943336,0.25842,3.7915799999999997,-0.17421211860282892,0.37596500000000005,3.674035,-0.1766716412657624,0.6601375,3.3898624999999996,-0.07792673838060642,0.017894736842105265,4.032105263157894,-0.18964911467494142,0.07105263157894741,3.9789473684210526,-0.1456143603962629,0.22421052631578947,3.8257894736842104,-0.053452782893377564,1.472631578947368,2.5773684210526318,0.7019064140625759,1.9752631578947366,2.0747368421052634,0.5666086669689582,2.3384210526315794,1.7115789473684204,0.39919112272438245,2.566315789473684,1.4836842105263157,0.3219370192604952,47036055605.935,-0.3024192791608268,11835194000.8273,0.9376803626469603,83.34061286074021,0.23030481911983477,1.4,0.4395080013832786,1.0,0.44831151202307024
4,AZ,PRESCOTT,2015-08,3.69,All,0.13010000000000005,3.5599,-0.1518671839613329,0.151965,3.538035,-0.1441439923787696,0.1967275,3.4932725,-0.14656475674496883,0.2610100000000001,3.4289899999999998,-0.16151496648943336,0.3207975,3.3692025,-0.17421211860282892,0.5193599999999999,3.17064,-0.1766716412657624,0.8364375,2.8535625,-0.07792673838060642,0.03523809523809525,3.6547619047619047,-0.18964911467494142,0.22000000000000006,3.4699999999999998,-0.1456143603962629,0.3757142857142857,3.314285714285714,-0.053452782893377564,1.5414285714285714,2.1485714285714286,0.7019064140625759,2.167142857142857,1.5228571428571431,0.5666086669689582,2.5466666666666664,1.1433333333333335,0.39919112272438245,2.8557142857142854,0.8342857142857145,0.3219370192604952,48752987466.2114,-0.3024192791608268,11758109185.709,0.9376803626469603,81.9752078939728,0.23030481911983477,1.1,0.4395080013832786,0.6,0.44831151202307024
5,AZ,PRESCOTT,2017-12,3.45,All,1.3144094736842107,2.1355905263157897,-0.1518671839613329,1.3913115789473685,2.058688421052632,-0.1441439923787696,1.4850410526315792,1.964958947368421,-0.14656475674496883,1.5354463157894738,1.9145536842105264,-0.16151496648943336,1.6017521052631578,1.8482478947368424,-0.17421211860282892,1.7680373684210524,1.6819626315789478,-0.1766716412657624,2.0434931578947366,1.4065068421052636,-0.07792673838060642,1.204,2.2460000000000004,-0.18964911467494142,1.4950000000000003,1.9549999999999998,-0.1456143603962629,1.7005,1.7495000000000003,-0.053452782893377564,2.1819999999999995,1.2680000000000007,0.7019064140625759,2.4025,1.0475000000000003,0.5666086669689582,2.5970000000000004,0.8529999999999998,0.39919112272438245,2.768,0.6820000000000004,0.3219370192604952,49574400061.0285,-0.3024192791608268,11318405616.2761,0.9376803626469603,88.50967086025801,0.23030481911983477,0.9,0.4395080013832786,0.2,0.44831151202307024
