,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-2),Corr with student_vol(-2),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(1),Corr with mortgage 90(1)
10,2013-12,OR,PORTLAND,2013-12,4.035,"(-122.76, 45.59)",39790.835,All,0.10022500000000001,0.33885018021948476,0.1273025,0.3415111506525703,0.16723,0.34268836621792886,0.2127325,0.3340400844754326,0.24389749999999996,0.32352094311292673,0.34639499999999995,0.2763539604327841,0.579045,0.25038745631611625,0.019047619047619053,0.3471732435360253,0.09523809523809526,0.34317535001602445,0.13285714285714287,0.3481595579274568,1.5761904761904764,0.6431627286452722,2.901904761904762,0.7803997997172117,3.6266666666666674,0.6856332622826312,3.889047619047619,0.6263881765331123,41334062733.8549,0.25730887604597064,9473893018.88319,-0.5909163658011707,84.4459748156831,-0.2608715952382073,1.4,-0.32457537226327754,1.9,-0.34784781324091796
11,2014-06,OR,PORTLAND,2014-06,3.73,"(-122.7423175, 45.425426)",12564.83,All,0.09278571428571428,0.33885018021948476,0.12241428571428574,0.3415111506525703,0.1523738095238095,0.34268836621792886,0.19377380952380954,0.3340400844754326,0.2309452380952381,0.32352094311292673,0.32388809523809525,0.2763539604327841,0.5421714285714285,0.25038745631611625,0.024285714285714296,0.3471732435360253,0.06047619047619051,0.34317535001602445,0.10476190476190479,0.3481595579274568,1.679047619047619,0.6431627286452722,2.5985714285714288,0.7803997997172117,3.1533333333333333,0.6856332622826312,3.4199999999999995,0.6263881765331123,43204378466.7468,0.25730887604597064,11032404366.8063,-0.5909163658011707,81.64661519553,-0.2608715952382073,1.2,-0.32457537226327754,1.7,-0.34784781324091796
12,2014-07,OR,PORTLAND,2014-07,3.77,"(-122.7423175, 45.425426)",202681.95,All,0.09286956521739129,0.33885018021948476,0.12270652173913045,0.3415111506525703,0.15438695652173914,0.34268836621792886,0.1955586956521739,0.3340400844754326,0.23417391304347826,0.32352094311292673,0.32826086956521744,0.2763539604327841,0.5557695652173912,0.25038745631611625,0.024090909090909093,0.3471732435360253,0.059545454545454575,0.34317535001602445,0.11136363636363639,0.3481595579274568,1.699545454545455,0.6431627286452722,2.542272727272727,0.7803997997172117,3.071363636363636,0.6856332622826312,3.3318181818181816,0.6263881765331123,44555116847.5878,0.25730887604597064,9507943209.106209,-0.5909163658011707,81.06604477988621,-0.2608715952382073,1.0,-0.32457537226327754,1.7,-0.34784781324091796
13,2014-09,OR,PORTLAND,2014-09,3.78,"(-122.626135, 45.564409999999995)",23518.91,All,0.09027272727272727,0.33885018021948476,0.12087045454545454,0.3415111506525703,0.15410454545454544,0.34268836621792886,0.19699999999999998,0.3340400844754326,0.23403181818181817,0.32352094311292673,0.32999090909090917,0.2763539604327841,0.5770545454545455,0.25038745631611625,0.01142857142857143,0.3471732435360253,0.04380952380952382,0.34317535001602445,0.10952380952380954,0.3481595579274568,1.7738095238095242,0.6431627286452722,2.5342857142857147,0.7803997997172117,3.0133333333333328,0.6856332622826312,3.26,0.6263881765331123,44462292713.4678,0.25730887604597064,10638305940.4607,-0.5909163658011707,82.08517590205541,-0.2608715952382073,1.0,-0.32457537226327754,1.6,-0.34784781324091796
14,2014-11,OR,PORTLAND,2014-11,3.83,"(-122.627049, 45.494547999999995)",29948.3,All,0.09656999999999999,0.33885018021948476,0.12222499999999999,0.3415111506525703,0.1548075,0.34268836621792886,0.20246,0.3340400844754326,0.23286250000000003,0.32352094311292673,0.32679500000000006,0.2763539604327841,0.56206,0.25038745631611625,0.04166666666666668,0.3471732435360253,0.06944444444444448,0.34317535001602445,0.13444444444444448,0.3481595579274568,1.6205555555555557,0.6431627286452722,2.325555555555556,0.7803997997172117,2.7644444444444445,0.6856332622826312,3.038333333333333,0.6263881765331123,44931729222.7983,0.25730887604597064,11159124696.1814,-0.5909163658011707,82.4770523961592,-0.2608715952382073,1.3,-0.32457537226327754,1.5,-0.34784781324091796
15,2015-02,OR,PORTLAND,2015-02,3.2,"(-122.582895, 45.496404999999996)",32397.68,All,0.11784999999999998,0.33885018021948476,0.13764249999999997,0.3415111506525703,0.17207499999999998,0.34268836621792886,0.2121925,0.3340400844754326,0.25842,0.32352094311292673,0.37596500000000005,0.2763539604327841,0.6601375,0.25038745631611625,0.017894736842105265,0.3471732435360253,0.07105263157894741,0.34317535001602445,0.22421052631578947,0.3481595579274568,1.472631578947368,0.6431627286452722,1.9752631578947366,0.7803997997172117,2.3384210526315794,0.6856332622826312,2.566315789473684,0.6263881765331123,44591810060.8257,0.25730887604597064,14245911418.8887,-0.5909163658011707,82.23381292700279,-0.2608715952382073,1.1,-0.32457537226327754,1.4,-0.34784781324091796
16,2015-05,OR,PORTLAND,2015-05,3.09,"(-122.45633500000001, 45.517296)",32006.93,All,0.12315789473684212,0.33885018021948476,0.14795,0.3415111506525703,0.1842289473684211,0.34268836621792886,0.2296,0.3340400844754326,0.2795368421052632,0.32352094311292673,0.41659473684210524,0.2763539604327841,0.7346236842105265,0.25038745631611625,0.013000000000000001,0.3471732435360253,0.07950000000000002,0.34317535001602445,0.24100000000000002,0.3481595579274568,1.5385000000000002,0.6431627286452722,2.1975000000000002,0.7803997997172117,2.692,0.6856332622826312,2.9550000000000005,0.6263881765331123,45667781053.6763,0.25730887604597064,12019442988.8631,-0.5909163658011707,82.75451956383341,-0.2608715952382073,1.0,-0.32457537226327754,1.3,-0.34784781324091796
17,2015-06,OR,PORTLAND,2015-06,3.73,"(-122.64196499999998, 45.476894)",104047.92,All,0.12293636363636364,0.33885018021948476,0.14681590909090908,0.3415111506525703,0.1858840909090909,0.34268836621792886,0.23472954545454539,0.3340400844754326,0.2827113636363637,0.32352094311292673,0.43974545454545466,0.2763539604327841,0.7702659090909093,0.25038745631611625,0.007727272727272728,0.3471732435360253,0.08681818181818185,0.34317535001602445,0.2754545454545455,0.3481595579274568,1.6836363636363636,0.6431627286452722,2.3636363636363638,0.7803997997172117,2.8454545454545452,0.6856332622826312,3.1118181818181814,0.6263881765331123,45758876905.2845,0.25730887604597064,11835194000.8273,-0.5909163658011707,81.7923503982947,-0.2608715952382073,1.0,-0.32457537226327754,1.2,-0.34784781324091796
18,2015-09,OR,PORTLAND,2015-09,3.525,"(-122.6742, 45.5202)",14596.335,All,0.1344409090909091,0.33885018021948476,0.15661363636363634,0.3415111506525703,0.20107727272727274,0.34268836621792886,0.26589318181818195,0.3340400844754326,0.3311113636363637,0.32352094311292673,0.5371681818181817,0.2763539604327841,0.8526636363636364,0.25038745631611625,0.008571428571428572,0.3471732435360253,0.17952380952380947,0.34317535001602445,0.3733333333333333,0.3481595579274568,1.4900000000000002,0.6431627286452722,2.1728571428571435,0.7803997997172117,2.618095238095238,0.6856332622826312,2.9528571428571433,0.6263881765331123,47692027772.9219,0.25730887604597064,11834405659.8436,-0.5909163658011707,82.4529898168143,-0.2608715952382073,0.9,-0.32457537226327754,1.1,-0.34784781324091796
19,2015-10,OR,PORTLAND,2015-10,3.77,"(-122.64811200000001, 45.471163)",44977.22,All,0.13160454545454547,0.33885018021948476,0.15531363636363638,0.3415111506525703,0.19451136363636365,0.34268836621792886,0.2514522727272726,0.3340400844754326,0.32135909090909087,0.32352094311292673,0.5284272727272726,0.2763539604327841,0.8378659090909092,0.25038745631611625,0.014285714285714287,0.3471732435360253,0.11380952380952382,0.34317535001602445,0.26333333333333336,0.3481595579274568,1.3857142857142857,0.6431627286452722,2.0699999999999994,0.7803997997172117,2.5028571428571427,0.6856332622826312,2.8880952380952376,0.6263881765331123,48997735451.5931,0.25730887604597064,10986955735.8103,-0.5909163658011707,81.9752078939728,-0.2608715952382073,1.1,-0.32457537226327754,1.0,-0.34784781324091796
20,2016-06,OR,PORTLAND,2016-06,3.88,"(-122.6742, 45.5202)",22337.86,All,0.3904409090909091,0.33885018021948476,0.41572500000000007,0.3415111506525703,0.4527090909090909,0.34268836621792886,0.5394386363636363,0.3340400844754326,0.6516204545454546,0.32352094311292673,0.9360386363636366,0.2763539604327841,1.2592227272727274,0.25038745631611625,0.22136363636363632,0.3471732435360253,0.40409090909090906,0.34317535001602445,0.5522727272727272,0.3481595579274568,1.1663636363636367,0.6431627286452722,1.6440909090909095,0.7803997997172117,2.019090909090909,0.6856332622826312,2.452272727272727,0.6263881765331123,48927223434.2447,0.25730887604597064,10916249757.9916,-0.5909163658011707,87.39008859346599,-0.2608715952382073,0.8,-0.32457537226327754,0.8,-0.34784781324091796
21,2016-08,OR,PORTLAND,2016-08,2.95,"(-122.74, 45.59)",76007.5,All,0.41817045454545454,0.33885018021948476,0.4429568181818182,0.3415111506525703,0.5122418181818182,0.34268836621792886,0.6351372727272727,0.3340400844754326,0.810223181818182,0.32352094311292673,1.1977463636363632,0.2763539604327841,1.5097959090909088,0.25038745631611625,0.2608695652173914,0.3471732435360253,0.4460869565217393,0.34317535001602445,0.5682608695652173,0.3481595579274568,1.1330434782608694,0.6431627286452722,1.5565217391304347,0.7803997997172117,1.8895652173913038,0.6856332622826312,2.261739130434783,0.6263881765331123,48887248013.451,0.25730887604597064,11496937509.4445,-0.5909163658011707,88.3913281030881,-0.2608715952382073,0.9,-0.32457537226327754,0.8,-0.34784781324091796
22,2017-03,OR,PORTLAND,2017-03,3.56,"(-67.66667, -18.66667)",51013.2,All,0.8095565217391305,0.33885018021948476,0.8706386956521739,0.3415111506525703,0.9286352173913045,0.34268836621792886,0.982656956521739,0.3340400844754326,1.134713043478261,0.32352094311292673,1.4258673913043478,0.2763539604327841,1.8069104347826086,0.25038745631611625,0.662608695652174,0.3471732435360253,0.8856521739130436,0.34317535001602445,1.0104347826086957,0.3481595579274568,2.013478260869565,0.6431627286452722,2.4817391304347827,0.7803997997172117,2.8317391304347823,0.6856332622826312,3.0813043478260873,0.6263881765331123,49971382532.5922,0.25730887604597064,12351593318.9066,-0.5909163658011707,89.1200725980081,-0.2608715952382073,1.0,-0.32457537226327754,0.6,-0.34784781324091796
23,2017-10,OR,PORTLAND,2017-10,3.46,"(-122.55895600000001, 45.523201)",45034.91,All,1.1834895238095235,0.33885018021948476,1.2040609090909093,0.3415111506525703,1.2385486363636362,0.34268836621792886,1.287584090909091,0.3340400844754326,1.3607931818181818,0.32352094311292673,1.541957272727273,0.2763539604327841,1.8208568181818179,0.25038745631611625,0.9957142857142858,0.3471732435360253,1.2495238095238093,0.34317535001602445,1.3976190476190478,0.3481595579274568,1.9809523809523806,0.6431627286452722,2.3600000000000003,0.7803997997172117,2.649047619047619,0.6856332622826312,2.8780952380952383,0.6263881765331123,49068548953.9206,0.25730887604597064,12103218541.1776,-0.5909163658011707,87.3618752869242,-0.2608715952382073,0.9,-0.32457537226327754,0.4,-0.34784781324091796
24,2018-03,OR,PORTLAND,2018-03,3.9266666666666663,"(-122.666407, 45.543537)",12639.433333333334,All,1.5183047619047625,0.33885018021948476,1.6006185714285712,0.3415111506525703,1.7991309523809524,0.34268836621792886,1.9184628571428568,0.3340400844754326,2.173357619047619,0.32352094311292673,2.345182380952381,0.2763539604327841,2.596475714285714,0.25038745631611625,1.636666666666667,0.3471732435360253,1.917142857142857,0.34317535001602445,2.0628571428571427,0.3481595579274568,2.6295238095238096,0.6431627286452722,2.8423809523809527,0.7803997997172117,2.9733333333333327,0.6856332622826312,3.0914285714285716,0.6263881765331123,50938614889.0817,0.25730887604597064,11226317067.5623,-0.5909163658011707,88.437943439718,-0.2608715952382073,1.0,-0.32457537226327754,0.4,-0.34784781324091796
25,2018-04,OR,PORTLAND,2018-04,4.3,"(-122.57013, 45.4563723)",36378.3,All,1.7027510000000003,0.33885018021948476,1.7432829999999995,0.3415111506525703,1.896724,0.34268836621792886,2.0408605,0.3340400844754326,2.349426,0.32352094311292673,2.493657999999999,0.2763539604327841,2.7355454999999997,0.25038745631611625,1.6604761904761904,0.3471732435360253,1.9780952380952381,0.34317535001602445,2.153809523809524,0.3481595579274568,2.701904761904762,0.6431627286452722,2.869047619047619,0.7803997997172117,2.9595238095238092,0.6856332622826312,3.0719047619047624,0.6263881765331123,50617906919.2487,0.25730887604597064,11318405616.2761,-0.5909163658011707,86.55198240492871,-0.2608715952382073,1.0,-0.32457537226327754,0.4,-0.34784781324091796
26,2018-05,OR,PORTLAND,2018-05,3.96,"(-122.744299, 45.509762)",262754.57,All,1.7065971428571427,0.33885018021948476,1.7524533333333332,0.3415111506525703,1.94629,0.34268836621792886,2.0937409523809523,0.3340400844754326,2.3356085714285713,0.32352094311292673,2.499740476190476,0.2763539604327841,2.754757142857143,0.25038745631611625,1.706818181818182,0.3471732435360253,2.0731818181818187,0.34317535001602445,2.2736363636363635,0.3481595579274568,2.816818181818181,0.6431627286452722,2.977727272727273,0.7803997997172117,3.0518181818181818,0.6856332622826312,3.1318181818181827,0.6263881765331123,49589347299.2381,0.25730887604597064,11725018303.5706,-0.5909163658011707,87.17587933428369,-0.2608715952382073,0.9,-0.32457537226327754,0.4,-0.34784781324091796
