,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(2),Corr with student_vol(2),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-3),Corr with mortgage 90(-3)
0,KY,LEXINGTON,2010-06,4.44,All,0.29840136363636366,4.141598636363637,0.19417809256857518,0.3291213636363637,4.110878636363637,0.19856904954904986,0.3487363636363637,4.091263636363637,0.20080084338629586,0.4336950000000001,4.006305,0.19252139626370413,0.5368986363636363,3.903101363636364,0.1701046423655582,0.7518195454545455,3.6881804545454546,0.11758557667517948,1.187955909090909,3.2520440909090915,0.09075490447683507,0.07954545454545457,4.360454545454546,0.23155629688485616,0.19090909090909092,4.24909090909091,0.21989660692549626,0.3181818181818181,4.121818181818182,0.2056600017407318,1.9963636363636363,2.4436363636363643,0.5286404218675174,3.2040909090909095,1.2359090909090908,0.6219782693546281,3.9499999999999997,0.49000000000000066,0.4878019627534141,4.127727272727272,0.31227272727272837,0.43619237218816376,30512069858.4251,0.052004694143886976,11556490165.0911,-0.3322433282537702,92.4549564204629,-0.47101274753860617,3.3,-0.39590550984899797,2.6,-0.1303510356977289
1,KY,LEXINGTON,2011-04,4.0,All,0.14759444444444447,3.8524055555555554,0.19417809256857518,0.19237777777777781,3.8076222222222222,0.19856904954904986,0.22143500000000005,3.778565,0.20080084338629586,0.25190277777777786,3.748097222222222,0.19252139626370413,0.28138222222222226,3.718617777777778,0.1701046423655582,0.44229888888888896,3.557701111111111,0.11758557667517948,0.7700555555555555,3.2299444444444445,0.09075490447683507,0.029500000000000005,3.9705,0.23155629688485616,0.11950000000000002,3.8805,0.21989660692549626,0.24650000000000002,3.7535,0.2056600017407318,2.169,1.831,0.5286404218675174,3.4549999999999996,0.5450000000000004,0.6219782693546281,4.276000000000001,-0.2760000000000007,0.4878019627534141,4.5015,-0.5015000000000001,0.43619237218816376,31754785132.2305,0.052004694143886976,12472473242.0863,-0.3322433282537702,88.33905735772379,-0.47101274753860617,3.3,-0.39590550984899797,2.4,-0.1303510356977289
2,KY,LEXINGTON,2012-03,3.38,All,0.14720000000000003,3.2327999999999997,0.19417809256857518,0.1893409090909091,3.1906590909090906,0.19856904954904986,0.24185227272727275,3.138147727272727,0.20080084338629586,0.35079999999999995,3.0292,0.19252139626370413,0.4732886363636363,2.9067113636363637,0.1701046423655582,0.741275,2.638725,0.11758557667517948,1.0534477272727274,2.3265522727272723,0.09075490447683507,0.06363636363636366,3.3163636363636364,0.23155629688485616,0.14227272727272727,3.237727272727273,0.21989660692549626,0.19000000000000003,3.19,0.2056600017407318,1.0172727272727273,2.3627272727272723,0.5286404218675174,2.1727272727272724,1.2072727272727275,0.6219782693546281,2.9404545454545454,0.43954545454545446,0.4878019627534141,3.281363636363636,0.09863636363636408,0.43619237218816376,36601383816.48,0.052004694143886976,12770391029.1034,-0.3322433282537702,89.02745876405929,-0.47101274753860617,2.6,-0.39590550984899797,2.5,-0.1303510356977289
3,KY,LEXINGTON,2012-05,2.93,All,0.15161363636363637,2.778386363636364,0.19417809256857518,0.19053181818181822,2.739468181818182,0.19856904954904986,0.23893181818181805,2.6910681818181823,0.20080084338629586,0.3457045454545453,2.5842954545454546,0.19252139626370413,0.4665318181818183,2.4634681818181816,0.1701046423655582,0.732990909090909,2.1970090909090914,0.11758557667517948,1.0615068181818177,1.8684931818181825,0.09075490447683507,0.06590909090909093,2.8640909090909092,0.23155629688485616,0.14545454545454548,2.7845454545454547,0.21989660692549626,0.19181818181818186,2.7381818181818183,0.2056600017407318,0.7618181818181818,2.1681818181818184,0.5286404218675174,1.8031818181818189,1.1268181818181813,0.6219782693546281,2.525909090909091,0.4040909090909093,0.4878019627534141,2.930909090909091,-0.0009090909090909705,0.43619237218816376,37571290060.6541,0.052004694143886976,16111780903.4699,-0.3322433282537702,89.513287195688,-0.47101274753860617,3.5,-0.39590550984899797,2.8,-0.1303510356977289
4,KY,LEXINGTON,2013-03,3.8,All,0.15505000000000002,3.6449499999999997,0.19417809256857518,0.17309999999999998,3.6269,0.19856904954904986,0.20345,3.5965499999999997,0.20080084338629586,0.2419,3.5580999999999996,0.19252139626370413,0.28190000000000004,3.5180999999999996,0.1701046423655582,0.44782500000000003,3.352175,0.11758557667517948,0.7351250000000001,3.064875,0.09075490447683507,0.07800000000000003,3.722,0.23155629688485616,0.11450000000000005,3.6854999999999998,0.21989660692549626,0.14750000000000002,3.6525,0.2056600017407318,0.8185000000000002,2.9814999999999996,0.5286404218675174,1.9575,1.8424999999999998,0.6219782693546281,2.7840000000000003,1.0159999999999996,0.4878019627534141,3.1625000000000005,0.6374999999999993,0.43619237218816376,41471481477.9035,0.052004694143886976,9498561196.652071,-0.3322433282537702,90.32258801944451,-0.47101274753860617,2.3,-0.39590550984899797,2.3,-0.1303510356977289
5,KY,LEXINGTON,2013-05,3.17,All,0.1435047619047619,3.026495238095238,0.19417809256857518,0.1638380952380952,3.0061619047619046,0.19856904954904986,0.19670952380952378,2.973290476190476,0.20080084338629586,0.23396000000000003,2.9360399999999998,0.19252139626370413,0.27416904761904765,2.8958309523809524,0.1701046423655582,0.42137333333333327,2.7486266666666666,0.11758557667517948,0.6936104761904763,2.4763895238095235,0.09075490447683507,0.020454545454545458,3.1495454545454544,0.23155629688485616,0.08090909090909093,3.089090909090909,0.21989660692549626,0.11863636363636366,3.0513636363636363,0.2056600017407318,0.840909090909091,2.329090909090909,0.5286404218675174,1.9281818181818182,1.2418181818181817,0.6219782693546281,2.7286363636363635,0.4413636363636364,0.4878019627534141,3.112727272727273,0.05727272727272714,0.43619237218816376,41062625933.5941,0.052004694143886976,8901986132.75728,-0.3322433282537702,86.47441597957871,-0.47101274753860617,2.6,-0.39590550984899797,2.4,-0.1303510356977289
6,KY,LEXINGTON,2013-11,4.5,All,0.10274761904761903,4.397252380952381,0.19417809256857518,0.12919047619047616,4.370809523809524,0.19856904954904986,0.1672714285714286,4.3327285714285715,0.20080084338629586,0.20747142857142856,4.292528571428571,0.19252139626370413,0.2382452380952381,4.261754761904762,0.1701046423655582,0.35063809523809525,4.149361904761904,0.11758557667517948,0.5866738095238094,3.9133261904761905,0.09075490447683507,0.046842105263157914,4.453157894736842,0.23155629688485616,0.09842105263157898,4.401578947368421,0.21989660692549626,0.12157894736842105,4.3784210526315785,0.2056600017407318,1.3710526315789473,3.128947368421053,0.5286404218675174,2.7184210526315793,1.7815789473684207,0.6219782693546281,3.503684210526316,0.9963157894736838,0.4878019627534141,3.7999999999999985,0.7000000000000015,0.43619237218816376,44555116847.5878,0.052004694143886976,9438159522.248821,-0.3322433282537702,80.910251046009,-0.47101274753860617,2.0,-0.39590550984899797,1.7,-0.1303510356977289
7,KY,LEXINGTON,2013-12,4.27,All,0.10022500000000001,4.169775,0.19417809256857518,0.1273025,4.1426975,0.19856904954904986,0.16723,4.10277,0.20080084338629586,0.2127325,4.0572675,0.19252139626370413,0.24389749999999996,4.0261024999999995,0.1701046423655582,0.34639499999999995,3.923605,0.11758557667517948,0.579045,3.6909549999999998,0.09075490447683507,0.019047619047619053,4.250952380952381,0.23155629688485616,0.09523809523809526,4.174761904761905,0.21989660692549626,0.13285714285714287,4.137142857142857,0.2056600017407318,1.5761904761904764,2.693809523809523,0.5286404218675174,2.901904761904762,1.3680952380952376,0.6219782693546281,3.6266666666666674,0.6433333333333322,0.4878019627534141,3.889047619047619,0.3809523809523805,0.43619237218816376,44109559396.2995,0.052004694143886976,10011024566.6146,-0.3322433282537702,82.56600445924391,-0.47101274753860617,2.0,-0.39590550984899797,1.6,-0.1303510356977289
8,KY,LEXINGTON,2014-03,4.55,All,0.0888,4.4612,0.19417809256857518,0.1207452380952381,4.429254761904762,0.19856904954904986,0.15488333333333335,4.395116666666667,0.20080084338629586,0.19711666666666672,4.352883333333333,0.19252139626370413,0.23409761904761903,4.315902380952381,0.1701046423655582,0.33106666666666673,4.218933333333333,0.11758557667517948,0.5571428571428573,3.9928571428571424,0.09075490447683507,0.051428571428571455,4.498571428571428,0.23155629688485616,0.07857142857142858,4.4714285714285715,0.21989660692549626,0.1280952380952381,4.421904761904762,0.2056600017407318,1.6395238095238096,2.9104761904761904,0.5286404218675174,2.7233333333333327,1.826666666666667,0.6219782693546281,3.3466666666666667,1.2033333333333331,0.4878019627534141,3.6209523809523807,0.9290476190476191,0.43619237218816376,44931729222.7983,0.052004694143886976,9507943209.106209,-0.3322433282537702,81.64661519553,-0.47101274753860617,1.9,-0.39590550984899797,1.7,-0.1303510356977289
9,KY,LEXINGTON,2014-06,4.13,All,0.09278571428571428,4.037214285714286,0.19417809256857518,0.12241428571428574,4.007585714285714,0.19856904954904986,0.1523738095238095,3.9776261904761903,0.20080084338629586,0.19377380952380954,3.9362261904761904,0.19252139626370413,0.2309452380952381,3.899054761904762,0.1701046423655582,0.32388809523809525,3.8061119047619045,0.11758557667517948,0.5421714285714285,3.587828571428571,0.09075490447683507,0.024285714285714296,4.105714285714286,0.23155629688485616,0.06047619047619051,4.069523809523809,0.21989660692549626,0.10476190476190479,4.0252380952380955,0.2056600017407318,1.679047619047619,2.4509523809523808,0.5286404218675174,2.5985714285714288,1.5314285714285711,0.6219782693546281,3.1533333333333333,0.9766666666666666,0.4878019627534141,3.4199999999999995,0.7100000000000004,0.43619237218816376,44591810060.8257,0.052004694143886976,11117378455.0815,-0.3322433282537702,82.08517590205541,-0.47101274753860617,2.2,-0.39590550984899797,1.5,-0.1303510356977289
10,KY,LEXINGTON,2015-09,3.64,All,0.1344409090909091,3.505559090909091,0.19417809256857518,0.15661363636363634,3.483386363636364,0.19856904954904986,0.20107727272727274,3.438922727272727,0.20080084338629586,0.26589318181818195,3.374106818181818,0.19252139626370413,0.3311113636363637,3.3088886363636365,0.1701046423655582,0.5371681818181817,3.1028318181818184,0.11758557667517948,0.8526636363636364,2.7873363636363635,0.09075490447683507,0.008571428571428572,3.6314285714285717,0.23155629688485616,0.17952380952380947,3.4604761904761907,0.21989660692549626,0.3733333333333333,3.2666666666666666,0.2056600017407318,1.4900000000000002,2.15,0.5286404218675174,2.1728571428571435,1.4671428571428566,0.6219782693546281,2.618095238095238,1.021904761904762,0.4878019627534141,2.9528571428571433,0.6871428571428568,0.43619237218816376,48154770296.6926,0.052004694143886976,10798655053.3939,-0.3322433282537702,83.80897781081251,-0.47101274753860617,2.2,-0.39590550984899797,1.3,-0.1303510356977289
11,KY,LEXINGTON,2015-12,4.84,All,0.2286238095238095,4.61137619047619,0.19417809256857518,0.289352380952381,4.550647619047619,0.19856904954904986,0.3523071428571429,4.487692857142857,0.20080084338629586,0.44092857142857156,4.399071428571428,0.19252139626370413,0.5332357142857143,4.306764285714285,0.1701046423655582,0.7638285714285715,4.076171428571429,0.11758557667517948,1.0841380952380955,3.7558619047619044,0.09075490447683507,0.17181818181818184,4.668181818181818,0.23155629688485616,0.4990909090909091,4.340909090909091,0.21989660692549626,0.6536363636363638,4.186363636363636,0.2056600017407318,1.6986363636363635,3.1413636363636366,0.5286404218675174,2.2427272727272736,2.5972727272727263,0.6219782693546281,2.6072727272727274,2.2327272727272724,0.4878019627534141,2.97,1.8699999999999997,0.43619237218816376,48887248013.451,0.052004694143886976,11240513229.2606,-0.3322433282537702,84.0267577476249,-0.47101274753860617,1.7,-0.39590550984899797,1.2,-0.1303510356977289
12,KY,LEXINGTON,2016-05,3.23,All,0.38527368421052627,2.8447263157894738,0.19417809256857518,0.4053315789473685,2.8246684210526314,0.19856904954904986,0.4424947368421052,2.787505263157895,0.20080084338629586,0.5332263157894737,2.6967736842105263,0.19252139626370413,0.6455710526315791,2.584428947368421,0.1701046423655582,0.9348736842105263,2.2951263157894735,0.11758557667517948,1.2675078947368421,1.9624921052631579,0.09075490447683507,0.2261904761904762,3.0038095238095237,0.23155629688485616,0.4185714285714286,2.8114285714285714,0.21989660692549626,0.5914285714285713,2.638571428571429,0.2056600017407318,1.3004761904761903,1.9295238095238096,0.5286404218675174,1.8061904761904766,1.4238095238095234,0.6219782693546281,2.2166666666666663,1.0133333333333336,0.4878019627534141,2.627619047619048,0.602380952380952,0.43619237218816376,50249654907.7038,0.052004694143886976,11531266279.4831,-0.3322433282537702,88.3913281030881,-0.47101274753860617,2.0,-0.39590550984899797,1.2,-0.1303510356977289
13,KY,LEXINGTON,2017-03,3.7,All,0.8095565217391305,2.8904434782608694,0.19417809256857518,0.8706386956521739,2.8293613043478265,0.19856904954904986,0.9286352173913045,2.771364782608696,0.20080084338629586,0.982656956521739,2.717343043478261,0.19252139626370413,1.134713043478261,2.565286956521739,0.1701046423655582,1.4258673913043478,2.2741326086956524,0.11758557667517948,1.8069104347826086,1.8930895652173916,0.09075490447683507,0.662608695652174,3.0373913043478264,0.23155629688485616,0.8856521739130436,2.8143478260869568,0.21989660692549626,1.0104347826086957,2.6895652173913045,0.2056600017407318,2.013478260869565,1.686521739130435,0.5286404218675174,2.4817391304347827,1.2182608695652175,0.6219782693546281,2.8317391304347823,0.8682608695652179,0.4878019627534141,3.0813043478260873,0.6186956521739129,0.43619237218816376,48416221734.2909,0.052004694143886976,12747516848.3499,-0.3322433282537702,88.11497433433529,-0.47101274753860617,1.9,-0.39590550984899797,0.8,-0.1303510356977289
14,KY,LEXINGTON,2017-10,3.25,All,1.1834895238095235,2.0665104761904765,0.19417809256857518,1.2040609090909093,2.0459390909090907,0.19856904954904986,1.2385486363636362,2.011451363636364,0.20080084338629586,1.287584090909091,1.962415909090909,0.19252139626370413,1.3607931818181818,1.8892068181818182,0.1701046423655582,1.541957272727273,1.708042727272727,0.11758557667517948,1.8208568181818179,1.4291431818181821,0.09075490447683507,0.9957142857142858,2.2542857142857144,0.23155629688485616,1.2495238095238093,2.0004761904761907,0.21989660692549626,1.3976190476190478,1.8523809523809522,0.2056600017407318,1.9809523809523806,1.2690476190476194,0.5286404218675174,2.3600000000000003,0.8899999999999997,0.6219782693546281,2.649047619047619,0.6009523809523811,0.4878019627534141,2.8780952380952383,0.37190476190476174,0.43619237218816376,49574400061.0285,0.052004694143886976,11223830878.8235,-0.3322433282537702,87.010875232225,-0.47101274753860617,2.6,-0.39590550984899797,0.7,-0.1303510356977289
