,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol,Corr with student_vol,credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-3),Corr with mortgage 90(-3)
0,CO,LAKEWOOD,2011-06,4.01,All,0.12706818181818183,3.882931818181818,0.7170676571411895,0.1615431818181819,3.848456818181818,0.7187453485469653,0.18716409090909092,3.8228359090909088,0.7017184858405897,0.21923909090909086,3.790760909090909,0.6751538261817052,0.24782409090909094,3.762175909090909,0.6331483464092837,0.39758,3.6124199999999997,0.5698140905903855,0.7268749999999999,3.283125,0.5603164971546002,0.0190909090909091,3.9909090909090907,0.7264579810180708,0.1013636363636364,3.9086363636363632,0.6852774563210463,0.18090909090909094,3.8290909090909087,0.6792133323827794,1.5799999999999998,2.4299999999999997,0.7903638037956815,3.002272727272727,1.0077272727272728,0.8935399695188254,3.9145454545454546,0.09545454545454524,0.408020105577042,4.2327272727272724,-0.22272727272727266,0.17664275542106664,34623712775.9563,0.32749407126767827,12472473242.0863,0.675098812731914,90.4806728327692,0.48755490168738763,2.4,-0.37921459655459655,2.6,-0.2130256996522116
1,CO,LAKEWOOD,2012-03,3.49,All,0.14720000000000003,3.3428,0.7170676571411895,0.1893409090909091,3.300659090909091,0.7187453485469653,0.24185227272727275,3.2481477272727273,0.7017184858405897,0.35079999999999995,3.1392,0.6751538261817052,0.4732886363636363,3.016711363636364,0.6331483464092837,0.741275,2.7487250000000003,0.5698140905903855,1.0534477272727274,2.4365522727272726,0.5603164971546002,0.06363636363636366,3.4263636363636367,0.7264579810180708,0.14227272727272727,3.347727272727273,0.6852774563210463,0.19000000000000003,3.3000000000000003,0.6792133323827794,1.0172727272727273,2.4727272727272727,0.7903638037956815,2.1727272727272724,1.3172727272727278,0.8935399695188254,2.9404545454545454,0.5495454545454548,0.408020105577042,3.281363636363636,0.2086363636363644,0.17664275542106664,36601383816.48,0.32749407126767827,11251067892.2966,0.675098812731914,89.56768058609659,0.48755490168738763,2.5,-0.37921459655459655,2.4,-0.2130256996522116
2,CO,LAKEWOOD,2014-08,3.72,All,0.090785,3.6292150000000003,0.7170676571411895,0.121725,3.598275,0.7187453485469653,0.15602,3.5639800000000004,0.7017184858405897,0.19527250000000002,3.5247275,0.6751538261817052,0.23465000000000003,3.4853500000000004,0.6331483464092837,0.32965500000000003,3.390345,0.5698140905903855,0.55889,3.1611100000000003,0.5603164971546002,0.030000000000000006,3.6900000000000004,0.7264579810180708,0.0523809523809524,3.667619047619048,0.6852774563210463,0.10714285714285714,3.612857142857143,0.6792133323827794,1.6314285714285717,2.0885714285714285,0.7903638037956815,2.42,1.3000000000000003,0.8935399695188254,2.9366666666666665,0.7833333333333337,0.408020105577042,3.2009523809523808,0.5190476190476194,0.17664275542106664,45241950015.4561,0.32749407126767827,11117378455.0815,0.675098812731914,82.72786465890579,0.48755490168738763,1.4,-0.37921459655459655,1.0,-0.2130256996522116
3,CO,LAKEWOOD,2016-11,3.195,All,0.4339245454545454,2.7610754545454546,0.7170676571411895,0.45880500000000013,2.7361949999999995,0.7187453485469653,0.5631090909090911,2.6318909090909086,0.7017184858405897,0.7006386363636362,2.4943613636363637,0.6751538261817052,0.9084640909090909,2.286535909090909,0.6331483464092837,1.2693081818181815,1.9256918181818183,0.5698140905903855,1.6029650000000002,1.5920349999999996,0.5603164971546002,0.29999999999999993,2.895,0.7264579810180708,0.5834999999999999,2.6115,0.6852774563210463,0.736,2.4589999999999996,0.6792133323827794,1.596,1.5989999999999998,0.7903638037956815,2.142,1.053,0.8935399695188254,2.5369999999999995,0.6580000000000004,0.408020105577042,2.8620000000000005,0.3329999999999993,0.17664275542106664,48441183549.9275,0.32749407126767827,12137144620.0221,0.675098812731914,84.4501908643932,0.48755490168738763,1.4,-0.37921459655459655,0.5,-0.2130256996522116
4,CO,LAKEWOOD,2017-01,3.88,All,0.6908933333333332,3.1891066666666665,0.7170676571411895,0.720819523809524,3.159180476190476,0.7187453485469653,0.7713747619047617,3.108625238095238,0.7017184858405897,0.8375133333333332,3.0424866666666666,0.6751538261817052,1.0256928571428574,2.8543071428571425,0.6331483464092837,1.3400880952380954,2.5399119047619045,0.5698140905903855,1.7079285714285712,2.172071428571429,0.5603164971546002,0.496,3.384,0.7264579810180708,0.617,3.263,0.6852774563210463,0.8255000000000002,3.0544999999999995,0.6792133323827794,1.9164999999999996,1.9635000000000002,0.7903638037956815,2.4325,1.4474999999999998,0.8935399695188254,2.7475,1.1324999999999998,0.408020105577042,3.0189999999999997,0.8610000000000002,0.17664275542106664,48693341763.9087,0.32749407126767827,12351593318.9066,0.675098812731914,89.1200725980081,0.48755490168738763,1.3,-0.37921459655459655,0.5,-0.2130256996522116
5,CO,LAKEWOOD,2018-07,4.2,All,1.918467142857143,2.2815328571428575,0.7170676571411895,1.9587813636363633,2.241218636363637,0.7187453485469653,2.0789990909090905,2.1210009090909097,0.7017184858405897,2.1733236363636363,2.026676363636364,0.6751538261817052,2.3391181818181823,1.8608818181818179,0.6331483464092837,2.519525454545455,1.6804745454545453,0.5698140905903855,2.7944931818181815,1.4055068181818187,0.5603164971546002,1.8933333333333329,2.3066666666666675,0.7264579810180708,2.1680952380952383,2.031904761904762,0.6852774563210463,2.3876190476190478,1.8123809523809524,0.6792133323827794,2.7776190476190483,1.4223809523809519,0.7903638037956815,2.8890476190476195,1.3109523809523806,0.8935399695188254,2.944761904761905,1.255238095238095,0.408020105577042,3.006666666666667,1.1933333333333334,0.17664275542106664,52055589128.0929,0.32749407126767827,13062636860.3963,0.675098812731914,,0.48755490168738763,1.0,-0.37921459655459655,0.4,-0.2130256996522116
6,CO,LAKEWOOD,2018-08,4.39,All,1.916485,2.473515,0.7170676571411895,1.9541377272727276,2.435862272727272,0.7187453485469653,2.074109545454545,2.3158904545454546,0.7017184858405897,2.18963,2.2003699999999995,0.6751538261817052,2.323575,2.0664249999999997,0.6331483464092837,2.5196563636363636,1.870343636363636,0.5698140905903855,2.8215668181818185,1.5684331818181811,0.5603164971546002,1.9408695652173917,2.449130434782608,0.7264579810180708,2.244347826086957,2.1456521739130427,0.6852774563210463,2.445652173913043,1.9443478260869567,0.6792133323827794,2.7678260869565223,1.6221739130434774,0.7903638037956815,2.889130434782609,1.500869565217391,0.8935399695188254,2.970434782608696,1.4195652173913036,0.408020105577042,3.041739130434783,1.3482608695652165,0.17664275542106664,52638985994.1642,0.32749407126767827,12917630009.557,0.675098812731914,,0.48755490168738763,1.0,-0.37921459655459655,0.3,-0.2130256996522116
