,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(2),Corr with mortgage 90(2),long,lat
10,2013-01,MO,ST. LOUIS,2013-01,2.765,"(-90.33402, 38.524284)",36780.055,All,0.16043181818181818,0.19722075151717505,0.17947272727272726,0.19589442864135392,0.20497272727272725,0.19168616118259055,0.2497954545454545,0.18410036427460175,0.30261363636363625,0.16602134517756464,0.48810454545454546,0.12664386716922604,0.8142727272727271,0.11128829379666101,0.05190476190476192,0.2123112437393186,0.10761904761904766,0.19530227839794992,0.14523809523809525,0.19829989548085897,0.8052380952380951,0.5321651436893382,1.9147619047619049,0.6868642044114641,2.681428571428571,0.5884828525458683,3.0804761904761913,0.5230101627889379,40395555554.9932,-0.15543824530681635,9498561196.652071,0.48897726323967405,88.794109524791,-0.09738817287706472,3.8,-0.1020767145547105,2.6,0.10885586852140017,-90.33402,38.524284
11,2013-03,MO,ST. LOUIS,2013-03,3.58,"(-90.19, 38.63)",85677.52,All,0.15505000000000002,0.19722075151717505,0.17309999999999998,0.19589442864135392,0.20345,0.19168616118259055,0.2419,0.18410036427460175,0.28190000000000004,0.16602134517756464,0.44782500000000003,0.12664386716922604,0.7351250000000001,0.11128829379666101,0.07800000000000003,0.2123112437393186,0.11450000000000005,0.19530227839794992,0.14750000000000002,0.19829989548085897,0.8185000000000002,0.5321651436893382,1.9575,0.6868642044114641,2.7840000000000003,0.5884828525458683,3.1625000000000005,0.5230101627889379,41507587847.7023,-0.15543824530681635,8901986132.75728,0.48897726323967405,86.5850023909696,-0.09738817287706472,3.3,-0.1020767145547105,2.4,0.10885586852140017,-90.19,38.63
12,2013-04,MO,ST. LOUIS,2013-04,3.9,"(-90.25275699999999, 38.674265000000005)",22437.81,All,0.1539047619047619,0.19722075151717505,0.17210476190476193,0.19589442864135392,0.19953333333333334,0.19168616118259055,0.24005714285714277,0.18410036427460175,0.27714285714285714,0.16602134517756464,0.4360190476190476,0.12664386716922604,0.7168333333333334,0.11128829379666101,0.049090909090909116,0.2123112437393186,0.09409090909090913,0.19530227839794992,0.12454545454545456,0.19829989548085897,0.7104545454545454,0.5321651436893382,1.7590909090909093,0.6868642044114641,2.5500000000000003,0.5884828525458683,2.9327272727272726,0.5230101627889379,41471481477.9035,-0.15543824530681635,10210246554.7955,0.48897726323967405,88.29263433660921,-0.09738817287706472,3.1,-0.1020767145547105,2.3,0.10885586852140017,-90.25275699999999,38.674265000000005
13,2013-05,MO,ST. LOUIS,2013-05,3.0,"(-90.215068, 38.743293)",4179.42,All,0.1435047619047619,0.19722075151717505,0.1638380952380952,0.19589442864135392,0.19670952380952378,0.19168616118259055,0.23396000000000003,0.18410036427460175,0.27416904761904765,0.16602134517756464,0.42137333333333327,0.12664386716922604,0.6936104761904763,0.11128829379666101,0.020454545454545458,0.2123112437393186,0.08090909090909093,0.19530227839794992,0.11863636363636366,0.19829989548085897,0.840909090909091,0.5321651436893382,1.9281818181818182,0.6868642044114641,2.7286363636363635,0.5884828525458683,3.112727272727273,0.5230101627889379,41334062733.8549,-0.15543824530681635,10216278752.7557,0.48897726323967405,89.95115518901541,-0.09738817287706472,3.1,-0.1020767145547105,2.3,0.10885586852140017,-90.215068,38.743293
14,2013-06,MO,ST. LOUIS,2013-06,3.045,"(-90.183051, 38.776916)",30562.574999999997,All,0.13074,0.19722075151717505,0.15964599999999998,0.19589442864135392,0.19319250000000002,0.19168616118259055,0.23164600000000002,0.18410036427460175,0.27374,0.16602134517756464,0.4139935,0.12664386716922604,0.6839425000000002,0.11128829379666101,0.0345,0.2123112437393186,0.08750000000000002,0.19530227839794992,0.142,0.19829989548085897,1.2035,0.5321651436893382,2.3000000000000003,0.6868642044114641,3.0740000000000003,0.5884828525458683,3.400000000000001,0.5230101627889379,41062625933.5941,-0.15543824530681635,9473893018.88319,0.48897726323967405,90.32258801944451,-0.09738817287706472,3.2,-0.1020767145547105,2.2,0.10885586852140017,-90.183051,38.776916
15,2013-11,MO,ST. LOUIS,2013-11,4.5,"(-90.263006, 38.650777000000005)",16800.61,All,0.10274761904761903,0.19722075151717505,0.12919047619047616,0.19589442864135392,0.1672714285714286,0.19168616118259055,0.20747142857142856,0.18410036427460175,0.2382452380952381,0.16602134517756464,0.35063809523809525,0.12664386716922604,0.5866738095238094,0.11128829379666101,0.046842105263157914,0.2123112437393186,0.09842105263157898,0.19530227839794992,0.12157894736842105,0.19829989548085897,1.3710526315789473,0.5321651436893382,2.7184210526315793,0.6868642044114641,3.503684210526316,0.5884828525458683,3.7999999999999985,0.5230101627889379,43204378466.7468,-0.15543824530681635,10653400066.5467,0.48897726323967405,85.3165844012547,-0.09738817287706472,2.8,-0.1020767145547105,2.2,0.10885586852140017,-90.263006,38.650777000000005
16,2014-04,MO,ST. LOUIS,2014-04,4.7,"(-90.20513100000001, 38.650925)",4046.87,All,0.08864000000000001,0.19722075151717505,0.120115,0.19589442864135392,0.1517,0.19168616118259055,0.1918625,0.18410036427460175,0.227495,0.16602134517756464,0.32422500000000004,0.12664386716922604,0.550005,0.11128829379666101,0.023333333333333345,0.2123112437393186,0.05333333333333336,0.19530227839794992,0.10761904761904763,0.19829989548085897,1.7009523809523805,0.5321651436893382,2.705238095238095,0.6868642044114641,3.265238095238095,0.5884828525458683,3.5176190476190476,0.5230101627889379,44931729222.7983,-0.15543824530681635,11117378455.0815,0.48897726323967405,82.11515832772571,-0.09738817287706472,2.2,-0.1020767145547105,1.9,0.10885586852140017,-90.20513100000001,38.650925
17,2014-08,MO,ST. LOUIS,2014-08,3.95,"(-90.429244, 38.691)",19941.85,All,0.090785,0.19722075151717505,0.121725,0.19589442864135392,0.15602,0.19168616118259055,0.19527250000000002,0.18410036427460175,0.23465000000000003,0.16602134517756464,0.32965500000000003,0.12664386716922604,0.55889,0.11128829379666101,0.030000000000000006,0.2123112437393186,0.0523809523809524,0.19530227839794992,0.10714285714285714,0.19829989548085897,1.6314285714285717,0.5321651436893382,2.42,0.6868642044114641,2.9366666666666665,0.5884828525458683,3.2009523809523808,0.5230101627889379,44940573200.2924,-0.15543824530681635,14245911418.8887,0.48897726323967405,82.2508390398281,-0.09738817287706472,2.8,-0.1020767145547105,1.9,0.10885586852140017,-90.429244,38.691
18,2014-10,MO,ST. LOUIS,2014-10,4.34,"(-90.20183399999999, 38.614553)",27372.01,All,0.09059565217391304,0.19722075151717505,0.11953260869565213,0.19589442864135392,0.15351739130434783,0.19168616118259055,0.1974043478260869,0.18410036427460175,0.2313760869565217,0.16602134517756464,0.3236195652173913,0.12664386716922604,0.5523869565217392,0.11128829379666101,0.020909090909090912,0.2123112437393186,0.05045454545454548,0.19530227839794992,0.10454545454545458,0.19829989548085897,1.5459090909090911,0.5321651436893382,2.304090909090909,0.6868642044114641,2.7731818181818184,0.5884828525458683,3.039999999999999,0.5230101627889379,45667781053.6763,-0.15543824530681635,11837215038.8922,0.48897726323967405,82.72786465890579,-0.09738817287706472,2.8,-0.1020767145547105,2.0,0.10885586852140017,-90.20183399999999,38.614553
19,2014-11,MO,ST. LOUIS,2014-11,4.05,"(122.50188, 10.692825)",12181.08,All,0.09656999999999999,0.19722075151717505,0.12222499999999999,0.19589442864135392,0.1548075,0.19168616118259055,0.20246,0.18410036427460175,0.23286250000000003,0.16602134517756464,0.32679500000000006,0.12664386716922604,0.56206,0.11128829379666101,0.04166666666666668,0.2123112437393186,0.06944444444444448,0.19530227839794992,0.13444444444444448,0.19829989548085897,1.6205555555555557,0.5321651436893382,2.325555555555556,0.6868642044114641,2.7644444444444445,0.5884828525458683,3.038333333333333,0.5230101627889379,45758876905.2845,-0.15543824530681635,12019442988.8631,0.48897726323967405,82.4770523961592,-0.09738817287706472,2.8,-0.1020767145547105,2.0,0.10885586852140017,122.50188,10.692825
20,2015-05,MO,ST. LOUIS,2015-05,3.8,"(-90.352114, 38.629416)",175621.01,All,0.12315789473684212,0.19722075151717505,0.14795,0.19589442864135392,0.1842289473684211,0.19168616118259055,0.2296,0.18410036427460175,0.2795368421052632,0.16602134517756464,0.41659473684210524,0.12664386716922604,0.7346236842105265,0.11128829379666101,0.013000000000000001,0.2123112437393186,0.07950000000000002,0.19530227839794992,0.24100000000000002,0.19829989548085897,1.5385000000000002,0.5321651436893382,2.1975000000000002,0.6868642044114641,2.692,0.5884828525458683,2.9550000000000005,0.5230101627889379,48836554747.323,-0.15543824530681635,11492007418.0579,0.48897726323967405,82.75451956383341,-0.09738817287706472,2.3,-0.1020767145547105,1.5,0.10885586852140017,-90.352114,38.629416
21,2016-01,MO,ST. LOUIS,2016-01,3.55,"(-90.36548, 38.525354)",24971.57,All,0.36607999999999996,0.19722075151717505,0.387725,0.19589442864135392,0.42545,0.19168616118259055,0.5163949999999999,0.18410036427460175,0.6195525000000001,0.16602134517756464,0.8560224999999999,0.12664386716922604,1.1534299999999997,0.11128829379666101,0.22736842105263158,0.2123112437393186,0.43473684210526314,0.19530227839794992,0.5431578947368422,0.19829989548085897,1.5184210526315787,0.5321651436893382,2.085263157894737,0.6868642044114641,2.4889473684210524,0.5884828525458683,2.8584210526315785,0.5230101627889379,48887248013.451,-0.15543824530681635,11703539581.608,0.48897726323967405,85.06205357591242,-0.09738817287706472,2.8,-0.1020767145547105,1.4,0.10885586852140017,-90.36548,38.525354
22,2016-02,MO,ST. LOUIS,2016-02,3.6,"(-88.962497, 34.236610999999996)",16582.74,All,0.3714619047619048,0.19722075151717505,0.39233095238095245,0.19589442864135392,0.43129761904761904,0.19168616118259055,0.5186452380952381,0.18410036427460175,0.6227190476190477,0.16602134517756464,0.8697642857142857,0.12664386716922604,1.1407690476190477,0.11128829379666101,0.25600000000000006,0.2123112437393186,0.445,0.19530227839794992,0.534,0.19829989548085897,1.222,0.5321651436893382,1.7794999999999999,0.6868642044114641,2.1990000000000003,0.5884828525458683,2.623,0.5230101627889379,49276189942.4712,-0.15543824530681635,11496937509.4445,0.48897726323967405,83.5754036116387,-0.09738817287706472,2.3,-0.1020767145547105,1.3,0.10885586852140017,-88.962497,34.236610999999996
23,2016-12,MO,ST. LOUIS,2016-12,3.44,"(-90.290901, 38.655446000000005)",33141.58,All,0.5606285,0.19722075151717505,0.6315605,0.19589442864135392,0.7119585,0.19168616118259055,0.7883325000000001,0.18410036427460175,0.9753284999999998,0.16602134517756464,1.3063339999999999,0.12664386716922604,1.6692235,0.11128829379666101,0.42333333333333334,0.2123112437393186,0.638095238095238,0.19530227839794992,0.8661904761904763,0.19829989548085897,1.9590476190476194,0.5321651436893382,2.491904761904762,0.6868642044114641,2.835238095238095,0.5884828525458683,3.1133333333333324,0.5230101627889379,48441183549.9275,-0.15543824530681635,12388258203.7622,0.48897726323967405,87.62096056152771,-0.09738817287706472,2.4,-0.1020767145547105,1.1,0.10885586852140017,-90.290901,38.655446000000005
24,2017-01,MO,ST. LOUIS,2017-01,3.83,"(-90.358489, 38.658149)",236358.06,All,0.6908933333333332,0.19722075151717505,0.720819523809524,0.19589442864135392,0.7713747619047617,0.19168616118259055,0.8375133333333332,0.18410036427460175,1.0256928571428574,0.16602134517756464,1.3400880952380954,0.12664386716922604,1.7079285714285712,0.11128829379666101,0.496,0.2123112437393186,0.617,0.19530227839794992,0.8255000000000002,0.19829989548085897,1.9164999999999996,0.5321651436893382,2.4325,0.6868642044114641,2.7475,0.5884828525458683,3.0189999999999997,0.5230101627889379,47316214443.3566,-0.15543824530681635,12747516848.3499,0.48897726323967405,84.4501908643932,-0.09738817287706472,2.5,-0.1020767145547105,1.1,0.10885586852140017,-90.358489,38.658149
25,2017-02,MO,ST. LOUIS,2017-02,3.59,"(-90.196205, 38.631968)",21963.2,All,0.6863609999999999,0.19722075151717505,0.7163664999999999,0.19589442864135392,0.7767084999999999,0.19168616118259055,0.8480275,0.18410036427460175,1.0445964999999997,0.16602134517756464,1.3514585000000001,0.12664386716922604,1.723958,0.11128829379666101,0.48210526315789465,0.2123112437393186,0.653157894736842,0.19530227839794992,0.8205263157894739,0.19829989548085897,1.9015789473684213,0.5321651436893382,2.4189473684210525,0.6868642044114641,2.763684210526316,0.5884828525458683,3.0321052631578946,0.5230101627889379,48693341763.9087,-0.15543824530681635,12745337772.3068,0.48897726323967405,88.7707153640316,-0.09738817287706472,2.1,-0.1020767145547105,1.0,0.10885586852140017,-90.196205,38.631968
26,2017-08,MO,ST. LOUIS,2017-08,3.3049999999999997,"(-90.319578, 38.508002000000005)",164919.52,All,1.1775518181818179,0.19722075151717505,1.197803181818182,0.19589442864135392,1.2317690909090908,0.19168616118259055,1.264191818181818,0.18410036427460175,1.314176818181818,0.16602134517756464,1.453699090909091,0.12664386716922604,1.7253381818181814,0.11128829379666101,0.9795652173913042,0.2123112437393186,1.1291304347826083,0.19530227839794992,1.2291304347826086,0.19829989548085897,1.7765217391304353,0.5321651436893382,2.209130434782609,0.6868642044114641,2.552173913043478,0.5884828525458683,2.795217391304348,0.5230101627889379,50938614889.0817,-0.15543824530681635,11223830878.8235,0.48897726323967405,89.9213768261837,-0.09738817287706472,2.2,-0.1020767145547105,1.1,0.10885586852140017,-90.319578,38.508002000000005
27,2018-03,MO,ST. LOUIS,2018-03,3.93,"(-90.260861, 38.65194)",6782.71,All,1.5183047619047625,0.19722075151717505,1.6006185714285712,0.19589442864135392,1.7991309523809524,0.19168616118259055,1.9184628571428568,0.18410036427460175,2.173357619047619,0.16602134517756464,2.345182380952381,0.12664386716922604,2.596475714285714,0.11128829379666101,1.636666666666667,0.2123112437393186,1.917142857142857,0.19530227839794992,2.0628571428571427,0.19829989548085897,2.6295238095238096,0.5321651436893382,2.8423809523809527,0.6868642044114641,2.9733333333333327,0.5884828525458683,3.0914285714285716,0.5230101627889379,50165072031.0326,-0.15543824530681635,13062636860.3963,0.48897726323967405,88.437943439718,-0.09738817287706472,2.0,-0.1020767145547105,1.0,0.10885586852140017,-90.260861,38.65194
28,2018-04,MO,ST. LOUIS,2018-04,3.81,"(-90.19, 38.63)",345270.0,All,1.7027510000000003,0.19722075151717505,1.7432829999999995,0.19589442864135392,1.896724,0.19168616118259055,2.0408605,0.18410036427460175,2.349426,0.16602134517756464,2.493657999999999,0.12664386716922604,2.7355454999999997,0.11128829379666101,1.6604761904761904,0.2123112437393186,1.9780952380952381,0.19530227839794992,2.153809523809524,0.19829989548085897,2.701904761904762,0.5321651436893382,2.869047619047619,0.6868642044114641,2.9595238095238092,0.5884828525458683,3.0719047619047624,0.5230101627889379,50800995008.8069,-0.15543824530681635,12917630009.557,0.48897726323967405,86.55198240492871,-0.09738817287706472,1.7,-0.1020767145547105,0.9,0.10885586852140017,-90.19,38.63
