,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-2),Corr with student_vol(-2),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2011-12,TX,ROUND ROCK,2011-12,3.48,"(-82.67377900000001, 28.035684999999997)",78681,46080.14,All,0.1499335,-0.1598562193829989,0.2029985,-0.17539906524765786,0.2836085,-0.19788470048848447,0.40829250000000006,-0.20080495067274573,0.5557375,-0.22778192878253875,0.7798775000000001,-0.24065734641398634,1.1003555000000003,-0.28207342692540016,0.0033333333333333335,-0.14742084817536874,0.048571428571428585,-0.2000086459029202,0.11523809523809528,-0.2669836471942342,0.8914285714285713,-0.38750013570060815,1.9780952380952384,-0.22071810454713783,2.6676190476190476,0.15591255714176408,2.9823809523809524,0.3266319529675797,36623269866.4569,-0.4774672883757829,10258833668.6773,-0.7708358504281871,90.35087768078328,0.5913220062325379,2.9,0.47595686563957723,2.1,0.3827842279428669,-82.67377900000001,28.035684999999997
1,2013-08,TX,ROUND ROCK,2013-08,4.22,"(-97.718723, 30.513116999999998)",78681,45416.49,All,0.11782999999999999,-0.1598562193829989,0.1493142857142857,-0.17539906524765786,0.1840704761904762,-0.19788470048848447,0.22633523809523812,-0.20080495067274573,0.2633952380952381,-0.22778192878253875,0.3949285714285714,-0.24065734641398634,0.6679499999999999,-0.28207342692540016,0.03681818181818183,-0.14742084817536874,0.07181818181818184,-0.2000086459029202,0.12681818181818183,-0.2669836471942342,1.5204545454545455,-0.38750013570060815,2.7372727272727273,-0.22071810454713783,3.488181818181818,0.15591255714176408,3.757727272727273,0.3266319529675797,41561863313.5151,-0.4774672883757829,9260696074.4491,-0.7708358504281871,90.32258801944451,0.5913220062325379,2.4,0.47595686563957723,1.5,0.3827842279428669,-97.718723,30.513116999999998
2,2015-06,TX,ROUND ROCK,2015-06,3.25,"(-97.639064, 30.508352000000002)",78665,101809.93,All,0.12293636363636364,-0.1598562193829989,0.14681590909090908,-0.17539906524765786,0.1858840909090909,-0.19788470048848447,0.23472954545454539,-0.20080495067274573,0.2827113636363637,-0.22778192878253875,0.43974545454545466,-0.24065734641398634,0.7702659090909093,-0.28207342692540016,0.007727272727272728,-0.14742084817536874,0.08681818181818185,-0.2000086459029202,0.2754545454545455,-0.2669836471942342,1.6836363636363636,-0.38750013570060815,2.3636363636363638,-0.22071810454713783,2.8454545454545452,0.15591255714176408,3.1118181818181814,0.3266319529675797,48752987466.2114,-0.4774672883757829,11835194000.8273,-0.7708358504281871,83.34061286074021,0.5913220062325379,1.5,0.47595686563957723,1.0,0.3827842279428669,-97.639064,30.508352000000002
3,2016-11,TX,ROUND ROCK,2016-11,3.95,"(-97.5936, 30.5083)",78665,15194.13,All,0.4339245454545454,-0.1598562193829989,0.45880500000000013,-0.17539906524765786,0.5631090909090911,-0.19788470048848447,0.7006386363636362,-0.20080495067274573,0.9084640909090909,-0.22778192878253875,1.2693081818181815,-0.24065734641398634,1.6029650000000002,-0.28207342692540016,0.29999999999999993,-0.14742084817536874,0.5834999999999999,-0.2000086459029202,0.736,-0.2669836471942342,1.596,-0.38750013570060815,2.142,-0.22071810454713783,2.5369999999999995,0.15591255714176408,2.8620000000000005,0.3266319529675797,48441183549.9275,-0.4774672883757829,11482367114.4991,-0.7708358504281871,88.43997566936979,0.5913220062325379,1.9,0.47595686563957723,0.7,0.3827842279428669,-97.5936,30.5083
4,2018-06,TX,ROUND ROCK,2018-06,2.69,"(-97.6789, 30.5082)",78664,150278.52,All,1.8376333333333337,-0.1598562193829989,1.9170571428571423,-0.17539906524765786,2.068429047619047,-0.19788470048848447,2.1502619047619045,-0.20080495067274573,2.330264285714286,-0.22778192878253875,2.4958952380952377,-0.24065734641398634,2.759644285714286,-0.28207342692540016,1.8052380952380953,-0.14742084817536874,2.113809523809524,-0.2000086459029202,2.328095238095238,-0.2669836471942342,2.775714285714286,-0.38750013570060815,2.9123809523809525,-0.22071810454713783,2.9776190476190476,0.15591255714176408,3.0500000000000007,0.3266319529675797,51507450037.54,-0.4774672883757829,12344213844.2875,-0.7708358504281871,86.55198240492871,0.5913220062325379,1.6,0.47595686563957723,0.5,0.3827842279428669,-97.6789,30.5082
