,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness,Corr with credit_tightness,mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-2),Corr with mortgage 90(-2)
0,TN,JOHNSON CITY,2012-03,3.1,All,0.14720000000000003,2.9528,0.4381703726162751,0.1893409090909091,2.910659090909091,0.4385866140475527,0.24185227272727275,2.858147727272727,0.4423863014802093,0.35079999999999995,2.7492,0.4399712747842492,0.4732886363636363,2.626711363636364,0.4387875013145966,0.741275,2.358725,0.4155517506442038,1.0534477272727274,2.046552272727273,0.38012055938677536,0.06363636363636366,3.0363636363636366,0.3900752980975982,0.14227272727272727,2.957727272727273,0.4299602357826919,0.19000000000000003,2.91,0.4394797860407583,1.0172727272727273,2.082727272727273,0.5672999322871806,2.1727272727272724,0.9272727272727277,0.3201948573107142,2.9404545454545454,0.15954545454545466,-0.02376018593953705,3.281363636363636,-0.18136363636363573,-0.1334591251788447,36623269866.4569,0.5060365530889086,11784187253.6333,-0.90837491748917,90.0868950067716,-0.8817206080328618,3.0,-0.9080769239558505,1.8,-0.8360808663520628
1,TN,JOHNSON CITY,2012-11,2.38,All,0.1555,2.2245,0.4381703726162751,0.18060909090909089,2.199390909090909,0.4385866140475527,0.20888636363636362,2.171113636363636,0.4423863014802093,0.25813636363636355,2.1218636363636363,0.4399712747842492,0.31102272727272723,2.0689772727272726,0.4387875013145966,0.528347727272727,1.8516522727272728,0.4155517506442038,0.8631931818181818,1.5168068181818182,0.38012055938677536,0.12449999999999999,2.2555,0.3900752980975982,0.14450000000000002,2.2355,0.4299602357826919,0.17850000000000002,2.2015,0.4394797860407583,0.665,1.7149999999999999,0.5672999322871806,1.654,0.726,0.3201948573107142,2.3894999999999995,-0.00949999999999962,-0.02376018593953705,2.8034999999999997,-0.42349999999999977,-0.1334591251788447,38808856509.5085,0.5060365530889086,16111780903.4699,-0.90837491748917,90.2956809830492,-0.8817206080328618,3.5,-0.9080769239558505,1.9,-0.8360808663520628
2,TN,JOHNSON CITY,2013-05,3.62,All,0.1435047619047619,3.476495238095238,0.4381703726162751,0.1638380952380952,3.4561619047619048,0.4385866140475527,0.19670952380952378,3.423290476190476,0.4423863014802093,0.23396000000000003,3.38604,0.4399712747842492,0.27416904761904765,3.3458309523809526,0.4387875013145966,0.42137333333333327,3.1986266666666667,0.4155517506442038,0.6936104761904763,2.9263895238095237,0.38012055938677536,0.020454545454545458,3.5995454545454546,0.3900752980975982,0.08090909090909093,3.539090909090909,0.4299602357826919,0.11863636363636366,3.5013636363636365,0.4394797860407583,0.840909090909091,2.7790909090909093,0.5672999322871806,1.9281818181818182,1.6918181818181819,0.3201948573107142,2.7286363636363635,0.8913636363636366,-0.02376018593953705,3.112727272727273,0.5072727272727273,-0.1334591251788447,41507587847.7023,0.5060365530889086,11154944519.578999,-0.90837491748917,88.29263433660921,-0.8817206080328618,2.2,-0.9080769239558505,1.2,-0.8360808663520628
3,TN,JOHNSON CITY,2017-06,3.43,All,1.0640909090909094,2.3659090909090907,0.4381703726162751,1.1183336363636365,2.3116663636363635,0.4385866140475527,1.1714068181818182,2.258593181818182,0.4423863014802093,1.2101513636363637,2.2198486363636363,0.4399712747842492,1.2624095454545452,2.167590454545455,0.4387875013145966,1.4322822727272726,1.9977177272727276,0.4155517506442038,1.7322577272727273,1.6977422727272728,0.38012055938677536,0.8413636363636363,2.588636363636364,0.3900752980975982,1.1095454545454546,2.3204545454545453,0.4299602357826919,1.200909090909091,2.2290909090909095,0.4394797860407583,1.7740909090909094,1.6559090909090908,0.5672999322871806,2.186818181818182,1.2431818181818182,0.3201948573107142,2.5399999999999996,0.8900000000000006,-0.02376018593953705,2.796363636363637,0.6336363636363633,-0.1334591251788447,48416221734.2909,0.5060365530889086,12722317795.1324,-0.90837491748917,88.94830277813108,-0.8817206080328618,2.9,-0.9080769239558505,1.0,-0.8360808663520628
