,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(-1),Corr with student_vol(-1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(4),Corr with mortgage 90(4),long,lat
0,2011-05,FL,TITUSVILLE,2011-05,4.78,"(-80.816347, 28.604924)",32780,11974.16,All,0.130775,-0.32234747516348583,0.16787249999999998,-0.300535634810825,0.1978005,-0.3228074938428506,0.23078799999999994,-0.37775205553614694,0.260713,-0.4235099800765233,0.41407550000000004,-0.46289595684120466,0.7391499999999999,-0.41495356645075193,0.024285714285714285,-0.30240275670086814,0.0866666666666667,-0.33665889091072687,0.18809523809523812,-0.3150065359067796,1.8423809523809527,0.6845279028331717,3.168571428571429,0.9309281527909755,4.011428571428572,0.9011669499180901,4.293333333333333,0.8972093597491988,31041077337.2648,-0.861167373903459,15995126134.7035,0.7217648761930522,94.0022251537174,0.7073695607671319,3.0,0.9229158908440163,7.1,0.8066679908008157,-80.816347,28.604924
1,2013-06,FL,TITUSVILLE,2013-06,3.2,"(-80.8076, 28.6122)",32796,15836.94,All,0.13074,-0.32234747516348583,0.15964599999999998,-0.300535634810825,0.19319250000000002,-0.3228074938428506,0.23164600000000002,-0.37775205553614694,0.27374,-0.4235099800765233,0.4139935,-0.46289595684120466,0.6839425000000002,-0.41495356645075193,0.0345,-0.30240275670086814,0.08750000000000002,-0.33665889091072687,0.142,-0.3150065359067796,1.2035,0.6845279028331717,2.3000000000000003,0.9309281527909755,3.0740000000000003,0.9011669499180901,3.400000000000001,0.8972093597491988,41507587847.7023,-0.861167373903459,9498561196.652071,0.7217648761930522,88.794109524791,0.7073695607671319,2.1,0.9229158908440163,4.0,0.8066679908008157,-80.8076,28.6122
2,2014-06,FL,TITUSVILLE,2014-06,3.79,"(-80.828303, 28.570689)",32780,51827.48,All,0.09278571428571428,-0.32234747516348583,0.12241428571428574,-0.300535634810825,0.1523738095238095,-0.3228074938428506,0.19377380952380954,-0.37775205553614694,0.2309452380952381,-0.4235099800765233,0.32388809523809525,-0.46289595684120466,0.5421714285714285,-0.41495356645075193,0.024285714285714296,-0.30240275670086814,0.06047619047619051,-0.33665889091072687,0.10476190476190479,-0.3150065359067796,1.679047619047619,0.6845279028331717,2.5985714285714288,0.9309281527909755,3.1533333333333333,0.9011669499180901,3.4199999999999995,0.8972093597491988,43938467193.2505,-0.861167373903459,9507943209.106209,0.7217648761930522,83.69462947740479,0.7073695607671319,2.0,0.9229158908440163,3.2,0.8066679908008157,-80.828303,28.570689
3,2016-08,FL,TITUSVILLE,2016-08,2.92,"(-80.819452, 28.628054)",32796,43093.93,All,0.41817045454545454,-0.32234747516348583,0.4429568181818182,-0.300535634810825,0.5122418181818182,-0.3228074938428506,0.6351372727272727,-0.37775205553614694,0.810223181818182,-0.4235099800765233,1.1977463636363632,-0.46289595684120466,1.5097959090909088,-0.41495356645075193,0.2608695652173914,-0.30240275670086814,0.4460869565217393,-0.33665889091072687,0.5682608695652173,-0.3150065359067796,1.1330434782608694,0.6845279028331717,1.5565217391304347,0.9309281527909755,1.8895652173913038,0.9011669499180901,2.261739130434783,0.8972093597491988,50596067254.1766,-0.861167373903459,11531266279.4831,0.7217648761930522,84.0267577476249,0.7073695607671319,1.8,0.9229158908440163,1.4,0.8066679908008157,-80.819452,28.628054
4,2017-03,FL,TITUSVILLE,2017-03,3.55,"(-80.836388, 28.545298)",32780,74141.16,All,0.8095565217391305,-0.32234747516348583,0.8706386956521739,-0.300535634810825,0.9286352173913045,-0.3228074938428506,0.982656956521739,-0.37775205553614694,1.134713043478261,-0.4235099800765233,1.4258673913043478,-0.46289595684120466,1.8069104347826086,-0.41495356645075193,0.662608695652174,-0.30240275670086814,0.8856521739130436,-0.33665889091072687,1.0104347826086957,-0.3150065359067796,2.013478260869565,0.6845279028331717,2.4817391304347827,0.9309281527909755,2.8317391304347823,0.9011669499180901,3.0813043478260873,0.8972093597491988,48441183549.9275,-0.861167373903459,12722317795.1324,0.7217648761930522,89.2057504560787,0.7073695607671319,2.1,0.9229158908440163,1.1,0.8066679908008157,-80.836388,28.545298
