,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(4),Corr with mortgage 90(4)
0,IA,DAVENPORT,2013-02,3.58,All,0.15464999999999998,3.42535,-0.32855599210181086,0.17315,3.40685,-0.32616041179498456,0.20129999999999998,3.3787000000000003,-0.33131416349540016,0.2455,3.3345000000000002,-0.34252173601443153,0.29049499999999995,3.289505,-0.3617495336514471,0.463425,3.116575,-0.42623522314835666,0.761875,2.818125,-0.4927245190639479,0.0768421052631579,3.5031578947368422,-0.27334735579477937,0.12421052631578947,3.4557894736842107,-0.3331477106863452,0.15736842105263157,3.4226315789473687,-0.38457098234728876,0.8463157894736841,2.7336842105263157,0.15384383289538836,1.9842105263157896,1.5957894736842104,0.3381015987312452,2.782631578947368,0.797368421052632,0.2734215097031562,3.165263157894737,0.4147368421052633,0.24073887071088876,39298206327.5877,-0.21202280700944737,12022315813.7363,-0.5728196259243681,89.2801736441717,-0.700961763109585,3.2,0.43176148073283155,1.8,0.6446344839024183
1,IA,DAVENPORT,2013-07,3.28,All,0.12117913043478262,3.158820869565217,-0.32855599210181086,0.15611695652173913,3.1238830434782607,-0.32616041179498456,0.19111913043478265,3.0888808695652172,-0.33131416349540016,0.232388695652174,3.047611304347826,-0.34252173601443153,0.26758260869565215,3.0124173913043477,-0.3617495336514471,0.40307869565217386,2.876921304347826,-0.42623522314835666,0.6838491304347826,2.5961508695652173,-0.4927245190639479,0.020909090909090912,3.259090909090909,-0.27334735579477937,0.07363636363636367,3.206363636363636,-0.3331477106863452,0.12181818181818184,3.1581818181818178,-0.38457098234728876,1.4031818181818183,1.8768181818181815,0.15384383289538836,2.5822727272727275,0.6977272727272723,0.3381015987312452,3.3072727272727276,-0.02727272727272778,0.2734215097031562,3.605,-0.3250000000000002,0.24073887071088876,41334062733.8549,-0.21202280700944737,9855625468.0504,-0.5728196259243681,88.29263433660921,-0.700961763109585,2.4,0.43176148073283155,1.6,0.6446344839024183
2,IA,DAVENPORT,2014-05,4.25,All,0.08842000000000001,4.16158,-0.32855599210181086,0.1198375,4.1301625,-0.32616041179498456,0.15035749999999998,4.0996425,-0.33131416349540016,0.1914675,4.0585325,-0.34252173601443153,0.22609000000000004,4.02391,-0.3617495336514471,0.3231200000000001,3.9268799999999997,-0.42623522314835666,0.537955,3.712045,-0.4927245190639479,0.026666666666666665,4.223333333333334,-0.27334735579477937,0.05190476190476192,4.198095238095238,-0.3331477106863452,0.0966666666666667,4.153333333333333,-0.38457098234728876,1.5928571428571427,2.6571428571428575,0.15384383289538836,2.559047619047619,1.690952380952381,0.3381015987312452,3.1152380952380954,1.1347619047619046,0.2734215097031562,3.3899999999999997,0.8600000000000003,0.24073887071088876,43938467193.2505,-0.21202280700944737,9438159522.248821,-0.5728196259243681,80.910251046009,-0.700961763109585,2.8,0.43176148073283155,1.8,0.6446344839024183
3,IA,DAVENPORT,2014-11,3.85,All,0.09656999999999999,3.7534300000000003,-0.32855599210181086,0.12222499999999999,3.7277750000000003,-0.32616041179498456,0.1548075,3.6951925,-0.33131416349540016,0.20246,3.6475400000000002,-0.34252173601443153,0.23286250000000003,3.6171375,-0.3617495336514471,0.32679500000000006,3.523205,-0.42623522314835666,0.56206,3.28794,-0.4927245190639479,0.04166666666666668,3.8083333333333336,-0.27334735579477937,0.06944444444444448,3.7805555555555554,-0.3331477106863452,0.13444444444444448,3.7155555555555555,-0.38457098234728876,1.6205555555555557,2.2294444444444443,0.15384383289538836,2.325555555555556,1.5244444444444443,0.3381015987312452,2.7644444444444445,1.0855555555555556,0.2734215097031562,3.038333333333333,0.811666666666667,0.24073887071088876,45241950015.4561,-0.21202280700944737,10638305940.4607,-0.5728196259243681,82.2508390398281,-0.700961763109585,2.3,0.43176148073283155,1.7,0.6446344839024183
4,IA,DAVENPORT,2015-07,3.4,All,0.1263,3.2737,-0.32855599210181086,0.1488782608695652,3.2511217391304346,-0.32616041179498456,0.1881586956521739,3.2118413043478258,-0.33131416349540016,0.23940652173913043,3.1605934782608696,-0.34252173601443153,0.29066956521739135,3.1093304347826085,-0.3617495336514471,0.46192391304347824,2.9380760869565217,-0.42623522314835666,0.7858413043478262,2.614158695652174,-0.4927245190639479,0.030000000000000002,3.37,-0.27334735579477937,0.11636363636363636,3.2836363636363637,-0.3331477106863452,0.2968181818181819,3.103181818181818,-0.38457098234728876,1.632272727272727,1.7677272727272728,0.15384383289538836,2.3245454545454547,1.0754545454545452,0.3381015987312452,2.7663636363636357,0.6336363636363642,0.2734215097031562,3.066363636363636,0.33363636363636395,0.24073887071088876,48836554747.323,-0.21202280700944737,12019442988.8631,-0.5728196259243681,83.34061286074021,-0.700961763109585,2.1,0.43176148073283155,1.5,0.6446344839024183
5,IA,DAVENPORT,2016-04,3.41,All,0.38031428571428566,3.0296857142857143,-0.32855599210181086,0.39864523809523805,3.0113547619047623,-0.32616041179498456,0.4373976190476192,2.972602380952381,-0.33131416349540016,0.5229452380952381,2.887054761904762,-0.34252173601443153,0.6327499999999999,2.7772500000000004,-0.3617495336514471,0.9025404761904764,2.5074595238095236,-0.42623522314835666,1.2222214285714286,2.187778571428572,-0.4927245190639479,0.18761904761904763,3.2223809523809526,-0.27334735579477937,0.37238095238095237,3.0376190476190477,-0.3331477106863452,0.5557142857142858,2.854285714285714,-0.38457098234728876,1.2580952380952382,2.151904761904762,0.15384383289538836,1.8052380952380953,1.6047619047619048,0.3381015987312452,2.2104761904761907,1.1995238095238094,0.2734215097031562,2.6233333333333335,0.7866666666666666,0.24073887071088876,49276189942.4712,-0.21202280700944737,13039171751.3192,-0.5728196259243681,85.06205357591242,-0.700961763109585,2.3,0.43176148073283155,1.3,0.6446344839024183
6,IA,DAVENPORT,2017-09,3.42,All,1.1784444999999997,2.2415555000000005,-0.32855599210181086,1.1967471428571432,2.2232528571428567,-0.32616041179498456,1.23492,2.18508,-0.33131416349540016,1.2721638095238097,2.1478361904761902,-0.34252173601443153,1.3232957142857147,2.096704285714285,-0.3617495336514471,1.4732157142857143,1.9467842857142856,-0.42623522314835666,1.738246666666667,1.681753333333333,-0.4927245190639479,0.9940000000000001,2.4259999999999997,-0.27334735579477937,1.171,2.2489999999999997,-0.3331477106863452,1.2799999999999998,2.14,-0.38457098234728876,1.7975,1.6224999999999998,0.15384383289538836,2.2020000000000004,1.2179999999999995,0.3381015987312452,2.5300000000000002,0.8899999999999997,0.2734215097031562,2.7764999999999995,0.6435000000000004,0.24073887071088876,49855182727.6109,-0.21202280700944737,12747516848.3499,-0.5728196259243681,88.11497433433529,-0.700961763109585,2.0,0.43176148073283155,1.3,0.6446344839024183
