,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-3),Corr with student_vol(-3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(3),Corr with mortgage 90(3),long,lat
0,2010-11,NM,ALBUQUERQUE,2010-11,6.89,"(-106.6577045, 35.083726899999995)",87102,6526.72,All,0.22869727272727272,-0.25371420418076096,0.24913818181818187,-0.26625180686558986,0.2541922727272727,-0.2903821676536258,0.27004181818181816,-0.33269763068338937,0.2871204545454545,-0.380580667347886,0.44597000000000014,-0.40328500624489755,0.7651345454545454,-0.4027275098565552,0.13400000000000004,-0.21119459458210996,0.182,-0.28733699479816316,0.25200000000000006,-0.3116156080226732,1.35,-0.10125427223026771,2.7630000000000003,0.35950936082137086,3.817999999999999,0.584862121302472,4.186,0.6093621827726464,31565012894.7234,-0.5383678233659575,11556490165.0911,0.46426067545501515,91.59671843464591,0.7200241768638967,3.4,0.5281621370948353,3.7,0.3936400685759027,-106.6577045,35.083726899999995
1,2012-05,NM,ALBUQUERQUE,2012-05,3.1,"(-106.6811928, 35.25500220000001)",87106,25704.67,All,0.15161363636363637,-0.25371420418076096,0.19053181818181822,-0.26625180686558986,0.23893181818181805,-0.2903821676536258,0.3457045454545453,-0.33269763068338937,0.4665318181818183,-0.380580667347886,0.732990909090909,-0.40328500624489755,1.0615068181818177,-0.4027275098565552,0.06590909090909093,-0.21119459458210996,0.14545454545454548,-0.28733699479816316,0.19181818181818186,-0.3116156080226732,0.7618181818181818,-0.10125427223026771,1.8031818181818189,0.35950936082137086,2.525909090909091,0.584862121302472,2.930909090909091,0.6093621827726464,37571290060.6541,-0.5383678233659575,10728874885.7875,0.46426067545501515,89.513287195688,0.7200241768638967,3.0,0.5281621370948353,3.9,0.3936400685759027,-106.6811928,35.25500220000001
2,2012-10,NM,ALBUQUERQUE,2012-10,6.21,"(-106.563278, 35.070739)",87108,6221.49,All,0.15320434782608702,-0.25371420418076096,0.17955217391304346,-0.26625180686558986,0.21346521739130433,-0.2903821676536258,0.2717391304347827,-0.33269763068338937,0.3304891304347827,-0.380580667347886,0.5823021739130435,-0.40328500624489755,0.9185760869565219,-0.4027275098565552,0.10952380952380951,-0.21119459458210996,0.14904761904761904,-0.28733699479816316,0.17952380952380956,-0.3116156080226732,0.7085714285714285,-0.10125427223026771,1.7461904761904758,0.35950936082137086,2.505714285714286,0.584862121302472,2.90047619047619,0.6093621827726464,39658399389.4891,-0.5383678233659575,16111780903.4699,0.46426067545501515,88.794109524791,0.7200241768638967,3.4,0.5281621370948353,3.7,0.3936400685759027,-106.563278,35.070739
3,2012-12,NM,ALBUQUERQUE,2012-12,2.49,"(-106.512942, 35.087281)",87112,15021.12,All,0.1631578947368421,-0.25371420418076096,0.1875157894736842,-0.26625180686558986,0.21092631578947374,-0.2903821676536258,0.2552894736842105,-0.33269763068338937,0.30947368421052623,-0.380580667347886,0.5145657894736843,-0.40328500624489755,0.8483157894736841,-0.4027275098565552,0.039500000000000014,-0.21119459458210996,0.11950000000000005,-0.28733699479816316,0.1585,-0.3116156080226732,0.6960000000000001,-0.10125427223026771,1.7189999999999999,0.35950936082137086,2.4675000000000002,0.584862121302472,2.8835,0.6093621827726464,40395555554.9932,-0.5383678233659575,11631947675.6117,0.46426067545501515,86.5850023909696,0.7200241768638967,3.2,0.5281621370948353,3.4,0.3936400685759027,-106.512942,35.087281
4,2016-03,NM,ALBUQUERQUE,2016-03,3.38,"(-106.52843200000001, 35.132745)",87111,38946.32,All,0.3739333333333333,-0.25371420418076096,0.39734047619047613,-0.26625180686558986,0.43639523809523806,-0.2903821676536258,0.5204357142857143,-0.33269763068338937,0.632,-0.380580667347886,0.9009761904761905,-0.40328500624489755,1.2156690476190475,-0.4027275098565552,0.2531818181818182,-0.21119459458210996,0.47,-0.28733699479816316,0.6563636363636364,-0.3116156080226732,1.3759090909090912,-0.10125427223026771,1.889090909090909,0.35950936082137086,2.2759090909090913,0.584862121302472,2.6845454545454546,0.6093621827726464,49692544708.3448,-0.5383678233659575,13039171751.3192,0.46426067545501515,87.39008859346599,0.7200241768638967,2.1,0.5281621370948353,1.7,0.3936400685759027,-106.52843200000001,35.132745
5,2016-08,NM,ALBUQUERQUE,2016-08,3.95,"(-106.71716599999999, 35.098781)",87121,52476.52,All,0.41817045454545454,-0.25371420418076096,0.4429568181818182,-0.26625180686558986,0.5122418181818182,-0.2903821676536258,0.6351372727272727,-0.33269763068338937,0.810223181818182,-0.380580667347886,1.1977463636363632,-0.40328500624489755,1.5097959090909088,-0.4027275098565552,0.2608695652173914,-0.21119459458210996,0.4460869565217393,-0.28733699479816316,0.5682608695652173,-0.3116156080226732,1.1330434782608694,-0.10125427223026771,1.5565217391304347,0.35950936082137086,1.8895652173913038,0.584862121302472,2.261739130434783,0.6093621827726464,51124149514.2735,-0.5383678233659575,11703539581.608,0.46426067545501515,88.1697673489486,0.7200241768638967,2.3,0.5281621370948353,1.7,0.3936400685759027,-106.71716599999999,35.098781
6,2016-11,NM,ALBUQUERQUE,2016-11,4.03,"(-106.689356, 35.144203999999995)",87120,126080.82,All,0.4339245454545454,-0.25371420418076096,0.45880500000000013,-0.26625180686558986,0.5631090909090911,-0.2903821676536258,0.7006386363636362,-0.33269763068338937,0.9084640909090909,-0.380580667347886,1.2693081818181815,-0.40328500624489755,1.6029650000000002,-0.4027275098565552,0.29999999999999993,-0.21119459458210996,0.5834999999999999,-0.28733699479816316,0.736,-0.3116156080226732,1.596,-0.10125427223026771,2.142,0.35950936082137086,2.5369999999999995,0.584862121302472,2.8620000000000005,0.6093621827726464,48441183549.9275,-0.5383678233659575,11412820253.2316,0.46426067545501515,88.7707153640316,0.7200241768638967,2.4,0.5281621370948353,1.7,0.3936400685759027,-106.689356,35.144203999999995
7,2016-12,NM,ALBUQUERQUE,2016-12,3.365,"(-106.50726599999999, 35.089341999999995)",87112,43886.845,All,0.5606285,-0.25371420418076096,0.6315605,-0.26625180686558986,0.7119585,-0.2903821676536258,0.7883325000000001,-0.33269763068338937,0.9753284999999998,-0.380580667347886,1.3063339999999999,-0.40328500624489755,1.6692235,-0.4027275098565552,0.42333333333333334,-0.21119459458210996,0.638095238095238,-0.28733699479816316,0.8661904761904763,-0.3116156080226732,1.9590476190476194,-0.10125427223026771,2.491904761904762,0.35950936082137086,2.835238095238095,0.584862121302472,3.1133333333333324,0.6093621827726464,47316214443.3566,-0.5383678233659575,11482367114.4991,0.46426067545501515,89.1200725980081,0.7200241768638967,2.2,0.5281621370948353,1.7,0.3936400685759027,-106.50726599999999,35.089341999999995
8,2017-04,NM,ALBUQUERQUE,2017-04,3.95,"(-106.61115900000001, 35.128305)",87107,58408.65,All,0.9290682352941175,-0.25371420418076096,0.9469605882352942,-0.26625180686558986,0.9906858823529412,-0.2903821676536258,1.0343464705882355,-0.33269763068338937,1.1592282352941174,-0.380580667347886,1.4162570588235293,-0.40328500624489755,1.7758141176470588,-0.4027275098565552,0.7457894736842106,-0.21119459458210996,0.9489473684210525,-0.28733699479816316,1.0421052631578949,-0.3116156080226732,1.8242105263157897,-0.10125427223026771,2.297368421052632,0.35950936082137086,2.6673684210526316,0.584862121302472,2.9415789473684213,0.6093621827726464,47520522623.6854,-0.5383678233659575,12351593318.9066,0.46426067545501515,88.23467488709129,0.7200241768638967,2.2,0.5281621370948353,1.6,0.3936400685759027,-106.61115900000001,35.128305
9,2017-07,NM,ALBUQUERQUE,2017-07,3.37,"(-106.49948799999999, 35.151227)",87111,110375.96,All,1.1766928571428568,-0.25371420418076096,1.1913757142857144,-0.26625180686558986,1.2280366666666667,-0.2903821676536258,1.2566676190476191,-0.33269763068338937,1.307512857142857,-0.380580667347886,1.4570814285714284,-0.40328500624489755,1.7410885714285718,-0.4027275098565552,0.9720000000000001,-0.21119459458210996,1.1284999999999996,-0.28733699479816316,1.2235,-0.3116156080226732,1.8720000000000003,-0.10125427223026771,2.3179999999999996,0.35950936082137086,2.6505,0.584862121302472,2.884,0.6093621827726464,50938614889.0817,-0.5383678233659575,12388258203.7622,0.46426067545501515,87.3618752869242,0.7200241768638967,1.8,0.5281621370948353,1.6,0.3936400685759027,-106.49948799999999,35.151227
