,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4)
13,MA,BOSTON,2013-07,5.0,All,0.12117913043478262,4.878820869565217,0.1683261904667712,0.15611695652173913,4.843883043478261,0.16696144033920163,0.19111913043478265,4.808880869565217,0.160800425136134,0.232388695652174,4.767611304347826,0.1583987310119647,0.26758260869565215,4.732417391304348,0.1462380404181326,0.40307869565217386,4.596921304347826,0.11380266312514284,0.6838491304347826,4.3161508695652175,0.08531039824456595,0.020909090909090912,4.9790909090909095,0.189061515316767,0.07363636363636367,4.926363636363637,0.14667253602512828,0.12181818181818184,4.878181818181818,0.11726314787901075,1.4031818181818183,3.5968181818181817,0.08530231982861414,2.5822727272727275,2.4177272727272725,0.17758160245346816,3.3072727272727276,1.6927272727272724,0.18858317543753633,3.605,1.395,0.17416228459033062,41062625933.5941,-0.24530063586471074,9498561196.652071,0.2088468004058549,88.920473853359,0.16721826549529697,2.0,0.25385327899805793,2.6,0.28373504906825137
14,MA,BOSTON,2013-08,3.17,All,0.11782999999999999,3.05217,0.1683261904667712,0.1493142857142857,3.0206857142857144,0.16696144033920163,0.1840704761904762,2.985929523809524,0.160800425136134,0.22633523809523812,2.943664761904762,0.1583987310119647,0.2633952380952381,2.9066047619047617,0.1462380404181326,0.3949285714285714,2.7750714285714286,0.11380266312514284,0.6679499999999999,2.50205,0.08531039824456595,0.03681818181818183,3.1331818181818183,0.189061515316767,0.07181818181818184,3.098181818181818,0.14667253602512828,0.12681818181818183,3.043181818181818,0.11726314787901075,1.5204545454545455,1.6495454545454544,0.08530231982861414,2.7372727272727273,0.4327272727272726,0.17758160245346816,3.488181818181818,-0.3181818181818179,0.18858317543753633,3.757727272727273,-0.5877272727272729,0.17416228459033062,41244159430.5284,-0.24530063586471074,9260696074.4491,0.2088468004058549,86.5850023909696,0.16721826549529697,2.4,0.25385327899805793,2.4,0.28373504906825137
15,MA,BOSTON,2013-11,5.25,All,0.10274761904761903,5.147252380952381,0.1683261904667712,0.12919047619047616,5.120809523809524,0.16696144033920163,0.1672714285714286,5.0827285714285715,0.160800425136134,0.20747142857142856,5.042528571428571,0.1583987310119647,0.2382452380952381,5.011754761904762,0.1462380404181326,0.35063809523809525,4.899361904761904,0.11380266312514284,0.5866738095238094,4.663326190476191,0.08531039824456595,0.046842105263157914,5.203157894736842,0.189061515316767,0.09842105263157898,5.151578947368421,0.14667253602512828,0.12157894736842105,5.1284210526315785,0.11726314787901075,1.3710526315789473,3.878947368421053,0.08530231982861414,2.7184210526315793,2.5315789473684207,0.17758160245346816,3.503684210526316,1.7463157894736838,0.18858317543753633,3.7999999999999985,1.4500000000000015,0.17416228459033062,42151687038.4775,-0.24530063586471074,10216278752.7557,0.2088468004058549,90.32258801944451,0.16721826549529697,2.4,0.25385327899805793,2.3,0.28373504906825137
16,MA,BOSTON,2013-12,3.4,All,0.10022500000000001,3.299775,0.1683261904667712,0.1273025,3.2726975,0.16696144033920163,0.16723,3.23277,0.160800425136134,0.2127325,3.1872675,0.1583987310119647,0.24389749999999996,3.1561025,0.1462380404181326,0.34639499999999995,3.053605,0.11380266312514284,0.579045,2.8209549999999997,0.08531039824456595,0.019047619047619053,3.380952380952381,0.189061515316767,0.09523809523809526,3.3047619047619046,0.14667253602512828,0.13285714285714287,3.267142857142857,0.11726314787901075,1.5761904761904764,1.8238095238095235,0.08530231982861414,2.901904761904762,0.4980952380952379,0.17758160245346816,3.6266666666666674,-0.22666666666666746,0.18858317543753633,3.889047619047619,-0.4890476190476192,0.17416228459033062,43204378466.7468,-0.24530063586471074,9473893018.88319,0.2088468004058549,88.1059676388142,0.16721826549529697,1.9,0.25385327899805793,2.3,0.28373504906825137
17,MA,BOSTON,2014-03,4.835,All,0.0888,4.7462,0.1683261904667712,0.1207452380952381,4.714254761904762,0.16696144033920163,0.15488333333333335,4.680116666666667,0.160800425136134,0.19711666666666672,4.637883333333333,0.1583987310119647,0.23409761904761903,4.600902380952381,0.1462380404181326,0.33106666666666673,4.503933333333333,0.11380266312514284,0.5571428571428573,4.277857142857143,0.08531039824456595,0.051428571428571455,4.783571428571428,0.189061515316767,0.07857142857142858,4.756428571428572,0.14667253602512828,0.1280952380952381,4.706904761904762,0.11726314787901075,1.6395238095238096,3.1954761904761906,0.08530231982861414,2.7233333333333327,2.1116666666666672,0.17758160245346816,3.3466666666666667,1.4883333333333333,0.18858317543753633,3.6209523809523807,1.2140476190476193,0.17416228459033062,44462292713.4678,-0.24530063586471074,9438159522.248821,0.2088468004058549,88.4263020205016,0.16721826549529697,2.1,0.25385327899805793,2.3,0.28373504906825137
18,MA,BOSTON,2014-04,3.95,All,0.08864000000000001,3.8613600000000003,0.1683261904667712,0.120115,3.829885,0.16696144033920163,0.1517,3.7983000000000002,0.160800425136134,0.1918625,3.7581375,0.1583987310119647,0.227495,3.722505,0.1462380404181326,0.32422500000000004,3.625775,0.11380266312514284,0.550005,3.399995,0.08531039824456595,0.023333333333333345,3.9266666666666667,0.189061515316767,0.05333333333333336,3.896666666666667,0.14667253602512828,0.10761904761904763,3.8423809523809527,0.11726314787901075,1.7009523809523805,2.2490476190476194,0.08530231982861414,2.705238095238095,1.244761904761905,0.17758160245346816,3.265238095238095,0.6847619047619053,0.18858317543753633,3.5176190476190476,0.43238095238095253,0.17416228459033062,43938467193.2505,-0.24530063586471074,10011024566.6146,0.2088468004058549,85.3165844012547,0.16721826549529697,1.7,0.25385327899805793,2.3,0.28373504906825137
19,MA,BOSTON,2014-06,5.6850000000000005,All,0.09278571428571428,5.592214285714286,0.1683261904667712,0.12241428571428574,5.5625857142857145,0.16696144033920163,0.1523738095238095,5.532626190476191,0.160800425136134,0.19377380952380954,5.4912261904761905,0.1583987310119647,0.2309452380952381,5.454054761904763,0.1462380404181326,0.32388809523809525,5.361111904761906,0.11380266312514284,0.5421714285714285,5.142828571428572,0.08531039824456595,0.024285714285714296,5.6607142857142865,0.189061515316767,0.06047619047619051,5.62452380952381,0.14667253602512828,0.10476190476190479,5.580238095238096,0.11726314787901075,1.679047619047619,4.005952380952381,0.08530231982861414,2.5985714285714288,3.0864285714285717,0.17758160245346816,3.1533333333333333,2.531666666666667,0.18858317543753633,3.4199999999999995,2.265000000000001,0.17416228459033062,45277214883.1472,-0.24530063586471074,11032404366.8063,0.2088468004058549,83.69462947740479,0.16721826549529697,2.1,0.25385327899805793,2.3,0.28373504906825137
20,MA,BOSTON,2014-07,3.89,All,0.09286956521739129,3.7971304347826087,0.1683261904667712,0.12270652173913045,3.7672934782608696,0.16696144033920163,0.15438695652173914,3.735613043478261,0.160800425136134,0.1955586956521739,3.6944413043478264,0.1583987310119647,0.23417391304347826,3.655826086956522,0.1462380404181326,0.32826086956521744,3.5617391304347827,0.11380266312514284,0.5557695652173912,3.334230434782609,0.08531039824456595,0.024090909090909093,3.865909090909091,0.189061515316767,0.059545454545454575,3.8304545454545456,0.14667253602512828,0.11136363636363639,3.778636363636364,0.11726314787901075,1.699545454545455,2.1904545454545454,0.08530231982861414,2.542272727272727,1.347727272727273,0.17758160245346816,3.071363636363636,0.8186363636363643,0.18858317543753633,3.3318181818181816,0.5581818181818186,0.17416228459033062,44885858708.7515,-0.24530063586471074,9507943209.106209,0.2088468004058549,80.910251046009,0.16721826549529697,1.9,0.25385327899805793,2.2,0.28373504906825137
21,MA,BOSTON,2014-08,3.9,All,0.090785,3.809215,0.1683261904667712,0.121725,3.778275,0.16696144033920163,0.15602,3.74398,0.160800425136134,0.19527250000000002,3.7047274999999997,0.1583987310119647,0.23465000000000003,3.66535,0.1462380404181326,0.32965500000000003,3.5703449999999997,0.11380266312514284,0.55889,3.34111,0.08531039824456595,0.030000000000000006,3.87,0.189061515316767,0.0523809523809524,3.8476190476190477,0.14667253602512828,0.10714285714285714,3.7928571428571427,0.11726314787901075,1.6314285714285717,2.2685714285714282,0.08530231982861414,2.42,1.48,0.17758160245346816,2.9366666666666665,0.9633333333333334,0.18858317543753633,3.2009523809523808,0.6990476190476191,0.17416228459033062,44591810060.8257,-0.24530063586471074,10121843859.6075,0.2088468004058549,82.56600445924391,0.16721826549529697,1.9,0.25385327899805793,2.1,0.28373504906825137
22,MA,BOSTON,2014-09,3.7,All,0.09027272727272727,3.609727272727273,0.1683261904667712,0.12087045454545454,3.5791295454545455,0.16696144033920163,0.15410454545454544,3.545895454545455,0.160800425136134,0.19699999999999998,3.503,0.1583987310119647,0.23403181818181817,3.465968181818182,0.1462380404181326,0.32999090909090917,3.370009090909091,0.11380266312514284,0.5770545454545455,3.1229454545454547,0.08531039824456595,0.01142857142857143,3.6885714285714286,0.189061515316767,0.04380952380952382,3.6561904761904764,0.14667253602512828,0.10952380952380954,3.5904761904761906,0.11726314787901075,1.7738095238095242,1.926190476190476,0.08530231982861414,2.5342857142857147,1.1657142857142855,0.17758160245346816,3.0133333333333328,0.6866666666666674,0.18858317543753633,3.26,0.4400000000000004,0.17416228459033062,44940573200.2924,-0.24530063586471074,10638305940.4607,0.2088468004058549,82.11515832772571,0.16721826549529697,1.8,0.25385327899805793,2.2,0.28373504906825137
23,MA,BOSTON,2014-10,3.87,All,0.09059565217391304,3.779404347826087,0.1683261904667712,0.11953260869565213,3.750467391304348,0.16696144033920163,0.15351739130434783,3.716482608695652,0.160800425136134,0.1974043478260869,3.6725956521739134,0.1583987310119647,0.2313760869565217,3.6386239130434785,0.1462380404181326,0.3236195652173913,3.5463804347826087,0.11380266312514284,0.5523869565217392,3.3176130434782607,0.08531039824456595,0.020909090909090912,3.849090909090909,0.189061515316767,0.05045454545454548,3.819545454545455,0.14667253602512828,0.10454545454545458,3.7654545454545456,0.11726314787901075,1.5459090909090911,2.324090909090909,0.08530231982861414,2.304090909090909,1.565909090909091,0.17758160245346816,2.7731818181818184,1.0968181818181817,0.18858317543753633,3.039999999999999,0.830000000000001,0.17416228459033062,45241950015.4561,-0.24530063586471074,11117378455.0815,0.2088468004058549,81.9669757663089,0.16721826549529697,1.9,0.25385327899805793,2.1,0.28373504906825137
24,MA,BOSTON,2014-12,3.4,All,0.1101,3.2899,0.1683261904667712,0.1330809523809524,3.2669190476190475,0.16696144033920163,0.16305,3.2369499999999998,0.160800425136134,0.20744285714285715,3.192557142857143,0.1583987310119647,0.2446071428571429,3.155392857142857,0.1462380404181326,0.34302142857142864,3.056978571428571,0.11380266312514284,0.6021190476190476,2.7978809523809525,0.08531039824456595,0.02500000000000001,3.375,0.189061515316767,0.1063636363636364,3.2936363636363635,0.14667253602512828,0.21454545454545454,3.1854545454545455,0.11726314787901075,1.64,1.76,0.08530231982861414,2.2072727272727275,1.1927272727272724,0.17758160245346816,2.5504545454545453,0.8495454545454546,0.18858317543753633,2.8331818181818185,0.5668181818181814,0.17416228459033062,45758876905.2845,-0.24530063586471074,10950177839.1879,0.2088468004058549,81.06604477988621,0.16721826549529697,1.8,0.25385327899805793,2.1,0.28373504906825137
25,MA,BOSTON,2015-02,3.95,All,0.11784999999999998,3.8321500000000004,0.1683261904667712,0.13764249999999997,3.8123575,0.16696144033920163,0.17207499999999998,3.777925,0.160800425136134,0.2121925,3.7378075,0.1583987310119647,0.25842,3.69158,0.1462380404181326,0.37596500000000005,3.5740350000000003,0.11380266312514284,0.6601375,3.2898625,0.08531039824456595,0.017894736842105265,3.932105263157895,0.189061515316767,0.07105263157894741,3.878947368421053,0.14667253602512828,0.22421052631578947,3.7257894736842108,0.11726314787901075,1.472631578947368,2.477368421052632,0.08530231982861414,1.9752631578947366,1.9747368421052636,0.17758160245346816,2.3384210526315794,1.6115789473684208,0.18858317543753633,2.566315789473684,1.383684210526316,0.17416228459033062,47036055605.935,-0.24530063586471074,14245911418.8887,0.2088468004058549,82.08517590205541,0.16721826549529697,1.4,0.25385327899805793,2.1,0.28373504906825137
26,MA,BOSTON,2015-06,3.35,All,0.12293636363636364,3.2270636363636362,0.1683261904667712,0.14681590909090908,3.203184090909091,0.16696144033920163,0.1858840909090909,3.164115909090909,0.160800425136134,0.23472954545454539,3.115270454545455,0.1583987310119647,0.2827113636363637,3.0672886363636365,0.1462380404181326,0.43974545454545466,2.9102545454545456,0.11380266312514284,0.7702659090909093,2.5797340909090907,0.08531039824456595,0.007727272727272728,3.3422727272727273,0.189061515316767,0.08681818181818185,3.263181818181818,0.14667253602512828,0.2754545454545455,3.0745454545454547,0.11726314787901075,1.6836363636363636,1.6663636363636365,0.08530231982861414,2.3636363636363638,0.9863636363636363,0.17758160245346816,2.8454545454545452,0.5045454545454549,0.18858317543753633,3.1118181818181814,0.23818181818181872,0.17416228459033062,48836554747.323,-0.24530063586471074,11835194000.8273,0.2088468004058549,82.122236078369,0.16721826549529697,1.9,0.25385327899805793,2.0,0.28373504906825137
27,MA,BOSTON,2015-11,3.8,All,0.13066666666666668,3.6693333333333333,0.1683261904667712,0.1559214285714286,3.644078571428571,0.16696144033920163,0.20844761904761913,3.591552380952381,0.160800425136134,0.286702380952381,3.513297619047619,0.1583987310119647,0.3709714285714286,3.4290285714285713,0.1462380404181326,0.6063738095238096,3.1936261904761905,0.11380266312514284,0.9343738095238093,2.8656261904761906,0.08531039824456595,0.07105263157894738,3.7289473684210526,0.189061515316767,0.32789473684210524,3.4721052631578946,0.14667253602512828,0.47684210526315784,3.323157894736842,0.11726314787901075,1.6710526315789473,2.1289473684210525,0.08530231982861414,2.2631578947368416,1.5368421052631582,0.17758160245346816,2.6863157894736847,1.1136842105263152,0.18858317543753633,3.03,0.77,0.17416228459033062,48154770296.6926,-0.24530063586471074,11492007418.0579,0.2088468004058549,81.7923503982947,0.16721826549529697,2.0,0.25385327899805793,1.7,0.28373504906825137
