,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(4),Corr with student_vol(4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2011-12,GA,SAVANNAH,2011-12,3.75,"(-94.36440364, 44.90119191)",31401,17042.6,All,0.1499335,0.6271808916251843,0.2029985,0.6272101204452394,0.2836085,0.6274634248124247,0.40829250000000006,0.6214397059022932,0.5557375,0.6007587323403061,0.7798775000000001,0.5463430620670405,1.1003555000000003,0.49869489278620666,0.0033333333333333335,0.6345183867251313,0.048571428571428585,0.6137156319497069,0.11523809523809528,0.5921732427148686,0.8914285714285713,0.686655853153007,1.9780952380952384,0.6868191442219119,2.6676190476190476,0.4856614709549963,2.9823809523809524,0.28184512432549536,36623269866.4569,0.47393853064013963,11641401212.0971,0.5629621349339802,89.00857713430821,-0.721342717788058,3.5,-0.67602413249698,3.7,-0.28423738320098396,-94.36440364,44.90119191
1,2012-11,GA,SAVANNAH,2012-11,2.65,"(30.992615, 27.205258)",31404,8059.55,All,0.1555,0.6271808916251843,0.18060909090909089,0.6272101204452394,0.20888636363636362,0.6274634248124247,0.25813636363636355,0.6214397059022932,0.31102272727272723,0.6007587323403061,0.528347727272727,0.5463430620670405,0.8631931818181818,0.49869489278620666,0.12449999999999999,0.6345183867251313,0.14450000000000002,0.6137156319497069,0.17850000000000002,0.5921732427148686,0.665,0.686655853153007,1.654,0.6868191442219119,2.3894999999999995,0.4856614709549963,2.8034999999999997,0.28184512432549536,39298206327.5877,0.47393853064013963,9855625468.0504,0.5629621349339802,88.920473853359,-0.721342717788058,4.2,-0.67602413249698,3.0,-0.28423738320098396,30.992615,27.205258
2,2012-12,GA,SAVANNAH,2012-12,2.85,"(-81.09355699999999, 32.054027000000005)",31401,9638.03,All,0.1631578947368421,0.6271808916251843,0.1875157894736842,0.6272101204452394,0.21092631578947374,0.6274634248124247,0.2552894736842105,0.6214397059022932,0.30947368421052623,0.6007587323403061,0.5145657894736843,0.5463430620670405,0.8483157894736841,0.49869489278620666,0.039500000000000014,0.6345183867251313,0.11950000000000005,0.6137156319497069,0.1585,0.5921732427148686,0.6960000000000001,0.686655853153007,1.7189999999999999,0.6868191442219119,2.4675000000000002,0.4856614709549963,2.8835,0.28184512432549536,40395555554.9932,0.47393853064013963,9123117418.53368,0.5629621349339802,86.5850023909696,-0.721342717788058,3.7,-0.67602413249698,2.8,-0.28423738320098396,-81.09355699999999,32.054027000000005
3,2013-02,GA,SAVANNAH,2013-02,2.6,"(-81.0998, 32.0835)",31401,4066.04,All,0.15464999999999998,0.6271808916251843,0.17315,0.6272101204452394,0.20129999999999998,0.6274634248124247,0.2455,0.6214397059022932,0.29049499999999995,0.6007587323403061,0.463425,0.5463430620670405,0.761875,0.49869489278620666,0.0768421052631579,0.6345183867251313,0.12421052631578947,0.6137156319497069,0.15736842105263157,0.5921732427148686,0.8463157894736841,0.686655853153007,1.9842105263157896,0.6868191442219119,2.782631578947368,0.4856614709549963,3.165263157894737,0.28184512432549536,41507587847.7023,0.47393853064013963,9260696074.4491,0.5629621349339802,89.95115518901541,-0.721342717788058,3.8,-0.67602413249698,2.6,-0.28423738320098396,-81.0998,32.0835
4,2013-04,GA,SAVANNAH,2013-04,3.49,"(-81.116292, 32.026214)",31405,20138.68,All,0.1539047619047619,0.6271808916251843,0.17210476190476193,0.6272101204452394,0.19953333333333334,0.6274634248124247,0.24005714285714277,0.6214397059022932,0.27714285714285714,0.6007587323403061,0.4360190476190476,0.5463430620670405,0.7168333333333334,0.49869489278620666,0.049090909090909116,0.6345183867251313,0.09409090909090913,0.6137156319497069,0.12454545454545456,0.5921732427148686,0.7104545454545454,0.686655853153007,1.7590909090909093,0.6868191442219119,2.5500000000000003,0.4856614709549963,2.9327272727272726,0.28184512432549536,41334062733.8549,0.47393853064013963,10210246554.7955,0.5629621349339802,88.1059676388142,-0.721342717788058,3.4,-0.67602413249698,3.0,-0.28423738320098396,-81.116292,32.026214
5,2013-12,GA,SAVANNAH,2013-12,4.505,"(-81.138367, 31.981578999999996)",31419,30602.765,All,0.10022500000000001,0.6271808916251843,0.1273025,0.6272101204452394,0.16723,0.6274634248124247,0.2127325,0.6214397059022932,0.24389749999999996,0.6007587323403061,0.34639499999999995,0.5463430620670405,0.579045,0.49869489278620666,0.019047619047619053,0.6345183867251313,0.09523809523809526,0.6137156319497069,0.13285714285714287,0.5921732427148686,1.5761904761904764,0.686655853153007,2.901904761904762,0.6868191442219119,3.6266666666666674,0.4856614709549963,3.889047619047619,0.28184512432549536,44109559396.2995,0.47393853064013963,11032404366.8063,0.5629621349339802,82.56600445924391,-0.721342717788058,3.4,-0.67602413249698,2.3,-0.28423738320098396,-81.138367,31.981578999999996
6,2014-03,GA,SAVANNAH,2014-03,4.2,"(-81.154434, 31.992516)",31419,26492.31,All,0.0888,0.6271808916251843,0.1207452380952381,0.6272101204452394,0.15488333333333335,0.6274634248124247,0.19711666666666672,0.6214397059022932,0.23409761904761903,0.6007587323403061,0.33106666666666673,0.5463430620670405,0.5571428571428573,0.49869489278620666,0.051428571428571455,0.6345183867251313,0.07857142857142858,0.6137156319497069,0.1280952380952381,0.5921732427148686,1.6395238095238096,0.686655853153007,2.7233333333333327,0.6868191442219119,3.3466666666666667,0.4856614709549963,3.6209523809523807,0.28184512432549536,44931729222.7983,0.47393853064013963,10638305940.4607,0.5629621349339802,81.64661519553,-0.721342717788058,3.0,-0.67602413249698,2.5,-0.28423738320098396,-81.154434,31.992516
7,2014-04,GA,SAVANNAH,2014-04,3.8,"(-81.11359, 31.999664000000003)",31406,7268.14,All,0.08864000000000001,0.6271808916251843,0.120115,0.6272101204452394,0.1517,0.6274634248124247,0.1918625,0.6214397059022932,0.227495,0.6007587323403061,0.32422500000000004,0.5463430620670405,0.550005,0.49869489278620666,0.023333333333333345,0.6345183867251313,0.05333333333333336,0.6137156319497069,0.10761904761904763,0.5921732427148686,1.7009523809523805,0.686655853153007,2.705238095238095,0.6868191442219119,3.265238095238095,0.4856614709549963,3.5176190476190476,0.28184512432549536,45277214883.1472,0.47393853064013963,11117378455.0815,0.5629621349339802,81.06604477988621,-0.721342717788058,2.9,-0.67602413249698,2.6,-0.28423738320098396,-81.11359,31.999664000000003
8,2014-05,GA,SAVANNAH,2014-05,3.97,"(-70.8352776, 41.5948285)",31419,54985.44,All,0.08842000000000001,0.6271808916251843,0.1198375,0.6272101204452394,0.15035749999999998,0.6274634248124247,0.1914675,0.6214397059022932,0.22609000000000004,0.6007587323403061,0.3231200000000001,0.5463430620670405,0.537955,0.49869489278620666,0.026666666666666665,0.6345183867251313,0.05190476190476192,0.6137156319497069,0.0966666666666667,0.5921732427148686,1.5928571428571427,0.686655853153007,2.559047619047619,0.6868191442219119,3.1152380952380954,0.4856614709549963,3.3899999999999997,0.28184512432549536,44885858708.7515,0.47393853064013963,11159124696.1814,0.5629621349339802,82.2508390398281,-0.721342717788058,2.9,-0.67602413249698,2.6,-0.28423738320098396,-70.8352776,41.5948285
9,2015-05,GA,SAVANNAH,2015-05,3.45,"(-81.224489, 31.977233000000002)",31419,17913.5,All,0.12315789473684212,0.6271808916251843,0.14795,0.6272101204452394,0.1842289473684211,0.6274634248124247,0.2296,0.6214397059022932,0.2795368421052632,0.6007587323403061,0.41659473684210524,0.5463430620670405,0.7346236842105265,0.49869489278620666,0.013000000000000001,0.6345183867251313,0.07950000000000002,0.6137156319497069,0.24100000000000002,0.5921732427148686,1.5385000000000002,0.686655853153007,2.1975000000000002,0.6868191442219119,2.692,0.4856614709549963,2.9550000000000005,0.28184512432549536,49379202635.7798,0.47393853064013963,11492007418.0579,0.5629621349339802,81.36742750908279,-0.721342717788058,3.0,-0.67602413249698,1.9,-0.28423738320098396,-81.224489,31.977233000000002
10,2016-11,GA,SAVANNAH,2016-11,3.1,"(-84.948471, 32.485315)",31404,17818.62,All,0.4339245454545454,0.6271808916251843,0.45880500000000013,0.6272101204452394,0.5631090909090911,0.6274634248124247,0.7006386363636362,0.6214397059022932,0.9084640909090909,0.6007587323403061,1.2693081818181815,0.5463430620670405,1.6029650000000002,0.49869489278620666,0.29999999999999993,0.6345183867251313,0.5834999999999999,0.6137156319497069,0.736,0.5921732427148686,1.596,0.686655853153007,2.142,0.6868191442219119,2.5369999999999995,0.4856614709549963,2.8620000000000005,0.28184512432549536,48441183549.9275,0.47393853064013963,12509011080.2031,0.5629621349339802,88.7707153640316,-0.721342717788058,3.1,-0.67602413249698,1.3,-0.28423738320098396,-84.948471,32.485315
11,2016-12,GA,SAVANNAH,2016-12,3.1,"(30.832212, 27.581726)",31404,21021.97,All,0.5606285,0.6271808916251843,0.6315605,0.6272101204452394,0.7119585,0.6274634248124247,0.7883325000000001,0.6214397059022932,0.9753284999999998,0.6007587323403061,1.3063339999999999,0.5463430620670405,1.6692235,0.49869489278620666,0.42333333333333334,0.6345183867251313,0.638095238095238,0.6137156319497069,0.8661904761904763,0.5921732427148686,1.9590476190476194,0.686655853153007,2.491904761904762,0.6868191442219119,2.835238095238095,0.4856614709549963,3.1133333333333324,0.28184512432549536,47316214443.3566,0.47393853064013963,12388258203.7622,0.5629621349339802,89.1200725980081,-0.721342717788058,2.9,-0.67602413249698,1.5,-0.28423738320098396,30.832212,27.581726
12,2018-05,GA,SAVANNAH,2018-05,4.44,"(-81.0998, 32.0835)",31401,22421.18,All,1.7065971428571427,0.6271808916251843,1.7524533333333332,0.6272101204452394,1.94629,0.6274634248124247,2.0937409523809523,0.6214397059022932,2.3356085714285713,0.6007587323403061,2.499740476190476,0.5463430620670405,2.754757142857143,0.49869489278620666,1.706818181818182,0.6345183867251313,2.0731818181818187,0.6137156319497069,2.2736363636363635,0.5921732427148686,2.816818181818181,0.686655853153007,2.977727272727273,0.6868191442219119,3.0518181818181818,0.4856614709549963,3.1318181818181827,0.28184512432549536,50593420247.4287,0.47393853064013963,12115078194.3566,0.5629621349339802,,-0.721342717788058,2.7,-0.67602413249698,1.1,-0.28423738320098396,-81.0998,32.0835
13,2018-08,GA,SAVANNAH,2018-08,4.58,"(-81.168287, 32.05171)",31405,45471.82,All,1.916485,0.6271808916251843,1.9541377272727276,0.6272101204452394,2.074109545454545,0.6274634248124247,2.18963,0.6214397059022932,2.323575,0.6007587323403061,2.5196563636363636,0.5463430620670405,2.8215668181818185,0.49869489278620666,1.9408695652173917,0.6345183867251313,2.244347826086957,0.6137156319497069,2.445652173913043,0.5921732427148686,2.7678260869565223,0.686655853153007,2.889130434782609,0.6868191442219119,2.970434782608696,0.4856614709549963,3.041739130434783,0.28184512432549536,52638985994.1642,0.47393853064013963,16410133985.6928,0.5629621349339802,,-0.721342717788058,2.7,-0.67602413249698,1.3,-0.28423738320098396,-81.168287,32.05171
