,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol,Corr with student_vol,credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2011-06,CO,GRAND JUNCTION,2011-06,3.95,"(-108.529849, 39.077040999999994)",81501,18831.26,All,0.12706818181818183,-0.7394567074216718,0.1615431818181819,-0.6007300751101107,0.18716409090909092,-0.5551339018051005,0.21923909090909086,-0.5948856875960062,0.24782409090909094,-0.6148616154428596,0.39758,-0.6637221848859249,0.7268749999999999,-0.6582795298943804,0.0190909090909091,-0.5809156165991386,0.1013636363636364,-0.3757128237517484,0.18090909090909094,-0.07792911180334959,1.5799999999999998,0.7450585807832483,3.002272727272727,0.7932056258193572,3.9145454545454546,0.6732662493362344,4.2327272727272724,0.6258795285812265,32217867353.4185,0.28601815589382495,12472473242.0863,-0.8632843650761398,91.3646878868074,-0.44125484967197326,3.1,0.3337271463235565,3.9,-0.17040437605943995,-108.529849,39.077040999999994
1,2011-11,CO,GRAND JUNCTION,2011-11,3.58,"(-108.5507, 39.064)",81501,12570.12,All,0.14255090909090912,-0.7394567074216718,0.19244863636363635,-0.6007300751101107,0.2536463636363637,-0.5551339018051005,0.3593790909090909,-0.5948856875960062,0.47529181818181826,-0.6148616154428596,0.6805422727272729,-0.6637221848859249,1.000305,-0.6582795298943804,0.013999999999999999,-0.5809156165991386,0.04650000000000002,-0.3757128237517484,0.11200000000000002,-0.07792911180334959,0.908,0.7450585807832483,2.0134999999999996,0.7932056258193572,2.7180000000000004,0.6732662493362344,3.0155000000000003,0.6258795285812265,31992172727.7437,0.28601815589382495,11784187253.6333,-0.8632843650761398,90.0868950067716,-0.44125484967197326,3.2,0.3337271463235565,3.9,-0.17040437605943995,-108.5507,39.064
2,2012-02,CO,GRAND JUNCTION,2012-02,3.46,"(-108.5507, 39.064)",81501,17097.0,All,0.1410714285714286,-0.7394567074216718,0.19146190476190478,-0.6007300751101107,0.2500238095238095,-0.5551339018051005,0.3686547619047619,-0.5948856875960062,0.5032404761904763,-0.6148616154428596,0.7572880952380953,-0.6637221848859249,1.0711880952380954,-0.6582795298943804,0.06350000000000003,-0.5809156165991386,0.124,-0.3757128237517484,0.161,-0.07792911180334959,0.8310000000000001,0.7450585807832483,1.9674999999999998,0.7932056258193572,2.7479999999999998,0.6732662493362344,3.109,0.6258795285812265,34623712775.9563,0.28601815589382495,10728874885.7875,-0.8632843650761398,89.56768058609659,-0.44125484967197326,3.0,0.3337271463235565,3.6,-0.17040437605943995,-108.5507,39.064
3,2012-06,CO,GRAND JUNCTION,2012-06,1.75,"(-72.67345999999999, 41.767271)",81501,8025.73,All,0.163,-0.7394567074216718,0.19464736842105262,-0.6007300751101107,0.24319736842105263,-0.5551339018051005,0.3459342105263157,-0.5948856875960062,0.46558684210526313,-0.6148616154428596,0.7364000000000004,-0.6637221848859249,1.0691894736842107,-0.6582795298943804,0.05190476190476193,-0.5809156165991386,0.14809523809523809,-0.3757128237517484,0.18904761904761905,-0.07792911180334959,0.7114285714285714,0.7450585807832483,1.6223809523809525,0.7932056258193572,2.3061904761904763,0.6732662493362344,2.698095238095238,0.6258795285812265,35532707747.113,0.28601815589382495,14585937143.4485,-0.8632843650761398,90.37816904639429,-0.44125484967197326,2.5,0.3337271463235565,2.9,-0.17040437605943995,-72.67345999999999,41.767271
4,2013-09,CO,GRAND JUNCTION,2013-09,4.75,"(-108.575423, 39.090579)",81505,29648.75,All,0.11272380952380952,-0.7394567074216718,0.14323238095238094,-0.6007300751101107,0.18057476190476196,-0.5551339018051005,0.22133904761904755,-0.5948856875960062,0.2531785714285715,-0.6148616154428596,0.38033809523809525,-0.6637221848859249,0.6526857142857143,-0.6582795298943804,0.017500000000000005,-0.5809156165991386,0.04150000000000001,-0.3757128237517484,0.11850000000000002,-0.07792911180334959,1.5959999999999999,0.7450585807832483,2.8095,0.7932056258193572,3.526,0.6732662493362344,3.7870000000000004,0.6258795285812265,40995097959.5386,0.28601815589382495,10216278752.7557,-0.8632843650761398,84.4459748156831,-0.44125484967197326,3.1,0.3337271463235565,2.3,-0.17040437605943995,-108.575423,39.090579
5,2014-11,CO,GRAND JUNCTION,2014-11,3.7,"(-108.548599, 39.093092)",81506,42258.12,All,0.09656999999999999,-0.7394567074216718,0.12222499999999999,-0.6007300751101107,0.1548075,-0.5551339018051005,0.20246,-0.5948856875960062,0.23286250000000003,-0.6148616154428596,0.32679500000000006,-0.6637221848859249,0.56206,-0.6582795298943804,0.04166666666666668,-0.5809156165991386,0.06944444444444448,-0.3757128237517484,0.13444444444444448,-0.07792911180334959,1.6205555555555557,0.7450585807832483,2.325555555555556,0.7932056258193572,2.7644444444444445,0.6732662493362344,3.038333333333333,0.6258795285812265,44931729222.7983,0.28601815589382495,11357071284.6333,-0.8632843650761398,82.23381292700279,-0.44125484967197326,3.6,0.3337271463235565,2.2,-0.17040437605943995,-108.548599,39.093092
6,2015-08,CO,GRAND JUNCTION,2015-08,3.85,"(-108.51403300000001, 39.083953)",81504,28913.75,All,0.13010000000000005,-0.7394567074216718,0.151965,-0.6007300751101107,0.1967275,-0.5551339018051005,0.2610100000000001,-0.5948856875960062,0.3207975,-0.6148616154428596,0.5193599999999999,-0.6637221848859249,0.8364375,-0.6582795298943804,0.03523809523809525,-0.5809156165991386,0.22000000000000006,-0.3757128237517484,0.3757142857142857,-0.07792911180334959,1.5414285714285714,0.7450585807832483,2.167142857142857,0.7932056258193572,2.5466666666666664,0.6732662493362344,2.8557142857142854,0.6258795285812265,47036055605.935,0.28601815589382495,10986955735.8103,-0.8632843650761398,82.3313446344394,-0.44125484967197326,2.1,0.3337271463235565,1.6,-0.17040437605943995,-108.51403300000001,39.083953
