,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-3),Corr with student_vol(-3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-3),Corr with mortgage 90(-3)
0,OH,CINCINNATI,2010-10,4.54,All,0.22598619047619048,4.31401380952381,0.32067272228533533,0.25051619047619045,4.2894838095238095,0.3245924012978378,0.25605714285714287,4.283942857142857,0.32458716973017826,0.2720304761904762,4.267969523809524,0.31070882956242085,0.28884,4.2511600000000005,0.3028849928927592,0.45499142857142844,4.085008571428571,0.2617840435528793,0.7680966666666665,3.7719033333333334,0.2419622646763184,0.14050000000000004,4.3995,0.32026861797851974,0.17650000000000005,4.3635,0.31739544330414554,0.22800000000000006,4.312,0.30803014466485706,1.1824999999999999,3.3575,0.4965279074838852,2.54,2.0,0.6104213923843242,3.524,1.016,0.48351975592978436,3.8724999999999996,0.6675000000000004,0.4092851947238889,30207558860.6451,-0.10707256217408151,10534224377.9144,-0.3990489579257063,95.78917846656341,0.28691913560449356,3.8,0.09918504498059795,3.0,-0.12431271124709062
1,OH,CINCINNATI,2010-11,3.7350000000000003,All,0.22869727272727272,3.5063027272727276,0.32067272228533533,0.24913818181818187,3.4858618181818186,0.3245924012978378,0.2541922727272727,3.480807727272728,0.32458716973017826,0.27004181818181816,3.464958181818182,0.31070882956242085,0.2871204545454545,3.447879545454546,0.3028849928927592,0.44597000000000014,3.2890300000000003,0.2617840435528793,0.7651345454545454,2.969865454545455,0.2419622646763184,0.13400000000000004,3.6010000000000004,0.32026861797851974,0.182,3.5530000000000004,0.31739544330414554,0.25200000000000006,3.483,0.30803014466485706,1.35,2.3850000000000002,0.4965279074838852,2.7630000000000003,0.972,0.6104213923843242,3.817999999999999,-0.08299999999999885,0.48351975592978436,4.186,-0.4509999999999996,0.4092851947238889,31044830349.9256,-0.10707256217408151,11556490165.0911,-0.3990489579257063,95.21340255359091,0.28691913560449356,3.8,0.09918504498059795,2.8,-0.12431271124709062
2,OH,CINCINNATI,2011-03,4.31,All,0.2076739130434783,4.102326086956522,0.32067272228533533,0.23889782608695653,4.071102173913043,0.3245924012978378,0.2532847826086956,4.056715217391304,0.32458716973017826,0.2829456521739131,4.027054347826087,0.31070882956242085,0.30843478260869567,4.001565217391304,0.3028849928927592,0.4607826086956522,3.8492173913043475,0.2617840435528793,0.7797065217391305,3.530293478260869,0.2419622646763184,0.06478260869565221,4.245217391304347,0.32026861797851974,0.15652173913043482,4.153478260869565,0.31739544330414554,0.25913043478260867,4.050869565217391,0.30803014466485706,2.1134782608695653,2.1965217391304344,0.4965279074838852,3.414347826086956,0.8956521739130436,0.6104213923843242,4.26608695652174,0.04391304347825997,0.48351975592978436,4.5139130434782615,-0.2039130434782619,0.4092851947238889,31252070876.7547,-0.10707256217408151,10792773250.4017,-0.3990489579257063,92.8594669911348,0.28691913560449356,3.6,0.09918504498059795,3.1,-0.12431271124709062
3,OH,CINCINNATI,2011-12,3.53,All,0.1499335,3.3800665,0.32067272228533533,0.2029985,3.3270014999999997,0.3245924012978378,0.2836085,3.2463914999999997,0.32458716973017826,0.40829250000000006,3.1217075,0.31070882956242085,0.5557375,2.9742625,0.3028849928927592,0.7798775000000001,2.7501225,0.2617840435528793,1.1003555000000003,2.4296444999999993,0.2419622646763184,0.0033333333333333335,3.5266666666666664,0.32026861797851974,0.048571428571428585,3.4814285714285713,0.31739544330414554,0.11523809523809528,3.4147619047619044,0.30803014466485706,0.8914285714285713,2.6385714285714283,0.4965279074838852,1.9780952380952384,1.5519047619047615,0.6104213923843242,2.6676190476190476,0.8623809523809522,0.48351975592978436,2.9823809523809524,0.5476190476190474,0.4092851947238889,35385458151.3724,-0.10707256217408151,11655650147.2578,-0.3990489579257063,88.33905735772379,0.28691913560449356,3.3,0.09918504498059795,2.9,-0.12431271124709062
4,OH,CINCINNATI,2012-01,4.24,All,0.14564761904761903,4.094352380952381,0.32067272228533533,0.2014238095238095,4.03857619047619,0.3245924012978378,0.28289523809523814,3.957104761904762,0.32458716973017826,0.41424761904761903,3.8257523809523812,0.31070882956242085,0.5659000000000001,3.6741,0.3028849928927592,0.7969761904761906,3.4430238095238095,0.2617840435528793,1.1145476190476191,3.125452380952381,0.2419622646763184,0.0245,4.2155000000000005,0.32026861797851974,0.06550000000000003,4.1745,0.31739544330414554,0.11500000000000003,4.125,0.30803014466485706,0.835,3.4050000000000002,0.4965279074838852,1.9664999999999995,2.2735000000000007,0.6104213923843242,2.6950000000000003,1.545,0.48351975592978436,3.026,1.2140000000000004,0.4092851947238889,35532707747.113,-0.10707256217408151,10258833668.6773,-0.3990489579257063,90.4806728327692,0.28691913560449356,3.3,0.09918504498059795,2.9,-0.12431271124709062
5,OH,CINCINNATI,2012-03,3.39,All,0.14720000000000003,3.2428,0.32067272228533533,0.1893409090909091,3.200659090909091,0.3245924012978378,0.24185227272727275,3.148147727272727,0.32458716973017826,0.35079999999999995,3.0392,0.31070882956242085,0.4732886363636363,2.916711363636364,0.3028849928927592,0.741275,2.648725,0.2617840435528793,1.0534477272727274,2.336552272727273,0.2419622646763184,0.06363636363636366,3.3263636363636366,0.32026861797851974,0.14227272727272727,3.247727272727273,0.31739544330414554,0.19000000000000003,3.2,0.30803014466485706,1.0172727272727273,2.372727272727273,0.4965279074838852,2.1727272727272724,1.2172727272727277,0.6104213923843242,2.9404545454545454,0.4495454545454547,0.48351975592978436,3.281363636363636,0.10863636363636431,0.4092851947238889,36623269866.4569,-0.10707256217408151,11508699084.1195,-0.3990489579257063,90.35087768078328,0.28691913560449356,3.8,0.09918504498059795,2.9,-0.12431271124709062
6,OH,CINCINNATI,2012-04,3.285,All,0.14868421052631575,3.1363157894736844,0.32067272228533533,0.18980526315789473,3.0951947368421053,0.3245924012978378,0.23982894736842097,3.045171052631579,0.32458716973017826,0.34777368421052635,2.9372263157894736,0.31070882956242085,0.46680789473684203,2.818192105263158,0.3028849928927592,0.7313999999999999,2.5536000000000003,0.2617840435528793,1.048621052631579,2.2363789473684212,0.2419622646763184,0.0666666666666667,3.2183333333333333,0.32026861797851974,0.13904761904761903,3.145952380952381,0.31739544330414554,0.18333333333333335,3.1016666666666666,0.30803014466485706,0.8947619047619045,2.3902380952380957,0.4965279074838852,2.0528571428571425,1.2321428571428577,0.6104213923843242,2.8166666666666664,0.4683333333333337,0.48351975592978436,3.1842857142857137,0.10071428571428642,0.4092851947238889,36777908030.9335,-0.10707256217408151,11510278467.2037,-0.3990489579257063,90.48744874686929,0.28691913560449356,3.4,0.09918504498059795,3.0,-0.12431271124709062
7,OH,CINCINNATI,2012-08,2.65,All,0.15374090909090915,2.4962590909090907,0.32067272228533533,0.18745454545454548,2.4625454545454546,0.3245924012978378,0.23783863636363634,2.4121613636363635,0.32458716973017826,0.3331136363636364,2.3168863636363635,0.31070882956242085,0.43259999999999993,2.2174,0.3028849928927592,0.7177749999999997,1.9322250000000003,0.2617840435528793,1.0426272727272727,1.6073727272727272,0.2419622646763184,0.09217391304347829,2.5578260869565215,0.32026861797851974,0.14043478260869566,2.5095652173913043,0.31739544330414554,0.18347826086956526,2.466521739130435,0.30803014466485706,0.7139130434782609,1.9360869565217391,0.4965279074838852,1.6782608695652175,0.9717391304347824,0.6104213923843242,2.3978260869565218,0.25217391304347814,0.48351975592978436,2.7708695652173914,-0.12086956521739145,0.4092851947238889,37571290060.6541,-0.10707256217408151,12770391029.1034,-0.3990489579257063,89.00857713430821,0.28691913560449356,3.0,0.09918504498059795,3.0,-0.12431271124709062
8,OH,CINCINNATI,2013-01,2.88,All,0.16043181818181818,2.7195681818181816,0.32067272228533533,0.17947272727272726,2.7005272727272724,0.3245924012978378,0.20497272727272725,2.675027272727273,0.32458716973017826,0.2497954545454545,2.6302045454545455,0.31070882956242085,0.30261363636363625,2.5773863636363634,0.3028849928927592,0.48810454545454546,2.3918954545454545,0.2617840435528793,0.8142727272727271,2.0657272727272726,0.2419622646763184,0.05190476190476192,2.828095238095238,0.32026861797851974,0.10761904761904766,2.7723809523809524,0.31739544330414554,0.14523809523809525,2.7347619047619047,0.30803014466485706,0.8052380952380951,2.074761904761905,0.4965279074838852,1.9147619047619049,0.965238095238095,0.6104213923843242,2.681428571428571,0.19857142857142884,0.48351975592978436,3.0804761904761913,-0.20047619047619136,0.4092851947238889,39658399389.4891,-0.10707256217408151,12022315813.7363,-0.3990489579257063,89.513287195688,0.28691913560449356,3.1,0.09918504498059795,2.7,-0.12431271124709062
9,OH,CINCINNATI,2013-04,3.5,All,0.1539047619047619,3.3460952380952382,0.32067272228533533,0.17210476190476193,3.327895238095238,0.3245924012978378,0.19953333333333334,3.300466666666667,0.32458716973017826,0.24005714285714277,3.2599428571428573,0.31070882956242085,0.27714285714285714,3.222857142857143,0.3028849928927592,0.4360190476190476,3.0639809523809522,0.2617840435528793,0.7168333333333334,2.7831666666666663,0.2419622646763184,0.049090909090909116,3.4509090909090907,0.32026861797851974,0.09409090909090913,3.4059090909090908,0.31739544330414554,0.12454545454545456,3.3754545454545455,0.30803014466485706,0.7104545454545454,2.7895454545454546,0.4965279074838852,1.7590909090909093,1.7409090909090907,0.6104213923843242,2.5500000000000003,0.9499999999999997,0.48351975592978436,2.9327272727272726,0.5672727272727274,0.4092851947238889,40995097959.5386,-0.10707256217408151,11154944519.578999,-0.3990489579257063,89.2801736441717,0.28691913560449356,3.0,0.09918504498059795,2.8,-0.12431271124709062
