,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(-3),Corr with student_vol(-3),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(4),Corr with mortgage 90(4)
0,MN,DULUTH,2009-11,4.39,All,0.1780742857142857,4.211925714285714,0.034532027899048835,0.21678666666666663,4.173213333333333,0.027549396131837614,0.2378266666666667,4.152173333333333,0.015838218260289607,0.24931714285714288,4.140682857142857,0.0007751023801146248,0.2681409523809524,4.121859047619047,-0.0185579212017546,0.516785238095238,3.8732147619047614,-0.036370271670417044,1.0843766666666663,3.305623333333333,-0.02386393923612116,0.052631578947368446,4.3373684210526315,0.03289178839839124,0.15473684210526314,4.235263157894736,-0.02842465425900806,0.3131578947368421,4.076842105263157,-0.05916193016572464,2.230526315789474,2.1594736842105258,0.07469721282363788,3.402631578947368,0.9873684210526319,0.28583563312853555,4.235263157894737,0.15473684210526262,0.3757416686618956,4.314736842105263,0.07526315789473692,0.34157557981340514,23715763008.5817,-0.481997572750789,12931336765.2583,0.7110135294690891,97.9962893430168,0.5708477000808955,2.7,0.5878702586969027,3.1,0.5502603823163684
1,MN,DULUTH,2010-08,4.12,All,0.23101619047619049,3.8889838095238094,0.034532027899048835,0.2659952380952381,3.854004761904762,0.027549396131837614,0.27546238095238096,3.8445376190476193,0.015838218260289607,0.3123080952380952,3.8076919047619047,0.0007751023801146248,0.3625466666666667,3.7574533333333333,-0.0185579212017546,0.5790957142857143,3.540904285714286,-0.036370271670417044,0.9435780952380955,3.1764219047619044,-0.02386393923612116,0.15409090909090908,3.965909090909091,0.03289178839839124,0.19136363636363637,3.9286363636363637,-0.02842465425900806,0.25909090909090904,3.8609090909090913,-0.05916193016572464,1.4654545454545451,2.654545454545455,0.07469721282363788,2.6986363636363637,1.4213636363636364,0.28583563312853555,3.516818181818181,0.6031818181818189,0.3757416686618956,3.8031818181818178,0.31681818181818233,0.34157557981340514,28477062769.4533,-0.481997572750789,11978266411.3233,0.7110135294690891,92.4549564204629,0.5708477000808955,3.2,0.5878702586969027,2.3,0.5502603823163684
2,MN,DULUTH,2011-12,3.91,All,0.1499335,3.7600665,0.034532027899048835,0.2029985,3.7070015,0.027549396131837614,0.2836085,3.6263915,0.015838218260289607,0.40829250000000006,3.5017075,0.0007751023801146248,0.5557375,3.3542625,-0.0185579212017546,0.7798775000000001,3.1301225,-0.036370271670417044,1.1003555000000003,2.8096445,-0.02386393923612116,0.0033333333333333335,3.9066666666666667,0.03289178839839124,0.048571428571428585,3.8614285714285717,-0.02842465425900806,0.11523809523809528,3.794761904761905,-0.05916193016572464,0.8914285714285713,3.0185714285714287,0.07469721282363788,1.9780952380952384,1.9319047619047618,0.28583563312853555,2.6676190476190476,1.2423809523809526,0.3757416686618956,2.9823809523809524,0.9276190476190478,0.34157557981340514,34825519831.2788,-0.481997572750789,11655650147.2578,0.7110135294690891,90.6452366150782,0.5708477000808955,2.8,0.5878702586969027,1.9,0.5502603823163684
3,MN,DULUTH,2012-05,2.54,All,0.15161363636363637,2.388386363636364,0.034532027899048835,0.19053181818181822,2.3494681818181817,0.027549396131837614,0.23893181818181805,2.301068181818182,0.015838218260289607,0.3457045454545453,2.194295454545455,0.0007751023801146248,0.4665318181818183,2.073468181818182,-0.0185579212017546,0.732990909090909,1.807009090909091,-0.036370271670417044,1.0615068181818177,1.4784931818181823,-0.02386393923612116,0.06590909090909093,2.474090909090909,0.03289178839839124,0.14545454545454548,2.3945454545454545,-0.02842465425900806,0.19181818181818186,2.348181818181818,-0.05916193016572464,0.7618181818181818,1.7781818181818183,0.07469721282363788,1.8031818181818189,0.7368181818181812,0.28583563312853555,2.525909090909091,0.014090909090909154,0.3757416686618956,2.930909090909091,-0.3909090909090911,0.34157557981340514,36623269866.4569,-0.481997572750789,10728874885.7875,0.7110135294690891,89.02745876405929,0.5708477000808955,2.5,0.5878702586969027,1.9,0.5502603823163684
4,MN,DULUTH,2012-08,4.75,All,0.15374090909090915,4.596259090909091,0.034532027899048835,0.18745454545454548,4.562545454545455,0.027549396131837614,0.23783863636363634,4.5121613636363636,0.015838218260289607,0.3331136363636364,4.4168863636363636,0.0007751023801146248,0.43259999999999993,4.3174,-0.0185579212017546,0.7177749999999997,4.032225,-0.036370271670417044,1.0426272727272727,3.7073727272727273,-0.02386393923612116,0.09217391304347829,4.657826086956522,0.03289178839839124,0.14043478260869566,4.609565217391304,-0.02842465425900806,0.18347826086956526,4.566521739130435,-0.05916193016572464,0.7139130434782609,4.036086956521739,0.07469721282363788,1.6782608695652175,3.0717391304347825,0.28583563312853555,2.3978260869565218,2.3521739130434782,0.3757416686618956,2.7708695652173914,1.9791304347826086,0.34157557981340514,36601383816.48,-0.481997572750789,12770391029.1034,0.7110135294690891,90.37816904639429,0.5708477000808955,3.3,0.5878702586969027,2.2,0.5502603823163684
5,MN,DULUTH,2013-02,3.81,All,0.15464999999999998,3.65535,0.034532027899048835,0.17315,3.63685,0.027549396131837614,0.20129999999999998,3.6087000000000002,0.015838218260289607,0.2455,3.5645000000000002,0.0007751023801146248,0.29049499999999995,3.519505,-0.0185579212017546,0.463425,3.346575,-0.036370271670417044,0.761875,3.048125,-0.02386393923612116,0.0768421052631579,3.7331578947368422,0.03289178839839124,0.12421052631578947,3.6857894736842107,-0.02842465425900806,0.15736842105263157,3.6526315789473687,-0.05916193016572464,0.8463157894736841,2.963684210526316,0.07469721282363788,1.9842105263157896,1.8257894736842104,0.28583563312853555,2.782631578947368,1.027368421052632,0.3757416686618956,3.165263157894737,0.6447368421052633,0.34157557981340514,39268596272.9965,-0.481997572750789,10740081615.3953,0.7110135294690891,86.5850023909696,0.5708477000808955,2.8,0.5878702586969027,1.6,0.5502603823163684
6,MN,DULUTH,2015-12,3.19,All,0.2286238095238095,2.9613761904761904,0.034532027899048835,0.289352380952381,2.9006476190476187,0.027549396131837614,0.3523071428571429,2.8376928571428572,0.015838218260289607,0.44092857142857156,2.7490714285714284,0.0007751023801146248,0.5332357142857143,2.656764285714286,-0.0185579212017546,0.7638285714285715,2.426171428571428,-0.036370271670417044,1.0841380952380955,2.1058619047619045,-0.02386393923612116,0.17181818181818184,3.018181818181818,0.03289178839839124,0.4990909090909091,2.690909090909091,-0.02842465425900806,0.6536363636363638,2.536363636363636,-0.05916193016572464,1.6986363636363635,1.4913636363636364,0.07469721282363788,2.2427272727272736,0.9472727272727264,0.28583563312853555,2.6072727272727274,0.5827272727272725,0.3757416686618956,2.97,0.21999999999999975,0.34157557981340514,48491901272.6637,-0.481997572750789,11492007418.0579,0.7110135294690891,85.06205357591242,0.5708477000808955,2.0,0.5878702586969027,0.8,0.5502603823163684
7,MN,DULUTH,2016-06,3.04,All,0.3904409090909091,2.649559090909091,0.034532027899048835,0.41572500000000007,2.624275,0.027549396131837614,0.4527090909090909,2.587290909090909,0.015838218260289607,0.5394386363636363,2.500561363636364,0.0007751023801146248,0.6516204545454546,2.3883795454545456,-0.0185579212017546,0.9360386363636366,2.1039613636363637,-0.036370271670417044,1.2592227272727274,1.7807772727272726,-0.02386393923612116,0.22136363636363632,2.818636363636364,0.03289178839839124,0.40409090909090906,2.6359090909090908,-0.02842465425900806,0.5522727272727272,2.487727272727273,-0.05916193016572464,1.1663636363636367,1.8736363636363633,0.07469721282363788,1.6440909090909095,1.3959090909090905,0.28583563312853555,2.019090909090909,1.020909090909091,0.3757416686618956,2.452272727272727,0.5877272727272729,0.34157557981340514,49276189942.4712,-0.481997572750789,11362184412.0981,0.7110135294690891,88.1942388876454,0.5708477000808955,1.9,0.5878702586969027,0.8,0.5502603823163684
8,MN,DULUTH,2016-09,3.9,All,0.42159363636363634,3.4784063636363634,0.034532027899048835,0.4495609090909092,3.4504390909090907,0.027549396131837614,0.5270018181818182,3.372998181818182,0.015838218260289607,0.6625254545454545,3.2374745454545453,0.0007751023801146248,0.8496804545454547,3.050319545454545,-0.0185579212017546,1.2471445454545458,2.6528554545454544,-0.036370271670417044,1.5560313636363639,2.343968636363636,-0.02386393923612116,0.1914285714285715,3.708571428571428,0.03289178839839124,0.4671428571428572,3.432857142857143,-0.02842465425900806,0.5933333333333333,3.3066666666666666,-0.05916193016572464,1.178095238095238,2.721904761904762,0.07469721282363788,1.6304761904761906,2.2695238095238093,0.28583563312853555,2.0152380952380957,1.8847619047619042,0.3757416686618956,2.350476190476191,1.549523809523809,0.34157557981340514,50596067254.1766,-0.481997572750789,11496937509.4445,0.7110135294690891,89.2057504560787,0.5708477000808955,1.9,0.5878702586969027,0.8,0.5502603823163684
9,MN,DULUTH,2017-03,3.74,All,0.8095565217391305,2.9304434782608695,0.034532027899048835,0.8706386956521739,2.8693613043478265,0.027549396131837614,0.9286352173913045,2.811364782608696,0.015838218260289607,0.982656956521739,2.757343043478261,0.0007751023801146248,1.134713043478261,2.605286956521739,-0.0185579212017546,1.4258673913043478,2.3141326086956524,-0.036370271670417044,1.8069104347826086,1.9330895652173916,-0.02386393923612116,0.662608695652174,3.0773913043478265,0.03289178839839124,0.8856521739130436,2.854347826086957,-0.02842465425900806,1.0104347826086957,2.7295652173913045,-0.05916193016572464,2.013478260869565,1.726521739130435,0.07469721282363788,2.4817391304347827,1.2582608695652175,0.28583563312853555,2.8317391304347823,0.9082608695652179,0.3757416686618956,3.0813043478260873,0.6586956521739129,0.34157557981340514,48913265551.9221,-0.481997572750789,12605986919.9069,0.7110135294690891,89.1832712740787,0.5708477000808955,1.8,0.5878702586969027,1.0,0.5502603823163684
