,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(1),Corr with student_vol(1),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-1),Corr with mortgage 90(-1)
10,TN,NASHVILLE,2013-03,3.49,All,0.15505000000000002,3.33495,0.26206393896962726,0.17309999999999998,3.3169000000000004,0.26657249095663055,0.20345,3.28655,0.2674798885870525,0.2419,3.2481,0.2684347311816895,0.28190000000000004,3.2081,0.27367701231174196,0.44782500000000003,3.0421750000000003,0.2682848928800446,0.7351250000000001,2.754875,0.2648007042403431,0.07800000000000003,3.4120000000000004,0.2575986805897985,0.11450000000000005,3.3755,0.26165819556948516,0.14750000000000002,3.3425000000000002,0.2798745755179277,0.8185000000000002,2.6715,0.41738753964462116,1.9575,1.5325000000000002,0.34675994046259123,2.7840000000000003,0.706,0.176469917616768,3.1625000000000005,0.3274999999999997,0.13710549451838813,38410438812.4053,0.20198696684325362,9123117418.53368,0.2435363267187519,88.29263433660921,-0.1290325605294648,3.5,-0.23383308717666101,2.4,-0.21477939538314195
11,TN,NASHVILLE,2013-06,3.63,All,0.13074,3.49926,0.26206393896962726,0.15964599999999998,3.470354,0.26657249095663055,0.19319250000000002,3.4368075,0.2674798885870525,0.23164600000000002,3.398354,0.2684347311816895,0.27374,3.35626,0.27367701231174196,0.4139935,3.2160064999999998,0.2682848928800446,0.6839425000000002,2.9460574999999998,0.2648007042403431,0.0345,3.5955,0.2575986805897985,0.08750000000000002,3.5425,0.26165819556948516,0.142,3.488,0.2798745755179277,1.2035,2.4265,0.41738753964462116,2.3000000000000003,1.3299999999999996,0.34675994046259123,3.0740000000000003,0.5559999999999996,0.176469917616768,3.400000000000001,0.2299999999999991,0.13710549451838813,39658399389.4891,0.20198696684325362,8901986132.75728,0.2435363267187519,88.1059676388142,-0.1290325605294648,3.4,-0.23383308717666101,2.0,-0.21477939538314195
12,TN,NASHVILLE,2013-07,3.95,All,0.12117913043478262,3.8288208695652175,0.26206393896962726,0.15611695652173913,3.793883043478261,0.26657249095663055,0.19111913043478265,3.7588808695652176,0.2674798885870525,0.232388695652174,3.7176113043478263,0.2684347311816895,0.26758260869565215,3.682417391304348,0.27367701231174196,0.40307869565217386,3.5469213043478263,0.2682848928800446,0.6838491304347826,3.2661508695652177,0.2648007042403431,0.020909090909090912,3.929090909090909,0.2575986805897985,0.07363636363636367,3.8763636363636365,0.26165819556948516,0.12181818181818184,3.828181818181818,0.2798745755179277,1.4031818181818183,2.546818181818182,0.41738753964462116,2.5822727272727275,1.3677272727272727,0.34675994046259123,3.3072727272727276,0.6427272727272726,0.176469917616768,3.605,0.3450000000000002,0.13710549451838813,39298206327.5877,0.20198696684325362,10210246554.7955,0.2435363267187519,86.47441597957871,-0.1290325605294648,3.3,-0.23383308717666101,2.0,-0.21477939538314195
13,TN,NASHVILLE,2014-06,3.98,All,0.09278571428571428,3.8872142857142857,0.26206393896962726,0.12241428571428574,3.8575857142857144,0.26657249095663055,0.1523738095238095,3.8276261904761903,0.2674798885870525,0.19377380952380954,3.7862261904761905,0.2684347311816895,0.2309452380952381,3.749054761904762,0.27367701231174196,0.32388809523809525,3.6561119047619046,0.2682848928800446,0.5421714285714285,3.4378285714285717,0.2648007042403431,0.024285714285714296,3.9557142857142855,0.2575986805897985,0.06047619047619051,3.9195238095238096,0.26165819556948516,0.10476190476190479,3.875238095238095,0.2798745755179277,1.679047619047619,2.3009523809523813,0.41738753964462116,2.5985714285714288,1.3814285714285712,0.34675994046259123,3.1533333333333333,0.8266666666666667,0.176469917616768,3.4199999999999995,0.5600000000000005,0.13710549451838813,43204378466.7468,0.20198696684325362,10638305940.4607,0.2435363267187519,81.06604477988621,-0.1290325605294648,2.5,-0.23383308717666101,1.7,-0.21477939538314195
14,TN,NASHVILLE,2014-09,3.5,All,0.09027272727272727,3.409727272727273,0.26206393896962726,0.12087045454545454,3.3791295454545454,0.26657249095663055,0.15410454545454544,3.3458954545454547,0.2674798885870525,0.19699999999999998,3.303,0.2684347311816895,0.23403181818181817,3.265968181818182,0.27367701231174196,0.32999090909090917,3.1700090909090908,0.2682848928800446,0.5770545454545455,2.9229454545454545,0.2648007042403431,0.01142857142857143,3.4885714285714284,0.2575986805897985,0.04380952380952382,3.4561904761904763,0.26165819556948516,0.10952380952380954,3.3904761904761904,0.2798745755179277,1.7738095238095242,1.7261904761904758,0.41738753964462116,2.5342857142857147,0.9657142857142853,0.34675994046259123,3.0133333333333328,0.48666666666666725,0.176469917616768,3.26,0.2400000000000002,0.13710549451838813,44462292713.4678,0.20198696684325362,10950177839.1879,0.2435363267187519,82.72786465890579,-0.1290325605294648,2.5,-0.23383308717666101,1.6,-0.21477939538314195
15,TN,NASHVILLE,2015-05,3.15,All,0.12315789473684212,3.026842105263158,0.26206393896962726,0.14795,3.00205,0.26657249095663055,0.1842289473684211,2.965771052631579,0.2674798885870525,0.2296,2.9204,0.2684347311816895,0.2795368421052632,2.870463157894737,0.27367701231174196,0.41659473684210524,2.733405263157895,0.2682848928800446,0.7346236842105265,2.4153763157894734,0.2648007042403431,0.013000000000000001,3.137,0.2575986805897985,0.07950000000000002,3.0705,0.26165819556948516,0.24100000000000002,2.909,0.2798745755179277,1.5385000000000002,1.6114999999999997,0.41738753964462116,2.1975000000000002,0.9524999999999997,0.34675994046259123,2.692,0.45799999999999974,0.176469917616768,2.9550000000000005,0.1949999999999994,0.13710549451838813,45667781053.6763,0.20198696684325362,11517159733.1957,0.2435363267187519,81.7923503982947,-0.1290325605294648,2.3,-0.23383308717666101,1.3,-0.21477939538314195
16,TN,NASHVILLE,2015-07,3.52,All,0.1263,3.3937,0.26206393896962726,0.1488782608695652,3.3711217391304347,0.26657249095663055,0.1881586956521739,3.331841304347826,0.2674798885870525,0.23940652173913043,3.2805934782608697,0.2684347311816895,0.29066956521739135,3.2293304347826086,0.27367701231174196,0.46192391304347824,3.0580760869565218,0.2682848928800446,0.7858413043478262,2.734158695652174,0.2648007042403431,0.030000000000000002,3.49,0.2575986805897985,0.11636363636363636,3.403636363636364,0.26165819556948516,0.2968181818181819,3.223181818181818,0.2798745755179277,1.632272727272727,1.887727272727273,0.41738753964462116,2.3245454545454547,1.1954545454545453,0.34675994046259123,2.7663636363636357,0.7536363636363643,0.176469917616768,3.066363636363636,0.45363636363636406,0.13710549451838813,47944164595.1044,0.20198696684325362,10986955735.8103,0.2435363267187519,81.36742750908279,-0.1290325605294648,2.5,-0.23383308717666101,1.3,-0.21477939538314195
17,TN,NASHVILLE,2015-10,4.25,All,0.13160454545454547,4.118395454545454,0.26206393896962726,0.15531363636363638,4.094686363636364,0.26657249095663055,0.19451136363636365,4.055488636363636,0.2674798885870525,0.2514522727272726,3.9985477272727272,0.2684347311816895,0.32135909090909087,3.928640909090909,0.27367701231174196,0.5284272727272726,3.7215727272727275,0.2682848928800446,0.8378659090909092,3.412134090909091,0.2648007042403431,0.014285714285714287,4.235714285714286,0.2575986805897985,0.11380952380952382,4.136190476190476,0.26165819556948516,0.26333333333333336,3.986666666666667,0.2798745755179277,1.3857142857142857,2.8642857142857143,0.41738753964462116,2.0699999999999994,2.1800000000000006,0.34675994046259123,2.5028571428571427,1.7471428571428573,0.176469917616768,2.8880952380952376,1.3619047619047624,0.13710549451838813,48997735451.5931,0.20198696684325362,10798655053.3939,0.2435363267187519,82.3313446344394,-0.1290325605294648,2.7,-0.23383308717666101,1.2,-0.21477939538314195
18,TN,NASHVILLE,2016-04,4.15,All,0.38031428571428566,3.7696857142857145,0.26206393896962726,0.39864523809523805,3.7513547619047625,0.26657249095663055,0.4373976190476192,3.712602380952381,0.2674798885870525,0.5229452380952381,3.627054761904762,0.2684347311816895,0.6327499999999999,3.5172500000000007,0.27367701231174196,0.9025404761904764,3.247459523809524,0.2682848928800446,1.2222214285714286,2.927778571428572,0.2648007042403431,0.18761904761904763,3.962380952380953,0.2575986805897985,0.37238095238095237,3.777619047619048,0.26165819556948516,0.5557142857142858,3.5942857142857143,0.2798745755179277,1.2580952380952382,2.891904761904762,0.41738753964462116,1.8052380952380953,2.344761904761905,0.34675994046259123,2.2104761904761907,1.9395238095238096,0.176469917616768,2.6233333333333335,1.5266666666666668,0.13710549451838813,48291644449.3811,0.20198696684325362,11703539581.608,0.2435363267187519,85.1896726255448,-0.1290325605294648,2.1,-0.23383308717666101,1.1,-0.21477939538314195
19,TN,NASHVILLE,2016-05,4.13,All,0.38527368421052627,3.7447263157894737,0.26206393896962726,0.4053315789473685,3.7246684210526313,0.26657249095663055,0.4424947368421052,3.687505263157895,0.2674798885870525,0.5332263157894737,3.5967736842105262,0.2684347311816895,0.6455710526315791,3.484428947368421,0.27367701231174196,0.9348736842105263,3.195126315789474,0.2682848928800446,1.2675078947368421,2.862492105263158,0.2648007042403431,0.2261904761904762,3.9038095238095236,0.2575986805897985,0.4185714285714286,3.7114285714285713,0.26165819556948516,0.5914285714285713,3.5385714285714287,0.2798745755179277,1.3004761904761903,2.8295238095238098,0.41738753964462116,1.8061904761904766,2.3238095238095235,0.34675994046259123,2.2166666666666663,1.9133333333333336,0.176469917616768,2.627619047619048,1.502380952380952,0.13710549451838813,48154770296.6926,0.20198696684325362,11496937509.4445,0.2435363267187519,87.39008859346599,-0.1290325605294648,2.2,-0.23383308717666101,0.9,-0.21477939538314195
20,TN,NASHVILLE,2016-06,3.84,All,0.3904409090909091,3.4495590909090907,0.26206393896962726,0.41572500000000007,3.4242749999999997,0.26657249095663055,0.4527090909090909,3.387290909090909,0.2674798885870525,0.5394386363636363,3.3005613636363638,0.2684347311816895,0.6516204545454546,3.1883795454545454,0.27367701231174196,0.9360386363636366,2.9039613636363635,0.2682848928800446,1.2592227272727274,2.580777272727272,0.2648007042403431,0.22136363636363632,3.6186363636363637,0.2575986805897985,0.40409090909090906,3.4359090909090906,0.26165819556948516,0.5522727272727272,3.2877272727272726,0.2798745755179277,1.1663636363636367,2.673636363636363,0.41738753964462116,1.6440909090909095,2.1959090909090904,0.34675994046259123,2.019090909090909,1.8209090909090908,0.176469917616768,2.452272727272727,1.3877272727272727,0.13710549451838813,48927223434.2447,0.20198696684325362,11531266279.4831,0.2435363267187519,88.1942388876454,-0.1290325605294648,2.1,-0.23383308717666101,1.0,-0.21477939538314195
21,TN,NASHVILLE,2016-07,4.2,All,0.41380476190476195,3.7861952380952384,0.26206393896962726,0.43819285714285716,3.761807142857143,0.26657249095663055,0.4828833333333333,3.717116666666667,0.2674798885870525,0.5734595238095239,3.6265404761904763,0.2684347311816895,0.6963095238095237,3.5036904761904766,0.27367701231174196,0.9990666666666668,3.2009333333333334,0.2682848928800446,1.31707619047619,2.88292380952381,0.2648007042403431,0.2635000000000001,3.9365,0.2575986805897985,0.4040000000000001,3.7960000000000003,0.26165819556948516,0.5135000000000001,3.6865,0.2798745755179277,1.0715,3.1285000000000003,0.41738753964462116,1.504,2.696,0.34675994046259123,1.8224999999999998,2.3775000000000004,0.176469917616768,2.227,1.9730000000000003,0.13710549451838813,48187387172.2131,0.20198696684325362,11412820253.2316,0.2435363267187519,88.3913281030881,-0.1290325605294648,2.4,-0.23383308717666101,0.9,-0.21477939538314195
22,TN,NASHVILLE,2017-05,3.65,All,0.9286509523809523,2.7213490476190474,0.26206393896962726,0.9479980952380954,2.7020019047619046,0.26657249095663055,1.0114261904761905,2.6385738095238094,0.2674798885870525,1.0843647619047618,2.565635238095238,0.2684347311816895,1.185849523809524,2.464150476190476,0.27367701231174196,1.424545714285714,2.225454285714286,0.2682848928800446,1.7495038095238098,1.9004961904761901,0.2648007042403431,0.7281818181818184,2.9218181818181814,0.2575986805897985,1.035,2.615,0.26165819556948516,1.1227272727272726,2.5272727272727273,0.2798745755179277,1.836818181818182,1.813181818181818,0.41738753964462116,2.3036363636363633,1.3463636363636367,0.34675994046259123,2.695909090909091,0.9540909090909091,0.176469917616768,2.9590909090909094,0.6909090909090905,0.13710549451838813,49588706606.1033,0.20198696684325362,12745337772.3068,0.2435363267187519,88.11497433433529,-0.1290325605294648,2.1,-0.23383308717666101,0.8,-0.21477939538314195
23,TN,NASHVILLE,2017-07,3.41,All,1.1766928571428568,2.2333071428571434,0.26206393896962726,1.1913757142857144,2.2186242857142857,0.26657249095663055,1.2280366666666667,2.1819633333333335,0.2674798885870525,1.2566676190476191,2.153332380952381,0.2684347311816895,1.307512857142857,2.102487142857143,0.27367701231174196,1.4570814285714284,1.9529185714285717,0.2682848928800446,1.7410885714285718,1.6689114285714284,0.2648007042403431,0.9720000000000001,2.438,0.2575986805897985,1.1284999999999996,2.2815000000000003,0.26165819556948516,1.2235,2.1865,0.2798745755179277,1.8720000000000003,1.5379999999999998,0.41738753964462116,2.3179999999999996,1.0920000000000005,0.34675994046259123,2.6505,0.7595000000000001,0.176469917616768,2.884,0.5260000000000002,0.13710549451838813,48441183549.9275,0.20198696684325362,12103218541.1776,0.2435363267187519,89.9213768261837,-0.1290325605294648,2.2,-0.23383308717666101,0.8,-0.21477939538314195
24,TN,NASHVILLE,2017-11,3.9,All,1.183300476190476,2.716699523809524,0.26206393896962726,1.2036563636363637,2.696343636363636,0.26657249095663055,1.2878790909090911,2.6121209090909088,0.2674798885870525,1.3757831818181818,2.5242168181818183,0.2684347311816895,1.4342040909090912,2.4657959090909087,0.27367701231174196,1.6264599999999996,2.2735400000000006,0.2682848928800446,1.9015695454545458,1.998430454545454,0.2648007042403431,1.09,2.8099999999999996,0.2575986805897985,1.3895238095238096,2.51047619047619,0.26165819556948516,1.5600000000000003,2.34,0.2798745755179277,2.05,1.85,0.41738753964462116,2.353333333333333,1.5466666666666669,0.34675994046259123,2.6023809523809525,1.2976190476190474,0.176469917616768,2.801904761904762,1.098095238095238,0.13710549451838813,48416221734.2909,0.20198696684325362,11223830878.8235,0.2435363267187519,88.1148323663994,-0.1290325605294648,2.1,-0.23383308717666101,0.7,-0.21477939538314195
25,TN,NASHVILLE,2017-12,3.84,All,1.3144094736842107,2.5255905263157894,0.26206393896962726,1.3913115789473685,2.4486884210526316,0.26657249095663055,1.4850410526315792,2.354958947368421,0.2674798885870525,1.5354463157894738,2.304553684210526,0.2684347311816895,1.6017521052631578,2.2382478947368423,0.27367701231174196,1.7680373684210524,2.0719626315789474,0.2682848928800446,2.0434931578947366,1.7965068421052632,0.2648007042403431,1.204,2.636,0.2575986805897985,1.4950000000000003,2.3449999999999998,0.26165819556948516,1.7005,2.1395,0.2798745755179277,2.1819999999999995,1.6580000000000004,0.41738753964462116,2.4025,1.4375,0.34675994046259123,2.5970000000000004,1.2429999999999994,0.176469917616768,2.768,1.072,0.13710549451838813,47520522623.6854,0.20198696684325362,11226317067.5623,0.2435363267187519,87.010875232225,-0.1290325605294648,2.3,-0.23383308717666101,0.7,-0.21477939538314195
26,TN,NASHVILLE,2018-01,3.29,All,1.4378880952380952,1.8521119047619048,0.26206393896962726,1.467563181818182,1.822436818181818,0.26657249095663055,1.5610881818181819,1.7289118181818182,0.2674798885870525,1.6355336363636364,1.6544663636363637,0.2684347311816895,1.733970909090909,1.556029090909091,0.27367701231174196,1.9067609090909092,1.3832390909090908,0.2682848928800446,2.196459545454545,1.093540454545455,0.2648007042403431,1.3000000000000003,1.9899999999999998,0.2575986805897985,1.6199999999999994,1.6700000000000006,0.26165819556948516,1.8028571428571425,1.4871428571428575,0.2798745755179277,2.381904761904762,0.9080952380952381,0.41738753964462116,2.5838095238095242,0.7061904761904758,0.34675994046259123,2.7342857142857144,0.5557142857142856,0.176469917616768,2.8776190476190475,0.4123809523809525,0.13710549451838813,49256214828.7987,0.20198696684325362,11318405616.2761,0.2435363267187519,88.50967086025801,-0.1290325605294648,2.5,-0.23383308717666101,0.7,-0.21477939538314195
27,TN,NASHVILLE,2018-04,4.22,All,1.7027510000000003,2.5172489999999996,0.26206393896962726,1.7432829999999995,2.4767170000000003,0.26657249095663055,1.896724,2.323276,0.2674798885870525,2.0408605,2.1791395,0.2684347311816895,2.349426,1.870574,0.27367701231174196,2.493657999999999,1.7263420000000007,0.2682848928800446,2.7355454999999997,1.4844545,0.2648007042403431,1.6604761904761904,2.5595238095238093,0.2575986805897985,1.9780952380952381,2.2419047619047614,0.26165819556948516,2.153809523809524,2.0661904761904757,0.2798745755179277,2.701904761904762,1.518095238095238,0.41738753964462116,2.869047619047619,1.3509523809523807,0.34675994046259123,2.9595238095238092,1.2604761904761905,0.176469917616768,3.0719047619047624,1.1480952380952374,0.13710549451838813,50617906919.2487,0.20198696684325362,12109088557.0787,0.2435363267187519,87.17587933428369,-0.1290325605294648,1.8,-0.23383308717666101,0.7,-0.21477939538314195
