,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(1),Corr with student_vol(1),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(1),Corr with mortgage 90(1),long,lat
0,2010-05,MI,EAST LANSING,2010-05,4.75,"(-84.494943, 42.760218)",48823,30333.56,All,0.2957715789473684,0.32307393528944717,0.3152057894736842,0.32216856332028937,0.3354642105263158,0.3199670695923042,0.39242105263157895,0.32762506084578746,0.45851421052631586,0.33381356555265174,0.6592468421052632,0.3380591535457032,1.129987894736842,0.38233675735473954,0.147,0.3217795333530078,0.22350000000000003,0.3185626993290349,0.37099999999999994,0.34875710474491445,2.1799999999999997,0.7695626448554451,3.4199999999999995,0.8803417865692535,4.1145,0.6860899919698666,4.286,0.5800997393619176,28477062769.4533,-0.21290940034806902,11833891080.8667,0.7322972674963932,99.0214107435932,0.4176848148437543,3.4,-0.20676508030620813,3.7,0.19511800549501263,-84.494943,42.760218
1,2013-03,MI,EAST LANSING,2013-03,2.94,"(-84.47172905, 42.73230039999999)",48823,31131.18,All,0.15505000000000002,0.32307393528944717,0.17309999999999998,0.32216856332028937,0.20345,0.3199670695923042,0.2419,0.32762506084578746,0.28190000000000004,0.33381356555265174,0.44782500000000003,0.3380591535457032,0.7351250000000001,0.38233675735473954,0.07800000000000003,0.3217795333530078,0.11450000000000005,0.3185626993290349,0.14750000000000002,0.34875710474491445,0.8185000000000002,0.7695626448554451,1.9575,0.8803417865692535,2.7840000000000003,0.6860899919698666,3.1625000000000005,0.5800997393619176,40995097959.5386,-0.21290940034806902,9123117418.53368,0.7322972674963932,88.794109524791,0.4176848148437543,3.5,-0.20676508030620813,2.2,0.19511800549501263,-84.47172905,42.73230039999999
2,2013-04,MI,EAST LANSING,2013-04,3.0,"(-84.463713, 42.753769)",48823,15666.87,All,0.1539047619047619,0.32307393528944717,0.17210476190476193,0.32216856332028937,0.19953333333333334,0.3199670695923042,0.24005714285714277,0.32762506084578746,0.27714285714285714,0.33381356555265174,0.4360190476190476,0.3380591535457032,0.7168333333333334,0.38233675735473954,0.049090909090909116,0.3217795333530078,0.09409090909090913,0.3185626993290349,0.12454545454545456,0.34875710474491445,0.7104545454545454,0.7695626448554451,1.7590909090909093,0.8803417865692535,2.5500000000000003,0.6860899919698666,2.9327272727272726,0.5800997393619176,41507587847.7023,-0.21290940034806902,9498561196.652071,0.7322972674963932,88.920473853359,0.4176848148437543,3.3,-0.20676508030620813,2.1,0.19511800549501263,-84.463713,42.753769
3,2013-06,MI,EAST LANSING,2013-06,3.27,"(-84.494372, 42.761390000000006)",48823,15002.84,All,0.13074,0.32307393528944717,0.15964599999999998,0.32216856332028937,0.19319250000000002,0.3199670695923042,0.23164600000000002,0.32762506084578746,0.27374,0.33381356555265174,0.4139935,0.3380591535457032,0.6839425000000002,0.38233675735473954,0.0345,0.3217795333530078,0.08750000000000002,0.3185626993290349,0.142,0.34875710474491445,1.2035,0.7695626448554451,2.3000000000000003,0.8803417865692535,3.0740000000000003,0.6860899919698666,3.400000000000001,0.5800997393619176,41334062733.8549,-0.21290940034806902,8901986132.75728,0.7322972674963932,88.29263433660921,0.4176848148437543,2.4,-0.20676508030620813,2.0,0.19511800549501263,-84.494372,42.761390000000006
4,2013-07,MI,EAST LANSING,2013-07,4.0,"(-84.474057, 42.741871)",48823,17792.46,All,0.12117913043478262,0.32307393528944717,0.15611695652173913,0.32216856332028937,0.19111913043478265,0.3199670695923042,0.232388695652174,0.32762506084578746,0.26758260869565215,0.33381356555265174,0.40307869565217386,0.3380591535457032,0.6838491304347826,0.38233675735473954,0.020909090909090912,0.3217795333530078,0.07363636363636367,0.3185626993290349,0.12181818181818184,0.34875710474491445,1.4031818181818183,0.7695626448554451,2.5822727272727275,0.8803417865692535,3.3072727272727276,0.6860899919698666,3.605,0.5800997393619176,41062625933.5941,-0.21290940034806902,10210246554.7955,0.7322972674963932,89.95115518901541,0.4176848148437543,2.6,-0.20676508030620813,2.1,0.19511800549501263,-84.474057,42.741871
5,2014-08,MI,EAST LANSING,2014-08,3.9,"(-84.496363, 42.772712)",48823,28268.6,All,0.090785,0.32307393528944717,0.121725,0.32216856332028937,0.15602,0.3199670695923042,0.19527250000000002,0.32762506084578746,0.23465000000000003,0.33381356555265174,0.32965500000000003,0.3380591535457032,0.55889,0.38233675735473954,0.030000000000000006,0.3217795333530078,0.0523809523809524,0.3185626993290349,0.10714285714285714,0.34875710474491445,1.6314285714285717,0.7695626448554451,2.42,0.8803417865692535,2.9366666666666665,0.6860899919698666,3.2009523809523808,0.5800997393619176,44591810060.8257,-0.21290940034806902,11159124696.1814,0.7322972674963932,81.64661519553,0.4176848148437543,1.8,-0.20676508030620813,1.7,0.19511800549501263,-84.496363,42.772712
6,2016-02,MI,EAST LANSING,2016-02,3.68,"(-84.1906746, 43.58542429999999)",48823,12713.61,All,0.3714619047619048,0.32307393528944717,0.39233095238095245,0.32216856332028937,0.43129761904761904,0.3199670695923042,0.5186452380952381,0.32762506084578746,0.6227190476190477,0.33381356555265174,0.8697642857142857,0.3380591535457032,1.1407690476190477,0.38233675735473954,0.25600000000000006,0.3217795333530078,0.445,0.3185626993290349,0.534,0.34875710474491445,1.222,0.7695626448554451,1.7794999999999999,0.8803417865692535,2.1990000000000003,0.6860899919698666,2.623,0.5800997393619176,48887248013.451,-0.21290940034806902,11362184412.0981,0.7322972674963932,83.80897781081251,0.4176848148437543,2.0,-0.20676508030620813,1.1,0.19511800549501263,-84.1906746,43.58542429999999
7,2017-06,MI,EAST LANSING,2017-06,3.48,"(-84.486064, 42.760412)",48823,45334.6,All,1.0640909090909094,0.32307393528944717,1.1183336363636365,0.32216856332028937,1.1714068181818182,0.3199670695923042,1.2101513636363637,0.32762506084578746,1.2624095454545452,0.33381356555265174,1.4322822727272726,0.3380591535457032,1.7322577272727273,0.38233675735473954,0.8413636363636363,0.3217795333530078,1.1095454545454546,0.3185626993290349,1.200909090909091,0.34875710474491445,1.7740909090909094,0.7695626448554451,2.186818181818182,0.8803417865692535,2.5399999999999996,0.6860899919698666,2.796363636363637,0.5800997393619176,47520522623.6854,-0.21290940034806902,11814606928.6527,0.7322972674963932,89.1832712740787,0.4176848148437543,1.1,-0.20676508030620813,0.7,0.19511800549501263,-84.486064,42.760412
8,2018-03,MI,EAST LANSING,2018-03,3.96,"(-84.462363, 42.750246000000004)",48823,57249.23,All,1.5183047619047625,0.32307393528944717,1.6006185714285712,0.32216856332028937,1.7991309523809524,0.3199670695923042,1.9184628571428568,0.32762506084578746,2.173357619047619,0.33381356555265174,2.345182380952381,0.3380591535457032,2.596475714285714,0.38233675735473954,1.636666666666667,0.3217795333530078,1.917142857142857,0.3185626993290349,2.0628571428571427,0.34875710474491445,2.6295238095238096,0.7695626448554451,2.8423809523809527,0.8803417865692535,2.9733333333333327,0.6860899919698666,3.0914285714285716,0.5800997393619176,50407042046.8076,-0.21290940034806902,12344213844.2875,0.7322972674963932,87.010875232225,0.4176848148437543,2.0,-0.20676508030620813,0.8,0.19511800549501263,-84.462363,42.750246000000004
9,2018-08,MI,EAST LANSING,2018-08,4.205,"(-84.461492, 42.758267)",48823,70321.13,All,1.916485,0.32307393528944717,1.9541377272727276,0.32216856332028937,2.074109545454545,0.3199670695923042,2.18963,0.32762506084578746,2.323575,0.33381356555265174,2.5196563636363636,0.3380591535457032,2.8215668181818185,0.38233675735473954,1.9408695652173917,0.3217795333530078,2.244347826086957,0.3185626993290349,2.445652173913043,0.34875710474491445,2.7678260869565223,0.7695626448554451,2.889130434782609,0.8803417865692535,2.970434782608696,0.6860899919698666,3.041739130434783,0.5800997393619176,51507450037.54,-0.21290940034806902,12115078194.3566,0.7322972674963932,89.25060298401242,0.4176848148437543,1.1,-0.20676508030620813,0.7,0.19511800549501263,-84.461492,42.758267
