,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(1),Corr with student_vol(1),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(3),Corr with mortgage 90(3)
0,WA,SPOKANE,2010-09,4.24,All,0.22657136363636363,4.013428636363637,-0.2907966926196481,0.251059090909091,3.988940909090909,-0.2902552831368395,0.25699454545454536,3.983005454545455,-0.2859005708336999,0.2738163636363636,3.9661836363636365,-0.2820381676200464,0.2913659090909092,3.948634090909091,-0.2714585095308821,0.4777727272727273,3.762227272727273,-0.2447849898892077,0.8043745454545456,3.4356254545454545,-0.19544148757034202,0.1166666666666667,4.123333333333333,-0.30428928872700023,0.19333333333333336,4.046666666666667,-0.2686230001539861,0.2566666666666666,3.9833333333333334,-0.23299905795226725,1.4104761904761904,2.8295238095238098,0.21260314645170525,2.6476190476190475,1.5923809523809527,0.6434265654254007,3.4690476190476183,0.7709523809523819,0.7235439295428769,3.773333333333333,0.46666666666666723,0.7327783778880905,31044830349.9256,-0.6513344396611428,11822726022.5574,0.42155838630157905,95.21340255359091,0.5574568555151519,2.5,0.7667895112676312,2.4,0.42524339062870775
1,WA,SPOKANE,2010-12,4.2,All,0.24122190476190472,3.9587780952380953,-0.2907966926196481,0.25412380952380953,3.9458761904761905,-0.2902552831368395,0.26178857142857137,3.938211428571429,-0.2859005708336999,0.28196571428571415,3.918034285714286,-0.2820381676200464,0.30272333333333334,3.897276666666667,-0.2714585095308821,0.4583942857142857,3.7416057142857144,-0.2447849898892077,0.7839004761904763,3.4160995238095238,-0.19544148757034202,0.0854166666666667,4.114583333333334,-0.30428928872700023,0.19333333333333338,4.006666666666667,-0.2686230001539861,0.2937499999999999,3.9062500000000004,-0.23299905795226725,1.9429166666666664,2.257083333333334,0.21260314645170525,3.2949999999999995,0.9050000000000007,0.6434265654254007,4.173333333333333,0.026666666666667282,0.7235439295428769,4.415,-0.21499999999999986,0.7327783778880905,31565012894.7234,-0.6513344396611428,11568364841.7538,0.42155838630157905,92.4549564204629,0.5574568555151519,2.0,0.7667895112676312,2.4,0.42524339062870775
2,WA,SPOKANE,2011-03,4.7,All,0.2076739130434783,4.492326086956522,-0.2907966926196481,0.23889782608695653,4.461102173913043,-0.2902552831368395,0.2532847826086956,4.446715217391304,-0.2859005708336999,0.2829456521739131,4.417054347826087,-0.2820381676200464,0.30843478260869567,4.391565217391305,-0.2714585095308821,0.4607826086956522,4.239217391304348,-0.2447849898892077,0.7797065217391305,3.9202934782608696,-0.19544148757034202,0.06478260869565221,4.635217391304348,-0.30428928872700023,0.15652173913043482,4.543478260869565,-0.2686230001539861,0.25913043478260867,4.440869565217391,-0.23299905795226725,2.1134782608695653,2.586521739130435,0.21260314645170525,3.414347826086956,1.2856521739130442,0.6434265654254007,4.26608695652174,0.43391304347826054,0.7235439295428769,4.5139130434782615,0.18608695652173868,0.7327783778880905,31300541846.2612,-0.6513344396611428,15995126134.7035,0.42155838630157905,94.0022251537174,0.5574568555151519,2.3,0.7667895112676312,2.7,0.42524339062870775
3,WA,SPOKANE,2011-06,4.05,All,0.12706818181818183,3.922931818181818,-0.2907966926196481,0.1615431818181819,3.888456818181818,-0.2902552831368395,0.18716409090909092,3.862835909090909,-0.2859005708336999,0.21923909090909086,3.830760909090909,-0.2820381676200464,0.24782409090909094,3.802175909090909,-0.2714585095308821,0.39758,3.6524199999999998,-0.2447849898892077,0.7268749999999999,3.323125,-0.19544148757034202,0.0190909090909091,4.03090909090909,-0.30428928872700023,0.1013636363636364,3.9486363636363633,-0.2686230001539861,0.18090909090909094,3.8690909090909087,-0.23299905795226725,1.5799999999999998,2.4699999999999998,0.21260314645170525,3.002272727272727,1.0477272727272728,0.6434265654254007,3.9145454545454546,0.13545454545454527,0.7235439295428769,4.2327272727272724,-0.18272727272727263,0.7327783778880905,33690910289.8878,-0.6513344396611428,13238482167.5647,0.42155838630157905,92.5881563190625,0.5574568555151519,2.2,0.7667895112676312,2.9,0.42524339062870775
4,WA,SPOKANE,2011-12,4.48,All,0.1499335,4.3300665,-0.2907966926196481,0.2029985,4.277001500000001,-0.2902552831368395,0.2836085,4.196391500000001,-0.2859005708336999,0.40829250000000006,4.0717075000000005,-0.2820381676200464,0.5557375,3.9242625,-0.2714585095308821,0.7798775000000001,3.7001225000000004,-0.2447849898892077,1.1003555000000003,3.3796445000000004,-0.19544148757034202,0.0033333333333333335,4.4766666666666675,-0.30428928872700023,0.048571428571428585,4.4314285714285715,-0.2686230001539861,0.11523809523809528,4.364761904761905,-0.23299905795226725,0.8914285714285713,3.588571428571429,0.21260314645170525,1.9780952380952384,2.501904761904762,0.6434265654254007,2.6676190476190476,1.8123809523809529,0.7235439295428769,2.9823809523809524,1.497619047619048,0.7327783778880905,35767585536.868996,-0.6513344396611428,11510278467.2037,0.42155838630157905,91.3646878868074,0.5574568555151519,1.9,0.7667895112676312,3.3,0.42524339062870775
5,WA,SPOKANE,2012-02,3.47,All,0.1410714285714286,3.3289285714285715,-0.2907966926196481,0.19146190476190478,3.2785380952380954,-0.2902552831368395,0.2500238095238095,3.2199761904761908,-0.2859005708336999,0.3686547619047619,3.1013452380952384,-0.2820381676200464,0.5032404761904763,2.966759523809524,-0.2714585095308821,0.7572880952380953,2.712711904761905,-0.2447849898892077,1.0711880952380954,2.3988119047619048,-0.19544148757034202,0.06350000000000003,3.4065000000000003,-0.30428928872700023,0.124,3.346,-0.2686230001539861,0.161,3.309,-0.23299905795226725,0.8310000000000001,2.6390000000000002,0.21260314645170525,1.9674999999999998,1.5025000000000004,0.6434265654254007,2.7479999999999998,0.7220000000000004,0.7235439295428769,3.109,0.3610000000000002,0.7327783778880905,36777908030.9335,-0.6513344396611428,11251067892.2966,0.42155838630157905,90.48744874686929,0.5574568555151519,1.8,0.7667895112676312,3.2,0.42524339062870775
6,WA,SPOKANE,2012-05,3.75,All,0.15161363636363637,3.5983863636363638,-0.2907966926196481,0.19053181818181822,3.5594681818181817,-0.2902552831368395,0.23893181818181805,3.511068181818182,-0.2859005708336999,0.3457045454545453,3.404295454545455,-0.2820381676200464,0.4665318181818183,3.283468181818182,-0.2714585095308821,0.732990909090909,3.0170090909090908,-0.2447849898892077,1.0615068181818177,2.688493181818182,-0.19544148757034202,0.06590909090909093,3.684090909090909,-0.30428928872700023,0.14545454545454548,3.6045454545454545,-0.2686230001539861,0.19181818181818186,3.558181818181818,-0.23299905795226725,0.7618181818181818,2.9881818181818183,0.21260314645170525,1.8031818181818189,1.9468181818181811,0.6434265654254007,2.525909090909091,1.2240909090909091,0.7235439295428769,2.930909090909091,0.8190909090909089,0.7327783778880905,37160101000.5239,-0.6513344396611428,14585937143.4485,0.42155838630157905,90.0868950067716,0.5574568555151519,1.9,0.7667895112676312,2.8,0.42524339062870775
7,WA,SPOKANE,2012-11,3.18,All,0.1555,3.0245,-0.2907966926196481,0.18060909090909089,2.999390909090909,-0.2902552831368395,0.20888636363636362,2.9711136363636363,-0.2859005708336999,0.25813636363636355,2.9218636363636366,-0.2820381676200464,0.31102272727272723,2.868977272727273,-0.2714585095308821,0.528347727272727,2.651652272727273,-0.2447849898892077,0.8631931818181818,2.3168068181818184,-0.19544148757034202,0.12449999999999999,3.0555000000000003,-0.30428928872700023,0.14450000000000002,3.0355000000000003,-0.2686230001539861,0.17850000000000002,3.0015,-0.23299905795226725,0.665,2.515,0.21260314645170525,1.654,1.5260000000000002,0.6434265654254007,2.3894999999999995,0.7905000000000006,0.7235439295428769,2.8034999999999997,0.3765000000000005,0.7327783778880905,39658399389.4891,-0.6513344396611428,11337096053.4966,0.42155838630157905,89.513287195688,0.5574568555151519,1.6,0.7667895112676312,2.8,0.42524339062870775
8,WA,SPOKANE,2014-04,3.8,All,0.08864000000000001,3.71136,-0.2907966926196481,0.120115,3.6798849999999996,-0.2902552831368395,0.1517,3.6483,-0.2859005708336999,0.1918625,3.6081374999999998,-0.2820381676200464,0.227495,3.5725049999999996,-0.2714585095308821,0.32422500000000004,3.4757749999999996,-0.2447849898892077,0.550005,3.2499949999999997,-0.19544148757034202,0.023333333333333345,3.7766666666666664,-0.30428928872700023,0.05333333333333336,3.7466666666666666,-0.2686230001539861,0.10761904761904763,3.6923809523809523,-0.23299905795226725,1.7009523809523805,2.099047619047619,0.21260314645170525,2.705238095238095,1.0947619047619046,0.6434265654254007,3.265238095238095,0.534761904761905,0.7235439295428769,3.5176190476190476,0.2823809523809522,0.7327783778880905,44931729222.7983,-0.6513344396611428,9507943209.106209,0.42155838630157905,83.69462947740479,0.5574568555151519,1.8,0.7667895112676312,1.9,0.42524339062870775
9,WA,SPOKANE,2014-12,3.2,All,0.1101,3.0899,-0.2907966926196481,0.1330809523809524,3.0669190476190478,-0.2902552831368395,0.16305,3.03695,-0.2859005708336999,0.20744285714285715,2.992557142857143,-0.2820381676200464,0.2446071428571429,2.9553928571428574,-0.2714585095308821,0.34302142857142864,2.8569785714285714,-0.2447849898892077,0.6021190476190476,2.5978809523809527,-0.19544148757034202,0.02500000000000001,3.1750000000000003,-0.30428928872700023,0.1063636363636364,3.0936363636363637,-0.2686230001539861,0.21454545454545454,2.985454545454546,-0.23299905795226725,1.64,1.5600000000000003,0.21260314645170525,2.2072727272727275,0.9927272727272727,0.6434265654254007,2.5504545454545453,0.6495454545454549,0.7235439295428769,2.8331818181818185,0.3668181818181817,0.7327783778880905,47944164595.1044,-0.6513344396611428,11733364706.6996,0.42155838630157905,82.08517590205541,0.5574568555151519,1.2,0.7667895112676312,1.5,0.42524339062870775
