,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
13,2012-12,GA,ATLANTA,2012-12,2.86,"(-84.377658, 33.750459)",17685.8275,All,0.1631578947368421,0.2651539196751872,0.1875157894736842,0.26479689250869687,0.21092631578947374,0.2592509556915075,0.2552894736842105,0.25305559091196184,0.30947368421052623,0.2424979440050784,0.5145657894736843,0.21917918776261858,0.8483157894736841,0.23370441568732372,0.039500000000000014,0.2702816528006873,0.11950000000000005,0.2652920565149144,0.1585,0.2774558607824716,0.6960000000000001,0.6714055094566572,1.7189999999999999,0.7643934155744261,2.4675000000000002,0.6384824252544613,2.8835,0.5760056306484221,39298206327.5877,-0.32790900848051713,11337096053.4966,0.3736428097916644,90.37816904639429,0.3500178584650933,3.8,0.2836819699207334,3.6,0.298729676050958
14,2013-01,GA,ATLANTA,2013-01,2.4299999999999997,"(30.832212, 27.581726)",8961.965,All,0.16043181818181818,0.2651539196751872,0.17947272727272726,0.26479689250869687,0.20497272727272725,0.2592509556915075,0.2497954545454545,0.25305559091196184,0.30261363636363625,0.2424979440050784,0.48810454545454546,0.21917918776261858,0.8142727272727271,0.23370441568732372,0.05190476190476192,0.2702816528006873,0.10761904761904766,0.2652920565149144,0.14523809523809525,0.2774558607824716,0.8052380952380951,0.6714055094566572,1.9147619047619049,0.7643934155744261,2.681428571428571,0.6384824252544613,3.0804761904761913,0.5760056306484221,40395555554.9932,-0.32790900848051713,11154944519.578999,0.3736428097916644,90.2956809830492,0.3500178584650933,3.6,0.2836819699207334,3.5,0.298729676050958
15,2013-03,GA,ATLANTA,2013-03,3.16,"(-84.3902, 33.7491)",15605.82,All,0.15505000000000002,0.2651539196751872,0.17309999999999998,0.26479689250869687,0.20345,0.2592509556915075,0.2419,0.25305559091196184,0.28190000000000004,0.2424979440050784,0.44782500000000003,0.21917918776261858,0.7351250000000001,0.23370441568732372,0.07800000000000003,0.2702816528006873,0.11450000000000005,0.2652920565149144,0.14750000000000002,0.2774558607824716,0.8185000000000002,0.6714055094566572,1.9575,0.7643934155744261,2.7840000000000003,0.6384824252544613,3.1625000000000005,0.5760056306484221,41507587847.7023,-0.32790900848051713,9855625468.0504,0.3736428097916644,91.578064558499,0.3500178584650933,3.6,0.2836819699207334,3.2,0.298729676050958
16,2013-04,GA,ATLANTA,2013-04,3.18,"(-92.481817, 39.897696999999994)",9479.18,All,0.1539047619047619,0.2651539196751872,0.17210476190476193,0.26479689250869687,0.19953333333333334,0.2592509556915075,0.24005714285714277,0.25305559091196184,0.27714285714285714,0.2424979440050784,0.4360190476190476,0.21917918776261858,0.7168333333333334,0.23370441568732372,0.049090909090909116,0.2702816528006873,0.09409090909090913,0.2652920565149144,0.12454545454545456,0.2774558607824716,0.7104545454545454,0.6714055094566572,1.7590909090909093,0.7643934155744261,2.5500000000000003,0.6384824252544613,2.9327272727272726,0.5760056306484221,41471481477.9035,-0.32790900848051713,9123117418.53368,0.3736428097916644,88.794109524791,0.3500178584650933,3.7,0.2836819699207334,3.1,0.298729676050958
17,2013-05,GA,ATLANTA,2013-05,2.9500000000000006,"(-84.494194, 33.683939)",12318.03,All,0.1435047619047619,0.2651539196751872,0.1638380952380952,0.26479689250869687,0.19670952380952378,0.2592509556915075,0.23396000000000003,0.25305559091196184,0.27416904761904765,0.2424979440050784,0.42137333333333327,0.21917918776261858,0.6936104761904763,0.23370441568732372,0.020454545454545458,0.2702816528006873,0.08090909090909093,0.2652920565149144,0.11863636363636366,0.2774558607824716,0.840909090909091,0.6714055094566572,1.9281818181818182,0.7643934155744261,2.7286363636363635,0.6384824252544613,3.112727272727273,0.5760056306484221,41334062733.8549,-0.32790900848051713,9498561196.652071,0.3736428097916644,88.920473853359,0.3500178584650933,3.3,0.2836819699207334,3.0,0.298729676050958
18,2013-06,GA,ATLANTA,2013-06,3.1133333333333333,"(30.832212, 27.581726)",16553.39333333333,All,0.13074,0.2651539196751872,0.15964599999999998,0.26479689250869687,0.19319250000000002,0.2592509556915075,0.23164600000000002,0.25305559091196184,0.27374,0.2424979440050784,0.4139935,0.21917918776261858,0.6839425000000002,0.23370441568732372,0.0345,0.2702816528006873,0.08750000000000002,0.2652920565149144,0.142,0.2774558607824716,1.2035,0.6714055094566572,2.3000000000000003,0.7643934155744261,3.0740000000000003,0.6384824252544613,3.400000000000001,0.5760056306484221,41062625933.5941,-0.32790900848051713,9260696074.4491,0.3736428097916644,86.5850023909696,0.3500178584650933,3.7,0.2836819699207334,2.9,0.298729676050958
19,2013-08,GA,ATLANTA,2013-08,3.9375,"(-84.349164, 33.81542)",48226.915,All,0.11782999999999999,0.2651539196751872,0.1493142857142857,0.26479689250869687,0.1840704761904762,0.2592509556915075,0.22633523809523812,0.25305559091196184,0.2633952380952381,0.2424979440050784,0.3949285714285714,0.21917918776261858,0.6679499999999999,0.23370441568732372,0.03681818181818183,0.2702816528006873,0.07181818181818184,0.2652920565149144,0.12681818181818183,0.2774558607824716,1.5204545454545455,0.6714055094566572,2.7372727272727273,0.7643934155744261,3.488181818181818,0.6384824252544613,3.757727272727273,0.5760056306484221,41658198449.9001,-0.32790900848051713,10210246554.7955,0.3736428097916644,89.95115518901541,0.3500178584650933,3.7,0.2836819699207334,3.0,0.298729676050958
20,2013-09,GA,ATLANTA,2013-09,4.42,"(-84.318836, 33.822441)",38439.45,All,0.11272380952380952,0.2651539196751872,0.14323238095238094,0.26479689250869687,0.18057476190476196,0.2592509556915075,0.22133904761904755,0.25305559091196184,0.2531785714285715,0.2424979440050784,0.38033809523809525,0.21917918776261858,0.6526857142857143,0.23370441568732372,0.017500000000000005,0.2702816528006873,0.04150000000000001,0.2652920565149144,0.11850000000000002,0.2774558607824716,1.5959999999999999,0.6714055094566572,2.8095,0.7643934155744261,3.526,0.6384824252544613,3.7870000000000004,0.5760056306484221,41561863313.5151,-0.32790900848051713,10216278752.7557,0.3736428097916644,90.32258801944451,0.3500178584650933,3.8,0.2836819699207334,2.9,0.298729676050958
21,2013-12,GA,ATLANTA,2013-12,3.95,"(-84.446772, 33.897158000000005)",196128.76,All,0.10022500000000001,0.2651539196751872,0.1273025,0.26479689250869687,0.16723,0.2592509556915075,0.2127325,0.25305559091196184,0.24389749999999996,0.2424979440050784,0.34639499999999995,0.21917918776261858,0.579045,0.23370441568732372,0.019047619047619053,0.2702816528006873,0.09523809523809526,0.2652920565149144,0.13285714285714287,0.2774558607824716,1.5761904761904764,0.6714055094566572,2.901904761904762,0.7643934155744261,3.6266666666666674,0.6384824252544613,3.889047619047619,0.5760056306484221,44555116847.5878,-0.32790900848051713,9402239044.86975,0.3736428097916644,85.7873584996498,0.3500178584650933,2.9,0.2836819699207334,2.5,0.298729676050958
22,2014-01,GA,ATLANTA,2014-01,4.35,"(-84.37438399999999, 33.77213)",5465.11,All,0.09003181818181817,0.2651539196751872,0.1219931818181818,0.26479689250869687,0.1597090909090909,0.2592509556915075,0.204425,0.25305559091196184,0.23822954545454544,0.2424979440050784,0.33795909090909093,0.21917918776261858,0.5752999999999999,0.23370441568732372,0.017142857142857144,0.2702816528006873,0.0690476190476191,0.2652920565149144,0.11619047619047623,0.2774558607824716,1.6466666666666665,0.6714055094566572,2.858095238095238,0.7643934155744261,3.521904761904762,0.6384824252544613,3.76904761904762,0.5760056306484221,44109559396.2995,-0.32790900848051713,9438159522.248821,0.3736428097916644,88.4263020205016,0.3500178584650933,3.1,0.2836819699207334,2.5,0.298729676050958
