,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-3),Corr with auto_vol(-3),student_vol(1),Corr with student_vol(1),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-3),Corr with mortgage 90(-3)
0,2011-02,FL,PENSACOLA,2011-02,4.0,"(-87.2169, 30.4213)",12840.47,All,0.23214,0.3387115042272284,0.25165,0.3247080377974967,0.26292499999999996,0.305239767706468,0.28731249999999997,0.29572536598344723,0.31189999999999996,0.24429598671666003,0.46404500000000004,0.18543263867526896,0.7933949999999999,0.13897197844313985,0.11473684210526319,0.3619080067819223,0.16842105263157894,0.2898300007554876,0.2863157894736842,0.21913494926833127,2.257894736842106,0.013712545392948252,3.5763157894736834,0.02675659299937086,4.423684210526316,0.07301526346106922,4.652105263157895,0.07591069595620605,30207558860.6451,-0.6731409340438546,11311909309.5948,-0.678530528683744,92.5881563190625,0.4772953101160146,3.3,0.7222323546215049,4.0,0.6795407015514219
1,2012-02,FL,PENSACOLA,2012-02,3.85,"(-87.31218199999999, 30.485518)",50586.57,All,0.1410714285714286,0.3387115042272284,0.19146190476190478,0.3247080377974967,0.2500238095238095,0.305239767706468,0.3686547619047619,0.29572536598344723,0.5032404761904763,0.24429598671666003,0.7572880952380953,0.18543263867526896,1.0711880952380954,0.13897197844313985,0.06350000000000003,0.3619080067819223,0.124,0.2898300007554876,0.161,0.21913494926833127,0.8310000000000001,0.013712545392948252,1.9674999999999998,0.02675659299937086,2.7479999999999998,0.07301526346106922,3.109,0.07591069595620605,34825519831.2788,-0.6731409340438546,11251067892.2966,-0.678530528683744,89.00857713430821,0.4772953101160146,3.4,0.7222323546215049,4.6,0.6795407015514219
2,2013-10,FL,PENSACOLA,2013-10,3.83,"(-87.214189, 30.416425)",14979.1,All,0.10426086956521738,0.3387115042272284,0.13668260869565219,0.3247080377974967,0.17241521739130433,0.305239767706468,0.21265,0.29572536598344723,0.2417652173913043,0.24429598671666003,0.36121521739130424,0.18543263867526896,0.6177847826086957,0.13897197844313985,0.1059090909090909,0.3619080067819223,0.07590909090909094,0.2898300007554876,0.12136363636363635,0.21913494926833127,1.366818181818182,0.013712545392948252,2.615909090909091,0.02675659299937086,3.3795454545454544,0.07301526346106922,3.6759090909090903,0.07591069595620605,41471481477.9035,-0.6731409340438546,10396023519.0372,-0.678530528683744,85.3165844012547,0.4772953101160146,2.6,0.7222323546215049,3.5,0.6795407015514219
3,2014-12,FL,PENSACOLA,2014-12,3.74,"(-87.23814, 30.429778999999996)",32383.68,All,0.1101,0.3387115042272284,0.1330809523809524,0.3247080377974967,0.16305,0.305239767706468,0.20744285714285715,0.29572536598344723,0.2446071428571429,0.24429598671666003,0.34302142857142864,0.18543263867526896,0.6021190476190476,0.13897197844313985,0.02500000000000001,0.3619080067819223,0.1063636363636364,0.2898300007554876,0.21454545454545454,0.21913494926833127,1.64,0.013712545392948252,2.2072727272727275,0.02675659299937086,2.5504545454545453,0.07301526346106922,2.8331818181818185,0.07591069595620605,44885858708.7515,-0.6731409340438546,11733364706.6996,-0.678530528683744,82.122236078369,0.4772953101160146,2.0,0.7222323546215049,3.2,0.6795407015514219
4,2015-03,FL,PENSACOLA,2015-03,3.88,"(-87.366743, 30.535161)",67112.46,All,0.12134999999999999,0.3387115042272284,0.14022954545454547,0.3247080377974967,0.17560000000000003,0.305239767706468,0.21958181818181813,0.29572536598344723,0.26829772727272727,0.24429598671666003,0.39945,0.18543263867526896,0.700025,0.13897197844313985,0.02272727272727273,0.3619080067819223,0.11000000000000001,0.2898300007554876,0.25363636363636366,0.21913494926833127,1.5190909090909088,0.013712545392948252,2.042727272727273,0.02675659299937086,2.4068181818181817,0.07301526346106922,2.626363636363636,0.07591069595620605,45241950015.4561,-0.6731409340438546,11835194000.8273,-0.678530528683744,83.34061286074021,0.4772953101160146,2.4,0.7222323546215049,3.1,0.6795407015514219
5,2016-06,FL,PENSACOLA,2016-06,3.9,"(-87.366743, 30.535161)",66488.71,All,0.3904409090909091,0.3387115042272284,0.41572500000000007,0.3247080377974967,0.4527090909090909,0.305239767706468,0.5394386363636363,0.29572536598344723,0.6516204545454546,0.24429598671666003,0.9360386363636366,0.18543263867526896,1.2592227272727274,0.13897197844313985,0.22136363636363632,0.3619080067819223,0.40409090909090906,0.2898300007554876,0.5522727272727272,0.21913494926833127,1.1663636363636367,0.013712545392948252,1.6440909090909095,0.02675659299937086,2.019090909090909,0.07301526346106922,2.452272727272727,0.07591069595620605,48187387172.2131,-0.6731409340438546,11531266279.4831,-0.678530528683744,88.1942388876454,0.4772953101160146,2.9,0.7222323546215049,2.4,0.6795407015514219
6,2016-12,FL,PENSACOLA,2016-12,3.24,"(-87.21818, 30.541078999999996)",31742.81,All,0.5606285,0.3387115042272284,0.6315605,0.3247080377974967,0.7119585,0.305239767706468,0.7883325000000001,0.29572536598344723,0.9753284999999998,0.24429598671666003,1.3063339999999999,0.18543263867526896,1.6692235,0.13897197844313985,0.42333333333333334,0.3619080067819223,0.638095238095238,0.2898300007554876,0.8661904761904763,0.21913494926833127,1.9590476190476194,0.013712545392948252,2.491904761904762,0.02675659299937086,2.835238095238095,0.07301526346106922,3.1133333333333324,0.07591069595620605,50249654907.7038,-0.6731409340438546,12351593318.9066,-0.678530528683744,84.4501908643932,0.4772953101160146,1.9,0.7222323546215049,2.1,0.6795407015514219
7,2018-07,FL,PENSACOLA,2018-07,3.49,"(-87.22561, 30.527613)",115427.14,All,1.918467142857143,0.3387115042272284,1.9587813636363633,0.3247080377974967,2.0789990909090905,0.305239767706468,2.1733236363636363,0.29572536598344723,2.3391181818181823,0.24429598671666003,2.519525454545455,0.18543263867526896,2.7944931818181815,0.13897197844313985,1.8933333333333329,0.3619080067819223,2.1680952380952383,0.2898300007554876,2.3876190476190478,0.21913494926833127,2.7776190476190483,0.013712545392948252,2.8890476190476195,0.02675659299937086,2.944761904761905,0.07301526346106922,3.006666666666667,0.07591069595620605,50505964400.0098,-0.6731409340438546,12917630009.557,-0.678530528683744,,0.4772953101160146,2.3,0.7222323546215049,1.4,0.6795407015514219
