,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(3),Corr with student_vol(3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(2),Corr with mortgage 90(2)
0,OR,HILLSBORO,2011-01,4.4,All,0.2391115000000001,4.1608885,0.14207150968972015,0.25406500000000004,4.145935000000001,0.09943622502981288,0.2606254999999999,4.139374500000001,0.004799378829664005,0.2827834999999999,4.1172165000000005,-0.1000954647465159,0.30341049999999997,4.0965895,-0.16532713867018303,0.4554005000000002,3.9445995000000003,-0.2600766413856534,0.7818229999999999,3.618177,-0.2666385756558543,0.14099999999999996,4.259,0.16022289541351764,0.1815,4.218500000000001,0.022087172760521155,0.27349999999999997,4.1265,0.13434399959229185,1.9944999999999997,2.405500000000001,0.9107365877356363,3.3940000000000006,1.0059999999999998,0.9759815390430844,4.281000000000001,0.11899999999999977,0.9079091217461749,4.5230000000000015,-0.12300000000000111,0.8893617666021483,31041077337.2648,-0.44600939319115807,15995126134.7035,0.9715347151963417,94.51558950569391,0.3825130761982822,2.1,0.3249705200137886,3.4,0.1804295050002175
1,OR,HILLSBORO,2012-09,2.44,All,0.15189500000000006,2.288105,0.14207150968972015,0.183625,2.256375,0.09943622502981288,0.22133750000000002,2.2186624999999998,0.004799378829664005,0.3079875,2.1320125,-0.1000954647465159,0.3856325000000001,2.0543674999999997,-0.16532713867018303,0.6716749999999999,1.768325,-0.2600766413856534,0.9997750000000002,1.4402249999999999,-0.2666385756558543,0.07526315789473685,2.364736842105263,0.16022289541351764,0.13736842105263158,2.302631578947368,0.022087172760521155,0.17578947368421055,2.2642105263157895,0.13434399959229185,0.6689473684210526,1.7710526315789474,0.9107365877356363,1.7231578947368422,0.7168421052631577,0.9759815390430844,2.488421052631579,-0.04842105263157892,0.9079091217461749,2.8815789473684212,-0.4415789473684213,0.8893617666021483,39268596272.9965,-0.44600939319115807,11337096053.4966,0.9715347151963417,89.6038877472871,0.3825130761982822,1.9,0.3249705200137886,2.8,0.1804295050002175
2,OR,HILLSBORO,2012-12,2.36,All,0.1631578947368421,2.196842105263158,0.14207150968972015,0.1875157894736842,2.172484210526316,0.09943622502981288,0.21092631578947374,2.149073684210526,0.004799378829664005,0.2552894736842105,2.1047105263157895,-0.1000954647465159,0.30947368421052623,2.0505263157894738,-0.16532713867018303,0.5145657894736843,1.8454342105263155,-0.2600766413856534,0.8483157894736841,1.5116842105263157,-0.2666385756558543,0.039500000000000014,2.3205,0.16022289541351764,0.11950000000000005,2.2405,0.022087172760521155,0.1585,2.2015,0.13434399959229185,0.6960000000000001,1.6639999999999997,0.9107365877356363,1.7189999999999999,0.641,0.9759815390430844,2.4675000000000002,-0.10750000000000037,0.9079091217461749,2.8835,-0.5235000000000003,0.8893617666021483,40395555554.9932,-0.44600939319115807,9855625468.0504,0.9715347151963417,89.6061116730853,0.3825130761982822,1.5,0.3249705200137886,2.7,0.1804295050002175
3,OR,HILLSBORO,2015-09,3.35,All,0.1344409090909091,3.2155590909090908,0.14207150968972015,0.15661363636363634,3.193386363636364,0.09943622502981288,0.20107727272727274,3.148922727272727,0.004799378829664005,0.26589318181818195,3.084106818181818,-0.1000954647465159,0.3311113636363637,3.0188886363636365,-0.16532713867018303,0.5371681818181817,2.8128318181818184,-0.2600766413856534,0.8526636363636364,2.4973363636363635,-0.2666385756558543,0.008571428571428572,3.3414285714285716,0.16022289541351764,0.17952380952380947,3.1704761904761907,0.022087172760521155,0.3733333333333333,2.9766666666666666,0.13434399959229185,1.4900000000000002,1.8599999999999999,0.9107365877356363,2.1728571428571435,1.1771428571428566,0.9759815390430844,2.618095238095238,0.7319047619047621,0.9079091217461749,2.9528571428571433,0.3971428571428568,0.8893617666021483,48154770296.6926,-0.44600939319115807,13039171751.3192,0.9715347151963417,83.34061286074021,0.3825130761982822,1.2,0.3249705200137886,1.0,0.1804295050002175
4,OR,HILLSBORO,2016-11,2.95,All,0.4339245454545454,2.516075454545455,0.14207150968972015,0.45880500000000013,2.4911950000000003,0.09943622502981288,0.5631090909090911,2.386890909090909,0.004799378829664005,0.7006386363636362,2.249361363636364,-0.1000954647465159,0.9084640909090909,2.0415359090909093,-0.16532713867018303,1.2693081818181815,1.6806918181818187,-0.2600766413856534,1.6029650000000002,1.347035,-0.2666385756558543,0.29999999999999993,2.6500000000000004,0.16022289541351764,0.5834999999999999,2.3665000000000003,0.022087172760521155,0.736,2.2140000000000004,0.13434399959229185,1.596,1.354,0.9107365877356363,2.142,0.8080000000000003,0.9759815390430844,2.5369999999999995,0.4130000000000007,0.9079091217461749,2.8620000000000005,0.08799999999999963,0.8893617666021483,48441183549.9275,-0.44600939319115807,12722317795.1324,0.9715347151963417,87.39008859346599,0.3825130761982822,0.9,0.3249705200137886,0.6,0.1804295050002175
