,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2010-11,OK,TULSA,2010-11,3.68,"(-95.9762, 36.114000000000004)",12278.8,All,0.22869727272727272,0.25344913034769695,0.24913818181818187,0.25963294136784065,0.2541922727272727,0.2494933657440508,0.27004181818181816,0.21534994876033667,0.2871204545454545,0.16206541195078844,0.44597000000000014,0.11068542352245235,0.7651345454545454,0.11441862330697641,0.13400000000000004,0.27132539599429795,0.182,0.2582640961680254,0.25200000000000006,0.26562150269743257,1.35,0.5205697136945278,2.7630000000000003,0.7066402891602825,3.817999999999999,0.6519368133831264,4.186,0.6024207479650625,30207558860.6451,-0.1454079104517778,12342273869.2704,0.6490535356291461,95.21340255359091,0.4126018041819992,4.2,0.45582457268783705,2.8,0.2793148239428213,-95.9762,36.114000000000004
1,2011-05,OK,TULSA,2011-05,3.8,"(-95.861581, 36.116333000000004)",13429.82,All,0.130775,0.25344913034769695,0.16787249999999998,0.25963294136784065,0.1978005,0.2494933657440508,0.23078799999999994,0.21534994876033667,0.260713,0.16206541195078844,0.41407550000000004,0.11068542352245235,0.7391499999999999,0.11441862330697641,0.024285714285714285,0.27132539599429795,0.0866666666666667,0.2582640961680254,0.18809523809523812,0.26562150269743257,1.8423809523809527,0.5205697136945278,3.168571428571429,0.7066402891602825,4.011428571428572,0.6519368133831264,4.293333333333333,0.6024207479650625,31041077337.2648,-0.1454079104517778,11311909309.5948,0.6490535356291461,94.0022251537174,0.4126018041819992,4.3,0.45582457268783705,3.0,0.2793148239428213,-95.861581,36.116333000000004
2,2011-06,OK,TULSA,2011-06,4.43,"(-95.888346, 36.05468)",26437.05,All,0.12706818181818183,0.25344913034769695,0.1615431818181819,0.25963294136784065,0.18716409090909092,0.2494933657440508,0.21923909090909086,0.21534994876033667,0.24782409090909094,0.16206541195078844,0.39758,0.11068542352245235,0.7268749999999999,0.11441862330697641,0.0190909090909091,0.27132539599429795,0.1013636363636364,0.2582640961680254,0.18090909090909094,0.26562150269743257,1.5799999999999998,0.5205697136945278,3.002272727272727,0.7066402891602825,3.9145454545454546,0.6519368133831264,4.2327272727272724,0.6024207479650625,31300541846.2612,-0.1454079104517778,15995126134.7035,0.6490535356291461,93.74313363440879,0.4126018041819992,4.1,0.45582457268783705,3.0,0.2793148239428213,-95.888346,36.05468
3,2012-05,OK,TULSA,2012-05,3.4,"(-95.84999599999999, 36.158149)",29229.24,All,0.15161363636363637,0.25344913034769695,0.19053181818181822,0.25963294136784065,0.23893181818181805,0.2494933657440508,0.3457045454545453,0.21534994876033667,0.4665318181818183,0.16206541195078844,0.732990909090909,0.11068542352245235,1.0615068181818177,0.11441862330697641,0.06590909090909093,0.27132539599429795,0.14545454545454548,0.2582640961680254,0.19181818181818186,0.26562150269743257,0.7618181818181818,0.5205697136945278,1.8031818181818189,0.7066402891602825,2.525909090909091,0.6519368133831264,2.930909090909091,0.6024207479650625,36777908030.9335,-0.1454079104517778,11251067892.2966,0.6490535356291461,90.7743282432688,0.4126018041819992,4.0,0.45582457268783705,3.3,0.2793148239428213,-95.84999599999999,36.158149
4,2012-06,OK,TULSA,2012-06,3.815,"(-95.99905, 36.134166)",25708.405,All,0.163,0.25344913034769695,0.19464736842105262,0.25963294136784065,0.24319736842105263,0.2494933657440508,0.3459342105263157,0.21534994876033667,0.46558684210526313,0.16206541195078844,0.7364000000000004,0.11068542352245235,1.0691894736842107,0.11441862330697641,0.05190476190476193,0.27132539599429795,0.14809523809523809,0.2582640961680254,0.18904761904761905,0.26562150269743257,0.7114285714285714,0.5205697136945278,1.6223809523809525,0.7066402891602825,2.3061904761904763,0.6519368133831264,2.698095238095238,0.6024207479650625,36186315501.0541,-0.1454079104517778,11641401212.0971,0.6490535356291461,90.6452366150782,0.4126018041819992,3.5,0.45582457268783705,3.2,0.2793148239428213,-95.99905,36.134166
5,2012-07,OK,TULSA,2012-07,3.1,"(-94.51369100000001, 37.08692)",35805.29,All,0.16720454545454547,0.25344913034769695,0.19873636363636368,0.25963294136784065,0.24646136363636365,0.2494933657440508,0.34024999999999994,0.21534994876033667,0.4535545454545455,0.16206541195078844,0.7302181818181818,0.11068542352245235,1.0653181818181816,0.11441862330697641,0.06952380952380956,0.27132539599429795,0.14571428571428574,0.2582640961680254,0.18571428571428572,0.26562150269743257,0.6195238095238095,0.5205697136945278,1.5266666666666664,0.7066402891602825,2.217142857142857,0.6519368133831264,2.5900000000000003,0.6024207479650625,36601383816.48,-0.1454079104517778,12770391029.1034,0.6490535356291461,90.0868950067716,0.4126018041819992,3.3,0.45582457268783705,2.8,0.2793148239428213,-94.51369100000001,37.08692
6,2015-11,OK,TULSA,2015-11,3.64,"(-95.946167, 36.022949)",132570.34,All,0.13066666666666668,0.25344913034769695,0.1559214285714286,0.25963294136784065,0.20844761904761913,0.2494933657440508,0.286702380952381,0.21534994876033667,0.3709714285714286,0.16206541195078844,0.6063738095238096,0.11068542352245235,0.9343738095238093,0.11441862330697641,0.07105263157894738,0.27132539599429795,0.32789473684210524,0.2582640961680254,0.47684210526315784,0.26562150269743257,1.6710526315789473,0.5205697136945278,2.2631578947368416,0.7066402891602825,2.6863157894736847,0.6519368133831264,3.03,0.6024207479650625,48491901272.6637,-0.1454079104517778,11492007418.0579,0.6490535356291461,81.7923503982947,0.4126018041819992,2.5,0.45582457268783705,1.8,0.2793148239428213,-95.946167,36.022949
7,2016-08,OK,TULSA,2016-08,3.33,"(-95.979024, 36.077981)",88347.13,All,0.41817045454545454,0.25344913034769695,0.4429568181818182,0.25963294136784065,0.5122418181818182,0.2494933657440508,0.6351372727272727,0.21534994876033667,0.810223181818182,0.16206541195078844,1.1977463636363632,0.11068542352245235,1.5097959090909088,0.11441862330697641,0.2608695652173914,0.27132539599429795,0.4460869565217393,0.2582640961680254,0.5682608695652173,0.26562150269743257,1.1330434782608694,0.5205697136945278,1.5565217391304347,0.7066402891602825,1.8895652173913038,0.6519368133831264,2.261739130434783,0.6024207479650625,50596067254.1766,-0.1454079104517778,11496937509.4445,0.6490535356291461,84.0267577476249,0.4126018041819992,2.2,0.45582457268783705,1.5,0.2793148239428213,-95.979024,36.077981
8,2018-04,OK,TULSA,2018-04,3.6,"(-95.86719599999999, 36.117734000000006)",40607.12,All,1.7027510000000003,0.25344913034769695,1.7432829999999995,0.25963294136784065,1.896724,0.2494933657440508,2.0408605,0.21534994876033667,2.349426,0.16206541195078844,2.493657999999999,0.11068542352245235,2.7355454999999997,0.11441862330697641,1.6604761904761904,0.27132539599429795,1.9780952380952381,0.2582640961680254,2.153809523809524,0.26562150269743257,2.701904761904762,0.5205697136945278,2.869047619047619,0.7066402891602825,2.9595238095238092,0.6519368133831264,3.0719047619047624,0.6024207479650625,50505964400.0098,-0.1454079104517778,11318405616.2761,0.6490535356291461,88.55316323110772,0.4126018041819992,3.4,0.45582457268783705,1.6,0.2793148239428213,-95.86719599999999,36.117734000000006
