,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-1),Corr with auto_vol(-1),student_vol(-1),Corr with student_vol(-1),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3),long,lat
0,2012-08,WI,OSHKOSH,2012-08,2.45,"(-88.599637, 44.032619)",54904,6379.68,All,0.15374090909090915,-0.8304558160319444,0.18745454545454548,-0.8353385703908083,0.23783863636363634,-0.8881469480743721,0.3331136363636364,-0.9220239742032182,0.43259999999999993,-0.9446865349758266,0.7177749999999997,-0.9125061068102267,1.0426272727272727,-0.8947386296658989,0.09217391304347829,-0.9367161653185266,0.14043478260869566,-0.8837612464086932,0.18347826086956526,-0.892514235478135,0.7139130434782609,0.8693028652446703,1.6782608695652175,0.8780627379774533,2.3978260869565218,0.794461290561112,2.7708695652173914,0.7565774110584718,36601383816.48,0.8507153618194667,16111780903.4699,-0.9619738897329888,90.37816904639429,-0.8243700275276262,2.8,-0.9478327564653256,1.8,-0.8362905968921743,-88.599637,44.032619
1,2012-09,WI,OSHKOSH,2012-09,3.25,"(-88.575634, 44.019121999999996)",54901,7308.88,All,0.15189500000000006,-0.8304558160319444,0.183625,-0.8353385703908083,0.22133750000000002,-0.8881469480743721,0.3079875,-0.9220239742032182,0.3856325000000001,-0.9446865349758266,0.6716749999999999,-0.9125061068102267,0.9997750000000002,-0.8947386296658989,0.07526315789473685,-0.9367161653185266,0.13736842105263158,-0.8837612464086932,0.17578947368421055,-0.892514235478135,0.6689473684210526,0.8693028652446703,1.7231578947368422,0.8780627379774533,2.488421052631579,0.794461290561112,2.8815789473684212,0.7565774110584718,37160101000.5239,0.8507153618194667,11986368496.8635,-0.9619738897329888,90.2956809830492,-0.8243700275276262,2.0,-0.9478327564653256,1.7,-0.8362905968921743,-88.575634,44.019121999999996
2,2013-08,WI,OSHKOSH,2013-08,3.95,"(-88.5285, 44.0332818)",54901,3245.14,All,0.11782999999999999,-0.8304558160319444,0.1493142857142857,-0.8353385703908083,0.1840704761904762,-0.8881469480743721,0.22633523809523812,-0.9220239742032182,0.2633952380952381,-0.9446865349758266,0.3949285714285714,-0.9125061068102267,0.6679499999999999,-0.8947386296658989,0.03681818181818183,-0.9367161653185266,0.07181818181818184,-0.8837612464086932,0.12681818181818183,-0.892514235478135,1.5204545454545455,0.8693028652446703,2.7372727272727273,0.8780627379774533,3.488181818181818,0.794461290561112,3.757727272727273,0.7565774110584718,41471481477.9035,0.8507153618194667,8901986132.75728,-0.9619738897329888,85.7873584996498,-0.8243700275276262,1.5,-0.9478327564653256,1.4,-0.8362905968921743,-88.5285,44.0332818
3,2014-07,WI,OSHKOSH,2014-07,3.88,"(-88.561103, 44.03526)",54901,10717.58,All,0.09286956521739129,-0.8304558160319444,0.12270652173913045,-0.8353385703908083,0.15438695652173914,-0.8881469480743721,0.1955586956521739,-0.9220239742032182,0.23417391304347826,-0.9446865349758266,0.32826086956521744,-0.9125061068102267,0.5557695652173912,-0.8947386296658989,0.024090909090909093,-0.9367161653185266,0.059545454545454575,-0.8837612464086932,0.11136363636363639,-0.892514235478135,1.699545454545455,0.8693028652446703,2.542272727272727,0.8780627379774533,3.071363636363636,0.794461290561112,3.3318181818181816,0.7565774110584718,43938467193.2505,0.8507153618194667,10121843859.6075,-0.9619738897329888,82.2508390398281,-0.8243700275276262,1.0,-0.9478327564653256,1.4,-0.8362905968921743,-88.561103,44.03526
4,2014-10,WI,OSHKOSH,2014-10,3.86,"(-88.537414, 44.03787)",54901,5987.01,All,0.09059565217391304,-0.8304558160319444,0.11953260869565213,-0.8353385703908083,0.15351739130434783,-0.8881469480743721,0.1974043478260869,-0.9220239742032182,0.2313760869565217,-0.9446865349758266,0.3236195652173913,-0.9125061068102267,0.5523869565217392,-0.8947386296658989,0.020909090909090912,-0.9367161653185266,0.05045454545454548,-0.8837612464086932,0.10454545454545458,-0.892514235478135,1.5459090909090911,0.8693028652446703,2.304090909090909,0.8780627379774533,2.7731818181818184,0.794461290561112,3.039999999999999,0.7565774110584718,44885858708.7515,0.8507153618194667,11159124696.1814,-0.9619738897329888,82.4770523961592,-0.8243700275276262,1.5,-0.9478327564653256,1.1,-0.8362905968921743,-88.537414,44.03787
