,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(-3),Corr with student_vol(-3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-4),Corr with mortgage 90(-4)
0,CA,LOS ANGELES,2010-04,4.115,All,0.24183250000000003,3.8731675,0.07152112551854696,0.2495495,3.8654505,0.07207390206048828,0.2597455000000001,3.8552545,0.0748536583198044,0.2840375,3.8309625,0.06652281150920963,0.3116065,3.8033935000000003,0.06152179153796658,0.4758610000000001,3.639139,0.03061210517424845,0.9598030000000002,3.1551970000000003,0.013886854242453091,0.15045454545454548,3.964545454545455,0.08539554894167439,0.2440909090909091,3.870909090909091,0.08752261354747799,0.44499999999999995,3.6700000000000004,0.09816418222575464,2.581363636363637,1.5336363636363632,0.36098541546569135,3.8468181818181817,0.2681818181818185,0.4181978204651475,4.531363636363637,-0.41636363636363694,0.3480495679853783,4.693181818181819,-0.578181818181819,0.32053212281298255,25435545396.8332,0.0694089609379765,14107591663.4702,-0.24925806237695855,95.6415096715633,-0.15130680462920718,3.0,-0.2015637850456069,7.3,-0.042113042504994265
1,CA,LOS ANGELES,2010-10,4.25,All,0.22598619047619048,4.02401380952381,0.07152112551854696,0.25051619047619045,3.9994838095238094,0.07207390206048828,0.25605714285714287,3.9939428571428572,0.0748536583198044,0.2720304761904762,3.9779695238095236,0.06652281150920963,0.28884,3.96116,0.06152179153796658,0.45499142857142844,3.7950085714285717,0.03061210517424845,0.7680966666666665,3.4819033333333334,0.013886854242453091,0.14050000000000004,4.1095,0.08539554894167439,0.17650000000000005,4.0735,0.08752261354747799,0.22800000000000006,4.022,0.09816418222575464,1.1824999999999999,3.0675,0.36098541546569135,2.54,1.71,0.4181978204651475,3.524,0.726,0.3480495679853783,3.8724999999999996,0.3775000000000004,0.32053212281298255,28389074974.2894,0.0694089609379765,10534224377.9144,-0.24925806237695855,93.74313363440879,-0.15130680462920718,2.9,-0.2015637850456069,6.7,-0.042113042504994265
2,CA,LOS ANGELES,2011-03,4.1475,All,0.2076739130434783,3.9398260869565216,0.07152112551854696,0.23889782608695653,3.908602173913043,0.07207390206048828,0.2532847826086956,3.8942152173913045,0.0748536583198044,0.2829456521739131,3.864554347826087,0.06652281150920963,0.30843478260869567,3.8390652173913042,0.06152179153796658,0.4607826086956522,3.686717391304348,0.03061210517424845,0.7797065217391305,3.3677934782608694,0.013886854242453091,0.06478260869565221,4.082717391304348,0.08539554894167439,0.15652173913043482,3.990978260869565,0.08752261354747799,0.25913043478260867,3.888369565217391,0.09816418222575464,2.1134782608695653,2.0340217391304347,0.36098541546569135,3.414347826086956,0.733152173913044,0.4181978204651475,4.26608695652174,-0.11858695652173967,0.3480495679853783,4.5139130434782615,-0.36641304347826154,0.32053212281298255,30207558860.6451,0.0694089609379765,10792773250.4017,-0.24925806237695855,90.5649414475864,-0.15130680462920718,2.6,-0.2015637850456069,5.9,-0.042113042504994265
3,CA,LOS ANGELES,2011-05,3.8,All,0.130775,3.669225,0.07152112551854696,0.16787249999999998,3.6321274999999997,0.07207390206048828,0.1978005,3.6021994999999998,0.0748536583198044,0.23078799999999994,3.569212,0.06652281150920963,0.260713,3.539287,0.06152179153796658,0.41407550000000004,3.3859245,0.03061210517424845,0.7391499999999999,3.06085,0.013886854242453091,0.024285714285714285,3.7757142857142854,0.08539554894167439,0.0866666666666667,3.713333333333333,0.08752261354747799,0.18809523809523812,3.6119047619047615,0.09816418222575464,1.8423809523809527,1.9576190476190471,0.36098541546569135,3.168571428571429,0.6314285714285708,0.4181978204651475,4.011428571428572,-0.21142857142857174,0.3480495679853783,4.293333333333333,-0.4933333333333332,0.32053212281298255,31618591270.7387,0.0694089609379765,11726514214.1317,-0.24925806237695855,90.4806728327692,-0.15130680462920718,2.6,-0.2015637850456069,5.7,-0.042113042504994265
4,CA,LOS ANGELES,2011-08,3.88,All,0.14468363636363638,3.7353163636363633,0.07152112551854696,0.18038681818181818,3.6996131818181817,0.07207390206048828,0.21116590909090904,3.668834090909091,0.0748536583198044,0.24895727272727275,3.6310427272727273,0.06652281150920963,0.29323772727272723,3.5867622727272725,0.06152179153796658,0.45919454545454547,3.4208054545454543,0.03061210517424845,0.7783581818181818,3.101641818181818,0.013886854242453091,0.017391304347826094,3.862608695652174,0.08539554894167439,0.06217391304347828,3.8178260869565217,0.08752261354747799,0.11478260869565218,3.765217391304348,0.09816418222575464,1.021304347826087,2.858695652173913,0.36098541546569135,2.303043478260869,1.576956521739131,0.4181978204651475,3.244782608695652,0.635217391304348,0.3480495679853783,3.6513043478260867,0.2286956521739132,0.32053212281298255,31252070876.7547,0.0694089609379765,13753511368.0623,-0.24925806237695855,90.48744874686929,-0.15130680462920718,2.7,-0.2015637850456069,5.3,-0.042113042504994265
5,CA,LOS ANGELES,2011-09,3.6506666666666665,All,0.14525181818181823,3.505414848484848,0.07152112551854696,0.1884,3.4622666666666664,0.07207390206048828,0.23085045454545455,3.419816212121212,0.0748536583198044,0.2845913636363636,3.366075303030303,0.06652281150920963,0.3502268181818181,3.3004398484848485,0.06152179153796658,0.5222018181818182,3.1284648484848483,0.03061210517424845,0.8332045454545454,2.817462121212121,0.013886854242453091,0.005714285714285713,3.6449523809523807,0.08539554894167439,0.04333333333333335,3.607333333333333,0.08752261354747799,0.10476190476190479,3.5459047619047617,0.09816418222575464,0.9004761904761904,2.7501904761904763,0.36098541546569135,1.9752380952380955,1.675428571428571,0.4181978204651475,2.8271428571428574,0.8235238095238091,0.3480495679853783,3.182380952380953,0.46828571428571353,0.32053212281298255,31041077337.2648,0.0694089609379765,12472473242.0863,-0.24925806237695855,90.7743282432688,-0.15130680462920718,2.6,-0.2015637850456069,5.2,-0.042113042504994265
6,CA,LOS ANGELES,2011-10,3.95,All,0.1416352380952381,3.808364761904762,0.07152112551854696,0.19074095238095234,3.759259047619048,0.07207390206048828,0.24373904761904758,3.7062609523809527,0.0748536583198044,0.3185252380952381,3.6314747619047623,0.06652281150920963,0.4064785714285714,3.5435214285714287,0.06152179153796658,0.59521,3.3547900000000004,0.03061210517424845,0.9086428571428572,3.041357142857143,0.013886854242453091,0.013500000000000003,3.9365,0.08539554894167439,0.05450000000000003,3.8955,0.08752261354747799,0.1145,3.8355,0.09816418222575464,1.0614999999999999,2.8885000000000005,0.36098541546569135,2.1519999999999997,1.7980000000000005,0.4181978204651475,2.8695,1.0805000000000002,0.3480495679853783,3.128,0.8220000000000001,0.32053212281298255,31300541846.2612,0.0694089609379765,13238482167.5647,-0.24925806237695855,90.6452366150782,-0.15130680462920718,2.6,-0.2015637850456069,5.0,-0.042113042504994265
7,CA,LOS ANGELES,2011-12,2.95,All,0.1499335,2.8000665000000002,0.07152112551854696,0.2029985,2.7470015,0.07207390206048828,0.2836085,2.6663915,0.0748536583198044,0.40829250000000006,2.5417075000000002,0.06652281150920963,0.5557375,2.3942625,0.06152179153796658,0.7798775000000001,2.1701225,0.03061210517424845,1.1003555000000003,1.8496445,0.013886854242453091,0.0033333333333333335,2.9466666666666668,0.08539554894167439,0.048571428571428585,2.9014285714285717,0.08752261354747799,0.11523809523809528,2.834761904761905,0.09816418222575464,0.8914285714285713,2.0585714285714287,0.36098541546569135,1.9780952380952384,0.9719047619047618,0.4181978204651475,2.6676190476190476,0.2823809523809526,0.3480495679853783,2.9823809523809524,-0.03238095238095218,0.32053212281298255,31754785132.2305,0.0694089609379765,11655650147.2578,-0.24925806237695855,89.00857713430821,-0.15130680462920718,2.9,-0.2015637850456069,4.7,-0.042113042504994265
8,CA,LOS ANGELES,2012-05,2.98,All,0.15161363636363637,2.8283863636363638,0.07152112551854696,0.19053181818181822,2.7894681818181817,0.07207390206048828,0.23893181818181805,2.741068181818182,0.0748536583198044,0.3457045454545453,2.6342954545454544,0.06652281150920963,0.4665318181818183,2.5134681818181814,0.06152179153796658,0.732990909090909,2.247009090909091,0.03061210517424845,1.0615068181818177,1.9184931818181823,0.013886854242453091,0.06590909090909093,2.914090909090909,0.08539554894167439,0.14545454545454548,2.8345454545454545,0.08752261354747799,0.19181818181818186,2.788181818181818,0.09816418222575464,0.7618181818181818,2.2181818181818183,0.36098541546569135,1.8031818181818189,1.176818181818181,0.4181978204651475,2.525909090909091,0.4540909090909091,0.3480495679853783,2.930909090909091,0.04909090909090885,0.32053212281298255,35385458151.3724,0.0694089609379765,10728874885.7875,-0.24925806237695855,89.513287195688,-0.15130680462920718,2.5,-0.2015637850456069,4.2,-0.042113042504994265
9,CA,LOS ANGELES,2012-06,2.7249999999999996,All,0.163,2.562,0.07152112551854696,0.19464736842105262,2.530352631578947,0.07207390206048828,0.24319736842105263,2.481802631578947,0.0748536583198044,0.3459342105263157,2.379065789473684,0.06652281150920963,0.46558684210526313,2.2594131578947367,0.06152179153796658,0.7364000000000004,1.9885999999999993,0.03061210517424845,1.0691894736842107,1.655810526315789,0.013886854242453091,0.05190476190476193,2.6730952380952377,0.08539554894167439,0.14809523809523809,2.5769047619047614,0.08752261354747799,0.18904761904761905,2.5359523809523807,0.09816418222575464,0.7114285714285714,2.0135714285714283,0.36098541546569135,1.6223809523809525,1.1026190476190472,0.4181978204651475,2.3061904761904763,0.4188095238095233,0.3480495679853783,2.698095238095238,0.026904761904761543,0.32053212281298255,35532707747.113,0.0694089609379765,11251067892.2966,-0.24925806237695855,90.37816904639429,-0.15130680462920718,2.7,-0.2015637850456069,4.1,-0.042113042504994265
