,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-3),Corr with auto_vol(-3),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
0,2010-09,CA,OAKLAND,2010-09,5.0,"(-122.262166, 37.816520000000004)",47346.77,All,0.22657136363636363,0.004524998756815958,0.251059090909091,0.0046809967282475775,0.25699454545454536,0.017617115416516574,0.2738163636363636,0.00664490012727403,0.2913659090909092,0.00473888195675452,0.4777727272727273,-0.040166670679895614,0.8043745454545456,-0.025067991500888964,0.1166666666666667,0.03775946242771991,0.19333333333333336,0.07377199677806344,0.2566666666666666,0.11727994400006571,1.4104761904761904,0.6416959099196917,2.6476190476190475,0.9549929749435043,3.4690476190476183,0.9445046805147396,3.773333333333333,0.8825510621491635,28389074974.2894,-0.16983599822550555,10534224377.9144,-0.6603198652320338,98.6449594200431,0.4527349380503565,2.1,-0.08547613731339367,4.3,0.1687390125982493
1,2012-07,CA,OAKLAND,2012-07,2.92,"(-128.6061, 54.5206)",30069.43,All,0.16720454545454547,0.004524998756815958,0.19873636363636368,0.0046809967282475775,0.24646136363636365,0.017617115416516574,0.34024999999999994,0.00664490012727403,0.4535545454545455,0.00473888195675452,0.7302181818181818,-0.040166670679895614,1.0653181818181816,-0.025067991500888964,0.06952380952380956,0.03775946242771991,0.14571428571428574,0.07377199677806344,0.18571428571428572,0.11727994400006571,0.6195238095238095,0.6416959099196917,1.5266666666666664,0.9549929749435043,2.217142857142857,0.9445046805147396,2.5900000000000003,0.8825510621491635,36623269866.4569,-0.16983599822550555,12770391029.1034,-0.6603198652320338,90.0868950067716,0.4527349380503565,1.7,-0.08547613731339367,2.2,0.1687390125982493
2,2012-08,CA,OAKLAND,2012-08,3.4,"(-122.254077, 37.791071)",22583.66,All,0.15374090909090915,0.004524998756815958,0.18745454545454548,0.0046809967282475775,0.23783863636363634,0.017617115416516574,0.3331136363636364,0.00664490012727403,0.43259999999999993,0.00473888195675452,0.7177749999999997,-0.040166670679895614,1.0426272727272727,-0.025067991500888964,0.09217391304347829,0.03775946242771991,0.14043478260869566,0.07377199677806344,0.18347826086956526,0.11727994400006571,0.7139130434782609,0.6416959099196917,1.6782608695652175,0.9549929749435043,2.3978260869565218,0.9445046805147396,2.7708695652173914,0.8825510621491635,36777908030.9335,-0.16983599822550555,14585937143.4485,-0.6603198652320338,89.00857713430821,0.4527349380503565,1.8,-0.08547613731339367,2.1,0.1687390125982493
3,2014-03,CA,OAKLAND,2014-03,4.95,"(-122.28058270000001, 37.857191799999995)",5748.17,All,0.0888,0.004524998756815958,0.1207452380952381,0.0046809967282475775,0.15488333333333335,0.017617115416516574,0.19711666666666672,0.00664490012727403,0.23409761904761903,0.00473888195675452,0.33106666666666673,-0.040166670679895614,0.5571428571428573,-0.025067991500888964,0.051428571428571455,0.03775946242771991,0.07857142857142858,0.07377199677806344,0.1280952380952381,0.11727994400006571,1.6395238095238096,0.6416959099196917,2.7233333333333327,0.9549929749435043,3.3466666666666667,0.9445046805147396,3.6209523809523807,0.8825510621491635,41561863313.5151,-0.16983599822550555,9438159522.248821,-0.6603198652320338,88.4263020205016,0.4527349380503565,1.0,-0.08547613731339367,1.0,0.1687390125982493
4,2015-11,CA,OAKLAND,2015-11,3.63,"(-122.2714, 37.8045)",59738.52,All,0.13066666666666668,0.004524998756815958,0.1559214285714286,0.0046809967282475775,0.20844761904761913,0.017617115416516574,0.286702380952381,0.00664490012727403,0.3709714285714286,0.00473888195675452,0.6063738095238096,-0.040166670679895614,0.9343738095238093,-0.025067991500888964,0.07105263157894738,0.03775946242771991,0.32789473684210524,0.07377199677806344,0.47684210526315784,0.11727994400006571,1.6710526315789473,0.6416959099196917,2.2631578947368416,0.9549929749435043,2.6863157894736847,0.9445046805147396,3.03,0.8825510621491635,48836554747.323,-0.16983599822550555,11492007418.0579,-0.6603198652320338,81.7923503982947,0.4527349380503565,0.9,-0.08547613731339367,0.6,0.1687390125982493
5,2016-09,CA,OAKLAND,2016-09,3.14,"(-77.008348, 41.251571000000006)",22820.92,All,0.42159363636363634,0.004524998756815958,0.4495609090909092,0.0046809967282475775,0.5270018181818182,0.017617115416516574,0.6625254545454545,0.00664490012727403,0.8496804545454547,0.00473888195675452,1.2471445454545458,-0.040166670679895614,1.5560313636363639,-0.025067991500888964,0.1914285714285715,0.03775946242771991,0.4671428571428572,0.07377199677806344,0.5933333333333333,0.11727994400006571,1.178095238095238,0.6416959099196917,1.6304761904761906,0.9549929749435043,2.0152380952380957,0.9445046805147396,2.350476190476191,0.8825510621491635,49206523977.8161,-0.16983599822550555,11531266279.4831,-0.6603198652320338,85.2359522201137,0.4527349380503565,0.9,-0.08547613731339367,0.5,0.1687390125982493
6,2017-09,CA,OAKLAND,2017-09,3.85,"(-122.262993, 37.819346)",93797.56,All,1.1784444999999997,0.004524998756815958,1.1967471428571432,0.0046809967282475775,1.23492,0.017617115416516574,1.2721638095238097,0.00664490012727403,1.3232957142857147,0.00473888195675452,1.4732157142857143,-0.040166670679895614,1.738246666666667,-0.025067991500888964,0.9940000000000001,0.03775946242771991,1.171,0.07377199677806344,1.2799999999999998,0.11727994400006571,1.7975,0.6416959099196917,2.2020000000000004,0.9549929749435043,2.5300000000000002,0.9445046805147396,2.7764999999999995,0.8825510621491635,49068548953.9206,-0.16983599822550555,11814606928.6527,-0.6603198652320338,89.1832712740787,0.4527349380503565,0.8,-0.08547613731339367,0.3,0.1687390125982493
7,2018-05,CA,OAKLAND,2018-05,4.88,"(-122.266153, 37.803921)",115609.55,All,1.7065971428571427,0.004524998756815958,1.7524533333333332,0.0046809967282475775,1.94629,0.017617115416516574,2.0937409523809523,0.00664490012727403,2.3356085714285713,0.00473888195675452,2.499740476190476,-0.040166670679895614,2.754757142857143,-0.025067991500888964,1.706818181818182,0.03775946242771991,2.0731818181818187,0.07377199677806344,2.2736363636363635,0.11727994400006571,2.816818181818181,0.6416959099196917,2.977727272727273,0.9549929749435043,3.0518181818181818,0.9445046805147396,3.1318181818181827,0.8825510621491635,49574400061.0285,-0.16983599822550555,11725018303.5706,-0.6603198652320338,88.1148323663994,0.4527349380503565,0.6,-0.08547613731339367,0.2,0.1687390125982493
