,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(-1),Corr with student_vol(-1),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90,Corr with mortgage 90
0,NC,HIGH POINT,2012-02,3.38,All,0.1410714285714286,3.238928571428571,0.0984885496283927,0.19146190476190478,3.188538095238095,0.09765373844433275,0.2500238095238095,3.1299761904761905,0.1001191558675667,0.3686547619047619,3.011345238095238,0.0946290265486829,0.5032404761904763,2.8767595238095236,0.08108872728940321,0.7572880952380953,2.6227119047619047,0.023688300077099683,1.0711880952380954,2.3088119047619045,-0.04471677649519934,0.06350000000000003,3.3165,0.0809885396115263,0.124,3.256,0.09939760964972837,0.161,3.219,0.10017700193059324,0.8310000000000001,2.549,0.6663831905913079,1.9674999999999998,1.4125,0.9184094366270424,2.7479999999999998,0.6320000000000001,0.7419138134084464,3.109,0.2709999999999999,0.6272775250587486,34623712775.9563,0.3844246178627979,11510278467.2037,-0.9270285595155834,89.6038877472871,-0.6177980514976875,5.7,-0.4783739681510684,4.1,-0.5495654042600113
1,NC,HIGH POINT,2012-04,3.68,All,0.14868421052631575,3.5313157894736844,0.0984885496283927,0.18980526315789473,3.4901947368421053,0.09765373844433275,0.23982894736842097,3.4401710526315794,0.1001191558675667,0.34777368421052635,3.332226315789474,0.0946290265486829,0.46680789473684203,3.213192105263158,0.08108872728940321,0.7313999999999999,2.9486000000000003,0.023688300077099683,1.048621052631579,2.6313789473684213,-0.04471677649519934,0.0666666666666667,3.6133333333333333,0.0809885396115263,0.13904761904761903,3.540952380952381,0.09939760964972837,0.18333333333333335,3.496666666666667,0.10017700193059324,0.8947619047619045,2.7852380952380957,0.6663831905913079,2.0528571428571425,1.6271428571428577,0.9184094366270424,2.8166666666666664,0.8633333333333337,0.7419138134084464,3.1842857142857137,0.49571428571428644,0.6272775250587486,35344521679.5642,0.3844246178627979,11251067892.2966,-0.9270285595155834,89.02745876405929,-0.6177980514976875,4.5,-0.4783739681510684,3.6,-0.5495654042600113
2,NC,HIGH POINT,2012-11,2.85,All,0.1555,2.6945,0.0984885496283927,0.18060909090909089,2.669390909090909,0.09765373844433275,0.20888636363636362,2.6411136363636363,0.1001191558675667,0.25813636363636355,2.5918636363636365,0.0946290265486829,0.31102272727272723,2.538977272727273,0.08108872728940321,0.528347727272727,2.321652272727273,0.023688300077099683,0.8631931818181818,1.9868068181818184,-0.04471677649519934,0.12449999999999999,2.7255000000000003,0.0809885396115263,0.14450000000000002,2.7055000000000002,0.09939760964972837,0.17850000000000002,2.6715,0.10017700193059324,0.665,2.185,0.6663831905913079,1.654,1.1960000000000002,0.9184094366270424,2.3894999999999995,0.4605000000000006,0.7419138134084464,2.8034999999999997,0.04650000000000043,0.6272775250587486,36601383816.48,0.3844246178627979,12022315813.7363,-0.9270285595155834,88.794109524791,-0.6177980514976875,4.7,-0.4783739681510684,3.8,-0.5495654042600113
3,NC,HIGH POINT,2013-12,4.35,All,0.10022500000000001,4.249775,0.0984885496283927,0.1273025,4.2226975,0.09765373844433275,0.16723,4.18277,0.1001191558675667,0.2127325,4.1372675,0.0946290265486829,0.24389749999999996,4.1061024999999995,0.08108872728940321,0.34639499999999995,4.003604999999999,0.023688300077099683,0.579045,3.770955,-0.04471677649519934,0.019047619047619053,4.330952380952381,0.0809885396115263,0.09523809523809526,4.254761904761905,0.09939760964972837,0.13285714285714287,4.217142857142857,0.10017700193059324,1.5761904761904764,2.7738095238095233,0.6663831905913079,2.901904761904762,1.4480952380952377,0.9184094366270424,3.6266666666666674,0.7233333333333323,0.7419138134084464,3.889047619047619,0.46095238095238056,0.6272775250587486,41334062733.8549,0.3844246178627979,10396023519.0372,-0.9270285595155834,80.910251046009,-0.6177980514976875,3.9,-0.4783739681510684,2.6,-0.5495654042600113
4,NC,HIGH POINT,2014-10,3.58,All,0.09059565217391304,3.489404347826087,0.0984885496283927,0.11953260869565213,3.460467391304348,0.09765373844433275,0.15351739130434783,3.426482608695652,0.1001191558675667,0.1974043478260869,3.3825956521739133,0.0946290265486829,0.2313760869565217,3.3486239130434785,0.08108872728940321,0.3236195652173913,3.2563804347826086,0.023688300077099683,0.5523869565217392,3.0276130434782607,-0.04471677649519934,0.020909090909090912,3.559090909090909,0.0809885396115263,0.05045454545454548,3.5295454545454548,0.09939760964972837,0.10454545454545458,3.4754545454545456,0.10017700193059324,1.5459090909090911,2.034090909090909,0.6663831905913079,2.304090909090909,1.2759090909090909,0.9184094366270424,2.7731818181818184,0.8068181818181817,0.7419138134084464,3.039999999999999,0.5400000000000009,0.6272775250587486,43938467193.2505,0.3844246178627979,11159124696.1814,-0.9270285595155834,80.33849809561521,-0.6177980514976875,3.6,-0.4783739681510684,2.3,-0.5495654042600113
5,NC,HIGH POINT,2015-02,3.59,All,0.11784999999999998,3.47215,0.0984885496283927,0.13764249999999997,3.4523574999999997,0.09765373844433275,0.17207499999999998,3.417925,0.1001191558675667,0.2121925,3.3778075,0.0946290265486829,0.25842,3.3315799999999998,0.08108872728940321,0.37596500000000005,3.214035,0.023688300077099683,0.6601375,2.9298624999999996,-0.04471677649519934,0.017894736842105265,3.5721052631578947,0.0809885396115263,0.07105263157894741,3.5189473684210526,0.09939760964972837,0.22421052631578947,3.3657894736842104,0.10017700193059324,1.472631578947368,2.117368421052632,0.6663831905913079,1.9752631578947366,1.6147368421052632,0.9184094366270424,2.3384210526315794,1.2515789473684205,0.7419138134084464,2.566315789473684,1.0236842105263158,0.6272775250587486,44591810060.8257,0.3844246178627979,11733364706.6996,-0.9270285595155834,83.34061286074021,-0.6177980514976875,4.2,-0.4783739681510684,2.4,-0.5495654042600113
