,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-1),Corr with student_vol(-1),credit_tightness,Corr with credit_tightness,mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-2),Corr with mortgage 90(-2),long,lat
0,2011-03,MA,CAMBRIDGE,2011-03,4.5,"(-7.61667, 33.0)",62938.8,All,0.2076739130434783,0.24578414960854472,0.23889782608695653,0.24570840210735492,0.2532847826086956,0.23239474961100504,0.2829456521739131,0.2106800620982949,0.30843478260869567,0.19869795976843116,0.4607826086956522,0.17414277872727532,0.7797065217391305,0.16931781169346607,0.06478260869565221,0.21817725569044222,0.15652173913043482,0.2195313209569318,0.25913043478260867,0.23072988494540042,2.1134782608695653,0.5499138554274074,3.414347826086956,0.7179862763445024,4.26608695652174,0.5452521978599154,4.5139130434782615,0.4440011181714315,31992172727.7437,-0.14281205503850514,11726514214.1317,-0.8078051425276584,91.59671843464591,0.5848427278727258,2.4,-0.27331463345301543,3.3,0.06800934463891378,-7.61667,33.0
1,2011-06,MA,CAMBRIDGE,2011-06,3.93,"(31.17, 27.19)",40414.36,All,0.12706818181818183,0.24578414960854472,0.1615431818181819,0.24570840210735492,0.18716409090909092,0.23239474961100504,0.21923909090909086,0.2106800620982949,0.24782409090909094,0.19869795976843116,0.39758,0.17414277872727532,0.7268749999999999,0.16931781169346607,0.0190909090909091,0.21817725569044222,0.1013636363636364,0.2195313209569318,0.18090909090909094,0.23072988494540042,1.5799999999999998,0.5499138554274074,3.002272727272727,0.7179862763445024,3.9145454545454546,0.5452521978599154,4.2327272727272724,0.4440011181714315,34623712775.9563,-0.14281205503850514,13753511368.0623,-0.8078051425276584,90.24550000965358,0.5848427278727258,2.7,-0.27331463345301543,3.2,0.06800934463891378,31.17,27.19
2,2012-08,MA,CAMBRIDGE,2012-08,3.45,"(-71.120736, 42.378475)",24172.5,All,0.15374090909090915,0.24578414960854472,0.18745454545454548,0.24570840210735492,0.23783863636363634,0.23239474961100504,0.3331136363636364,0.2106800620982949,0.43259999999999993,0.19869795976843116,0.7177749999999997,0.17414277872727532,1.0426272727272727,0.16931781169346607,0.09217391304347829,0.21817725569044222,0.14043478260869566,0.2195313209569318,0.18347826086956526,0.23072988494540042,0.7139130434782609,0.5499138554274074,1.6782608695652175,0.7179862763445024,2.3978260869565218,0.5452521978599154,2.7708695652173914,0.4440011181714315,38808856509.5085,-0.14281205503850514,16111780903.4699,-0.8078051425276584,89.6061116730853,0.5848427278727258,2.8,-0.27331463345301543,2.8,0.06800934463891378,-71.120736,42.378475
3,2018-07,MA,CAMBRIDGE,2018-07,4.49,"(-71.98814109999999, 42.5718143)",99381.96,All,1.918467142857143,0.24578414960854472,1.9587813636363633,0.24570840210735492,2.0789990909090905,0.23239474961100504,2.1733236363636363,0.2106800620982949,2.3391181818181823,0.19869795976843116,2.519525454545455,0.17414277872727532,2.7944931818181815,0.16931781169346607,1.8933333333333329,0.21817725569044222,2.1680952380952383,0.2195313209569318,2.3876190476190478,0.23072988494540042,2.7776190476190483,0.5499138554274074,2.8890476190476195,0.7179862763445024,2.944761904761905,0.5452521978599154,3.006666666666667,0.4440011181714315,52055589128.0929,-0.14281205503850514,12484889768.5791,-0.8078051425276584,89.25060298401242,0.5848427278727258,1.3,-0.27331463345301543,0.9,0.06800934463891378,-71.98814109999999,42.5718143
4,2018-08,MA,CAMBRIDGE,2018-08,3.53,"(-71.11494499999999, 42.332319)",64903.82,All,1.916485,0.24578414960854472,1.9541377272727276,0.24570840210735492,2.074109545454545,0.23239474961100504,2.18963,0.2106800620982949,2.323575,0.19869795976843116,2.5196563636363636,0.17414277872727532,2.8215668181818185,0.16931781169346607,1.9408695652173917,0.21817725569044222,2.244347826086957,0.2195313209569318,2.445652173913043,0.23072988494540042,2.7678260869565223,0.5499138554274074,2.889130434782609,0.7179862763445024,2.970434782608696,0.5452521978599154,3.041739130434783,0.4440011181714315,52638985994.1642,-0.14281205503850514,13062636860.3963,-0.8078051425276584,85.8866598662335,0.5848427278727258,1.5,-0.27331463345301543,0.8,0.06800934463891378,-71.11494499999999,42.332319
