,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(-3),Corr with student_vol(-3),credit_tightness,Corr with credit_tightness,mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-3),Corr with mortgage 90(-3)
0,NEW YORK,2011-05,4.51,All,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.27017987032569,5.6,-0.14918850316160606
1,NEW YORK,2011-06,4.355,All,0.12706818181818183,4.227931818181818,0.012755678450969124,0.1615431818181819,4.193456818181819,0.014287355900066074,0.18716409090909092,4.167835909090909,0.018059106299256836,0.21923909090909086,4.1357609090909095,0.01287731764847563,0.24782409090909094,4.10717590909091,0.012287559946457628,0.39758,3.9574200000000004,0.00736735401168109,0.7268749999999999,3.6281250000000007,0.014136757212197553,0.0190909090909091,4.335909090909091,0.012218965852112284,0.1013636363636364,4.253636363636364,0.02842131360875992,0.18090909090909094,4.17409090909091,0.04293471096083044,1.5799999999999998,2.7750000000000004,0.23608006940151255,3.002272727272727,1.3527272727272734,0.3885035354635134,3.9145454545454546,0.4404545454545459,0.3949086397562307,4.2327272727272724,0.12227272727272798,0.37362917519466415,32217867353.4185,0.07772699978053572,11311909309.5948,-0.18405897892941792,90.24550000965358,-0.10779028528490979,2.7,-0.27017987032569,5.6,-0.14918850316160606
2,NEW YORK,2011-08,4.65,All,0.14468363636363638,4.505316363636364,0.012755678450969124,0.18038681818181818,4.469613181818183,0.014287355900066074,0.21116590909090904,4.438834090909092,0.018059106299256836,0.24895727272727275,4.401042727272728,0.01287731764847563,0.29323772727272723,4.3567622727272735,0.012287559946457628,0.45919454545454547,4.190805454545455,0.00736735401168109,0.7783581818181818,3.8716418181818186,0.014136757212197553,0.017391304347826094,4.632608695652174,0.012218965852112284,0.06217391304347828,4.587826086956522,0.02842131360875992,0.11478260869565218,4.535217391304348,0.04293471096083044,1.021304347826087,3.6286956521739135,0.23608006940151255,2.303043478260869,2.3469565217391315,0.3885035354635134,3.244782608695652,1.4052173913043484,0.3949086397562307,3.6513043478260867,0.9986956521739137,0.37362917519466415,31252070876.7547,0.07772699978053572,13753511368.0623,-0.18405897892941792,88.33905735772379,-0.10779028528490979,3.1,-0.27017987032569,5.5,-0.14918850316160606
3,NEW YORK,2011-12,3.4,All,0.1499335,3.2500665,0.012755678450969124,0.2029985,3.1970015,0.014287355900066074,0.2836085,3.1163914999999998,0.018059106299256836,0.40829250000000006,2.9917075,0.01287731764847563,0.5557375,2.8442625,0.012287559946457628,0.7798775000000001,2.6201225,0.00736735401168109,1.1003555000000003,2.2996444999999994,0.014136757212197553,0.0033333333333333335,3.3966666666666665,0.012218965852112284,0.048571428571428585,3.3514285714285714,0.02842131360875992,0.11523809523809528,3.2847619047619045,0.04293471096083044,0.8914285714285713,2.5085714285714285,0.23608006940151255,1.9780952380952384,1.4219047619047616,0.3885035354635134,2.6676190476190476,0.7323809523809524,0.3949086397562307,2.9823809523809524,0.41761904761904756,0.37362917519466415,31754785132.2305,0.07772699978053572,11655650147.2578,-0.18405897892941792,90.48744874686929,-0.10779028528490979,3.1,-0.27017987032569,5.7,-0.14918850316160606
4,NEW YORK,2012-02,3.9,All,0.1410714285714286,3.758928571428571,0.012755678450969124,0.19146190476190478,3.708538095238095,0.014287355900066074,0.2500238095238095,3.6499761904761905,0.018059106299256836,0.3686547619047619,3.531345238095238,0.01287731764847563,0.5032404761904763,3.3967595238095236,0.012287559946457628,0.7572880952380953,3.1427119047619048,0.00736735401168109,1.0711880952380954,2.8288119047619045,0.014136757212197553,0.06350000000000003,3.8365,0.012218965852112284,0.124,3.776,0.02842131360875992,0.161,3.739,0.04293471096083044,0.8310000000000001,3.069,0.23608006940151255,1.9674999999999998,1.9325,0.3885035354635134,2.7479999999999998,1.1520000000000001,0.3949086397562307,3.109,0.7909999999999999,0.37362917519466415,34623712775.9563,0.07772699978053572,11784187253.6333,-0.18405897892941792,90.6452366150782,-0.10779028528490979,3.0,-0.27017987032569,5.9,-0.14918850316160606
5,NEW YORK,2012-03,3.59,All,0.14720000000000003,3.4427999999999996,0.012755678450969124,0.1893409090909091,3.4006590909090906,0.014287355900066074,0.24185227272727275,3.348147727272727,0.018059106299256836,0.35079999999999995,3.2392,0.01287731764847563,0.4732886363636363,3.1167113636363637,0.012287559946457628,0.741275,2.848725,0.00736735401168109,1.0534477272727274,2.5365522727272722,0.014136757212197553,0.06363636363636366,3.5263636363636364,0.012218965852112284,0.14227272727272727,3.4477272727272728,0.02842131360875992,0.19000000000000003,3.4,0.04293471096083044,1.0172727272727273,2.5727272727272723,0.23608006940151255,2.1727272727272724,1.4172727272727275,0.3885035354635134,2.9404545454545454,0.6495454545454544,0.3949086397562307,3.281363636363636,0.30863636363636404,0.37362917519466415,34825519831.2788,0.07772699978053572,11508699084.1195,-0.18405897892941792,90.0868950067716,-0.10779028528490979,2.9,-0.27017987032569,6.0,-0.14918850316160606
6,NEW YORK,2012-06,2.94,All,0.163,2.777,0.012755678450969124,0.19464736842105262,2.7453526315789474,0.014287355900066074,0.24319736842105263,2.6968026315789473,0.018059106299256836,0.3459342105263157,2.5940657894736843,0.01287731764847563,0.46558684210526313,2.4744131578947366,0.012287559946457628,0.7364000000000004,2.2036,0.00736735401168109,1.0691894736842107,1.8708105263157893,0.014136757212197553,0.05190476190476193,2.888095238095238,0.012218965852112284,0.14809523809523809,2.7919047619047617,0.02842131360875992,0.18904761904761905,2.750952380952381,0.04293471096083044,0.7114285714285714,2.2285714285714286,0.23608006940151255,1.6223809523809525,1.3176190476190475,0.3885035354635134,2.3061904761904763,0.6338095238095236,0.3949086397562307,2.698095238095238,0.24190476190476184,0.37362917519466415,35532707747.113,0.07772699978053572,11251067892.2966,-0.18405897892941792,89.56768058609659,-0.10779028528490979,2.9,-0.27017987032569,6.1,-0.14918850316160606
7,NEW YORK,2012-07,3.055,All,0.16720454545454547,2.8877954545454547,0.012755678450969124,0.19873636363636368,2.8562636363636367,0.014287355900066074,0.24646136363636365,2.8085386363636364,0.018059106299256836,0.34024999999999994,2.7147500000000004,0.01287731764847563,0.4535545454545455,2.6014454545454546,0.012287559946457628,0.7302181818181818,2.3247818181818185,0.00736735401168109,1.0653181818181816,1.9896818181818186,0.014136757212197553,0.06952380952380956,2.9854761904761906,0.012218965852112284,0.14571428571428574,2.9092857142857143,0.02842131360875992,0.18571428571428572,2.8692857142857147,0.04293471096083044,0.6195238095238095,2.435476190476191,0.23608006940151255,1.5266666666666664,1.5283333333333338,0.3885035354635134,2.217142857142857,0.8378571428571431,0.3949086397562307,2.5900000000000003,0.46499999999999986,0.37362917519466415,35767585536.868996,0.07772699978053572,11641401212.0971,-0.18405897892941792,89.02745876405929,-0.10779028528490979,3.0,-0.27017987032569,6.0,-0.14918850316160606
8,NEW YORK,2012-09,2.8,All,0.15189500000000006,2.6481049999999997,0.012755678450969124,0.183625,2.6163749999999997,0.014287355900066074,0.22133750000000002,2.5786624999999996,0.018059106299256836,0.3079875,2.4920125,0.01287731764847563,0.3856325000000001,2.4143674999999996,0.012287559946457628,0.6716749999999999,2.128325,0.00736735401168109,0.9997750000000002,1.8002249999999997,0.014136757212197553,0.07526315789473685,2.724736842105263,0.012218965852112284,0.13736842105263158,2.6626315789473685,0.02842131360875992,0.17578947368421055,2.6242105263157893,0.04293471096083044,0.6689473684210526,2.1310526315789473,0.23608006940151255,1.7231578947368422,1.0768421052631576,0.3885035354635134,2.488421052631579,0.31157894736842096,0.3949086397562307,2.8815789473684212,-0.08157894736842142,0.37362917519466415,36777908030.9335,0.07772699978053572,14585937143.4485,-0.18405897892941792,89.513287195688,-0.10779028528490979,3.1,-0.27017987032569,6.0,-0.14918850316160606
9,NEW YORK,2012-12,2.78,All,0.1631578947368421,2.616842105263158,0.012755678450969124,0.1875157894736842,2.5924842105263157,0.014287355900066074,0.21092631578947374,2.569073684210526,0.018059106299256836,0.2552894736842105,2.5247105263157894,0.01287731764847563,0.30947368421052623,2.4705263157894737,0.012287559946457628,0.5145657894736843,2.2654342105263154,0.00736735401168109,0.8483157894736841,1.9316842105263157,0.014136757212197553,0.039500000000000014,2.7405,0.012218965852112284,0.11950000000000005,2.6605,0.02842131360875992,0.1585,2.6214999999999997,0.04293471096083044,0.6960000000000001,2.0839999999999996,0.23608006940151255,1.7189999999999999,1.061,0.3885035354635134,2.4675000000000002,0.31249999999999956,0.3949086397562307,2.8835,-0.10350000000000037,0.37362917519466415,37160101000.5239,0.07772699978053572,11631947675.6117,-0.18405897892941792,89.2801736441717,-0.10779028528490979,2.7,-0.27017987032569,5.9,-0.14918850316160606
