,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(3),Corr with student_vol(3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
0,MIAMI,2010-12,3.815,All,0.24122190476190472,3.573778095238095,-0.15116870194197962,0.25412380952380953,3.5608761904761903,-0.14854487073350242,0.26178857142857137,3.5532114285714287,-0.14503132703707824,0.28196571428571415,3.533034285714286,-0.14685391473846493,0.30272333333333334,3.5122766666666667,-0.14293565213884618,0.4583942857142857,3.356605714285714,-0.12938453885784312,0.7839004761904763,3.0310995238095235,-0.10042582087084889,0.0854166666666667,3.7295833333333333,-0.14655430070442424,0.19333333333333338,3.6216666666666666,-0.11994656112021175,0.2937499999999999,3.52125,-0.10731956688070982,1.9429166666666664,1.8720833333333335,0.17585303580092249,3.2949999999999995,0.5200000000000005,0.48185488647864344,4.173333333333333,-0.35833333333333295,0.5277279125290194,4.415,-0.6000000000000001,0.5259747022991198,30512069858.4251,-0.2953202324469636,11311909309.5948,-0.2986334325786822,94.51558950569391,0.34406696038787754,4.0,0.2999544437309477,11.1,0.267291070465312
1,MIAMI,2011-03,4.15,All,0.2076739130434783,3.942326086956522,-0.15116870194197962,0.23889782608695653,3.9111021739130436,-0.14854487073350242,0.2532847826086956,3.896715217391305,-0.14503132703707824,0.2829456521739131,3.8670543478260875,-0.14685391473846493,0.30843478260869567,3.8415652173913046,-0.14293565213884618,0.4607826086956522,3.6892173913043482,-0.12938453885784312,0.7797065217391305,3.37029347826087,-0.10042582087084889,0.06478260869565221,4.085217391304348,-0.14655430070442424,0.15652173913043482,3.9934782608695656,-0.11994656112021175,0.25913043478260867,3.8908695652173915,-0.10731956688070982,2.1134782608695653,2.036521739130435,0.17585303580092249,3.414347826086956,0.7356521739130444,0.48185488647864344,4.26608695652174,-0.11608695652173928,0.5277279125290194,4.5139130434782615,-0.36391304347826114,0.5259747022991198,31618591270.7387,-0.2953202324469636,12472473242.0863,-0.2986334325786822,94.7176548951663,0.34406696038787754,3.3,0.2999544437309477,10.7,0.267291070465312
2,MIAMI,2011-05,3.7,All,0.130775,3.5692250000000003,-0.15116870194197962,0.16787249999999998,3.5321275,-0.14854487073350242,0.1978005,3.5021995,-0.14503132703707824,0.23078799999999994,3.469212,-0.14685391473846493,0.260713,3.439287,-0.14293565213884618,0.41407550000000004,3.2859245,-0.12938453885784312,0.7391499999999999,2.96085,-0.10042582087084889,0.024285714285714285,3.6757142857142857,-0.14655430070442424,0.0866666666666667,3.6133333333333333,-0.11994656112021175,0.18809523809523812,3.511904761904762,-0.10731956688070982,1.8423809523809527,1.8576190476190475,0.17585303580092249,3.168571428571429,0.5314285714285711,0.48185488647864344,4.011428571428572,-0.3114285714285714,0.5277279125290194,4.293333333333333,-0.5933333333333328,0.5259747022991198,31565012894.7234,-0.2953202324469636,12477113046.1263,-0.2986334325786822,93.74313363440879,0.34406696038787754,3.3,0.2999544437309477,11.3,0.267291070465312
3,MIAMI,2011-07,4.46,All,0.12388095238095237,4.336119047619047,-0.15116870194197962,0.1598857142857143,4.300114285714286,-0.14854487073350242,0.18661904761904766,4.273380952380952,-0.14503132703707824,0.2182333333333334,4.241766666666667,-0.14685391473846493,0.24991190476190472,4.2100880952380955,-0.14293565213884618,0.41392857142857137,4.0460714285714285,-0.12938453885784312,0.7452261904761905,3.7147738095238094,-0.10042582087084889,0.037500000000000006,4.4225,-0.14655430070442424,0.08400000000000002,4.376,-0.11994656112021175,0.185,4.275,-0.10731956688070982,1.541,2.919,0.17585303580092249,3.003,1.4569999999999999,0.48185488647864344,3.9475000000000002,0.5124999999999997,0.5277279125290194,4.2705,0.18949999999999978,0.5259747022991198,31041077337.2648,-0.2953202324469636,10258833668.6773,-0.2986334325786822,92.5881563190625,0.34406696038787754,3.6,0.2999544437309477,11.4,0.267291070465312
4,MIAMI,2011-08,4.17,All,0.14468363636363638,4.025316363636364,-0.15116870194197962,0.18038681818181818,3.9896131818181817,-0.14854487073350242,0.21116590909090904,3.958834090909091,-0.14503132703707824,0.24895727272727275,3.9210427272727273,-0.14685391473846493,0.29323772727272723,3.8767622727272726,-0.14293565213884618,0.45919454545454547,3.7108054545454543,-0.12938453885784312,0.7783581818181818,3.391641818181818,-0.10042582087084889,0.017391304347826094,4.152608695652174,-0.14655430070442424,0.06217391304347828,4.107826086956521,-0.11994656112021175,0.11478260869565218,4.055217391304348,-0.10731956688070982,1.021304347826087,3.148695652173913,0.17585303580092249,2.303043478260869,1.866956521739131,0.48185488647864344,3.244782608695652,0.925217391304348,0.5277279125290194,3.6513043478260867,0.5186956521739132,0.5259747022991198,31300541846.2612,-0.2953202324469636,11784187253.6333,-0.2986334325786822,91.13289228397959,0.34406696038787754,3.8,0.2999544437309477,11.2,0.267291070465312
5,MIAMI,2011-11,3.75,All,0.14255090909090912,3.607449090909091,-0.15116870194197962,0.19244863636363635,3.557551363636364,-0.14854487073350242,0.2536463636363637,3.4963536363636365,-0.14503132703707824,0.3593790909090909,3.390620909090909,-0.14685391473846493,0.47529181818181826,3.274708181818182,-0.14293565213884618,0.6805422727272729,3.0694577272727273,-0.12938453885784312,1.000305,2.749695,-0.10042582087084889,0.013999999999999999,3.736,-0.14655430070442424,0.04650000000000002,3.7035,-0.11994656112021175,0.11200000000000002,3.638,-0.10731956688070982,0.908,2.842,0.17585303580092249,2.0134999999999996,1.7365000000000004,0.48185488647864344,2.7180000000000004,1.0319999999999996,0.5277279125290194,3.0155000000000003,0.7344999999999997,0.5259747022991198,33690910289.8878,-0.2953202324469636,10728874885.7875,-0.2986334325786822,88.33905735772379,0.34406696038787754,3.5,0.2999544437309477,10.9,0.267291070465312
6,MIAMI,2012-03,3.35,All,0.14720000000000003,3.2028,-0.15116870194197962,0.1893409090909091,3.160659090909091,-0.14854487073350242,0.24185227272727275,3.108147727272727,-0.14503132703707824,0.35079999999999995,2.9992,-0.14685391473846493,0.4732886363636363,2.876711363636364,-0.14293565213884618,0.741275,2.608725,-0.12938453885784312,1.0534477272727274,2.296552272727273,-0.10042582087084889,0.06363636363636366,3.2863636363636366,-0.14655430070442424,0.14227272727272727,3.207727272727273,-0.11994656112021175,0.19000000000000003,3.16,-0.10731956688070982,1.0172727272727273,2.332727272727273,0.17585303580092249,2.1727272727272724,1.1772727272727277,0.48185488647864344,2.9404545454545454,0.40954545454545466,0.5277279125290194,3.281363636363636,0.06863636363636427,0.5259747022991198,35385458151.3724,-0.2953202324469636,14585937143.4485,-0.2986334325786822,90.48744874686929,0.34406696038787754,3.4,0.2999544437309477,10.4,0.267291070465312
7,MIAMI,2012-04,3.18,All,0.14868421052631575,3.0313157894736844,-0.15116870194197962,0.18980526315789473,2.9901947368421053,-0.14854487073350242,0.23982894736842097,2.9401710526315794,-0.14503132703707824,0.34777368421052635,2.832226315789474,-0.14685391473846493,0.46680789473684203,2.713192105263158,-0.14293565213884618,0.7313999999999999,2.4486000000000003,-0.12938453885784312,1.048621052631579,2.1313789473684213,-0.10042582087084889,0.0666666666666667,3.1133333333333333,-0.14655430070442424,0.13904761904761903,3.040952380952381,-0.11994656112021175,0.18333333333333335,2.996666666666667,-0.10731956688070982,0.8947619047619045,2.2852380952380957,0.17585303580092249,2.0528571428571425,1.1271428571428577,0.48185488647864344,2.8166666666666664,0.36333333333333373,0.5277279125290194,3.1842857142857137,-0.00428571428571356,0.5259747022991198,35532707747.113,-0.2953202324469636,16111780903.4699,-0.2986334325786822,90.7743282432688,0.34406696038787754,3.3,0.2999544437309477,10.1,0.267291070465312
8,MIAMI,2012-05,4.05,All,0.15161363636363637,3.8983863636363636,-0.15116870194197962,0.19053181818181822,3.8594681818181815,-0.14854487073350242,0.23893181818181805,3.811068181818182,-0.14503132703707824,0.3457045454545453,3.7042954545454547,-0.14685391473846493,0.4665318181818183,3.5834681818181817,-0.14293565213884618,0.732990909090909,3.3170090909090906,-0.12938453885784312,1.0615068181818177,2.988493181818182,-0.10042582087084889,0.06590909090909093,3.984090909090909,-0.14655430070442424,0.14545454545454548,3.9045454545454543,-0.11994656112021175,0.19181818181818186,3.858181818181818,-0.10731956688070982,0.7618181818181818,3.288181818181818,0.17585303580092249,1.8031818181818189,2.246818181818181,0.48185488647864344,2.525909090909091,1.524090909090909,0.5277279125290194,2.930909090909091,1.1190909090909087,0.5259747022991198,35767585536.868996,-0.2953202324469636,11986368496.8635,-0.2986334325786822,90.6452366150782,0.34406696038787754,3.3,0.2999544437309477,9.8,0.267291070465312
9,MIAMI,2012-08,3.941,All,0.15374090909090915,3.7872590909090906,-0.15116870194197962,0.18745454545454548,3.7535454545454545,-0.14854487073350242,0.23783863636363634,3.7031613636363634,-0.14503132703707824,0.3331136363636364,3.6078863636363634,-0.14685391473846493,0.43259999999999993,3.5084,-0.14293565213884618,0.7177749999999997,3.2232250000000002,-0.12938453885784312,1.0426272727272727,2.898372727272727,-0.10042582087084889,0.09217391304347829,3.8488260869565214,-0.14655430070442424,0.14043478260869566,3.8005652173913043,-0.11994656112021175,0.18347826086956526,3.7575217391304347,-0.10731956688070982,0.7139130434782609,3.227086956521739,0.17585303580092249,1.6782608695652175,2.2627391304347824,0.48185488647864344,2.3978260869565218,1.543173913043478,0.5277279125290194,2.7708695652173914,1.1701304347826085,0.5259747022991198,36186315501.0541,-0.2953202324469636,10740081615.3953,-0.2986334325786822,89.6038877472871,0.34406696038787754,3.5,0.2999544437309477,8.9,0.267291070465312
