,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(-1),Corr with student_vol(-1),credit_tightness,Corr with credit_tightness,mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4),long,lat
0,2013-03,MA,WORCESTER,2013-03,3.85,"(-71.803725, 42.268961)",01609,53125.56,Risk Sharing,0.15505000000000002,0.10259630309328066,0.17309999999999998,0.10591307279575815,0.20345,0.1020569420130084,0.2419,0.09923157897474565,0.28190000000000004,0.09421386043228505,0.44782500000000003,0.07499900732211323,0.7351250000000001,0.04391645599999408,0.07800000000000003,0.11895220009390496,0.11450000000000005,0.08374200163673998,0.14750000000000002,0.052350244475331605,0.8185000000000002,0.20756681157779933,1.9575,0.5778249518321402,2.7840000000000003,0.8158481883519911,3.1625000000000005,0.6162100398960445,41507587847.7023,-0.24385788583798854,11080080767.5225,-0.9766811396637334,88.920473853359,-0.40879184719095774,3.1,-0.669576724284248,3.2,0.23428728140467928,-71.803725,42.268961
1,2014-07,MA,WORCESTER,2014-07,5.45,"(-73.96064399999999, 41.728716999999996)",02160,6203.32,Risk Sharing,0.09286956521739129,0.10259630309328066,0.12270652173913045,0.10591307279575815,0.15438695652173914,0.1020569420130084,0.1955586956521739,0.09923157897474565,0.23417391304347826,0.09421386043228505,0.32826086956521744,0.07499900732211323,0.5557695652173912,0.04391645599999408,0.024090909090909093,0.11895220009390496,0.059545454545454575,0.08374200163673998,0.11136363636363639,0.052350244475331605,1.699545454545455,0.20756681157779933,2.542272727272727,0.5778249518321402,3.071363636363636,0.8158481883519911,3.3318181818181816,0.6162100398960445,44591810060.8257,-0.24385788583798854,10121843859.6075,-0.9766811396637334,81.64661519553,-0.40879184719095774,2.7,-0.669576724284248,3.2,0.23428728140467928,-73.96064399999999,41.728716999999996
2,2014-12,MA,WORCESTER,2014-12,3.4,"(-71.799272, 42.273243)",01605,9020.5,Risk Sharing,0.1101,0.10259630309328066,0.1330809523809524,0.10591307279575815,0.16305,0.1020569420130084,0.20744285714285715,0.09923157897474565,0.2446071428571429,0.09421386043228505,0.34302142857142864,0.07499900732211323,0.6021190476190476,0.04391645599999408,0.02500000000000001,0.11895220009390496,0.1063636363636364,0.08374200163673998,0.21454545454545454,0.052350244475331605,1.64,0.20756681157779933,2.2072727272727275,0.5778249518321402,2.5504545454545453,0.8158481883519911,2.8331818181818185,0.6162100398960445,47944164595.1044,-0.24385788583798854,11357071284.6333,-0.9766811396637334,82.4770523961592,-0.40879184719095774,2.9,-0.669576724284248,2.9,0.23428728140467928,-71.799272,42.273243
3,2018-01,MA,WORCESTER,2018-01,4.02,"(-71.849998, 42.252738)",01602,44779.244999999995,Risk Sharing,1.4378880952380952,0.10259630309328066,1.467563181818182,0.10591307279575815,1.5610881818181819,0.1020569420130084,1.6355336363636364,0.09923157897474565,1.733970909090909,0.09421386043228505,1.9067609090909092,0.07499900732211323,2.196459545454545,0.04391645599999408,1.3000000000000003,0.11895220009390496,1.6199999999999994,0.08374200163673998,1.8028571428571425,0.052350244475331605,2.381904761904762,0.20756681157779933,2.5838095238095242,0.5778249518321402,2.7342857142857144,0.8158481883519911,2.8776190476190475,0.6162100398960445,50505964400.0098,-0.24385788583798854,11223830878.8235,-0.9766811396637334,88.1148323663994,-0.40879184719095774,2.8,-0.669576724284248,1.5,0.23428728140467928,-71.849998,42.252738
