,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(-4),Corr with student_vol(-4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(4),Corr with mortgage 90(4),long,lat
0,2010-11,MA,BOSTON,2010-11,5.1,"(-71.12593000000001, 41.855531)",215088.89,Risk Sharing,0.22869727272727272,0.05978652342706932,0.24913818181818187,0.05906295721495797,0.2541922727272727,0.05341054216092884,0.27004181818181816,0.05183253438422714,0.2871204545454545,0.0433725429772295,0.44597000000000014,0.02293434553550459,0.7651345454545454,0.008253938100097462,0.13400000000000004,0.07562180054196013,0.182,0.050739155836261644,0.25200000000000006,0.03476038821899003,1.35,0.09920777886540896,2.7630000000000003,0.23141321363040115,3.817999999999999,0.25229145108912265,4.186,0.24378190490375845,31618591270.7387,-0.19916114600550686,10534224377.9144,-0.2829207016088772,95.21340255359091,0.23915460899970276,3.0,0.2482168392771305,3.3,0.2376560252102184,-71.12593000000001,41.855531
1,2011-06,MA,BOSTON,2011-06,4.75,"(-71.067141, 42.272957)",41918.21,Risk Sharing,0.12706818181818183,0.05978652342706932,0.1615431818181819,0.05906295721495797,0.18716409090909092,0.05341054216092884,0.21923909090909086,0.05183253438422714,0.24782409090909094,0.0433725429772295,0.39758,0.02293434553550459,0.7268749999999999,0.008253938100097462,0.0190909090909091,0.07562180054196013,0.1013636363636364,0.050739155836261644,0.18090909090909094,0.03476038821899003,1.5799999999999998,0.09920777886540896,3.002272727272727,0.23141321363040115,3.9145454545454546,0.25229145108912265,4.2327272727272724,0.24378190490375845,31754785132.2305,-0.19916114600550686,11726514214.1317,-0.2829207016088772,93.74313363440879,0.23915460899970276,2.7,0.2482168392771305,3.1,0.2376560252102184,-71.067141,42.272957
2,2011-12,MA,BOSTON,2011-12,3.6896,"(-71.098599, 42.323018)",66597.78,Risk Sharing,0.1499335,0.05978652342706932,0.2029985,0.05906295721495797,0.2836085,0.05341054216092884,0.40829250000000006,0.05183253438422714,0.5557375,0.0433725429772295,0.7798775000000001,0.02293434553550459,1.1003555000000003,0.008253938100097462,0.0033333333333333335,0.07562180054196013,0.048571428571428585,0.050739155836261644,0.11523809523809528,0.03476038821899003,0.8914285714285713,0.09920777886540896,1.9780952380952384,0.23141321363040115,2.6676190476190476,0.25229145108912265,2.9823809523809524,0.24378190490375845,35532707747.113,-0.19916114600550686,12477113046.1263,-0.2829207016088772,88.33905735772379,0.23915460899970276,2.4,0.2482168392771305,3.0,0.2376560252102184,-71.098599,42.323018
3,2012-01,MA,BOSTON,2012-01,4.6,"(-71.091121, 42.329707)",66386.09,Risk Sharing,0.14564761904761903,0.05978652342706932,0.2014238095238095,0.05906295721495797,0.28289523809523814,0.05341054216092884,0.41424761904761903,0.05183253438422714,0.5659000000000001,0.0433725429772295,0.7969761904761906,0.02293434553550459,1.1145476190476191,0.008253938100097462,0.0245,0.07562180054196013,0.06550000000000003,0.050739155836261644,0.11500000000000003,0.03476038821899003,0.835,0.09920777886540896,1.9664999999999995,0.23141321363040115,2.6950000000000003,0.25229145108912265,3.026,0.24378190490375845,35767585536.868996,-0.19916114600550686,11655650147.2578,-0.2829207016088772,90.4806728327692,0.23915460899970276,2.5,0.2482168392771305,2.9,0.2376560252102184,-71.091121,42.329707
4,2012-03,MA,BOSTON,2012-03,4.45,"(-71.09420340000001, 42.339590799999996)",40975.28,Risk Sharing,0.14720000000000003,0.05978652342706932,0.1893409090909091,0.05906295721495797,0.24185227272727275,0.05341054216092884,0.35079999999999995,0.05183253438422714,0.4732886363636363,0.0433725429772295,0.741275,0.02293434553550459,1.0534477272727274,0.008253938100097462,0.06363636363636366,0.07562180054196013,0.14227272727272727,0.050739155836261644,0.19000000000000003,0.03476038821899003,1.0172727272727273,0.09920777886540896,2.1727272727272724,0.23141321363040115,2.9404545454545454,0.25229145108912265,3.281363636363636,0.24378190490375845,36777908030.9335,-0.19916114600550686,11784187253.6333,-0.2829207016088772,90.35087768078328,0.23915460899970276,2.6,0.2482168392771305,2.8,0.2376560252102184,-71.09420340000001,42.339590799999996
5,2012-05,MA,BOSTON,2012-05,4.8,"(-71.060071, 42.303847)",31424.77,Risk Sharing,0.15161363636363637,0.05978652342706932,0.19053181818181822,0.05906295721495797,0.23893181818181805,0.05341054216092884,0.3457045454545453,0.05183253438422714,0.4665318181818183,0.0433725429772295,0.732990909090909,0.02293434553550459,1.0615068181818177,0.008253938100097462,0.06590909090909093,0.07562180054196013,0.14545454545454548,0.050739155836261644,0.19181818181818186,0.03476038821899003,0.7618181818181818,0.09920777886540896,1.8031818181818189,0.23141321363040115,2.525909090909091,0.25229145108912265,2.930909090909091,0.24378190490375845,36601383816.48,-0.19916114600550686,11510278467.2037,-0.2829207016088772,90.7743282432688,0.23915460899970276,2.7,0.2482168392771305,2.7,0.2376560252102184,-71.060071,42.303847
6,2012-06,MA,BOSTON,2012-06,4.5,"(-71.066461, 42.362596999999994)",150063.625,Risk Sharing,0.163,0.05978652342706932,0.19464736842105262,0.05906295721495797,0.24319736842105263,0.05341054216092884,0.3459342105263157,0.05183253438422714,0.46558684210526313,0.0433725429772295,0.7364000000000004,0.02293434553550459,1.0691894736842107,0.008253938100097462,0.05190476190476193,0.07562180054196013,0.14809523809523809,0.050739155836261644,0.18904761904761905,0.03476038821899003,0.7114285714285714,0.09920777886540896,1.6223809523809525,0.23141321363040115,2.3061904761904763,0.25229145108912265,2.698095238095238,0.24378190490375845,37160101000.5239,-0.19916114600550686,10728874885.7875,-0.2829207016088772,90.6452366150782,0.23915460899970276,2.7,0.2482168392771305,2.6,0.2376560252102184,-71.066461,42.362596999999994
7,2012-10,MA,BOSTON,2012-10,4.15,"(-71.130291, 42.287757)",9452.22,Risk Sharing,0.15320434782608702,0.05978652342706932,0.17955217391304346,0.05906295721495797,0.21346521739130433,0.05341054216092884,0.2717391304347827,0.05183253438422714,0.3304891304347827,0.0433725429772295,0.5823021739130435,0.02293434553550459,0.9185760869565219,0.008253938100097462,0.10952380952380951,0.07562180054196013,0.14904761904761904,0.050739155836261644,0.17952380952380956,0.03476038821899003,0.7085714285714285,0.09920777886540896,1.7461904761904758,0.23141321363040115,2.505714285714286,0.25229145108912265,2.90047619047619,0.24378190490375845,38808856509.5085,-0.19916114600550686,14585937143.4485,-0.2829207016088772,89.56768058609659,0.23915460899970276,2.8,0.2482168392771305,2.5,0.2376560252102184,-71.130291,42.287757
8,2012-12,MA,BOSTON,2012-12,3.33,"(-71.057041, 42.319387)",25114.31,Risk Sharing,0.1631578947368421,0.05978652342706932,0.1875157894736842,0.05906295721495797,0.21092631578947374,0.05341054216092884,0.2552894736842105,0.05183253438422714,0.30947368421052623,0.0433725429772295,0.5145657894736843,0.02293434553550459,0.8483157894736841,0.008253938100097462,0.039500000000000014,0.07562180054196013,0.11950000000000005,0.050739155836261644,0.1585,0.03476038821899003,0.6960000000000001,0.09920777886540896,1.7189999999999999,0.23141321363040115,2.4675000000000002,0.25229145108912265,2.8835,0.24378190490375845,39658399389.4891,-0.19916114600550686,11986368496.8635,-0.2829207016088772,89.6061116730853,0.23915460899970276,2.4,0.2482168392771305,2.4,0.2376560252102184,-71.057041,42.319387
9,2013-06,MA,BOSTON,2013-06,2.29,"(-71.0596, 42.3605)",74107.05,Risk Sharing,0.13074,0.05978652342706932,0.15964599999999998,0.05906295721495797,0.19319250000000002,0.05341054216092884,0.23164600000000002,0.05183253438422714,0.27374,0.0433725429772295,0.4139935,0.02293434553550459,0.6839425000000002,0.008253938100097462,0.0345,0.07562180054196013,0.08750000000000002,0.050739155836261644,0.142,0.03476038821899003,1.2035,0.09920777886540896,2.3000000000000003,0.23141321363040115,3.0740000000000003,0.25229145108912265,3.400000000000001,0.24378190490375845,41334062733.8549,-0.19916114600550686,11080080767.5225,-0.2829207016088772,88.794109524791,0.23915460899970276,2.4,0.2482168392771305,2.2,0.2376560252102184,-71.0596,42.3605
