,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(-4),Corr with student_vol(-4),credit_tightness,Corr with credit_tightness,mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(4),Corr with mortgage 90(4)
0,CA,SAN JOSE,2013-04,5.5520000000000005,Risk Sharing,0.1539047619047619,5.398095238095238,-0.4868106870726522,0.17210476190476193,5.379895238095239,-0.48282242103906675,0.19953333333333334,5.352466666666667,-0.47346235361299266,0.24005714285714277,5.311942857142857,-0.4604269378650233,0.27714285714285714,5.274857142857144,-0.44791761395202334,0.4360190476190476,5.115980952380953,-0.46459528367262887,0.7168333333333334,4.835166666666667,-0.4795024935550838,0.049090909090909116,5.502909090909092,-0.42361261565550684,0.09409090909090913,5.457909090909092,-0.46225412045983894,0.12454545454545456,5.4274545454545455,-0.47896762725327163,0.7104545454545454,4.8415454545454555,-0.3463999321683426,1.7590909090909093,3.7929090909090912,0.05556347930145112,2.5500000000000003,3.0020000000000002,0.5754586616436929,2.9327272727272726,2.619272727272728,0.7201487919788411,41507587847.7023,-0.8368446316556414,11337096053.4966,-0.928104328931559,86.5850023909696,-0.8274067331870111,1.5,0.8107983554036859,1.3,0.8205161291372162
1,CA,SAN JOSE,2014-03,5.75,Risk Sharing,0.0888,5.6612,-0.4868106870726522,0.1207452380952381,5.629254761904762,-0.48282242103906675,0.15488333333333335,5.595116666666667,-0.47346235361299266,0.19711666666666672,5.552883333333333,-0.4604269378650233,0.23409761904761903,5.515902380952381,-0.44791761395202334,0.33106666666666673,5.418933333333333,-0.46459528367262887,0.5571428571428573,5.192857142857143,-0.4795024935550838,0.051428571428571455,5.698571428571428,-0.42361261565550684,0.07857142857142858,5.671428571428572,-0.46225412045983894,0.1280952380952381,5.621904761904762,-0.47896762725327163,1.6395238095238096,4.110476190476191,-0.3463999321683426,2.7233333333333327,3.0266666666666673,0.05556347930145112,3.3466666666666667,2.4033333333333333,0.5754586616436929,3.6209523809523807,2.1290476190476193,0.7201487919788411,44462292713.4678,-0.8368446316556414,10396023519.0372,-0.928104328931559,80.910251046009,-0.8274067331870111,1.1,0.8107983554036859,1.0,0.8205161291372162
2,CA,SAN JOSE,2017-09,4.11,Risk Sharing,1.1784444999999997,2.931555500000001,-0.4868106870726522,1.1967471428571432,2.913252857142857,-0.48282242103906675,1.23492,2.8750800000000005,-0.47346235361299266,1.2721638095238097,2.8378361904761906,-0.4604269378650233,1.3232957142857147,2.7867042857142854,-0.44791761395202334,1.4732157142857143,2.636784285714286,-0.46459528367262887,1.738246666666667,2.3717533333333334,-0.4795024935550838,0.9940000000000001,3.116,-0.42361261565550684,1.171,2.939,-0.46225412045983894,1.2799999999999998,2.8300000000000005,-0.47896762725327163,1.7975,2.3125,-0.3463999321683426,2.2020000000000004,1.908,0.05556347930145112,2.5300000000000002,1.58,0.5754586616436929,2.7764999999999995,1.3335000000000008,0.7201487919788411,50938614889.0817,-0.8368446316556414,12747516848.3499,-0.928104328931559,89.9213768261837,-0.8274067331870111,0.5,0.8107983554036859,0.2,0.8205161291372162
3,CA,SAN JOSE,2018-04,4.99,Risk Sharing,1.7027510000000003,3.287249,-0.4868106870726522,1.7432829999999995,3.2467170000000007,-0.48282242103906675,1.896724,3.0932760000000004,-0.47346235361299266,2.0408605,2.9491395000000002,-0.4604269378650233,2.349426,2.6405740000000004,-0.44791761395202334,2.493657999999999,2.496342000000001,-0.46459528367262887,2.7355454999999997,2.2544545000000005,-0.4795024935550838,1.6604761904761904,3.3295238095238098,-0.42361261565550684,1.9780952380952381,3.011904761904762,-0.46225412045983894,2.153809523809524,2.836190476190476,-0.47896762725327163,2.701904761904762,2.2880952380952384,-0.3463999321683426,2.869047619047619,2.120952380952381,0.05556347930145112,2.9595238095238092,2.030476190476191,0.5754586616436929,3.0719047619047624,1.9180952380952379,0.7201487919788411,50165072031.0326,-0.8368446316556414,11223830878.8235,-0.928104328931559,88.437943439718,-0.8274067331870111,0.6,0.8107983554036859,0.2,0.8205161291372162
