,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(-4),Corr with student_vol(-4),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(1),Corr with mortgage 90(1)
0,GREENSBORO,2010-02,4.78,Other FHA,0.172487,4.607513,-0.2771752987880473,0.20809400000000006,4.571906,-0.2723561926604094,0.22906349999999992,4.550936500000001,-0.2848809833302078,0.23978050000000012,4.5402195,-0.3190225788071135,0.25051950000000006,4.5294805,-0.3710338457339159,0.38779850000000005,4.3922015000000005,-0.4620943853160849,0.8515799999999999,3.9284200000000005,-0.44617176653307616,0.05736842105263157,4.722631578947369,-0.26120204198280084,0.18105263157894735,4.598947368421053,-0.27720897023805485,0.34578947368421054,4.434210526315789,-0.26176550322425274,2.363684210526315,2.416315789473685,0.4761608611858449,3.691052631578947,1.0889473684210533,0.7993169972806762,4.481052631578947,0.29894736842105285,0.8541563200668716,4.619473684210526,0.16052631578947452,0.8468366668464848,28389074974.2894,-0.6356908290042247,14402813469.2945,0.8546307548582558,96.8995739482615,0.544390124933446,5.7,0.6642836586957322,4.1,0.5193202358151304
1,GREENSBORO,2011-10,3.99,Other FHA,0.1416352380952381,3.848364761904762,-0.2771752987880473,0.19074095238095234,3.799259047619048,-0.2723561926604094,0.24373904761904758,3.7462609523809527,-0.2848809833302078,0.3185252380952381,3.6714747619047623,-0.3190225788071135,0.4064785714285714,3.5835214285714287,-0.3710338457339159,0.59521,3.3947900000000004,-0.4620943853160849,0.9086428571428572,3.081357142857143,-0.44617176653307616,0.013500000000000003,3.9765,-0.26120204198280084,0.05450000000000003,3.9355,-0.27720897023805485,0.1145,3.8755,-0.26176550322425274,1.0614999999999999,2.9285000000000005,0.4761608611858449,2.1519999999999997,1.8380000000000005,0.7993169972806762,2.8695,1.1205000000000003,0.8541563200668716,3.128,0.8620000000000001,0.8468366668464848,35532707747.113,-0.6356908290042247,12472473242.0863,0.8546307548582558,90.5649414475864,0.544390124933446,4.9,0.6642836586957322,3.8,0.5193202358151304
2,GREENSBORO,2012-07,2.85,Other FHA,0.16720454545454547,2.6827954545454546,-0.2771752987880473,0.19873636363636368,2.6512636363636366,-0.2723561926604094,0.24646136363636365,2.6035386363636364,-0.2848809833302078,0.34024999999999994,2.5097500000000004,-0.3190225788071135,0.4535545454545455,2.3964454545454545,-0.3710338457339159,0.7302181818181818,2.1197818181818184,-0.4620943853160849,1.0653181818181816,1.7846818181818185,-0.44617176653307616,0.06952380952380956,2.7804761904761905,-0.26120204198280084,0.14571428571428574,2.704285714285714,-0.27720897023805485,0.18571428571428572,2.6642857142857146,-0.26176550322425274,0.6195238095238095,2.2304761904761907,0.4761608611858449,1.5266666666666664,1.3233333333333337,0.7993169972806762,2.217142857142857,0.632857142857143,0.8541563200668716,2.5900000000000003,0.2599999999999998,0.8468366668464848,38410438812.4053,-0.6356908290042247,11251067892.2966,0.8546307548582558,89.00857713430821,0.544390124933446,4.5,0.6642836586957322,3.5,0.5193202358151304
3,GREENSBORO,2015-06,3.5,Other FHA,0.12293636363636364,3.377063636363636,-0.2771752987880473,0.14681590909090908,3.353184090909091,-0.2723561926604094,0.1858840909090909,3.314115909090909,-0.2848809833302078,0.23472954545454539,3.2652704545454547,-0.3190225788071135,0.2827113636363637,3.2172886363636364,-0.3710338457339159,0.43974545454545466,3.060254545454545,-0.4620943853160849,0.7702659090909093,2.7297340909090906,-0.44617176653307616,0.007727272727272728,3.492272727272727,-0.26120204198280084,0.08681818181818185,3.413181818181818,-0.27720897023805485,0.2754545454545455,3.2245454545454546,-0.26176550322425274,1.6836363636363636,1.8163636363636364,0.4761608611858449,2.3636363636363638,1.1363636363636362,0.7993169972806762,2.8454545454545452,0.6545454545454548,0.8541563200668716,3.1118181818181814,0.3881818181818186,0.8468366668464848,48752987466.2114,-0.6356908290042247,11837215038.8922,0.8546307548582558,82.23381292700279,0.544390124933446,3.4,0.6642836586957322,2.3,0.5193202358151304
4,GREENSBORO,2015-11,3.9333333333333336,Other FHA,0.13066666666666668,3.802666666666667,-0.2771752987880473,0.1559214285714286,3.777411904761905,-0.2723561926604094,0.20844761904761913,3.7248857142857146,-0.2848809833302078,0.286702380952381,3.646630952380953,-0.3190225788071135,0.3709714285714286,3.562361904761905,-0.3710338457339159,0.6063738095238096,3.326959523809524,-0.4620943853160849,0.9343738095238093,2.9989595238095244,-0.44617176653307616,0.07105263157894738,3.8622807017543863,-0.26120204198280084,0.32789473684210524,3.6054385964912283,-0.27720897023805485,0.47684210526315784,3.456491228070176,-0.26176550322425274,1.6710526315789473,2.2622807017543862,0.4761608611858449,2.2631578947368416,1.670175438596492,0.7993169972806762,2.6863157894736847,1.247017543859649,0.8541563200668716,3.03,0.9033333333333338,0.8468366668464848,48187387172.2131,-0.6356908290042247,11834405659.8436,0.8546307548582558,82.89218119322959,0.544390124933446,3.5,0.6642836586957322,2.1,0.5193202358151304
5,GREENSBORO,2016-08,3.06,Other FHA,0.41817045454545454,2.6418295454545455,-0.2771752987880473,0.4429568181818182,2.6170431818181816,-0.2723561926604094,0.5122418181818182,2.547758181818182,-0.2848809833302078,0.6351372727272727,2.4248627272727274,-0.3190225788071135,0.810223181818182,2.249776818181818,-0.3710338457339159,1.1977463636363632,1.8622536363636368,-0.4620943853160849,1.5097959090909088,1.5502040909090913,-0.44617176653307616,0.2608695652173914,2.7991304347826085,-0.26120204198280084,0.4460869565217393,2.6139130434782607,-0.27720897023805485,0.5682608695652173,2.491739130434783,-0.26176550322425274,1.1330434782608694,1.9269565217391307,0.4761608611858449,1.5565217391304347,1.5034782608695654,0.7993169972806762,1.8895652173913038,1.1704347826086963,0.8541563200668716,2.261739130434783,0.7982608695652171,0.8468366668464848,51124149514.2735,-0.6356908290042247,10916249757.9916,0.8546307548582558,85.2359522201137,0.544390124933446,2.9,0.6642836586957322,1.6,0.5193202358151304
6,GREENSBORO,2017-02,3.5,Other FHA,0.6863609999999999,2.8136390000000002,-0.2771752987880473,0.7163664999999999,2.7836335,-0.2723561926604094,0.7767084999999999,2.7232915,-0.2848809833302078,0.8480275,2.6519725,-0.3190225788071135,1.0445964999999997,2.4554035,-0.3710338457339159,1.3514585000000001,2.1485415,-0.4620943853160849,1.723958,1.776042,-0.44617176653307616,0.48210526315789465,3.017894736842105,-0.26120204198280084,0.653157894736842,2.846842105263158,-0.27720897023805485,0.8205263157894739,2.6794736842105262,-0.26176550322425274,1.9015789473684213,1.5984210526315787,0.4761608611858449,2.4189473684210525,1.0810526315789475,0.7993169972806762,2.763684210526316,0.736315789473684,0.8541563200668716,3.0321052631578946,0.46789473684210536,0.8468366668464848,49068548953.9206,-0.6356908290042247,11692339154.1207,0.8546307548582558,89.2057504560787,0.544390124933446,3.7,0.6642836586957322,1.5,0.5193202358151304
7,GREENSBORO,2017-03,3.49,Other FHA,0.8095565217391305,2.6804434782608695,-0.2771752987880473,0.8706386956521739,2.6193613043478265,-0.2723561926604094,0.9286352173913045,2.561364782608696,-0.2848809833302078,0.982656956521739,2.507343043478261,-0.3190225788071135,1.134713043478261,2.355286956521739,-0.3710338457339159,1.4258673913043478,2.0641326086956524,-0.4620943853160849,1.8069104347826086,1.6830895652173916,-0.44617176653307616,0.662608695652174,2.8273913043478265,-0.26120204198280084,0.8856521739130436,2.604347826086957,-0.27720897023805485,1.0104347826086957,2.4795652173913045,-0.26176550322425274,2.013478260869565,1.476521739130435,0.4761608611858449,2.4817391304347827,1.0082608695652175,0.7993169972806762,2.8317391304347823,0.6582608695652179,0.8541563200668716,3.0813043478260873,0.4086956521739129,0.8468366668464848,48416221734.2909,-0.6356908290042247,12137144620.0221,0.8546307548582558,88.1697673489486,0.544390124933446,3.8,0.6642836586957322,1.4,0.5193202358151304
8,GREENSBORO,2017-10,3.36,Other FHA,1.1834895238095235,2.1765104761904763,-0.2771752987880473,1.2040609090909093,2.1559390909090905,-0.2723561926604094,1.2385486363636362,2.1214513636363637,-0.2848809833302078,1.287584090909091,2.0724159090909087,-0.3190225788071135,1.3607931818181818,1.9992068181818181,-0.3710338457339159,1.541957272727273,1.8180427272727269,-0.4620943853160849,1.8208568181818179,1.539143181818182,-0.44617176653307616,0.9957142857142858,2.364285714285714,-0.26120204198280084,1.2495238095238093,2.1104761904761906,-0.27720897023805485,1.3976190476190478,1.9623809523809521,-0.26176550322425274,1.9809523809523806,1.3790476190476193,0.4761608611858449,2.3600000000000003,0.9999999999999996,0.7993169972806762,2.649047619047619,0.710952380952381,0.8541563200668716,2.8780952380952383,0.4819047619047616,0.8468366668464848,49574400061.0285,-0.6356908290042247,12745337772.3068,0.8546307548582558,88.11497433433529,0.544390124933446,3.0,0.6642836586957322,1.6,0.5193202358151304
9,GREENSBORO,2018-01,3.34,Other FHA,1.4378880952380952,1.9021119047619046,-0.2771752987880473,1.467563181818182,1.8724368181818178,-0.2723561926604094,1.5610881818181819,1.778911818181818,-0.2848809833302078,1.6355336363636364,1.7044663636363635,-0.3190225788071135,1.733970909090909,1.6060290909090909,-0.3710338457339159,1.9067609090909092,1.4332390909090906,-0.4620943853160849,2.196459545454545,1.1435404545454548,-0.44617176653307616,1.3000000000000003,2.0399999999999996,-0.26120204198280084,1.6199999999999994,1.7200000000000004,-0.27720897023805485,1.8028571428571425,1.5371428571428574,-0.26176550322425274,2.381904761904762,0.9580952380952379,0.4761608611858449,2.5838095238095242,0.7561904761904756,0.7993169972806762,2.7342857142857144,0.6057142857142854,0.8541563200668716,2.8776190476190475,0.46238095238095234,0.8468366668464848,50407042046.8076,-0.6356908290042247,11813706431.8634,0.8546307548582558,87.46440959377459,0.544390124933446,3.1,0.6642836586957322,1.5,0.5193202358151304
