,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(4),Corr with student_vol(4),credit_tightness,Corr with credit_tightness,mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-3),Corr with mortgage 90(-3)
0,2010-12,FL,GAINESVILLE,2010-12,4.074999999999999,"(-82.32392, 29.691281699999998)",22490.125,Other FHA,0.24122190476190472,0.5873443669277397,0.25412380952380953,0.5932529271687448,0.26178857142857137,0.590683629092881,0.28196571428571415,0.5758231498917784,0.30272333333333334,0.5573954789363651,0.4583942857142857,0.5128639473396148,0.7839004761904763,0.4913085441710263,0.0854166666666667,0.5883491426294257,0.19333333333333338,0.5876636794767509,0.2937499999999999,0.6004276808516871,1.9429166666666664,0.924846594929303,3.2949999999999995,0.8313973192434961,4.173333333333333,0.4432767583230531,4.415,0.27092369105899655,32217867353.4185,0.11380067503817612,15995126134.7035,0.6197335959134402,94.7176548951663,-0.2896568255171614,3.1,0.5609345419667233,3.6,-0.6164769038046986
1,2013-01,FL,GAINESVILLE,2013-01,2.41,"(-82.392137, 29.620381)",47002.93,Other FHA,0.16043181818181818,0.5873443669277397,0.17947272727272726,0.5932529271687448,0.20497272727272725,0.590683629092881,0.2497954545454545,0.5758231498917784,0.30261363636363625,0.5573954789363651,0.48810454545454546,0.5128639473396148,0.8142727272727271,0.4913085441710263,0.05190476190476192,0.5883491426294257,0.10761904761904766,0.5876636794767509,0.14523809523809525,0.6004276808516871,0.8052380952380951,0.924846594929303,1.9147619047619049,0.8313973192434961,2.681428571428571,0.4432767583230531,3.0804761904761913,0.27092369105899655,39298206327.5877,0.11380067503817612,9498561196.652071,0.6197335959134402,91.578064558499,-0.2896568255171614,2.3,0.5609345419667233,4.7,-0.6164769038046986
2,2014-04,FL,GAINESVILLE,2014-04,3.98,"(-82.42018, 29.626682000000002)",90410.9,Other FHA,0.08864000000000001,0.5873443669277397,0.120115,0.5932529271687448,0.1517,0.590683629092881,0.1918625,0.5758231498917784,0.227495,0.5573954789363651,0.32422500000000004,0.5128639473396148,0.550005,0.4913085441710263,0.023333333333333345,0.5883491426294257,0.05333333333333336,0.5876636794767509,0.10761904761904763,0.6004276808516871,1.7009523809523805,0.924846594929303,2.705238095238095,0.8313973192434961,3.265238095238095,0.4432767583230531,3.5176190476190476,0.27092369105899655,43938467193.2505,0.11380067503817612,11117378455.0815,0.6197335959134402,82.56600445924391,-0.2896568255171614,2.3,0.5609345419667233,3.2,-0.6164769038046986
3,2016-11,FL,GAINESVILLE,2016-11,2.93,"(-82.3248, 29.6519)",20496.1,Other FHA,0.4339245454545454,0.5873443669277397,0.45880500000000013,0.5932529271687448,0.5631090909090911,0.590683629092881,0.7006386363636362,0.5758231498917784,0.9084640909090909,0.5573954789363651,1.2693081818181815,0.5128639473396148,1.6029650000000002,0.4913085441710263,0.29999999999999993,0.5883491426294257,0.5834999999999999,0.5876636794767509,0.736,0.6004276808516871,1.596,0.924846594929303,2.142,0.8313973192434961,2.5369999999999995,0.4432767583230531,2.8620000000000005,0.27092369105899655,49588706606.1033,0.11380067503817612,12509011080.2031,0.6197335959134402,89.2057504560787,-0.2896568255171614,2.2,0.5609345419667233,2.2,-0.6164769038046986
4,2018-06,FL,GAINESVILLE,2018-06,4.65,"(-82.36591800000001, 29.619004999999998)",4325.92,Other FHA,1.8376333333333337,0.5873443669277397,1.9170571428571423,0.5932529271687448,2.068429047619047,0.590683629092881,2.1502619047619045,0.5758231498917784,2.330264285714286,0.5573954789363651,2.4958952380952377,0.5128639473396148,2.759644285714286,0.4913085441710263,1.8052380952380953,0.5883491426294257,2.113809523809524,0.5876636794767509,2.328095238095238,0.6004276808516871,2.775714285714286,0.924846594929303,2.9123809523809525,0.8313973192434961,2.9776190476190476,0.4432767583230531,3.0500000000000007,0.27092369105899655,50563742345.0186,0.11380067503817612,13275367584.5731,0.6197335959134402,87.17587933428369,-0.2896568255171614,2.6,0.5609345419667233,1.2,-0.6164769038046986
