,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(1),Corr with student_vol(1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3),long,lat
0,2013-05,PA,HARRISBURG,2013-05,2.91,"(-76.888257, 40.268743)",20214.59,Other FHA,0.1435047619047619,-0.058313170259489004,0.1638380952380952,-0.05944243094881972,0.19670952380952378,-0.05755366442476005,0.23396000000000003,-0.024587718557043965,0.27416904761904765,0.0142527254827826,0.42137333333333327,0.06674077761502693,0.6936104761904763,0.08985964094691547,0.020454545454545458,-0.09297812926628748,0.08090909090909093,-0.02881508610737023,0.11863636363636366,0.06253165604492436,0.840909090909091,0.27605401333900453,1.9281818181818182,-0.12744645900800608,2.7286363636363635,-0.4877197621994764,3.112727272727273,-0.4952768420762107,41334062733.8549,0.7246727812672988,9260696074.4491,0.7795835507436988,91.578064558499,-0.8762539057533233,3.1,-0.946049257063355,2.3,-0.6537519745267211,-76.888257,40.268743
1,2014-12,PA,HARRISBURG,2014-12,3.48,"(-76.862094, 40.266396)",17845.35,Other FHA,0.1101,-0.058313170259489004,0.1330809523809524,-0.05944243094881972,0.16305,-0.05755366442476005,0.20744285714285715,-0.024587718557043965,0.2446071428571429,0.0142527254827826,0.34302142857142864,0.06674077761502693,0.6021190476190476,0.08985964094691547,0.02500000000000001,-0.09297812926628748,0.1063636363636364,-0.02881508610737023,0.21454545454545454,0.06253165604492436,1.64,0.27605401333900453,2.2072727272727275,-0.12744645900800608,2.5504545454545453,-0.4877197621994764,2.8331818181818185,-0.4952768420762107,47944164595.1044,0.7246727812672988,11733364706.6996,0.7795835507436988,81.06604477988621,-0.8762539057533233,2.1,-0.946049257063355,1.8,-0.6537519745267211,-76.862094,40.266396
2,2016-04,PA,HARRISBURG,2016-04,3.75,"(-76.878967, 40.259271000000005)",14206.45,Other FHA,0.38031428571428566,-0.058313170259489004,0.39864523809523805,-0.05944243094881972,0.4373976190476192,-0.05755366442476005,0.5229452380952381,-0.024587718557043965,0.6327499999999999,0.0142527254827826,0.9025404761904764,0.06674077761502693,1.2222214285714286,0.08985964094691547,0.18761904761904763,-0.09297812926628748,0.37238095238095237,-0.02881508610737023,0.5557142857142858,0.06253165604492436,1.2580952380952382,0.27605401333900453,1.8052380952380953,-0.12744645900800608,2.2104761904761907,-0.4877197621994764,2.6233333333333335,-0.4952768420762107,49692544708.3448,0.7246727812672988,11703539581.608,0.7795835507436988,82.3313446344394,-0.8762539057533233,1.7,-0.946049257063355,1.2,-0.6537519745267211,-76.878967,40.259271000000005
3,2016-08,PA,HARRISBURG,2016-08,3.31,"(-76.86043000000001, 40.330069)",37982.59,Other FHA,0.41817045454545454,-0.058313170259489004,0.4429568181818182,-0.05944243094881972,0.5122418181818182,-0.05755366442476005,0.6351372727272727,-0.024587718557043965,0.810223181818182,0.0142527254827826,1.1977463636363632,0.06674077761502693,1.5097959090909088,0.08985964094691547,0.2608695652173914,-0.09297812926628748,0.4460869565217393,-0.02881508610737023,0.5682608695652173,0.06253165604492436,1.1330434782608694,0.27605401333900453,1.5565217391304347,-0.12744645900800608,1.8895652173913038,-0.4877197621994764,2.261739130434783,-0.4952768420762107,49971382532.5922,0.7246727812672988,11482367114.4991,0.7795835507436988,84.0267577476249,-0.8762539057533233,2.2,-0.946049257063355,1.4,-0.6537519745267211,-76.86043000000001,40.330069
4,2017-10,PA,HARRISBURG,2017-10,3.22,"(-76.89071, 40.272659000000004)",31073.92,Other FHA,1.1834895238095235,-0.058313170259489004,1.2040609090909093,-0.05944243094881972,1.2385486363636362,-0.05755366442476005,1.287584090909091,-0.024587718557043965,1.3607931818181818,0.0142527254827826,1.541957272727273,0.06674077761502693,1.8208568181818179,0.08985964094691547,0.9957142857142858,-0.09297812926628748,1.2495238095238093,-0.02881508610737023,1.3976190476190478,0.06253165604492436,1.9809523809523806,0.27605401333900453,2.3600000000000003,-0.12744645900800608,2.649047619047619,-0.4877197621994764,2.8780952380952383,-0.4952768420762107,49589347299.2381,0.7246727812672988,11707722927.962,0.7795835507436988,88.94830277813108,-0.8762539057533233,2.2,-0.946049257063355,1.2,-0.6537519745267211,-76.89071,40.272659000000004
