,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-4),Corr with student_vol(-4),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(4),Corr with mortgage 90(4)
0,2012-06,PA,PHILADELPHIA,2012-06,3.05,"(-75.179736, 39.952471)",244370.59,Other FHA,0.163,0.24446971913222063,0.19464736842105262,0.24722546353950614,0.24319736842105263,0.25227636046225904,0.3459342105263157,0.2437425265550527,0.46558684210526313,0.22841943729864808,0.7364000000000004,0.16753215679566247,1.0691894736842107,0.13557464100423855,0.05190476190476193,0.27531617649185536,0.14809523809523809,0.25060629143633933,0.18904761904761905,0.2544263545637841,0.7114285714285714,0.6386603451152555,1.6223809523809525,0.7844611438250716,2.3061904761904763,0.6632409173852394,2.698095238095238,0.5752496770333896,35532707747.113,0.3960206212719209,10728874885.7875,-0.7178328744344039,89.6061116730853,-0.48642470712234975,3.8,-0.48441072485062747,4.3,-0.35576091330714804
1,2012-11,PA,PHILADELPHIA,2012-11,2.29,"(-75.232851, 39.963752)",22165.69,Other FHA,0.1555,0.24446971913222063,0.18060909090909089,0.24722546353950614,0.20888636363636362,0.25227636046225904,0.25813636363636355,0.2437425265550527,0.31102272727272723,0.22841943729864808,0.528347727272727,0.16753215679566247,0.8631931818181818,0.13557464100423855,0.12449999999999999,0.27531617649185536,0.14450000000000002,0.25060629143633933,0.17850000000000002,0.2544263545637841,0.665,0.6386603451152555,1.654,0.7844611438250716,2.3894999999999995,0.6632409173852394,2.8034999999999997,0.5752496770333896,36601383816.48,0.3960206212719209,16111780903.4699,-0.7178328744344039,91.578064558499,-0.48642470712234975,4.0,-0.48441072485062747,4.3,-0.35576091330714804
2,2013-09,PA,PHILADELPHIA,2013-09,3.89,"(-75.163673, 39.944275)",30884.72,Other FHA,0.11272380952380952,0.24446971913222063,0.14323238095238094,0.24722546353950614,0.18057476190476196,0.25227636046225904,0.22133904761904755,0.2437425265550527,0.2531785714285715,0.22841943729864808,0.38033809523809525,0.16753215679566247,0.6526857142857143,0.13557464100423855,0.017500000000000005,0.27531617649185536,0.04150000000000001,0.25060629143633933,0.11850000000000002,0.2544263545637841,1.5959999999999999,0.6386603451152555,2.8095,0.7844611438250716,3.526,0.6632409173852394,3.7870000000000004,0.5752496770333896,40995097959.5386,0.3960206212719209,9498561196.652071,-0.7178328744344039,88.4263020205016,-0.48642470712234975,3.6,-0.48441072485062747,3.7,-0.35576091330714804
3,2013-10,PA,PHILADELPHIA,2013-10,4.15,"(-75.127966, 39.991766999999996)",29880.0,Other FHA,0.10426086956521738,0.24446971913222063,0.13668260869565219,0.24722546353950614,0.17241521739130433,0.25227636046225904,0.21265,0.2437425265550527,0.2417652173913043,0.22841943729864808,0.36121521739130424,0.16753215679566247,0.6177847826086957,0.13557464100423855,0.1059090909090909,0.27531617649185536,0.07590909090909094,0.25060629143633933,0.12136363636363635,0.2544263545637841,1.366818181818182,0.6386603451152555,2.615909090909091,0.7844611438250716,3.3795454545454544,0.6632409173852394,3.6759090909090903,0.5752496770333896,41507587847.7023,0.3960206212719209,9260696074.4491,-0.7178328744344039,85.3165844012547,-0.48642470712234975,3.2,-0.48441072485062747,3.5,-0.35576091330714804
4,2014-09,PA,PHILADELPHIA,2014-09,3.6,"(-75.212389, 40.002477)",55321.91,Other FHA,0.09027272727272727,0.24446971913222063,0.12087045454545454,0.24722546353950614,0.15410454545454544,0.25227636046225904,0.19699999999999998,0.2437425265550527,0.23403181818181817,0.22841943729864808,0.32999090909090917,0.16753215679566247,0.5770545454545455,0.13557464100423855,0.01142857142857143,0.27531617649185536,0.04380952380952382,0.25060629143633933,0.10952380952380954,0.2544263545637841,1.7738095238095242,0.6386603451152555,2.5342857142857147,0.7844611438250716,3.0133333333333328,0.6632409173852394,3.26,0.5752496770333896,44462292713.4678,0.3960206212719209,9507943209.106209,-0.7178328744344039,82.72786465890579,-0.48642470712234975,3.4,-0.48441072485062747,3.3,-0.35576091330714804
5,2014-10,PA,PHILADELPHIA,2014-10,3.98,"(-75.155519, 39.955784)",14645.9,Other FHA,0.09059565217391304,0.24446971913222063,0.11953260869565213,0.24722546353950614,0.15351739130434783,0.25227636046225904,0.1974043478260869,0.2437425265550527,0.2313760869565217,0.22841943729864808,0.3236195652173913,0.16753215679566247,0.5523869565217392,0.13557464100423855,0.020909090909090912,0.27531617649185536,0.05045454545454548,0.25060629143633933,0.10454545454545458,0.2544263545637841,1.5459090909090911,0.6386603451152555,2.304090909090909,0.7844611438250716,2.7731818181818184,0.6632409173852394,3.039999999999999,0.5752496770333896,43938467193.2505,0.3960206212719209,10121843859.6075,-0.7178328744344039,82.4770523961592,-0.48642470712234975,3.2,-0.48441072485062747,3.2,-0.35576091330714804
6,2014-11,PA,PHILADELPHIA,2014-11,3.67,"(-75.168593, 39.942397)",40570.95,Other FHA,0.09656999999999999,0.24446971913222063,0.12222499999999999,0.24722546353950614,0.1548075,0.25227636046225904,0.20246,0.2437425265550527,0.23286250000000003,0.22841943729864808,0.32679500000000006,0.16753215679566247,0.56206,0.13557464100423855,0.04166666666666668,0.27531617649185536,0.06944444444444448,0.25060629143633933,0.13444444444444448,0.2544263545637841,1.6205555555555557,0.6386603451152555,2.325555555555556,0.7844611438250716,2.7644444444444445,0.6632409173852394,3.038333333333333,0.5752496770333896,44931729222.7983,0.3960206212719209,10638305940.4607,-0.7178328744344039,80.33849809561521,-0.48642470712234975,3.2,-0.48441072485062747,3.0,-0.35576091330714804
7,2015-08,PA,PHILADELPHIA,2015-08,3.5,"(-94.71158100000001, 39.129090999999995)",21036.08,Other FHA,0.13010000000000005,0.24446971913222063,0.151965,0.24722546353950614,0.1967275,0.25227636046225904,0.2610100000000001,0.2437425265550527,0.3207975,0.22841943729864808,0.5193599999999999,0.16753215679566247,0.8364375,0.13557464100423855,0.03523809523809525,0.27531617649185536,0.22000000000000006,0.25060629143633933,0.3757142857142857,0.2544263545637841,1.5414285714285714,0.6386603451152555,2.167142857142857,0.7844611438250716,2.5466666666666664,0.6632409173852394,2.8557142857142854,0.5752496770333896,47036055605.935,0.3960206212719209,11835194000.8273,-0.7178328744344039,82.4529898168143,-0.48642470712234975,2.8,-0.48441072485062747,2.7,-0.35576091330714804
8,2016-06,PA,PHILADELPHIA,2016-06,3.58,"(-75.052459, 40.04776)",71718.35,Other FHA,0.3904409090909091,0.24446971913222063,0.41572500000000007,0.24722546353950614,0.4527090909090909,0.25227636046225904,0.5394386363636363,0.2437425265550527,0.6516204545454546,0.22841943729864808,0.9360386363636366,0.16753215679566247,1.2592227272727274,0.13557464100423855,0.22136363636363632,0.27531617649185536,0.40409090909090906,0.25060629143633933,0.5522727272727272,0.2544263545637841,1.1663636363636367,0.6386603451152555,1.6440909090909095,0.7844611438250716,2.019090909090909,0.6632409173852394,2.452272727272727,0.5752496770333896,48927223434.2447,0.3960206212719209,11240513229.2606,-0.7178328744344039,88.1942388876454,-0.48642470712234975,2.7,-0.48441072485062747,2.3,-0.35576091330714804
9,2016-10,PA,PHILADELPHIA,2016-10,2.95,"(-75.198695, 40.074103)",44930.87,Other FHA,0.4307719047619048,0.24446971913222063,0.457582380952381,0.24722546353950614,0.5307795238095238,0.25227636046225904,0.6609890476190475,0.2437425265550527,0.8786828571428573,0.22841943729864808,1.258856666666667,0.16753215679566247,1.577814761904762,0.13557464100423855,0.24400000000000005,0.27531617649185536,0.47700000000000004,0.25060629143633933,0.6595000000000001,0.2544263545637841,1.2719999999999998,0.6386603451152555,1.7645000000000004,0.7844611438250716,2.1705,0.6632409173852394,2.5004999999999997,0.5752496770333896,49206523977.8161,0.3960206212719209,11496937509.4445,-0.7178328744344039,88.1697673489486,-0.48642470712234975,2.9,-0.48441072485062747,2.3,-0.35576091330714804
