,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(3),Corr with student_vol(3),credit_tightness,Corr with credit_tightness,mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-3),Corr with mortgage 90(-3)
0,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.1,-0.39274004363781656
1,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.0,-0.39274004363781656
2,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.1,-0.39274004363781656
3,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.0,-0.39274004363781656
4,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.1,-0.39274004363781656
5,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.0,-0.39274004363781656
6,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.1,-0.39274004363781656
7,MINNEAPOLIS,2013-01,2.8,Other FHA,0.16043181818181818,2.6395681818181815,0.039818083038494434,0.17947272727272726,2.6205272727272724,0.038610112855260774,0.20497272727272725,2.5950272727272727,0.04036274890430955,0.2497954545454545,2.5502045454545454,0.03782396699938185,0.30261363636363625,2.4973863636363633,0.015787102953511448,0.48810454545454546,2.3118954545454544,-0.04106992924052253,0.8142727272727271,1.9857272727272726,-0.08478821036499078,0.05190476190476192,2.748095238095238,0.06504029588601312,0.10761904761904766,2.6923809523809523,0.05291799308350575,0.14523809523809525,2.6547619047619047,0.04521198985120125,0.8052380952380951,1.9947619047619047,0.555972109682418,1.9147619047619049,0.8852380952380949,0.6789144223689685,2.681428571428571,0.11857142857142877,0.48906419682341695,3.0804761904761913,-0.28047619047619143,0.39719356411791173,40395555554.9932,0.3718265939997386,9123117418.53368,0.5033323721016317,91.578064558499,-0.7781796656073894,2.1,-0.49177773190255253,2.0,-0.39274004363781656
8,MINNEAPOLIS,2013-05,3.15,Other FHA,0.1435047619047619,3.006495238095238,0.039818083038494434,0.1638380952380952,2.9861619047619046,0.038610112855260774,0.19670952380952378,2.9532904761904764,0.04036274890430955,0.23396000000000003,2.9160399999999997,0.03782396699938185,0.27416904761904765,2.8758309523809524,0.015787102953511448,0.42137333333333327,2.7286266666666665,-0.04106992924052253,0.6936104761904763,2.4563895238095235,-0.08478821036499078,0.020454545454545458,3.1295454545454544,0.06504029588601312,0.08090909090909093,3.069090909090909,0.05291799308350575,0.11863636363636366,3.0313636363636363,0.04521198985120125,0.840909090909091,2.3090909090909086,0.555972109682418,1.9281818181818182,1.2218181818181817,0.6789144223689685,2.7286363636363635,0.4213636363636364,0.48906419682341695,3.112727272727273,0.037272727272727124,0.39719356411791173,41334062733.8549,0.3718265939997386,10210246554.7955,0.5033323721016317,88.29263433660921,-0.7781796656073894,2.0,-0.49177773190255253,1.8,-0.39274004363781656
9,MINNEAPOLIS,2013-05,3.15,Other FHA,0.1435047619047619,3.006495238095238,0.039818083038494434,0.1638380952380952,2.9861619047619046,0.038610112855260774,0.19670952380952378,2.9532904761904764,0.04036274890430955,0.23396000000000003,2.9160399999999997,0.03782396699938185,0.27416904761904765,2.8758309523809524,0.015787102953511448,0.42137333333333327,2.7286266666666665,-0.04106992924052253,0.6936104761904763,2.4563895238095235,-0.08478821036499078,0.020454545454545458,3.1295454545454544,0.06504029588601312,0.08090909090909093,3.069090909090909,0.05291799308350575,0.11863636363636366,3.0313636363636363,0.04521198985120125,0.840909090909091,2.3090909090909086,0.555972109682418,1.9281818181818182,1.2218181818181817,0.6789144223689685,2.7286363636363635,0.4213636363636364,0.48906419682341695,3.112727272727273,0.037272727272727124,0.39719356411791173,41334062733.8549,0.3718265939997386,10210246554.7955,0.5033323721016317,88.29263433660921,-0.7781796656073894,2.0,-0.49177773190255253,1.7,-0.39274004363781656
