,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(-1),Corr with student_vol(-1),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-1),Corr with mortgage 90(-1)
0,BIRMINGHAM,2010-03,4.68,Other FHA,0.20298217391304352,4.477017826086956,0.0888893821532358,0.22118086956521738,4.458819130434782,0.07782803188610629,0.23731173913043485,4.442688260869565,0.05565364670353424,0.25031173913043475,4.429688260869565,0.026338953317432145,0.2684247826086957,4.411575217391304,-0.02260163760550562,0.41060652173913054,4.269393478260869,-0.12240224514018858,0.8732952173913044,3.806704782608695,-0.13513460870868357,0.11652173913043477,4.563478260869565,0.09849701826262428,0.22565217391304354,4.4543478260869565,0.06597758985654294,0.3956521739130435,4.2843478260869565,0.06772224104690912,2.433043478260869,2.2469565217391305,0.5756516406865907,3.7273913043478255,0.9526086956521742,0.6888576591231909,4.489130434782608,0.1908695652173913,0.6510048781239612,4.644782608695651,0.03521739130434831,0.6192712965447008,25116521917.8418,-0.5317698313989668,14228362706.5907,0.4000651864560529,98.6449594200431,0.44644791070674084,5.8,0.46274195721939515,4.6,0.5943536177008425
1,BIRMINGHAM,2010-10,4.25,Other FHA,0.22598619047619048,4.02401380952381,0.0888893821532358,0.25051619047619045,3.9994838095238094,0.07782803188610629,0.25605714285714287,3.9939428571428572,0.05565364670353424,0.2720304761904762,3.9779695238095236,0.026338953317432145,0.28884,3.96116,-0.02260163760550562,0.45499142857142844,3.7950085714285717,-0.12240224514018858,0.7680966666666665,3.4819033333333334,-0.13513460870868357,0.14050000000000004,4.1095,0.09849701826262428,0.17650000000000005,4.0735,0.06597758985654294,0.22800000000000006,4.022,0.06772224104690912,1.1824999999999999,3.0675,0.5756516406865907,2.54,1.71,0.6888576591231909,3.524,0.726,0.6510048781239612,3.8724999999999996,0.3775000000000004,0.6192712965447008,29826615528.9652,-0.5317698313989668,12342273869.2704,0.4000651864560529,94.7176548951663,0.44644791070674084,5.3,0.46274195721939515,4.0,0.5943536177008425
2,BIRMINGHAM,2012-07,3.4,Other FHA,0.16720454545454547,3.2327954545454545,0.0888893821532358,0.19873636363636368,3.2012636363636364,0.07782803188610629,0.24646136363636365,3.153538636363636,0.05565364670353424,0.34024999999999994,3.05975,0.026338953317432145,0.4535545454545455,2.9464454545454544,-0.02260163760550562,0.7302181818181818,2.6697818181818183,-0.12240224514018858,1.0653181818181816,2.334681818181818,-0.13513460870868357,0.06952380952380956,3.3304761904761904,0.09849701826262428,0.14571428571428574,3.254285714285714,0.06597758985654294,0.18571428571428572,3.2142857142857144,0.06772224104690912,0.6195238095238095,2.7804761904761905,0.5756516406865907,1.5266666666666664,1.8733333333333335,0.6888576591231909,2.217142857142857,1.1828571428571428,0.6510048781239612,2.5900000000000003,0.8099999999999996,0.6192712965447008,36186315501.0541,-0.5317698313989668,14585937143.4485,0.4000651864560529,89.513287195688,0.44644791070674084,4.0,0.46274195721939515,3.2,0.5943536177008425
3,BIRMINGHAM,2012-10,2.7,Other FHA,0.15320434782608702,2.546795652173913,0.0888893821532358,0.17955217391304346,2.520447826086957,0.07782803188610629,0.21346521739130433,2.486534782608696,0.05565364670353424,0.2717391304347827,2.4282608695652175,0.026338953317432145,0.3304891304347827,2.3695108695652176,-0.02260163760550562,0.5823021739130435,2.117697826086957,-0.12240224514018858,0.9185760869565219,1.7814239130434784,-0.13513460870868357,0.10952380952380951,2.5904761904761906,0.09849701826262428,0.14904761904761904,2.5509523809523813,0.06597758985654294,0.17952380952380956,2.5204761904761908,0.06772224104690912,0.7085714285714285,1.9914285714285715,0.5756516406865907,1.7461904761904758,0.9538095238095243,0.6888576591231909,2.505714285714286,0.1942857142857144,0.6510048781239612,2.90047619047619,-0.20047619047619003,0.6192712965447008,37571290060.6541,-0.5317698313989668,11631947675.6117,0.4000651864560529,89.2801736441717,0.44644791070674084,4.8,0.46274195721939515,3.0,0.5943536177008425
4,BIRMINGHAM,2013-05,3.15,Other FHA,0.1435047619047619,3.006495238095238,0.0888893821532358,0.1638380952380952,2.9861619047619046,0.07782803188610629,0.19670952380952378,2.9532904761904764,0.05565364670353424,0.23396000000000003,2.9160399999999997,0.026338953317432145,0.27416904761904765,2.8758309523809524,-0.02260163760550562,0.42137333333333327,2.7286266666666665,-0.12240224514018858,0.6936104761904763,2.4563895238095235,-0.13513460870868357,0.020454545454545458,3.1295454545454544,0.09849701826262428,0.08090909090909093,3.069090909090909,0.06597758985654294,0.11863636363636366,3.0313636363636363,0.06772224104690912,0.840909090909091,2.3090909090909086,0.5756516406865907,1.9281818181818182,1.2218181818181817,0.6888576591231909,2.7286363636363635,0.4213636363636364,0.6510048781239612,3.112727272727273,0.037272727272727124,0.6192712965447008,40395555554.9932,-0.5317698313989668,9123117418.53368,0.4000651864560529,90.32258801944451,0.44644791070674084,4.7,0.46274195721939515,2.6,0.5943536177008425
5,BIRMINGHAM,2014-04,3.8,Other FHA,0.08864000000000001,3.71136,0.0888893821532358,0.120115,3.6798849999999996,0.07782803188610629,0.1517,3.6483,0.05565364670353424,0.1918625,3.6081374999999998,0.026338953317432145,0.227495,3.5725049999999996,-0.02260163760550562,0.32422500000000004,3.4757749999999996,-0.12240224514018858,0.550005,3.2499949999999997,-0.13513460870868357,0.023333333333333345,3.7766666666666664,0.09849701826262428,0.05333333333333336,3.7466666666666666,0.06597758985654294,0.10761904761904763,3.6923809523809523,0.06772224104690912,1.7009523809523805,2.099047619047619,0.5756516406865907,2.705238095238095,1.0947619047619046,0.6888576591231909,3.265238095238095,0.534761904761905,0.6510048781239612,3.5176190476190476,0.2823809523809522,0.6192712965447008,44555116847.5878,-0.5317698313989668,10653400066.5467,0.4000651864560529,81.9669757663089,0.44644791070674084,4.3,0.46274195721939515,2.7,0.5943536177008425
6,BIRMINGHAM,2015-03,3.8,Other FHA,0.12134999999999999,3.6786499999999998,0.0888893821532358,0.14022954545454547,3.6597704545454546,0.07782803188610629,0.17560000000000003,3.6243999999999996,0.05565364670353424,0.21958181818181813,3.5804181818181817,0.026338953317432145,0.26829772727272727,3.5317022727272724,-0.02260163760550562,0.39945,3.40055,-0.12240224514018858,0.700025,3.0999749999999997,-0.13513460870868357,0.02272727272727273,3.777272727272727,0.09849701826262428,0.11000000000000001,3.69,0.06597758985654294,0.25363636363636366,3.546363636363636,0.06772224104690912,1.5190909090909088,2.280909090909091,0.5756516406865907,2.042727272727273,1.7572727272727269,0.6888576591231909,2.4068181818181817,1.393181818181818,0.6510048781239612,2.626363636363636,1.1736363636363638,0.6192712965447008,45758876905.2845,-0.5317698313989668,11837215038.8922,0.4000651864560529,83.34061286074021,0.44644791070674084,3.6,0.46274195721939515,2.4,0.5943536177008425
7,BIRMINGHAM,2016-02,3.72,Other FHA,0.3714619047619048,3.348538095238095,0.0888893821532358,0.39233095238095245,3.3276690476190476,0.07782803188610629,0.43129761904761904,3.288702380952381,0.05565364670353424,0.5186452380952381,3.201354761904762,0.026338953317432145,0.6227190476190477,3.0972809523809524,-0.02260163760550562,0.8697642857142857,2.8502357142857146,-0.12240224514018858,1.1407690476190477,2.5792309523809527,-0.13513460870868357,0.25600000000000006,3.464,0.09849701826262428,0.445,3.2750000000000004,0.06597758985654294,0.534,3.186,0.06772224104690912,1.222,2.498,0.5756516406865907,1.7794999999999999,1.9405000000000003,0.6888576591231909,2.1990000000000003,1.521,0.6510048781239612,2.623,1.097,0.6192712965447008,48154770296.6926,-0.5317698313989668,11404853913.5663,0.4000651864560529,84.0267577476249,0.44644791070674084,3.1,0.46274195721939515,1.9,0.5943536177008425
8,BIRMINGHAM,2016-04,3.6,Other FHA,0.38031428571428566,3.2196857142857143,0.0888893821532358,0.39864523809523805,3.201354761904762,0.07782803188610629,0.4373976190476192,3.162602380952381,0.05565364670353424,0.5229452380952381,3.077054761904762,0.026338953317432145,0.6327499999999999,2.96725,-0.02260163760550562,0.9025404761904764,2.6974595238095236,-0.12240224514018858,1.2222214285714286,2.3777785714285713,-0.13513460870868357,0.18761904761904763,3.4123809523809525,0.09849701826262428,0.37238095238095237,3.2276190476190476,0.06597758985654294,0.5557142857142858,3.0442857142857145,0.06772224104690912,1.2580952380952382,2.341904761904762,0.5756516406865907,1.8052380952380953,1.7947619047619048,0.6888576591231909,2.2104761904761907,1.3895238095238094,0.6510048781239612,2.6233333333333335,0.9766666666666666,0.6192712965447008,48187387172.2131,-0.5317698313989668,11362184412.0981,0.4000651864560529,85.1896726255448,0.44644791070674084,3.6,0.46274195721939515,1.8,0.5943536177008425
9,BIRMINGHAM,2016-05,3.29,Other FHA,0.38527368421052627,2.904726315789474,0.0888893821532358,0.4053315789473685,2.8846684210526314,0.07782803188610629,0.4424947368421052,2.847505263157895,0.05565364670353424,0.5332263157894737,2.7567736842105264,0.026338953317432145,0.6455710526315791,2.644428947368421,-0.02260163760550562,0.9348736842105263,2.355126315789474,-0.12240224514018858,1.2675078947368421,2.022492105263158,-0.13513460870868357,0.2261904761904762,3.0638095238095238,0.09849701826262428,0.4185714285714286,2.8714285714285714,0.06597758985654294,0.5914285714285713,2.698571428571429,0.06772224104690912,1.3004761904761903,1.9895238095238097,0.5756516406865907,1.8061904761904766,1.4838095238095235,0.6888576591231909,2.2166666666666663,1.0733333333333337,0.6510048781239612,2.627619047619048,0.6623809523809521,0.6192712965447008,48887248013.451,-0.5317698313989668,10916249757.9916,0.4000651864560529,87.39008859346599,0.44644791070674084,3.1,0.46274195721939515,1.7,0.5943536177008425
