,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(4),Corr with student_vol(4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90,Corr with mortgage 90
0,2013-02,RI,PROVIDENCE,2013-02,3.5,"(-71.4128, 41.824)",19990.95,Other FHA,0.15464999999999998,0.36213725004421027,0.17315,0.37145080939313047,0.20129999999999998,0.3734344795961943,0.2455,0.36233285902316514,0.29049499999999995,0.3469901046490687,0.463425,0.32343102565953313,0.761875,0.31204086692018546,0.0768421052631579,0.39092412722282477,0.12421052631578947,0.3646669730728486,0.15736842105263157,0.35949482429779706,0.8463157894736841,0.5096861611667916,1.9842105263157896,0.7289344921962898,2.782631578947368,0.6784384815827439,3.165263157894737,0.5704044459453985,41507587847.7023,0.4529148513953316,9260696074.4491,0.5807225780275217,89.95115518901541,-0.8556709634422632,3.3,-0.5705027094545619,3.7,-0.16584384672201524
1,2013-03,RI,PROVIDENCE,2013-03,2.9,"(-0.24250500000000003, 52.572538)",31253.59,Other FHA,0.15505000000000002,0.36213725004421027,0.17309999999999998,0.37145080939313047,0.20345,0.3734344795961943,0.2419,0.36233285902316514,0.28190000000000004,0.3469901046490687,0.44782500000000003,0.32343102565953313,0.7351250000000001,0.31204086692018546,0.07800000000000003,0.39092412722282477,0.11450000000000005,0.3646669730728486,0.14750000000000002,0.35949482429779706,0.8185000000000002,0.5096861611667916,1.9575,0.7289344921962898,2.7840000000000003,0.6784384815827439,3.1625000000000005,0.5704044459453985,41471481477.9035,0.4529148513953316,8901986132.75728,0.5807225780275217,90.32258801944451,-0.8556709634422632,3.4,-0.5705027094545619,3.9,-0.16584384672201524
2,2013-11,RI,PROVIDENCE,2013-11,4.35,"(-71.391453, 41.81993)",43876.81,Other FHA,0.10274761904761903,0.36213725004421027,0.12919047619047616,0.37145080939313047,0.1672714285714286,0.3734344795961943,0.20747142857142856,0.36233285902316514,0.2382452380952381,0.3469901046490687,0.35063809523809525,0.32343102565953313,0.5866738095238094,0.31204086692018546,0.046842105263157914,0.39092412722282477,0.09842105263157898,0.3646669730728486,0.12157894736842105,0.35949482429779706,1.3710526315789473,0.5096861611667916,2.7184210526315793,0.7289344921962898,3.503684210526316,0.6784384815827439,3.7999999999999985,0.5704044459453985,44555116847.5878,0.4529148513953316,10653400066.5467,0.5807225780275217,80.910251046009,-0.8556709634422632,2.7,-0.5705027094545619,3.1,-0.16584384672201524
3,2016-02,RI,PROVIDENCE,2016-02,3.38,"(-71.41468499999999, 41.814446999999994)",25305.93,Other FHA,0.3714619047619048,0.36213725004421027,0.39233095238095245,0.37145080939313047,0.43129761904761904,0.3734344795961943,0.5186452380952381,0.36233285902316514,0.6227190476190477,0.3469901046490687,0.8697642857142857,0.32343102565953313,1.1407690476190477,0.31204086692018546,0.25600000000000006,0.39092412722282477,0.445,0.3646669730728486,0.534,0.35949482429779706,1.222,0.5096861611667916,1.7794999999999999,0.7289344921962898,2.1990000000000003,0.6784384815827439,2.623,0.5704044459453985,49206523977.8161,0.4529148513953316,11496937509.4445,0.5807225780275217,85.1896726255448,-0.8556709634422632,2.7,-0.5705027094545619,2.4,-0.16584384672201524
4,2018-02,RI,PROVIDENCE,2018-02,3.5,"(-71.41624399999999, 41.820147)",48726.97,Other FHA,1.4432573684210526,0.36213725004421027,1.4712210000000003,0.37145080939313047,1.6018225000000001,0.3734344795961943,1.722691,0.36233285902316514,1.874672,0.3469901046490687,2.0893395000000003,0.32343102565953313,2.3701375000000002,0.31204086692018546,1.3805263157894736,0.39092412722282477,1.7857894736842108,0.3646669730728486,1.9636842105263155,0.35949482429779706,2.599473684210526,0.5096861611667916,2.8589473684210525,0.7289344921962898,3.016842105263158,0.6784384815827439,3.1310526315789478,0.5704044459453985,50165072031.0326,0.4529148513953316,12484889768.5791,0.5807225780275217,87.17587933428369,-0.8556709634422632,2.6,-0.5705027094545619,1.3,-0.16584384672201524
