,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90,Corr with mortgage 90
0,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
1,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
2,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
3,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
4,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
5,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
6,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
7,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
8,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
9,CHICAGO,2010-04,4.15,Other FHA,0.24183250000000003,3.9081675000000002,0.241086352962645,0.2495495,3.9004505000000003,0.2437026897745793,0.2597455000000001,3.8902545,0.2434673816637611,0.2840375,3.8659625,0.2370659903696609,0.3116065,3.8383935000000005,0.22521446641650447,0.4758610000000001,3.6741390000000003,0.17604121152762986,0.9598030000000002,3.1901970000000004,0.1637417170311188,0.15045454545454548,3.999545454545455,0.25150885713866333,0.2440909090909091,3.905909090909091,0.23979690853824545,0.44499999999999995,3.7050000000000005,0.2602971537109484,2.581363636363637,1.5686363636363634,0.6418900588029489,3.8468181818181817,0.30318181818181866,0.727395448360942,4.531363636363637,-0.3813636363636368,0.6006394244199456,4.693181818181819,-0.5431818181818189,0.5396001258898314,28477062769.4533,-0.1111416846433104,11556490165.0911,0.3024554352289992,95.21340255359091,-0.1349620299291399,3.3,-0.0881478692034442,5.8,-0.055294288679309425
